
SWEPT_VAR_1 = 95.0    // Syn: Source PP \ NetStim \ PARAMETER \ interval (ms)

t	s.v( 0.05 )
76.8    	-62.22  
77.2    	-61.07  
77.6    	-59.93  
78      	-58.83  
78.4    	-57.47  
78.8    	-53.87  
79.2    	-46.16  
79.6    	15.74   
80      	40.9    
80.4    	27.85   
80.8    	10.87   
81.2    	-5.978  
81.6    	-22.11  
82      	-38.42  
82.4    	-52.13  
82.8    	-60.98  
83.2    	-65.86  
83.6    	-68.34  
84      	-69.35  
84.4    	-69.52  
84.8    	-69.17  
85.2    	-68.7   
85.6    	-68.09  
86      	-67.41  
86.4    	-66.59  
86.8    	-65.69  
87.2    	-64.7   
87.6    	-63.65  
88      	-62.61  
88.4    	-61.61  
88.8    	-60.51  
89.2    	-58.46  
89.6    	-52.4   
90      	-38.11  
90.4    	38.77   
90.8    	37.13   
91.2    	22      
91.6    	4.849   
92      	-11.58  
92.4    	-27.81  
92.8    	-43.59  
93.2    	-55.93  
93.6    	-63.49  
94      	-67.58  
94.4    	-69.63  
94.8    	-70.46  
95.2    	-70.63  
95.6    	-70.45  
96      	-69.97  
96.4    	-69.41  
96.8    	-68.64  
97.2    	-67.86  
97.6    	-66.97  
98      	-66.05  
98.4    	-65.05  
98.8    	-64.06  
99.2    	-62.72  
99.6    	-59.51  
100     	-52.62  
100.4   	-41.79  
100.8   	31.96   
101.2   	39.44   
101.6   	25.32   
102     	8.239   
102.4   	-8.43   
102.8   	-24.55  
103.2   	-40.73  
103.6   	-54.06  
104     	-62.49  
104.4   	-67     
104.8   	-69.27  
105.2   	-70.2   
105.6   	-70.29  
106     	-70.08  
106.4   	-69.67  
106.8   	-69.03  
107.2   	-68.11  
107.6   	-67.15  
108     	-66.22  
108.4   	-65.27  
108.8   	-64.25  
109.2   	-63.28  
109.6   	-62.14  
110     	-60.04  
110.4   	-55.45  
110.8   	-48.87  
111.2   	-30.18  
111.6   	41.54   
112     	34.7    
112.4   	18.75   
112.8   	1.59    
113.2   	-14.64  
113.6   	-30.9   
114     	-46.23  
114.4   	-57.66  
114.8   	-64.34  
115.2   	-67.8   
115.6   	-69.32  
116     	-69.69  
116.4   	-69.48  
116.8   	-68.95  
117.2   	-68.24  
117.6   	-67.42  
118     	-66.51  
118.4   	-65.55  
118.8   	-64.59  
119.2   	-63.52  
119.6   	-62.43  
120     	-61.12  
120.4   	-58.7   
120.8   	-51.45  
121.2   	-35.59  
121.6   	39.75   
122     	36.07   
122.4   	20.72   
122.8   	3.668   
123.2   	-12.51  
123.6   	-28.5   
124     	-43.82  
124.4   	-55.54  
124.8   	-62.56  
125.2   	-66.23  
125.6   	-67.92  
126     	-68.53  
126.4   	-68.52  
126.8   	-68.17  
127.2   	-67.58  
127.6   	-66.9   
128     	-66.11  
128.4   	-65.15  
128.8   	-63.96  
129.2   	-62.85  
129.6   	-61.67  
130     	-59.47  
130.4   	-54.84  
130.8   	-47.44  
131.2   	-15.81  
131.6   	41.18   
132     	31.34   
132.4   	15.1    
132.8   	-1.678  
133.2   	-17.41  
133.6   	-33.21  
134     	-47.43  
134.4   	-57.67  
134.8   	-63.56  
135.2   	-66.53  
135.6   	-67.93  
136     	-68.44  
136.4   	-68.45  
136.8   	-68.09  
137.2   	-67.47  
137.6   	-66.63  
138     	-65.71  
138.4   	-64.76  
138.8   	-63.84  
139.2   	-62.84  
139.6   	-61.72  
140     	-60.55  
140.4   	-59.39  
140.8   	-58.01  
141.2   	-54.18  
141.6   	-43.61  
142     	30.21   
142.4   	39.38   
142.8   	25.11   
143.2   	7.987   
143.6   	-8.612  
144     	-24.67  
144.4   	-40.61  
144.8   	-53.43  
145.2   	-61.37  
145.6   	-65.51  
146     	-67.44  
146.4   	-68.19  
146.8   	-68.33  
147.2   	-68.12  
147.6   	-67.63  
148     	-67.05  
148.4   	-66.3   
148.8   	-65.42  
149.2   	-64.51  
149.6   	-63.56  
150     	-62.58  
150.4   	-61.61  
150.8   	-60.6   
151.2   	-59.6   
151.6   	-58.51  
152     	-56.53  
152.4   	-48.33  
152.8   	-2.842  
153.2   	41.78   
153.6   	29.93   
154     	13.11   
154.4   	-3.893  
154.8   	-20.04  
155.2   	-36.42  
155.6   	-50.59  
156     	-60.04  
156.4   	-65.23  
156.8   	-67.84  
157.2   	-68.93  
157.6   	-69.08  
158     	-68.83  
158.4   	-68.38  
158.8   	-67.66  
159.2   	-66.85  
159.6   	-65.93  
160     	-64.98  
160.4   	-64.03  
160.8   	-63.05  
161.2   	-62     
161.6   	-60.93  
162     	-59.56  
162.4   	-54.69  
162.8   	-41.68  
163.2   	31.36   
163.6   	39.14   
164     	25.03   
164.4   	7.995   
164.8   	-8.57   
165.2   	-24.55  
165.6   	-40.43  
166     	-53.44  
166.4   	-61.75  
166.8   	-66.24  
167.2   	-68.37  
167.6   	-69.16  
168     	-69.33  
168.4   	-69.11  
168.8   	-68.49  
169.2   	-67.84  
169.6   	-67.08  
170     	-66.26  
170.4   	-65.43  
170.8   	-64.59  
171.2   	-63.71  
171.6   	-62.81  
172     	-61.87  
172.4   	-60.95  
172.8   	-59.48  
173.2   	-55.35  
173.6   	-51.36  
174     	-46.75  
174.4   	-17.46  
174.8   	42.74   
175.2   	31.39   
175.6   	14.5    
176     	-2.786  
176.4   	-19.12  
176.8   	-35.85  
177.2   	-50.82  
177.6   	-60.82  
178     	-66.07  
178.4   	-68.4   
178.8   	-69.04  
179.2   	-68.92  
179.6   	-68.54  
180     	-68.04  
180.4   	-67.38  
180.8   	-66.66  
181.2   	-65.81  
181.6   	-64.9   
182     	-63.88  
182.4   	-62.78  
182.8   	-61.56  
183.2   	-59.48  
183.6   	-54.96  
184     	-51.25  
184.4   	-47.23  
184.8   	-25.76  
185.2   	42.35   
185.6   	32.33   
186     	15.67   
186.4   	-1.57   
186.8   	-17.74  
187.2   	-34.18  
187.6   	-49     
188     	-59.21  
188.4   	-64.79  
188.8   	-67.53  
189.2   	-68.76  
189.6   	-69.13  
190     	-69.01  
190.4   	-68.48  
190.8   	-67.77  
191.2   	-66.98  
191.6   	-66.09  
192     	-65.15  
192.4   	-64.26  
192.8   	-63.31  
193.2   	-62.2   
193.6   	-60.88  
194     	-59.53  
194.4   	-57.02  
194.8   	-51.17  
195.2   	-36.73  
195.6   	39.22   
196     	36.69   
196.4   	21.3    
196.8   	4.076   
197.2   	-12.34  
197.6   	-28.56  
198     	-44.27  
198.4   	-56.45  
198.8   	-63.65  
199.2   	-67.43  
199.6   	-69.25  
200     	-69.98  
200.4   	-70.08  
200.8   	-69.72  
201.2   	-69.19  
201.6   	-68.5   
202     	-67.72  
202.4   	-66.79  
202.8   	-65.91  
203.2   	-65.05  
203.6   	-64.2   
204     	-63.32  
204.4   	-62.37  
204.8   	-61.36  
205.2   	-60.29  
205.6   	-59.01  
206     	-57.54  
206.4   	-54.69  
206.8   	-41.38  
207.2   	35.6    
207.6   	38.94   
208     	24.14   
208.4   	6.902   
208.8   	-9.713  
209.2   	-25.9   
209.6   	-41.89  
210     	-54.6   
210.4   	-62.24  
210.8   	-66.1   
211.2   	-67.82  
211.6   	-68.42  
212     	-68.51  
212.4   	-68.19  
212.8   	-67.59  
213.2   	-66.78  
213.6   	-65.92  
214     	-65.01  
214.4   	-64.1   
214.8   	-63.15  
215.2   	-62.14  
215.6   	-61.23  
216     	-60.15  
216.4   	-57.89  
216.8   	-50.9   
217.2   	-35.34  
217.6   	39.55   
218     	36.14   
218.4   	20.72   
218.8   	3.58    
219.2   	-12.7   
219.6   	-28.77  
220     	-44.16  
220.4   	-56.01  
220.8   	-63.09  
221.2   	-66.76  
221.6   	-68.41  
222     	-69     
222.4   	-69.03  
222.8   	-68.67  
223.2   	-68.11  
223.6   	-67.32  
224     	-66.39  
224.4   	-65.43  
224.8   	-64.39  
225.2   	-63.24  
225.6   	-62.02  
226     	-60.78  
226.4   	-59.5   
226.8   	-57.83  
227.2   	-52.17  
227.6   	-30.54  
228     	41.54   
228.4   	34.28   
228.8   	18.11   
229.2   	0.871   
229.6   	-15.45  
230     	-31.85  
230.4   	-46.98  
230.8   	-57.96  
231.2   	-64.22  
231.6   	-67.42  
232     	-68.87  
232.4   	-69.32  
232.8   	-69.19  
233.2   	-68.65  
233.6   	-67.78  
234     	-66.86  
234.4   	-65.87  
234.8   	-64.86  
235.2   	-63.92  
235.6   	-62.95  
236     	-61.64  
236.4   	-58.91  
236.8   	-54.6   
237.2   	-51.3   
237.6   	-44.41  
238     	25.6    
238.4   	39.6    
238.8   	25.75   
239.2   	8.622   
239.6   	-8.101  
240     	-24.27  
240.4   	-40.45  
240.8   	-53.63  
241.2   	-61.87  
241.6   	-66.28  
242     	-68.34  
242.4   	-69.05  
242.8   	-69.1   
243.2   	-68.79  
243.6   	-68.24  
244     	-67.5   
244.4   	-66.54  
244.8   	-65.59  
245.2   	-64.59  
245.6   	-63.47  
246     	-62.01  
246.4   	-59.36  
246.8   	-55.17  
247.2   	-52.21  
247.6   	-47.92  
248     	-20.38  
248.4   	41.47   
248.8   	31.74   
249.2   	15.43   
249.6   	-1.48   
250     	-17.36  
250.4   	-33.4   
250.8   	-47.84  
251.2   	-58.13  
251.6   	-64.06  
252     	-67.15  
252.4   	-68.6   
252.8   	-68.99  
253.2   	-68.78  
253.6   	-68.27  
254     	-67.75  
254.4   	-67.05  
254.8   	-66.24  
255.2   	-65.39  
255.6   	-64.44  
256     	-63.45  
256.4   	-62.37  
256.8   	-61.24  
257.2   	-59.99  
257.6   	-58.72  
258     	-57.14  
258.4   	-52.47  
258.8   	-33.48  
259.2   	41.69   
259.6   	35.09   
260     	18.94   
260.4   	1.607   
260.8   	-14.81  
261.2   	-31.37  
261.6   	-46.92  
262     	-58.21  
262.4   	-64.51  
262.8   	-67.75  
263.2   	-69.27  
263.6   	-69.81  
264     	-69.8   
264.4   	-69.38  
264.8   	-68.75  
265.2   	-67.95  
265.6   	-67.03  
266     	-66.07  
266.4   	-64.9   
266.8   	-63.76  
267.2   	-62.58  
267.6   	-61.32  
268     	-59.81  
268.4   	-56.31  
268.8   	-45.45  
269.2   	14.59   
269.6   	41.1    
270     	27.75   
270.4   	10.69   
270.8   	-6.239  
271.2   	-22.42  
271.6   	-38.8   
272     	-52.54  
272.4   	-61.24  
272.8   	-65.84  
273.2   	-68.03  
273.6   	-68.89  
274     	-69.06  
274.4   	-68.88  
274.8   	-68.41  
275.2   	-67.72  
275.6   	-67.01  
276     	-66.23  
276.4   	-65.38  
276.8   	-64.55  
277.2   	-63.66  
277.6   	-62.62  
278     	-61.51  
278.4   	-60.31  
278.8   	-58.19  
279.2   	-51.72  
279.6   	-40.26  
280     	36.93   
280.4   	37.99   
280.8   	22.93   
281.2   	5.689   
281.6   	-10.85  
282     	-27.06  
282.4   	-43.01  
282.8   	-55.5   
283.2   	-63.02  
283.6   	-66.98  
284     	-68.89  
284.4   	-69.62  
284.8   	-69.7   
285.2   	-69.43  
285.6   	-68.89  
286     	-68.18  
286.4   	-67.25  
286.8   	-66.31  
287.2   	-65.36  
287.6   	-64.35  
288     	-63.26  
288.4   	-62     
288.8   	-60.64  
289.2   	-57.99  
289.6   	-52.19  
290     	-41.84  
290.4   	34.25   
290.8   	38.71   
291.2   	24.16   
291.6   	7.027   
292     	-9.524  
292.4   	-25.6   
292.8   	-41.54  
293.2   	-54.39  
293.6   	-62.39  
294     	-66.57  
294.4   	-68.61  
294.8   	-69.4   
295.2   	-69.49  
295.6   	-69.15  
296     	-68.54  
296.4   	-67.76  
296.8   	-66.91  
297.2   	-66.07  
297.6   	-65.17  
298     	-64.15  
298.4   	-63.25  
298.8   	-62.33  
299.2   	-61.25  
299.6   	-60.08  
300     	-58.88  
300.4   	-57.62  
300.8   	-55.73  
301.2   	-48.25  
301.6   	-9.248  
302     	42.24   
302.4   	30.82   
302.8   	14.05   
303.2   	-3.015  
303.6   	-19.2   
304     	-35.69  
304.4   	-50.22  
304.8   	-60.05  
305.2   	-65.28  
305.6   	-67.79  
306     	-68.78  
306.4   	-68.98  
306.8   	-68.76  
307.2   	-68.2   
307.6   	-67.39  
308     	-66.58  
308.4   	-65.7   
308.8   	-64.73  
309.2   	-63.75  
309.6   	-62.69  
310     	-61.46  
310.4   	-59.9   
310.8   	-58.04  
311.2   	-53.43  
311.6   	-46.1   
312     	8.969   
312.4   	41.12   
312.8   	28.26   
313.2   	11.3    
313.6   	-5.612  
314     	-21.71  
314.4   	-37.99  
314.8   	-51.7   
315.2   	-60.6   
315.6   	-65.4   
316     	-67.59  
316.4   	-68.42  
316.8   	-68.56  
317.2   	-68.23  
317.6   	-67.66  
318     	-66.93  
318.4   	-66.04  
318.8   	-64.92  
319.2   	-63.83  
319.6   	-62.75  
320     	-61.61  
320.4   	-60.42  
320.8   	-58.36  
321.2   	-53.44  
321.6   	-46.2   
322     	1.18    
322.4   	41.02   
322.8   	29.06   
323.2   	12.33   
323.6   	-4.456  
324     	-20.32  
324.4   	-36.38  
324.8   	-50.25  
325.2   	-59.58  
325.6   	-64.76  
326     	-67.25  
326.4   	-68.33  
326.8   	-68.69  
327.2   	-68.48  
327.6   	-67.98  
328     	-67.29  
328.4   	-66.43  
328.8   	-65.4   
329.2   	-64.39  
329.6   	-63.23  
330     	-60.93  
330.4   	-54.83  
330.8   	-46.54  
331.2   	-11.45  
331.6   	40.71   
332     	30.56   
332.4   	14.21   
332.8   	-2.566  
333.2   	-18.36  
333.6   	-34.31  
334     	-48.6   
334.4   	-58.77  
334.8   	-64.62  
335.2   	-67.7   
335.6   	-69.11  
336     	-69.55  
336.4   	-69.48  
336.8   	-69.16  
337.2   	-68.64  
337.6   	-67.97  
338     	-67.15  
338.4   	-65.98  
338.8   	-63.67  
339.2   	-60.29  
339.6   	-58.44  
340     	-57.82  
340.4   	-57.58  
340.8   	-57.18  
341.2   	-55.47  
341.6   	-50.73  
342     	-43.49  
342.4   	24.73   
342.8   	39.67   
343.2   	25.95   
343.6   	9.016   
344     	-7.463  
344.4   	-23.21  
344.8   	-39.06  
345.2   	-52.23  
345.6   	-60.71  
346     	-65.29  
346.4   	-67.61  
346.8   	-68.66  
347.2   	-68.97  
347.6   	-68.73  
348     	-68.18  
348.4   	-67.46  
348.8   	-66.67  
349.2   	-65.83  
349.6   	-64.95  
350     	-63.98  
350.4   	-63.03  
350.8   	-62.14  
351.2   	-60.91  
351.6   	-58.25  
352     	-52.71  
352.4   	-39.15  
352.8   	36.15   
353.2   	37.85   
353.6   	22.95   
354     	5.82    
354.4   	-10.59  
354.8   	-26.68  
355.2   	-42.53  
355.6   	-55.13  
356     	-62.8   
356.4   	-66.9   
356.8   	-68.94  
357.2   	-69.8   
357.6   	-69.98  
358     	-69.77  
358.4   	-69.22  
358.8   	-68.52  
359.2   	-67.59  
359.6   	-66.55  
360     	-65.41  
360.4   	-64.1   
360.8   	-62.89  
361.2   	-61.15  
361.6   	-56.44  
362     	-48.08  
362.4   	-20.32  
362.8   	41.63   
363.2   	32.37   
363.6   	16.11   
364     	-0.9335 
364.4   	-16.99  
364.8   	-33.13  
365.2   	-47.81  
365.6   	-58.28  
366     	-64.15  
366.4   	-67.1   
366.8   	-68.45  
367.2   	-68.89  
367.6   	-68.84  
368     	-68.47  
368.4   	-67.68  
368.8   	-66.81  
369.2   	-65.75  
369.6   	-64.71  
370     	-63.73  
370.4   	-62.77  
370.8   	-61.53  
371.2   	-58.97  
371.6   	-53.06  
372     	-42.9   
372.4   	27.17   
372.8   	39.25   
373.2   	25.59   
373.6   	8.664   
374     	-7.861  
374.4   	-23.72  
374.8   	-39.49  
375.2   	-52.54  
375.6   	-61.01  
376     	-65.56  
376.4   	-67.83  
376.8   	-68.82  
377.2   	-68.93  
377.6   	-68.52  
378     	-67.84  
378.4   	-67.11  
378.8   	-66.3   
379.2   	-65.5   
379.6   	-64.69  
380     	-63.87  
380.4   	-63.01  
380.8   	-62.05  
381.2   	-60.89  
381.6   	-58.55  
382     	-50.97  
382.4   	-31.87  
382.8   	40.68   
383.2   	35.07   
383.6   	19.33   
384     	2.22    
384.4   	-14.02  
384.8   	-30.26  
385.2   	-45.67  
385.6   	-57.29  
386     	-64.05  
386.4   	-67.5   
386.8   	-69.1   
387.2   	-69.64  
387.6   	-69.61  
388     	-69.13  
388.4   	-68.44  
388.8   	-67.6   
389.2   	-66.76  
389.6   	-65.85  
390     	-64.91  
390.4   	-63.88  
390.8   	-62.74  
391.2   	-61.47  
391.6   	-59.47  
392     	-53.02  
392.4   	-37.49  
392.8   	38.31   
393.2   	36.99   
393.6   	21.93   
394     	4.827   
394.4   	-11.54  
394.8   	-27.61  
395.2   	-43.18  
395.6   	-55.31  
396     	-62.65  
396.4   	-66.47  
396.8   	-68.31  
397.2   	-69.09  
397.6   	-69.15  
398     	-68.81  
398.4   	-68.29  
398.8   	-67.49  
399.2   	-66.52  
399.6   	-65.49  
400     	-64.48  
400.4   	-63.5   
400.8   	-62.55  
401.2   	-61.54  
401.6   	-60.45  
402     	-58.89  
402.4   	-54.38  
402.8   	-47.71  
403.2   	-6.477  
403.6   	41.81   
404     	30.13   
404.4   	13.35   
404.8   	-3.666  
405.2   	-19.79  
405.6   	-36.1   
406     	-50.33  
406.4   	-59.92  
406.8   	-65.2   
407.2   	-67.91  
407.6   	-69.12  
408     	-69.44  
408.4   	-69.36  
408.8   	-68.96  
409.2   	-68.4   
409.6   	-67.69  
410     	-66.8   
410.4   	-65.82  
410.8   	-64.81  
411.2   	-63.86  
411.6   	-62.86  
412     	-61.8   
412.4   	-60.65  
412.8   	-59.48  
413.2   	-57.81  
413.6   	-53.16  
414     	-39.63  
414.4   	37.2    
414.8   	38.14   
415.2   	22.89   
415.6   	5.566   
416     	-11.04  
416.4   	-27.35  
416.8   	-43.37  
417.2   	-55.87  
417.6   	-63.25  
418     	-67.03  
418.4   	-68.74  
418.8   	-69.23  
419.2   	-69.15  
419.6   	-68.83  
420     	-68.27  
420.4   	-67.48  
420.8   	-66.6   
421.2   	-65.59  
421.6   	-64.61  
422     	-63.65  
422.4   	-62.73  
422.8   	-61.72  
423.2   	-60.55  
423.6   	-58.1   
424     	-54.44  
424.4   	-48.99  
424.8   	-18.5   
425.2   	42.45   
425.6   	31.55   
426     	14.85   
426.4   	-2.275  
426.8   	-18.4   
427.2   	-34.84  
427.6   	-49.45  
428     	-59.37  
428.4   	-64.79  
428.8   	-67.4   
429.2   	-68.42  
429.6   	-68.66  
430     	-68.5   
430.4   	-68.07  
430.8   	-67.43  
431.2   	-66.65  
431.6   	-65.72  
432     	-64.67  
432.4   	-63.69  
432.8   	-62.74  
433.2   	-61.7   
433.6   	-60.57  
434     	-59.34  
434.4   	-57.97  
434.8   	-55.62  
435.2   	-47.78  
435.6   	-8.215  
436     	42.01   
436.4   	30.27   
436.8   	13.47   
437.2   	-3.532  
437.6   	-19.53  
438     	-35.76  
438.4   	-49.85  
438.8   	-59.38  
439.2   	-64.65  
439.6   	-67.26  
440     	-68.38  
440.4   	-68.74  
440.8   	-68.68  
441.2   	-68.2   
441.6   	-67.54  
442     	-66.73  
442.4   	-65.76  
442.8   	-64.84  
443.2   	-63.85  
443.6   	-62.55  
444     	-60.57  
444.4   	-56.02  
444.8   	-50.48  
445.2   	-40.07  
445.6   	34.53   
446     	37.83   
446.4   	23.21   
446.8   	6.131   
447.2   	-10.27  
447.6   	-26.22  
448     	-41.92  
448.4   	-54.45  
448.8   	-62.14  
449.2   	-66.2   
449.6   	-68.15  
450     	-69.04  
450.4   	-69.19  
450.8   	-68.95  
451.2   	-68.49  
451.6   	-67.76  
452     	-66.74  
452.4   	-65.72  
452.8   	-64.62  
453.2   	-63.52  
453.6   	-62.26  
454     	-60.57  
454.4   	-57.09  
454.8   	-51.23  
455.2   	-36.09  
455.6   	39.06   
456     	36.3    
456.4   	20.96   
456.8   	3.844   
457.2   	-12.43  
457.6   	-28.54  
458     	-44.06  
458.4   	-56.02  
458.8   	-63.06  
459.2   	-66.77  
459.6   	-68.54  
460     	-69.11  
460.4   	-69.09  
460.8   	-68.71  
461.2   	-68.09  
461.6   	-67.24  
462     	-66.16  
462.4   	-65.05  
462.8   	-63.91  
463.2   	-62.79  
463.6   	-61.73  
464     	-60.6   
464.4   	-58.99  
464.8   	-54.6   
465.2   	-47.25  
465.6   	-14.23  
466     	41.88   
466.4   	31.02   
466.8   	14.35   
467.2   	-2.723  
467.6   	-18.84  
468     	-35.2   
468.4   	-49.69  
468.8   	-59.55  
469.2   	-64.98  
469.6   	-67.69  
470     	-68.69  
470.4   	-68.81  
470.8   	-68.45  
471.2   	-67.89  
471.6   	-67.14  
472     	-66.34  
472.4   	-65.51  
472.8   	-64.54  
473.2   	-63.54  
473.6   	-62.54  
474     	-61.48  
474.4   	-60.38  
474.8   	-59.21  
475.2   	-57.01  
475.6   	-48.82  
476     	-14.46  
476.4   	41.9    
476.8   	31.33   
477.2   	14.69   
477.6   	-2.399  
478     	-18.57  
478.4   	-35     
478.8   	-49.6   
479.2   	-59.67  
479.6   	-65.22  
480     	-68.03  
480.4   	-69.22  
480.8   	-69.57  
481.2   	-69.33  
481.6   	-68.78  
482     	-67.98  
482.4   	-67.15  
482.8   	-66.15  
483.2   	-65.12  
483.6   	-64.09  
484     	-63.01  
484.4   	-61.82  
484.8   	-59.87  
485.2   	-53.92  
485.6   	-36.71  
486     	39.55   
486.4   	36.23   
486.8   	20.78   
487.2   	3.57    
487.6   	-12.85  
488     	-29.14  
488.4   	-44.77  
488.8   	-56.55  
489.2   	-63.51  
489.6   	-67.13  
490     	-68.88  
490.4   	-69.58  
490.8   	-69.67  
491.2   	-69.34  
491.6   	-68.84  
492     	-68.19  
492.4   	-67.39  
492.8   	-66.43  
493.2   	-65.42  
493.6   	-64.36  
494     	-63.2   
494.4   	-61.96  
494.8   	-59.27  
495.2   	-54.79  
495.6   	-51.6   
496     	-46.62  
496.4   	1.097   
496.8   	41.5    
497.2   	29.1    
497.6   	12.18   
498     	-4.817  
498.4   	-20.95  
498.8   	-37.37  
499.2   	-51.44  
499.6   	-60.7   
500     	-65.75  
500.4   	-68.24  
500.8   	-69.28  
501.2   	-69.46  
501.6   	-69.13  
502     	-68.49  
502.4   	-67.66  
502.8   	-66.63  
503.2   	-65.57  
503.6   	-64.52  
504     	-63.41  
504.4   	-62.2   
504.8   	-61.01  
505.2   	-59.7   
505.6   	-58.3   
506     	-56.26  
506.4   	-50.33  
506.8   	-28.18  
507.2   	42.09   
507.6   	33.54   
508     	17.19   
508.4   	-0.01493
508.8   	-16.22  
509.2   	-32.56  
509.6   	-47.55  
510     	-58.26  
510.4   	-64.33  
510.8   	-67.45  
511.2   	-68.83  
511.6   	-69.23  
512     	-69.04  
512.4   	-68.57  
512.8   	-67.87  
513.2   	-67.03  
513.6   	-66.12  
514     	-65.16  
514.4   	-64.23  
514.8   	-63.24  
515.2   	-62.22  
515.6   	-61.07  
516     	-59.5   
516.4   	-54.42  
516.8   	-43.47  
517.2   	24.4    
517.6   	40.07   
518     	26.47   
518.4   	9.452   
518.8   	-7.254  
519.2   	-23.23  
519.6   	-39.28  
520     	-52.69  
520.4   	-61.32  
520.8   	-65.93  
521.2   	-68.26  
521.6   	-69.22  
522     	-69.42  
522.4   	-69.18  
522.8   	-68.66  
523.2   	-67.96  
523.6   	-67.12  
524     	-66.15  
524.4   	-65.06  
524.8   	-63.88  
525.2   	-62.7   
525.6   	-61.54  
526     	-59.55  
526.4   	-54.37  
526.8   	-43.19  
527.2   	26.53   
527.6   	39.64   
528     	26.05   
528.4   	9.08    
528.8   	-7.577  
529.2   	-23.61  
529.6   	-39.63  
530     	-52.92  
