
SWEPT_VAR_1 = 25.0    // Syn: Source PP \ NetStim \ PARAMETER \ interval (ms)

t	s.v( 0.05 )
76.8    	-22.28  
77.2    	-22.22  
77.6    	-22.2   
78      	-22.24  
78.4    	-22.26  
78.8    	-22.22  
79.2    	-22.12  
79.6    	-22.08  
80      	-21.98  
80.4    	-21.86  
80.8    	-21.83  
81.2    	-21.8   
81.6    	-21.86  
82      	-21.95  
82.4    	-22.11  
82.8    	-22.26  
83.2    	-22.33  
83.6    	-22.37  
84      	-22.43  
84.4    	-22.45  
84.8    	-22.42  
85.2    	-22.34  
85.6    	-22.29  
86      	-22.25  
86.4    	-22.22  
86.8    	-22.19  
87.2    	-22.15  
87.6    	-22.11  
88      	-22.07  
88.4    	-22.12  
88.8    	-22.2   
89.2    	-22.28  
89.6    	-22.28  
90      	-22.2   
90.4    	-22.14  
90.8    	-22.1   
91.2    	-22.05  
91.6    	-22.01  
92      	-21.96  
92.4    	-21.91  
92.8    	-21.84  
93.2    	-21.76  
93.6    	-21.74  
94      	-21.65  
94.4    	-21.53  
94.8    	-21.38  
95.2    	-21.29  
95.6    	-21.25  
96      	-21.28  
96.4    	-21.29  
96.8    	-21.31  
97.2    	-21.36  
97.6    	-21.44  
98      	-21.53  
98.4    	-21.65  
98.8    	-21.75  
99.2    	-21.89  
99.6    	-21.92  
100     	-21.91  
100.4   	-21.96  
100.8   	-22.06  
101.2   	-22.18  
101.6   	-22.27  
102     	-22.33  
102.4   	-22.39  
102.8   	-22.42  
103.2   	-22.47  
103.6   	-22.56  
104     	-22.62  
104.4   	-22.64  
104.8   	-22.66  
105.2   	-22.74  
105.6   	-22.82  
106     	-22.84  
106.4   	-22.77  
106.8   	-22.62  
107.2   	-22.47  
107.6   	-22.36  
108     	-22.27  
108.4   	-22.19  
108.8   	-22.09  
109.2   	-22.02  
109.6   	-21.99  
110     	-21.97  
110.4   	-22.04  
110.8   	-22.1   
111.2   	-22.18  
111.6   	-22.27  
112     	-22.35  
112.4   	-22.39  
112.8   	-22.41  
113.2   	-22.38  
113.6   	-22.32  
114     	-22.26  
114.4   	-22.21  
114.8   	-22.19  
115.2   	-22.12  
115.6   	-22.05  
116     	-22.03  
116.4   	-22.03  
116.8   	-22.04  
117.2   	-22.03  
117.6   	-21.97  
118     	-21.95  
118.4   	-21.97  
118.8   	-21.98  
119.2   	-22.02  
119.6   	-22.12  
120     	-22.26  
120.4   	-22.46  
120.8   	-22.6   
121.2   	-22.67  
121.6   	-22.8   
122     	-22.85  
122.4   	-22.82  
122.8   	-22.75  
123.2   	-22.65  
123.6   	-22.6   
124     	-22.49  
124.4   	-22.42  
124.8   	-22.26  
125.2   	-22.17  
125.6   	-22.17  
126     	-22.1   
126.4   	-22     
126.8   	-21.93  
127.2   	-21.94  
127.6   	-22     
128     	-22.06  
128.4   	-21.99  
128.8   	-21.93  
129.2   	-21.86  
129.6   	-21.84  
130     	-21.83  
130.4   	-21.8   
130.8   	-21.79  
131.2   	-21.79  
131.6   	-21.75  
132     	-21.77  
132.4   	-21.76  
132.8   	-21.79  
133.2   	-21.78  
133.6   	-21.77  
134     	-21.75  
134.4   	-21.71  
134.8   	-21.67  
135.2   	-21.7   
135.6   	-21.8   
136     	-21.88  
136.4   	-21.94  
136.8   	-21.99  
137.2   	-21.99  
137.6   	-21.95  
138     	-21.92  
138.4   	-21.92  
138.8   	-21.9   
139.2   	-21.91  
139.6   	-21.98  
140     	-22.07  
140.4   	-22.06  
140.8   	-22.07  
141.2   	-22.08  
141.6   	-22.09  
142     	-22     
142.4   	-21.94  
142.8   	-21.91  
143.2   	-21.96  
143.6   	-22     
144     	-22.05  
144.4   	-22.13  
144.8   	-22.22  
145.2   	-22.32  
145.6   	-22.39  
146     	-22.4   
146.4   	-22.37  
146.8   	-22.36  
147.2   	-22.38  
147.6   	-22.3   
148     	-22.2   
148.4   	-22.17  
148.8   	-22.22  
149.2   	-22.28  
149.6   	-22.35  
150     	-22.45  
150.4   	-22.48  
150.8   	-22.51  
151.2   	-22.57  
151.6   	-22.65  
152     	-22.62  
152.4   	-22.53  
152.8   	-22.42  
153.2   	-22.36  
153.6   	-22.38  
154     	-22.38  
154.4   	-22.41  
154.8   	-22.43  
155.2   	-22.38  
155.6   	-22.29  
156     	-22.2   
156.4   	-22.13  
156.8   	-22.05  
157.2   	-21.91  
157.6   	-21.89  
158     	-21.9   
158.4   	-21.94  
158.8   	-21.92  
159.2   	-21.92  
159.6   	-21.91  
160     	-21.9   
160.4   	-21.87  
160.8   	-21.87  
161.2   	-21.87  
161.6   	-21.9   
162     	-21.98  
162.4   	-22.05  
162.8   	-22.15  
163.2   	-22.25  
163.6   	-22.34  
164     	-22.46  
164.4   	-22.58  
164.8   	-22.66  
165.2   	-22.62  
165.6   	-22.56  
166     	-22.51  
166.4   	-22.46  
166.8   	-22.39  
167.2   	-22.35  
167.6   	-22.26  
168     	-22.22  
168.4   	-22.2   
168.8   	-22.2   
169.2   	-22.26  
169.6   	-22.32  
170     	-22.36  
170.4   	-22.35  
170.8   	-22.31  
171.2   	-22.33  
171.6   	-22.32  
172     	-22.27  
172.4   	-22.24  
172.8   	-22.23  
173.2   	-22.24  
173.6   	-22.18  
174     	-22.18  
174.4   	-22.28  
174.8   	-22.34  
175.2   	-22.3   
175.6   	-22.29  
176     	-22.35  
176.4   	-22.35  
176.8   	-22.28  
177.2   	-22.17  
177.6   	-22.07  
178     	-21.99  
178.4   	-21.93  
178.8   	-21.97  
179.2   	-22.05  
179.6   	-22.19  
180     	-22.29  
180.4   	-22.38  
180.8   	-22.5   
181.2   	-22.59  
181.6   	-22.54  
182     	-22.51  
182.4   	-22.42  
182.8   	-22.35  
183.2   	-22.37  
183.6   	-22.46  
184     	-22.51  
184.4   	-22.6   
184.8   	-22.72  
185.2   	-22.82  
185.6   	-22.89  
186     	-22.98  
186.4   	-23.01  
186.8   	-22.94  
187.2   	-22.83  
187.6   	-22.83  
188     	-22.81  
188.4   	-22.77  
188.8   	-22.75  
189.2   	-22.71  
189.6   	-22.66  
190     	-22.61  
190.4   	-22.66  
190.8   	-22.75  
191.2   	-22.82  
191.6   	-22.74  
192     	-22.6   
192.4   	-22.45  
192.8   	-22.36  
193.2   	-22.31  
193.6   	-22.28  
194     	-22.2   
194.4   	-22.17  
194.8   	-22.15  
195.2   	-22.13  
195.6   	-22.09  
196     	-22.07  
196.4   	-22.06  
196.8   	-22     
197.2   	-21.91  
197.6   	-21.82  
198     	-21.78  
198.4   	-21.75  
198.8   	-21.7   
199.2   	-21.6   
199.6   	-21.57  
200     	-21.59  
200.4   	-21.63  
200.8   	-21.58  
201.2   	-21.59  
201.6   	-21.57  
202     	-21.6   
202.4   	-21.67  
202.8   	-21.8   
203.2   	-21.93  
203.6   	-21.95  
204     	-21.94  
204.4   	-21.91  
204.8   	-21.88  
205.2   	-21.9   
205.6   	-21.96  
206     	-22.02  
206.4   	-22.07  
206.8   	-22.09  
207.2   	-22.09  
207.6   	-22.07  
208     	-22.07  
208.4   	-22.1   
208.8   	-22.15  
209.2   	-22.22  
209.6   	-22.3   
210     	-22.36  
210.4   	-22.41  
210.8   	-22.5   
211.2   	-22.61  
211.6   	-22.7   
212     	-22.75  
212.4   	-22.83  
212.8   	-22.89  
213.2   	-22.93  
213.6   	-22.94  
214     	-22.93  
214.4   	-22.9   
214.8   	-22.88  
215.2   	-22.86  
215.6   	-22.83  
216     	-22.83  
216.4   	-22.85  
216.8   	-22.92  
217.2   	-22.97  
217.6   	-22.95  
218     	-22.93  
218.4   	-22.9   
218.8   	-22.82  
219.2   	-22.7   
219.6   	-22.54  
220     	-22.36  
220.4   	-22.22  
220.8   	-22.12  
221.2   	-22.05  
221.6   	-21.94  
222     	-21.95  
222.4   	-21.95  
222.8   	-21.93  
223.2   	-21.89  
223.6   	-21.88  
224     	-21.88  
224.4   	-21.92  
224.8   	-21.91  
225.2   	-21.87  
225.6   	-21.87  
226     	-21.84  
226.4   	-21.78  
226.8   	-21.73  
227.2   	-21.68  
227.6   	-21.66  
228     	-21.63  
228.4   	-21.62  
228.8   	-21.6   
229.2   	-21.62  
229.6   	-21.65  
230     	-21.72  
230.4   	-21.78  
230.8   	-21.81  
231.2   	-21.84  
231.6   	-21.91  
232     	-21.98  
232.4   	-21.97  
232.8   	-21.89  
233.2   	-21.83  
233.6   	-21.79  
234     	-21.75  
234.4   	-21.76  
234.8   	-21.76  
235.2   	-21.71  
235.6   	-21.69  
236     	-21.7   
236.4   	-21.7   
236.8   	-21.79  
237.2   	-21.9   
237.6   	-21.99  
238     	-22.15  
238.4   	-22.25  
238.8   	-22.31  
239.2   	-22.33  
239.6   	-22.33  
240     	-22.38  
240.4   	-22.36  
240.8   	-22.34  
241.2   	-22.31  
241.6   	-22.31  
242     	-22.37  
242.4   	-22.46  
242.8   	-22.51  
243.2   	-22.55  
243.6   	-22.51  
244     	-22.45  
244.4   	-22.32  
244.8   	-22.2   
245.2   	-22.11  
245.6   	-22.02  
246     	-21.96  
246.4   	-21.93  
246.8   	-21.89  
247.2   	-21.88  
247.6   	-21.88  
248     	-21.89  
248.4   	-21.93  
248.8   	-21.95  
249.2   	-21.92  
249.6   	-21.88  
250     	-21.9   
250.4   	-21.89  
250.8   	-21.86  
251.2   	-21.81  
251.6   	-21.74  
252     	-21.7   
252.4   	-21.65  
252.8   	-21.62  
253.2   	-21.6   
253.6   	-21.61  
254     	-21.6   
254.4   	-21.61  
254.8   	-21.67  
255.2   	-21.81  
255.6   	-21.89  
256     	-21.96  
256.4   	-22     
256.8   	-22.02  
257.2   	-22.05  
257.6   	-22.12  
258     	-22.24  
258.4   	-22.28  
258.8   	-22.28  
259.2   	-22.26  
259.6   	-22.26  
260     	-22.18  
260.4   	-22.13  
260.8   	-22.18  
261.2   	-22.23  
261.6   	-22.18  
262     	-22.11  
262.4   	-22.08  
262.8   	-22.14  
263.2   	-22.14  
263.6   	-22.12  
264     	-22.13  
264.4   	-22.1   
264.8   	-22.09  
265.2   	-22.06  
265.6   	-22.02  
266     	-22.02  
266.4   	-22.04  
266.8   	-22.11  
267.2   	-22.19  
267.6   	-22.29  
268     	-22.37  
268.4   	-22.41  
268.8   	-22.42  
269.2   	-22.44  
269.6   	-22.44  
270     	-22.46  
270.4   	-22.41  
270.8   	-22.35  
271.2   	-22.24  
271.6   	-22.1   
272     	-22.06  
272.4   	-22.07  
272.8   	-22.11  
273.2   	-22.06  
273.6   	-21.97  
274     	-21.9   
274.4   	-21.84  
274.8   	-21.86  
275.2   	-21.95  
275.6   	-22.03  
276     	-22.01  
276.4   	-22     
276.8   	-22.08  
277.2   	-22.19  
277.6   	-22.28  
278     	-22.38  
278.4   	-22.51  
278.8   	-22.6   
279.2   	-22.72  
279.6   	-22.82  
280     	-22.85  
280.4   	-22.83  
280.8   	-22.85  
281.2   	-22.85  
281.6   	-22.82  
282     	-22.81  
282.4   	-22.78  
282.8   	-22.73  
283.2   	-22.7   
283.6   	-22.77  
284     	-22.81  
284.4   	-22.77  
284.8   	-22.75  
285.2   	-22.61  
285.6   	-22.57  
286     	-22.53  
286.4   	-22.54  
286.8   	-22.5   
287.2   	-22.47  
287.6   	-22.46  
288     	-22.43  
288.4   	-22.42  
288.8   	-22.45  
289.2   	-22.48  
289.6   	-22.5   
290     	-22.53  
290.4   	-22.56  
290.8   	-22.62  
291.2   	-22.64  
291.6   	-22.64  
292     	-22.58  
292.4   	-22.54  
292.8   	-22.47  
293.2   	-22.44  
293.6   	-22.36  
294     	-22.27  
294.4   	-22.22  
294.8   	-22.2   
295.2   	-22.19  
295.6   	-22.16  
296     	-22.13  
296.4   	-22.11  
296.8   	-22.11  
297.2   	-22.08  
297.6   	-22.01  
298     	-21.88  
298.4   	-21.76  
298.8   	-21.63  
299.2   	-21.58  
299.6   	-21.53  
300     	-21.51  
300.4   	-21.58  
300.8   	-21.59  
301.2   	-21.6   
301.6   	-21.65  
302     	-21.77  
302.4   	-21.98  
302.8   	-22.15  
303.2   	-22.29  
303.6   	-22.34  
304     	-22.4   
304.4   	-22.46  
304.8   	-22.49  
305.2   	-22.53  
305.6   	-22.5   
306     	-22.49  
306.4   	-22.46  
306.8   	-22.45  
307.2   	-22.5   
307.6   	-22.46  
308     	-22.38  
308.4   	-22.31  
308.8   	-22.22  
309.2   	-22.13  
309.6   	-22.1   
310     	-22.11  
310.4   	-22.08  
310.8   	-22.01  
311.2   	-21.95  
311.6   	-21.89  
312     	-21.88  
312.4   	-21.83  
312.8   	-21.77  
313.2   	-21.76  
313.6   	-21.79  
314     	-21.81  
314.4   	-21.75  
314.8   	-21.67  
315.2   	-21.63  
315.6   	-21.58  
316     	-21.51  
316.4   	-21.48  
316.8   	-21.43  
317.2   	-21.42  
317.6   	-21.41  
318     	-21.41  
318.4   	-21.43  
318.8   	-21.48  
319.2   	-21.54  
319.6   	-21.54  
320     	-21.59  
320.4   	-21.67  
320.8   	-21.75  
321.2   	-21.84  
321.6   	-21.95  
322     	-21.98  
322.4   	-21.96  
322.8   	-21.95  
323.2   	-21.94  
323.6   	-21.98  
324     	-22     
324.4   	-22.01  
324.8   	-22     
325.2   	-22.02  
325.6   	-22     
326     	-21.93  
326.4   	-21.86  
326.8   	-21.8   
327.2   	-21.75  
327.6   	-21.72  
328     	-21.77  
328.4   	-21.77  
328.8   	-21.78  
329.2   	-21.75  
329.6   	-21.72  
330     	-21.72  
330.4   	-21.72  
330.8   	-21.76  
331.2   	-21.74  
331.6   	-21.71  
332     	-21.63  
332.4   	-21.57  
332.8   	-21.52  
333.2   	-21.5   
333.6   	-21.5   
334     	-21.51  
334.4   	-21.48  
334.8   	-21.54  
335.2   	-21.61  
335.6   	-21.67  
336     	-21.69  
336.4   	-21.74  
336.8   	-21.82  
337.2   	-21.89  
337.6   	-21.9   
338     	-21.84  
338.4   	-21.82  
338.8   	-21.82  
339.2   	-21.84  
339.6   	-21.82  
340     	-21.85  
340.4   	-21.88  
340.8   	-21.86  
341.2   	-21.86  
341.6   	-21.87  
342     	-21.88  
342.4   	-21.88  
342.8   	-21.9   
343.2   	-21.94  
343.6   	-22.05  
344     	-22.21  
344.4   	-22.36  
344.8   	-22.46  
345.2   	-22.49  
345.6   	-22.47  
346     	-22.45  
346.4   	-22.47  
346.8   	-22.5   
347.2   	-22.51  
347.6   	-22.47  
348     	-22.38  
348.4   	-22.23  
348.8   	-22.09  
349.2   	-22.01  
349.6   	-22.04  
350     	-22.14  
350.4   	-22.24  
350.8   	-22.3   
351.2   	-22.27  
351.6   	-22.26  
352     	-22.21  
352.4   	-22.21  
352.8   	-22.29  
353.2   	-22.36  
353.6   	-22.35  
354     	-22.35  
354.4   	-22.37  
354.8   	-22.32  
355.2   	-22.24  
355.6   	-22.09  
356     	-21.99  
356.4   	-21.93  
356.8   	-21.88  
357.2   	-21.88  
357.6   	-21.85  
358     	-21.8   
358.4   	-21.75  
358.8   	-21.68  
359.2   	-21.64  
359.6   	-21.65  
360     	-21.72  
360.4   	-21.78  
360.8   	-21.8   
361.2   	-21.86  
361.6   	-21.92  
362     	-22.01  
362.4   	-22.11  
362.8   	-22.22  
363.2   	-22.28  
363.6   	-22.36  
364     	-22.46  
364.4   	-22.6   
364.8   	-22.71  
365.2   	-22.82  
365.6   	-22.93  
366     	-23.03  
366.4   	-23.1   
366.8   	-23.16  
367.2   	-23.16  
367.6   	-23.08  
368     	-22.99  
368.4   	-22.86  
368.8   	-22.76  
369.2   	-22.71  
369.6   	-22.7   
370     	-22.76  
370.4   	-22.83  
370.8   	-22.88  
371.2   	-22.9   
371.6   	-22.9   
372     	-22.89  
372.4   	-22.87  
372.8   	-22.8   
373.2   	-22.69  
373.6   	-22.64  
374     	-22.63  
374.4   	-22.57  
374.8   	-22.57  
375.2   	-22.56  
375.6   	-22.56  
376     	-22.61  
376.4   	-22.74  
376.8   	-22.71  
377.2   	-22.69  
377.6   	-22.66  
378     	-22.62  
378.4   	-22.6   
378.8   	-22.56  
379.2   	-22.4   
379.6   	-22.34  
380     	-22.33  
380.4   	-22.32  
380.8   	-22.35  
381.2   	-22.33  
381.6   	-22.34  
382     	-22.33  
382.4   	-22.32  
382.8   	-22.32  
383.2   	-22.33  
383.6   	-22.37  
384     	-22.41  
384.4   	-22.38  
384.8   	-22.38  
385.2   	-22.31  
385.6   	-22.25  
386     	-22.18  
386.4   	-22.07  
386.8   	-22.01  
387.2   	-21.98  
387.6   	-21.99  
388     	-21.99  
388.4   	-22.02  
388.8   	-22.05  
389.2   	-22.02  
389.6   	-21.96  
390     	-21.97  
390.4   	-21.99  
390.8   	-21.93  
391.2   	-21.91  
391.6   	-21.9   
392     	-21.91  
392.4   	-21.87  
392.8   	-21.83  
393.2   	-21.78  
393.6   	-21.74  
394     	-21.74  
394.4   	-21.78  
394.8   	-21.81  
395.2   	-21.83  
395.6   	-21.84  
396     	-21.86  
396.4   	-21.87  
396.8   	-21.84  
397.2   	-21.81  
397.6   	-21.82  
398     	-21.82  
398.4   	-21.86  
398.8   	-21.88  
399.2   	-21.94  
399.6   	-22.04  
400     	-22.05  
400.4   	-22.04  
400.8   	-22.02  
401.2   	-22.05  
401.6   	-22.07  
402     	-22.12  
402.4   	-22.18  
402.8   	-22.18  
403.2   	-22.23  
403.6   	-22.27  
404     	-22.37  
404.4   	-22.4   
404.8   	-22.33  
405.2   	-22.2   
405.6   	-22.09  
406     	-22.05  
406.4   	-22     
406.8   	-21.96  
407.2   	-21.89  
407.6   	-21.86  
408     	-21.89  
408.4   	-21.93  
408.8   	-21.97  
409.2   	-22.01  
409.6   	-21.99  
410     	-21.96  
410.4   	-21.94  
410.8   	-21.95  
411.2   	-21.88  
411.6   	-21.85  
412     	-21.84  
412.4   	-21.89  
412.8   	-21.99  
413.2   	-22.08  
413.6   	-22.15  
414     	-22.25  
414.4   	-22.33  
414.8   	-22.39  
415.2   	-22.44  
415.6   	-22.44  
416     	-22.41  
416.4   	-22.38  
416.8   	-22.3   
417.2   	-22.28  
417.6   	-22.27  
418     	-22.35  
418.4   	-22.5   
418.8   	-22.61  
419.2   	-22.67  
419.6   	-22.69  
420     	-22.65  
420.4   	-22.62  
420.8   	-22.62  
421.2   	-22.61  
421.6   	-22.54  
422     	-22.44  
422.4   	-22.39  
422.8   	-22.29  
423.2   	-22.24  
423.6   	-22.2   
424     	-22.17  
424.4   	-22.16  
424.8   	-22.19  
425.2   	-22.16  
425.6   	-22.17  
426     	-22.15  
426.4   	-22.15  
426.8   	-22.15  
427.2   	-22.09  
427.6   	-22.06  
428     	-22.03  
428.4   	-21.96  
428.8   	-21.95  
429.2   	-21.97  
429.6   	-21.98  
430     	-22     
430.4   	-22     
430.8   	-22.05  
431.2   	-22.07  
431.6   	-22.16  
432     	-22.27  
432.4   	-22.3   
432.8   	-22.21  
433.2   	-22.18  
433.6   	-22.19  
434     	-22.2   
434.4   	-22.17  
434.8   	-22.15  
435.2   	-22.13  
435.6   	-22.13  
436     	-22.11  
436.4   	-22.08  
436.8   	-22.14  
437.2   	-22.19  
437.6   	-22.22  
438     	-22.2   
438.4   	-22.09  
438.8   	-21.96  
439.2   	-21.91  
439.6   	-21.88  
440     	-21.88  
440.4   	-21.89  
440.8   	-21.9   
441.2   	-21.96  
441.6   	-22.02  
442     	-22.06  
442.4   	-22.07  
442.8   	-22.07  
443.2   	-22.09  
443.6   	-22.08  
444     	-22.03  
444.4   	-22.01  
444.8   	-22.1   
445.2   	-22.18  
445.6   	-22.17  
446     	-22.23  
446.4   	-22.33  
446.8   	-22.38  
447.2   	-22.34  
447.6   	-22.31  
448     	-22.26  
448.4   	-22.23  
448.8   	-22.21  
449.2   	-22.17  
449.6   	-22.1   
450     	-22     
450.4   	-21.85  
450.8   	-21.74  
451.2   	-21.62  
451.6   	-21.51  
452     	-21.41  
452.4   	-21.43  
452.8   	-21.52  
453.2   	-21.62  
453.6   	-21.79  
454     	-21.94  
454.4   	-22.08  
454.8   	-22.15  
455.2   	-22.26  
455.6   	-22.37  
456     	-22.39  
456.4   	-22.34  
456.8   	-22.34  
457.2   	-22.32  
457.6   	-22.27  
458     	-22.22  
458.4   	-22.17  
458.8   	-22.14  
459.2   	-22.2   
459.6   	-22.21  
460     	-22.24  
460.4   	-22.26  
460.8   	-22.21  
461.2   	-22.15  
461.6   	-22.03  
462     	-21.92  
462.4   	-21.8   
462.8   	-21.65  
463.2   	-21.59  
463.6   	-21.6   
464     	-21.65  
464.4   	-21.73  
464.8   	-21.78  
465.2   	-21.84  
465.6   	-21.9   
466     	-21.93  
466.4   	-21.97  
466.8   	-21.99  
467.2   	-22.04  
467.6   	-22.07  
468     	-22.06  
468.4   	-22.03  
468.8   	-21.99  
469.2   	-22     
469.6   	-22.04  
470     	-22.1   
470.4   	-22.16  
470.8   	-22.18  
471.2   	-22.25  
471.6   	-22.31  
472     	-22.39  
472.4   	-22.46  
472.8   	-22.6   
473.2   	-22.72  
473.6   	-22.75  
474     	-22.73  
474.4   	-22.7   
474.8   	-22.67  
475.2   	-22.6   
475.6   	-22.59  
476     	-22.61  
476.4   	-22.61  
476.8   	-22.6   
477.2   	-22.56  
477.6   	-22.5   
478     	-22.47  
478.4   	-22.48  
478.8   	-22.51  
479.2   	-22.5   
479.6   	-22.5   
480     	-22.44  
480.4   	-22.38  
480.8   	-22.29  
481.2   	-22.19  
481.6   	-22.11  
482     	-22.13  
482.4   	-22.15  
482.8   	-22.18  
483.2   	-22.23  
483.6   	-22.32  
484     	-22.4   
484.4   	-22.47  
484.8   	-22.53  
485.2   	-22.55  
485.6   	-22.52  
486     	-22.51  
486.4   	-22.46  
486.8   	-22.37  
487.2   	-22.37  
487.6   	-22.38  
488     	-22.37  
488.4   	-22.41  
488.8   	-22.52  
489.2   	-22.57  
489.6   	-22.56  
490     	-22.58  
490.4   	-22.62  
490.8   	-22.64  
491.2   	-22.65  
491.6   	-22.66  
492     	-22.72  
492.4   	-22.73  
492.8   	-22.7   
493.2   	-22.63  
493.6   	-22.59  
494     	-22.59  
494.4   	-22.52  
494.8   	-22.43  
495.2   	-22.34  
495.6   	-22.35  
496     	-22.4   
496.4   	-22.38  
496.8   	-22.3   
497.2   	-22.2   
497.6   	-22.2   
498     	-22.27  
498.4   	-22.38  
498.8   	-22.44  
499.2   	-22.48  
499.6   	-22.5   
500     	-22.56  
500.4   	-22.6   
500.8   	-22.6   
501.2   	-22.6   
501.6   	-22.52  
502     	-22.49  
502.4   	-22.46  
502.8   	-22.48  
503.2   	-22.51  
503.6   	-22.6   
504     	-22.69  
504.4   	-22.7   
504.8   	-22.71  
505.2   	-22.69  
505.6   	-22.72  
506     	-22.68  
506.4   	-22.61  
506.8   	-22.53  
507.2   	-22.49  
507.6   	-22.44  
508     	-22.43  
508.4   	-22.38  
508.8   	-22.37  
509.2   	-22.37  
509.6   	-22.34  
510     	-22.31  
510.4   	-22.25  
510.8   	-22.2   
511.2   	-22.2   
511.6   	-22.21  
512     	-22.21  
512.4   	-22.25  
512.8   	-22.32  
513.2   	-22.42  
513.6   	-22.44  
514     	-22.51  
514.4   	-22.55  
514.8   	-22.51  
515.2   	-22.49  
515.6   	-22.52  
516     	-22.56  
516.4   	-22.61  
516.8   	-22.62  
517.2   	-22.57  
517.6   	-22.54  
518     	-22.55  
518.4   	-22.46  
518.8   	-22.37  
519.2   	-22.19  
519.6   	-21.91  
520     	-21.73  
520.4   	-21.66  
520.8   	-21.58  
521.2   	-21.55  
521.6   	-21.56  
522     	-21.56  
522.4   	-21.57  
522.8   	-21.55  
523.2   	-21.56  
523.6   	-21.6   
524     	-21.65  
524.4   	-21.69  
