
SWEPT_VAR_1 = 65.0    // Syn: Source PP \ NetStim \ PARAMETER \ interval (ms)

t	s.v( 0.05 )
77.2    	-65.84  
77.6    	-65.61  
78      	-65.09  
78.4    	-64.42  
78.8    	-63.55  
79.2    	-62.59  
79.6    	-61.58  
80      	-60.49  
80.4    	-59.27  
80.8    	-57.54  
81.2    	-53.4   
81.6    	-41.83  
82      	30.95   
82.4    	37.65   
82.8    	23.05   
83.2    	6.015   
83.6    	-10.14  
84      	-25.72  
84.4    	-40.91  
84.8    	-52.89  
85.2    	-60.3   
85.6    	-64.21  
86      	-65.97  
86.4    	-66.57  
86.8    	-66.51  
87.2    	-65.95  
87.6    	-65.09  
88      	-64.24  
88.4    	-63.26  
88.8    	-62.26  
89.2    	-60.99  
89.6    	-59.05  
90      	-54.29  
90.4    	-46.58  
90.8    	-14.14  
91.2    	40.08   
91.6    	29.99   
92      	13.59   
92.4    	-3.038  
92.8    	-18.54  
93.2    	-34.05  
93.6    	-47.63  
94      	-57.15  
94.4    	-62.49  
94.8    	-65.18  
95.2    	-66.35  
95.6    	-66.57  
96      	-66.2   
96.4    	-65.42  
96.8    	-64.57  
97.2    	-63.61  
97.6    	-62.48  
98      	-61.24  
98.4    	-59.89  
98.8    	-57.73  
99.2    	-52.72  
99.6    	-43.32  
100     	22.52   
100.4   	38.53   
100.8   	25.09   
101.2   	8.293   
101.6   	-7.882  
102     	-23.22  
102.4   	-38.33  
102.8   	-50.55  
103.2   	-58.45  
103.6   	-62.65  
104     	-64.7   
104.4   	-65.4   
104.8   	-65.32  
105.2   	-64.85  
105.6   	-64.09  
106     	-63.15  
106.4   	-62     
106.8   	-60.57  
107.2   	-58.79  
107.6   	-56.18  
108     	-50.4   
108.4   	-26.75  
108.8   	38.6    
109.2   	31.53   
109.6   	15.85   
110     	-0.539  
110.4   	-15.68  
110.8   	-30.63  
111.2   	-44.04  
111.6   	-53.93  
112     	-59.81  
112.4   	-62.77  
112.8   	-64.07  
113.2   	-64.44  
113.6   	-64.22  
114     	-63.54  
114.4   	-62.7   
114.8   	-61.64  
115.2   	-60.53  
115.6   	-59.43  
116     	-58.18  
116.4   	-55.7   
116.8   	-50.02  
117.2   	-38     
117.6   	35.41   
118     	34.82   
118.4   	19.73   
118.8   	3.043   
119.2   	-12.43  
119.6   	-27.43  
120     	-41.52  
120.4   	-52.26  
120.8   	-58.92  
121.2   	-62.44  
121.6   	-64.06  
122     	-64.53  
122.4   	-64.28  
122.8   	-63.65  
123.2   	-62.94  
123.6   	-62.16  
124     	-61.14  
124.4   	-60     
124.8   	-58.62  
125.2   	-57.09  
125.6   	-55.07  
126     	-50.31  
126.4   	-32.68  
126.8   	38.68   
127.2   	33.1    
127.6   	17.15   
128     	0.4118  
128.4   	-15.01  
128.8   	-30.24  
129.2   	-44.07  
129.6   	-54.19  
130     	-60.04  
130.4   	-63.02  
130.8   	-64.27  
131.2   	-64.61  
131.6   	-64.28  
132     	-63.6   
132.4   	-62.74  
132.8   	-61.81  
133.2   	-60.79  
133.6   	-59.52  
134     	-57.81  
134.4   	-54.52  
134.8   	-47.07  
135.2   	-13.97  
135.6   	38.8    
136     	29.12   
136.4   	12.95   
136.8   	-3.276  
137.2   	-18.3   
137.6   	-33.19  
138     	-46.08  
138.4   	-55.2   
138.8   	-60.38  
139.2   	-62.95  
139.6   	-63.9   
140     	-63.98  
140.4   	-63.55  
140.8   	-62.9   
141.2   	-62.14  
141.6   	-61.21  
142     	-60.12  
142.4   	-58.63  
142.8   	-55.65  
143.2   	-52.09  
143.6   	-46.91  
144     	-17.76  
144.4   	38.77   
144.8   	29.38   
145.2   	13.16   
145.6   	-3.166  
146     	-18.23  
146.4   	-33.24  
146.8   	-46.3   
147.2   	-55.69  
147.6   	-61.15  
148     	-63.89  
148.4   	-64.95  
148.8   	-65.13  
149.2   	-64.77  
149.6   	-64.12  
150     	-63.3   
150.4   	-62.22  
150.8   	-61.05  
151.2   	-59.69  
151.6   	-57.88  
152     	-54.55  
152.4   	-45.21  
152.8   	11.28   
153.2   	38.55   
153.6   	26.18   
154     	9.638   
154.4   	-6.415  
154.8   	-21.44  
155.2   	-36.31  
155.6   	-48.61  
156     	-56.97  
156.4   	-61.54  
156.8   	-63.66  
157.2   	-64.45  
157.6   	-64.59  
158     	-64.34  
158.4   	-63.78  
158.8   	-63     
159.2   	-62.12  
159.6   	-61.1   
160     	-59.95  
160.4   	-58.53  
160.8   	-56.06  
161.2   	-48.55  
161.6   	-18.78  
162     	39.51   
162.4   	30.28   
162.8   	14.08   
163.2   	-2.349  
163.6   	-17.53  
164     	-32.62  
164.4   	-45.94  
164.8   	-55.45  
165.2   	-60.9   
165.6   	-63.58  
166     	-64.65  
166.4   	-64.89  
166.8   	-64.74  
167.2   	-64.26  
167.6   	-63.51  
168     	-62.64  
168.4   	-61.61  
168.8   	-60.44  
169.2   	-59.11  
169.6   	-57.45  
170     	-53.22  
170.4   	-41.81  
170.8   	27.31   
171.2   	37.6    
171.6   	23.46   
172     	6.603   
172.4   	-9.383  
172.8   	-24.69  
173.2   	-39.7   
173.6   	-51.61  
174     	-59.19  
174.4   	-63.06  
174.8   	-64.76  
175.2   	-65.3   
175.6   	-65.22  
176     	-64.8   
176.4   	-64.07  
176.8   	-63.08  
177.2   	-62.03  
177.6   	-60.89  
178     	-59.53  
178.4   	-57.87  
178.8   	-54.94  
179.2   	-49.59  
179.6   	-29.43  
180     	39.47   
180.4   	32.33   
180.8   	16.21   
181.2   	-0.5215 
181.6   	-15.99  
182     	-31.39  
182.4   	-45.24  
182.8   	-55.14  
183.2   	-60.81  
183.6   	-63.69  
184     	-64.89  
184.4   	-65.14  
184.8   	-64.91  
185.2   	-64.27  
185.6   	-63.24  
186     	-62.02  
186.4   	-60.72  
186.8   	-59.37  
187.2   	-57.92  
187.6   	-55.68  
188     	-49.85  
188.4   	-35.93  
188.8   	37.29   
189.2   	34.18   
189.6   	18.59   
190     	1.801   
190.4   	-13.73  
190.8   	-28.96  
191.2   	-43.12  
191.6   	-53.71  
192     	-59.96  
192.4   	-63.19  
192.8   	-64.61  
193.2   	-65.09  
193.6   	-64.96  
194     	-64.32  
194.4   	-63.57  
194.8   	-62.61  
195.2   	-61.51  
195.6   	-60.35  
196     	-58.84  
196.4   	-56.48  
196.8   	-53.72  
197.2   	-48.78  
197.6   	-33.68  
198     	38.82   
198.4   	33.3    
198.8   	17.24   
199.2   	0.3484  
199.6   	-15.35  
200     	-31.06  
200.4   	-45.41  
200.8   	-55.73  
201.2   	-61.45  
201.6   	-64.27  
202     	-65.46  
202.4   	-65.67  
202.8   	-65.36  
203.2   	-64.8   
203.6   	-64.03  
204     	-63.04  
204.4   	-61.89  
204.8   	-60.58  
205.2   	-58.71  
205.6   	-56     
206     	-52.2   
206.4   	-43.05  
206.8   	22.87   
207.2   	38.19   
207.6   	24.39   
208     	7.573   
208.4   	-8.462  
208.8   	-23.68  
209.2   	-38.76  
209.6   	-50.94  
210     	-58.57  
210.4   	-62.55  
210.8   	-64.43  
211.2   	-65     
211.6   	-64.96  
212     	-64.55  
212.4   	-63.85  
212.8   	-62.89  
213.2   	-61.9   
213.6   	-60.74  
214     	-59.37  
214.4   	-57.55  
214.8   	-53.79  
215.2   	-46.77  
215.6   	-13.41  
216     	39.6    
216.4   	29.16   
216.8   	12.72   
217.2   	-3.644  
217.6   	-18.76  
218     	-33.8   
218.4   	-46.78  
218.8   	-55.91  
219.2   	-60.96  
219.6   	-63.39  
220     	-64.31  
220.4   	-64.39  
220.8   	-63.92  
221.2   	-63.1   
221.6   	-61.99  
222     	-60.69  
222.4   	-59.3   
222.8   	-57.68  
223.2   	-55.24  
223.6   	-50.8   
224     	-39.97  
224.4   	30.49   
224.8   	35.69   
225.2   	21.27   
225.6   	4.673   
226     	-10.76  
226.4   	-25.5   
226.8   	-39.68  
227.2   	-50.8   
227.6   	-57.98  
228     	-61.89  
228.4   	-63.7   
228.8   	-64.19  
229.2   	-64.02  
229.6   	-63.47  
230     	-62.63  
230.4   	-61.7   
230.8   	-60.6   
231.2   	-59.5   
231.6   	-58.35  
232     	-57.04  
232.4   	-55.26  
232.8   	-50.79  
233.2   	-36.61  
233.6   	36.89   
234     	34.53   
234.4   	18.84   
234.8   	1.929   
235.2   	-13.65  
235.6   	-28.84  
236     	-42.91  
236.4   	-53.4   
236.8   	-59.53  
237.2   	-62.5   
237.6   	-63.78  
238     	-64.17  
238.4   	-63.98  
238.8   	-63.34  
239.2   	-62.54  
239.6   	-61.56  
240     	-60.38  
240.4   	-58.67  
240.8   	-56.12  
241.2   	-51.66  
241.6   	-42.9   
242     	18.05   
242.4   	37.35   
242.8   	24.12   
243.2   	7.539   
243.6   	-8.241  
244     	-23.11  
244.4   	-37.78  
244.8   	-49.66  
245.2   	-57.52  
245.6   	-61.77  
246     	-63.78  
246.4   	-64.6   
246.8   	-64.61  
247.2   	-64.22  
247.6   	-63.46  
248     	-62.5   
248.4   	-61.33  
248.8   	-59.84  
249.2   	-57.74  
249.6   	-52.91  
250     	-42.12  
250.4   	22.4    
250.8   	36.97   
251.2   	23.8    
251.6   	7.331   
252     	-8.351  
252.4   	-23.14  
252.8   	-37.58  
253.2   	-49.26  
253.6   	-57.13  
254     	-61.34  
254.4   	-63.32  
254.8   	-64.2   
255.2   	-64.41  
255.6   	-64.16  
256     	-63.65  
256.4   	-62.76  
256.8   	-61.73  
257.2   	-60.56  
257.6   	-59.13  
258     	-57.3   
258.4   	-53.39  
258.8   	-43.24  
259.2   	18.39   
259.6   	37.95   
260     	24.83   
260.4   	8.199   
260.8   	-7.669  
261.2   	-22.56  
261.6   	-37.25  
262     	-49.06  
262.4   	-56.79  
262.8   	-61.04  
263.2   	-63.02  
263.6   	-63.61  
264     	-63.44  
264.4   	-62.82  
264.8   	-62.01  
265.2   	-61.05  
265.6   	-59.92  
266     	-58.65  
266.4   	-56.99  
266.8   	-53.9   
267.2   	-46.78  
267.6   	-18.43  
268     	37.94   
268.4   	29.05   
268.8   	13.19   
269.2   	-2.747  
269.6   	-17.31  
270     	-31.77  
270.4   	-44.43  
270.8   	-53.62  
271.2   	-59.01  
271.6   	-61.72  
272     	-62.91  
272.4   	-63.1   
272.8   	-62.75  
273.2   	-62.23  
273.6   	-61.53  
274     	-60.62  
274.4   	-59.58  
274.8   	-58.47  
275.2   	-56.94  
275.6   	-54.13  
276     	-47.7   
276.4   	-27.42  
276.8   	37.63   
277.2   	31.23   
277.6   	15.66   
278     	-0.4431 
278.4   	-15.09  
278.8   	-29.46  
279.2   	-42.61  
279.6   	-52.46  
280     	-58.49  
280.4   	-61.72  
280.8   	-63.27  
281.2   	-63.87  
281.6   	-63.87  
282     	-63.51  
282.4   	-62.92  
282.8   	-62.06  
283.2   	-61.14  
283.6   	-60.19  
284     	-58.96  
284.4   	-57.29  
284.8   	-54.41  
285.2   	-48.8   
285.6   	-30.45  
286     	38.47   
286.4   	32.67   
286.8   	16.87   
287.2   	0.3478  
287.6   	-14.82  
288     	-29.83  
288.4   	-43.7   
288.8   	-54.04  
289.2   	-60.25  
289.6   	-63.53  
290     	-65.01  
290.4   	-65.4   
290.8   	-65.17  
291.2   	-64.54  
291.6   	-63.66  
292     	-62.62  
292.4   	-61.6   
292.8   	-60.57  
293.2   	-59.37  
293.6   	-57.96  
294     	-56.25  
294.4   	-53.25  
294.8   	-43.94  
295.2   	22.88   
295.6   	38.69   
296     	24.28   
296.4   	7.168   
296.8   	-9.116  
297.2   	-24.68  
297.6   	-40.09  
298     	-52.32  
298.4   	-59.83  
298.8   	-63.65  
299.2   	-65.31  
299.6   	-65.78  
300     	-65.51  
300.4   	-64.95  
300.8   	-64.25  
301.2   	-63.32  
301.6   	-62.24  
302     	-61.04  
302.4   	-59.57  
302.8   	-57.24  
303.2   	-53.16  
303.6   	-48.97  
304     	-32.16  
304.4   	39.38   
304.8   	32.89   
305.2   	16.76   
305.6   	-0.1252 
306     	-15.77  
306.4   	-31.37  
306.8   	-45.5   
307.2   	-55.69  
307.6   	-61.43  
308     	-64.27  
308.4   	-65.46  
308.8   	-65.75  
309.2   	-65.46  
309.6   	-64.79  
310     	-63.95  
310.4   	-63.03  
310.8   	-62.01  
311.2   	-60.85  
311.6   	-59.58  
312     	-57.98  
312.4   	-54.51  
312.8   	-46.69  
313.2   	1.679   
313.6   	39.94   
314     	27.4    
314.4   	10.53   
314.8   	-6.012  
315.2   	-21.61  
315.6   	-37.18  
316     	-50.06  
316.4   	-58.45  
316.8   	-62.78  
317.2   	-64.66  
317.6   	-65.29  
318     	-65.13  
318.4   	-64.5   
318.8   	-63.64  
319.2   	-62.65  
319.6   	-61.52  
320     	-60.3   
320.4   	-58.98  
320.8   	-56.9   
321.2   	-51.19  
321.6   	-36.51  
322     	36.54   
322.4   	34.39   
322.8   	18.94   
323.2   	2.139   
323.6   	-13.45  
324     	-28.76  
324.4   	-43.09  
324.8   	-53.79  
325.2   	-60.12  
325.6   	-63.17  
326     	-64.46  
326.4   	-64.82  
326.8   	-64.53  
327.2   	-63.93  
327.6   	-63.16  
328     	-62.28  
328.4   	-61.31  
328.8   	-60.22  
329.2   	-59.02  
329.6   	-57.24  
330     	-52.4   
330.4   	-35.82  
330.8   	36.69   
331.2   	34.39   
331.6   	19.16   
332     	2.451   
332.4   	-13.06  
332.8   	-28.23  
333.2   	-42.4   
333.6   	-53.16  
334     	-59.73  
334.4   	-63.08  
334.8   	-64.63  
335.2   	-64.97  
335.6   	-64.83  
336     	-64.19  
336.4   	-63.3   
336.8   	-62.33  
337.2   	-61.15  
337.6   	-59.81  
338     	-57.5   
338.4   	-52.37  
338.8   	-43.1   
339.2   	20.08   
339.6   	37.36   
340     	24.44   
340.4   	7.98    
340.8   	-7.785  
341.2   	-22.63  
341.6   	-37.23  
342     	-49.07  
342.4   	-57.07  
342.8   	-61.42  
343.2   	-63.49  
343.6   	-64.3   
344     	-64.34  
344.4   	-64.02  
344.8   	-63.37  
345.2   	-62.55  
345.6   	-61.63  
346     	-60.7   
346.4   	-59.62  
346.8   	-58.32  
347.2   	-56.16  
347.6   	-50.41  
348     	-29.4   
348.4   	38.54   
348.8   	32.39   
349.2   	16.76   
349.6   	0.3059  
350     	-14.91  
350.4   	-29.99  
350.8   	-43.85  
351.2   	-54.22  
351.6   	-60.5   
352     	-63.78  
352.4   	-65.21  
352.8   	-65.66  
353.2   	-65.6   
353.6   	-65.25  
354     	-64.65  
354.4   	-63.79  
354.8   	-62.87  
355.2   	-61.74  
355.6   	-60.49  
356     	-59.12  
356.4   	-57.24  
356.8   	-52.09  
357.2   	-36.19  
357.6   	38.22   
358     	35.04   
358.4   	19.38   
358.8   	2.411   
359.2   	-13.39  
359.6   	-28.9   
360     	-43.41  
360.4   	-54.24  
360.8   	-60.73  
361.2   	-64.01  
361.6   	-65.43  
362     	-65.74  
362.4   	-65.5   
362.8   	-64.86  
363.2   	-63.97  
363.6   	-63.03  
364     	-62.09  
364.4   	-61.09  
364.8   	-59.99  
365.2   	-58.16  
365.6   	-54.67  
366     	-45.33  
366.4   	14.53   
366.8   	38.99   
367.2   	25.88   
367.6   	9.083   
368     	-7.15   
368.4   	-22.46  
368.8   	-37.66  
369.2   	-50.06  
369.6   	-58.01  
370     	-62.27  
370.4   	-64.25  
370.8   	-64.96  
371.2   	-64.97  
371.6   	-64.59  
372     	-63.96  
372.4   	-63.26  
372.8   	-62.42  
373.2   	-61.42  
373.6   	-60.19  
374     	-57.98  
374.4   	-54.08  
374.8   	-50.07  
375.2   	-36.56  
375.6   	37.21   
376     	34.25   
376.4   	18.93   
376.8   	2.189   
377.2   	-13.42  
377.6   	-28.75  
378     	-43.01  
378.4   	-53.8   
378.8   	-60.28  
379.2   	-63.61  
379.6   	-65.16  
380     	-65.6   
380.4   	-65.32  
380.8   	-64.59  
381.2   	-63.69  
381.6   	-62.71  
382     	-61.58  
382.4   	-60.31  
382.8   	-58.26  
383.2   	-53.07  
383.6   	-45.1   
384     	-2.829  
384.4   	38.94   
384.8   	27.87   
385.2   	11.52   
385.6   	-4.664  
386     	-19.66  
386.4   	-34.5   
386.8   	-47.07  
387.2   	-55.89  
387.6   	-60.89  
388     	-63.45  
388.4   	-64.35  
388.8   	-64.37  
389.2   	-63.95  
389.6   	-63.28  
390     	-62.49  
390.4   	-61.67  
390.8   	-60.74  
391.2   	-59.59  
391.6   	-58.28  
392     	-56.23  
392.4   	-52.36  
392.8   	-46.93  
393.2   	-16.56  
393.6   	39.9    
394     	29.53   
394.4   	13.02   
394.8   	-3.455  
395.2   	-18.67  
395.6   	-33.97  
396     	-47.27  
396.4   	-56.38  
396.8   	-61.53  
397.2   	-64.18  
397.6   	-65.2   
398     	-65.24  
398.4   	-64.86  
398.8   	-64.26  
399.2   	-63.53  
399.6   	-62.68  
400     	-61.68  
400.4   	-60.65  
400.8   	-59.57  
401.2   	-58.39  
401.6   	-57.01  
402     	-54.74  
402.4   	-46.5   
402.8   	-0.4984 
403.2   	40.11   
403.6   	28.3    
404     	11.61   
404.4   	-4.866  
404.8   	-20.24  
405.2   	-35.71  
405.6   	-48.9   
406     	-57.87  
406.4   	-62.84  
406.8   	-65.36  
407.2   	-66.45  
407.6   	-66.58  
408     	-66.17  
408.4   	-65.57  
408.8   	-64.77  
409.2   	-63.87  
409.6   	-62.73  
410     	-61.38  
410.4   	-59.63  
410.8   	-56.56  
411.2   	-53.13  
411.6   	-46.9   
412     	-6.08   
412.4   	40.12   
412.8   	28.72   
413.2   	12.16   
413.6   	-4.316  
414     	-19.71  
414.4   	-35.15  
414.8   	-48.26  
415.2   	-57.21  
415.6   	-62.04  
416     	-64.36  
416.4   	-65.23  
416.8   	-65.27  
417.2   	-64.87  
417.6   	-64.18  
418     	-63.43  
418.4   	-62.46  
418.8   	-61.37  
419.2   	-60.17  
419.6   	-58.63  
420     	-55.97  
420.4   	-47.3   
420.8   	-5.969  
421.2   	39.41   
421.6   	28.43   
422     	11.96   
422.4   	-4.408  
422.8   	-19.67  
423.2   	-34.87  
423.6   	-47.87  
424     	-56.87  
424.4   	-61.84  
424.8   	-64.35  
425.2   	-65.35  
425.6   	-65.5   
426     	-65.04  
426.4   	-64.28  
426.8   	-63.31  
427.2   	-62.28  
427.6   	-61.08  
428     	-59.77  
428.4   	-57.81  
428.8   	-54.59  
429.2   	-48.64  
429.6   	-22.73  
430     	39.88   
430.4   	30.66   
430.8   	14.37   
431.2   	-2.21   
431.6   	-17.58  
432     	-32.99  
432.4   	-46.61  
432.8   	-56.22  
433.2   	-61.53  
433.6   	-64.18  
434     	-65.25  
434.4   	-65.44  
434.8   	-65.18  
435.2   	-64.62  
435.6   	-63.89  
436     	-63.03  
436.4   	-61.98  
436.8   	-60.88  
437.2   	-59.66  
437.6   	-57.74  
438     	-51.26  
438.4   	-27.12  
438.8   	39.23   
439.2   	32.25   
439.6   	16.38   
440     	-0.264  
440.4   	-15.72  
440.8   	-31.06  
441.2   	-45.04  
441.6   	-55.35  
442     	-61.4   
442.4   	-64.48  
442.8   	-65.78  
443.2   	-66.17  
443.6   	-65.97  
444     	-65.4   
444.4   	-64.61  
444.8   	-63.7   
445.2   	-62.55  
445.6   	-61.35  
446     	-59.63  
446.4   	-55.26  
446.8   	-46.9   
447.2   	-16.23  
447.6   	39.69   
448     	30      
448.4   	13.76   
448.8   	-2.762  
449.2   	-18.13  
449.6   	-33.49  
450     	-46.85  
450.4   	-56.32  
450.8   	-61.6   
451.2   	-64.07  
451.6   	-64.96  
452     	-64.98  
452.4   	-64.5   
452.8   	-63.76  
453.2   	-62.87  
453.6   	-61.87  
454     	-60.65  
454.4   	-58.69  
454.8   	-55.28  
455.2   	-50.67  
455.6   	-37.85  
456     	33.59   
456.4   	34.93   
456.8   	20.27   
457.2   	3.668   
457.6   	-11.77  
458     	-26.62  
458.4   	-40.6   
458.8   	-51.39  
459.2   	-58.26  
459.6   	-61.93  
460     	-63.67  
460.4   	-64.19  
460.8   	-64.04  
461.2   	-63.6   
461.6   	-63     
462     	-62.26  
462.4   	-61.39  
462.8   	-60.43  
463.2   	-59.27  
463.6   	-57.9   
464     	-55.06  
464.4   	-46.46  
464.8   	-3.025  
465.2   	39.1    
465.6   	28.14   
466     	11.75   
466.4   	-4.478  
466.8   	-19.57  
467.2   	-34.62  
467.6   	-47.45  
468     	-56.42  
468.4   	-61.49  
468.8   	-64.09  
469.2   	-65.15  
469.6   	-65.35  
470     	-65.08  
470.4   	-64.45  
470.8   	-63.71  
471.2   	-62.82  
471.6   	-61.8   
472     	-60.56  
472.4   	-59.02  
472.8   	-56.65  
473.2   	-50.4   
473.6   	-35.51  
474     	36.97   
474.4   	34.66   
474.8   	19.44   
475.2   	2.724   
475.6   	-12.82  
476     	-27.99  
476.4   	-42.28  
476.8   	-53.22  
477.2   	-59.83  
477.6   	-63.11  
478     	-64.56  
478.4   	-65.02  
478.8   	-64.84  
479.2   	-64.28  
479.6   	-63.36  
480     	-62.38  
480.4   	-61.22  
480.8   	-59.75  
481.2   	-57.55  
481.6   	-53.81  
482     	-50.11  
482.4   	-40.53  
482.8   	32.66   
483.2   	35.76   
483.6   	21.08   
484     	4.357   
484.4   	-11.25  
484.8   	-26.32  
485.2   	-40.75  
485.6   	-51.86  
486     	-58.77  
486.4   	-62.49  
486.8   	-64.23  
487.2   	-64.8   
487.6   	-64.72  
488     	-64.31  
488.4   	-63.7   
488.8   	-62.89  
489.2   	-61.97  
489.6   	-60.9   
490     	-59.83  
490.4   	-58.54  
490.8   	-55.64  
491.2   	-49.12  
491.6   	-28.93  
492     	39.44   
492.4   	32.24   
492.8   	16.23   
493.2   	-0.4333 
493.6   	-15.86  
494     	-31.23  
494.4   	-45.08  
494.8   	-55.2   
495.2   	-61.13  
495.6   	-64     
496     	-65.17  
496.4   	-65.44  
496.8   	-65.19  
497.2   	-64.58  
497.6   	-63.79  
498     	-62.9   
498.4   	-61.81  
498.8   	-60.56  
499.2   	-59.21  
499.6   	-57.52  
500     	-53.27  
500.4   	-41.74  
500.8   	29.06   
501.2   	37.36   
501.6   	23.22   
502     	6.389   
502.4   	-9.564  
502.8   	-24.84  
503.2   	-39.67  
503.6   	-51.41  
504     	-58.91  
504.4   	-62.85  
504.8   	-64.66  
505.2   	-65.12  
505.6   	-65     
506     	-64.51  
506.4   	-63.75  
506.8   	-62.66  
507.2   	-61.51  
507.6   	-60.08  
508     	-57.89  
508.4   	-54.39  
508.8   	-48.76  
509.2   	-19.8   
509.6   	39.02   
510     	29.84   
510.4   	13.69   
510.8   	-2.715  
511.2   	-17.95  
511.6   	-33.13  
512     	-46.19  
512.4   	-55.44  
512.8   	-60.67  
513.2   	-63.23  
513.6   	-64.36  
514     	-64.6   
514.4   	-64.34  
514.8   	-63.67  
515.2   	-62.74  
515.6   	-61.69  
516     	-60.46  
516.4   	-59.08  
516.8   	-57.52  
517.2   	-55.14  
517.6   	-47.65  
518     	4.067   
518.4   	38.71   
518.8   	26.81   
519.2   	10.26   
519.6   	-5.851  
520     	-20.91  
520.4   	-35.82  
520.8   	-48.17  
521.2   	-56.62  
521.6   	-61.37  
522     	-63.73  
522.4   	-64.64  
522.8   	-64.81  
523.2   	-64.53  
523.6   	-63.96  
524     	-63.12  
524.4   	-62.09  
524.8   	-60.88  
525.2   	-59.76  
525.6   	-58.65  
526     	-57.11  
526.4   	-52.55  
526.8   	-38.12  
527.2   	35.2    
527.6   	35.58   
528     	20.53   
528.4   	3.642   
528.8   	-12.14  
529.2   	-27.53  
529.6   	-42.12  
530     	-53.24  
530.4   	-60.04  
530.8   	-63.66  
531.2   	-65.38  
