
SWEPT_VAR_1 = 75.0    // Syn: Source PP \ NetStim \ PARAMETER \ interval (ms)

t	s.v( 0.05 )
76.8    	41.11   
77.2    	33.36   
77.6    	17.21   
78      	0.1562  
78.4    	-15.87  
78.8    	-31.94  
79.2    	-46.58  
79.6    	-57.17  
80      	-63.11  
80.4    	-66.09  
80.8    	-67.46  
81.2    	-67.85  
81.6    	-67.68  
82      	-67.22  
82.4    	-66.63  
82.8    	-65.9   
83.2    	-65.05  
83.6    	-64.12  
84      	-63.17  
84.4    	-62.17  
84.8    	-61.1   
85.2    	-59.61  
85.6    	-56.33  
86      	-49.67  
86.4    	-23.47  
86.8    	41.29   
87.2    	32.64   
87.6    	16.41   
88      	-0.5745 
88.4    	-16.52  
88.8    	-32.53  
89.2    	-47.11  
89.6    	-57.62  
90      	-63.64  
90.4    	-66.6   
90.8    	-67.8   
91.2    	-68.08  
91.6    	-67.92  
92      	-67.41  
92.4    	-66.56  
92.8    	-65.53  
93.2    	-64.58  
93.6    	-63.59  
94      	-62.54  
94.4    	-61.26  
94.8    	-59.89  
95.2    	-58.21  
95.6    	-54.53  
96      	-46.26  
96.4    	9.389   
96.8    	40.49   
97.2    	27.98   
97.6    	11.16   
98      	-5.516  
98.4    	-21.28  
98.8    	-37.06  
99.2    	-50.33  
99.6    	-59.15  
100     	-63.98  
100.4   	-66.27  
100.8   	-67.19  
101.2   	-67.26  
101.6   	-66.96  
102     	-66.32  
102.4   	-65.51  
102.8   	-64.62  
103.2   	-63.74  
103.6   	-62.75  
104     	-61.52  
104.4   	-59.78  
104.8   	-55.72  
105.2   	-48.3   
105.6   	-16.64  
106     	40.44   
106.4   	31.01   
106.8   	14.75   
107.2   	-1.989  
107.6   	-17.69  
108     	-33.44  
108.4   	-47.52  
108.8   	-57.57  
109.2   	-63.23  
109.6   	-66.03  
110     	-67.26  
110.4   	-67.66  
110.8   	-67.47  
111.2   	-66.93  
111.6   	-66.04  
112     	-65.07  
112.4   	-63.98  
112.8   	-62.74  
113.2   	-60.76  
113.6   	-57.1   
114     	-53     
114.4   	-46.13  
114.8   	-4.036  
115.2   	40.16   
115.6   	28.92   
116     	12.36   
116.4   	-4.283  
116.8   	-19.97  
117.2   	-35.76  
117.6   	-49.41  
118     	-58.75  
118.4   	-63.89  
118.8   	-66.38  
119.2   	-67.42  
119.6   	-67.59  
120     	-67.25  
120.4   	-66.6   
120.8   	-65.84  
121.2   	-65.07  
121.6   	-64.23  
122     	-63.24  
122.4   	-61.86  
122.8   	-59.1   
123.2   	-55.13  
123.6   	-51.47  
124     	-40.36  
124.4   	31.8    
124.8   	37.68   
125.2   	23.38   
125.6   	6.475   
126     	-9.734  
126.4   	-25.39  
126.8   	-40.72  
127.2   	-53.01  
127.6   	-60.75  
128     	-64.9   
128.4   	-66.75  
128.8   	-67.39  
129.2   	-67.3   
129.6   	-66.83  
130     	-66.21  
130.4   	-65.51  
130.8   	-64.77  
131.2   	-63.86  
131.6   	-62.76  
132     	-61.62  
132.4   	-59.97  
132.8   	-54.76  
133.2   	-44.22  
133.6   	12.58   
134     	39.93   
134.4   	27.41   
134.8   	10.64   
135.2   	-5.944  
135.6   	-21.61  
136     	-37.27  
136.4   	-50.53  
136.8   	-59.46  
137.2   	-64.41  
137.6   	-66.91  
138     	-67.85  
138.4   	-67.87  
138.8   	-67.46  
139.2   	-66.92  
139.6   	-66.3   
140     	-65.48  
140.4   	-64.5   
140.8   	-63.34  
141.2   	-62.1   
141.6   	-60.84  
142     	-59.59  
142.4   	-58.03  
142.8   	-54.65  
143.2   	-44.32  
143.6   	25.14   
144     	39.66   
144.4   	25.2    
144.8   	7.907   
145.2   	-8.767  
145.6   	-24.8   
146     	-40.66  
146.4   	-53.14  
146.8   	-60.56  
147.2   	-64.22  
147.6   	-65.77  
148     	-66.18  
148.4   	-65.92  
148.8   	-65.42  
149.2   	-64.65  
149.6   	-63.6   
150     	-62.62  
150.4   	-61.68  
150.8   	-60.64  
151.2   	-59.71  
151.6   	-58.77  
152     	-57.67  
152.4   	-56.07  
152.8   	-50.17  
153.2   	-19.33  
153.6   	40.83   
154     	31.13   
154.4   	14.7    
154.8   	-2.088  
155.2   	-17.72  
155.6   	-33.41  
156     	-47.24  
156.4   	-57.02  
156.8   	-62.5   
157.2   	-65.25  
157.6   	-66.38  
158     	-66.54  
158.4   	-66.19  
158.8   	-65.66  
159.2   	-64.89  
159.6   	-64.05  
160     	-63.24  
160.4   	-62.29  
160.8   	-61.26  
161.2   	-60.14  
161.6   	-58.88  
162     	-57.45  
162.4   	-55.67  
162.8   	-51.78  
163.2   	-42.28  
163.6   	31.76   
164     	38.37   
164.4   	23.59   
164.8   	6.423   
165.2   	-9.926  
165.6   	-25.75  
166     	-41.3   
166.4   	-53.56  
166.8   	-60.94  
167.2   	-64.66  
167.6   	-66.41  
168     	-67.09  
168.4   	-66.96  
168.8   	-66.39  
169.2   	-65.7   
169.6   	-64.91  
170     	-63.99  
170.4   	-63.07  
170.8   	-61.98  
171.2   	-60.9   
171.6   	-59.68  
172     	-58.48  
172.4   	-57.11  
172.8   	-55.38  
173.2   	-51.04  
173.6   	-31.81  
174     	40.84   
174.4   	34.07   
174.8   	17.98   
175.2   	0.9333  
175.6   	-14.94  
176     	-30.75  
176.4   	-45.46  
176.8   	-56.36  
177.2   	-62.59  
177.6   	-65.63  
178     	-66.9   
178.4   	-67.24  
178.8   	-66.99  
179.2   	-66.52  
179.6   	-65.85  
180     	-64.92  
180.4   	-63.93  
180.8   	-62.86  
181.2   	-61.66  
181.6   	-60.5   
182     	-59.33  
182.4   	-58.1   
182.8   	-56.56  
183.2   	-53.21  
183.6   	-40.72  
184     	37.8    
184.4   	36.85   
184.8   	21.13   
185.2   	3.711   
185.6   	-12.76  
186     	-29.11  
186.4   	-44.68  
186.8   	-56.21  
187.2   	-62.86  
187.6   	-66.26  
188     	-67.72  
188.4   	-68.05  
188.8   	-67.77  
189.2   	-67.05  
189.6   	-66.13  
190     	-65.05  
190.4   	-63.91  
190.8   	-62.76  
191.2   	-61.55  
191.6   	-60.38  
192     	-58.99  
192.4   	-57.48  
192.8   	-55.94  
193.2   	-54.07  
193.6   	-50.19  
194     	-25.26  
194.4   	42.11   
194.8   	31.84   
195.2   	15.13   
195.6   	-1.989  
196     	-17.98  
196.4   	-34.1   
196.8   	-48.26  
197.2   	-57.93  
197.6   	-63.18  
198     	-65.74  
198.4   	-66.76  
198.8   	-66.87  
199.2   	-66.49  
199.6   	-65.79  
200     	-64.99  
200.4   	-64.12  
200.8   	-63.11  
201.2   	-62.03  
201.6   	-60.91  
202     	-59.69  
202.4   	-58.25  
202.8   	-55.6   
203.2   	-48.08  
203.6   	-19.38  
204     	41.11   
204.4   	30.92   
204.8   	14.43   
205.2   	-2.403  
205.6   	-18.13  
206     	-33.95  
206.4   	-47.81  
206.8   	-57.45  
207.2   	-62.79  
207.6   	-65.36  
208     	-66.41  
208.4   	-66.47  
208.8   	-65.98  
209.2   	-65.29  
209.6   	-64.58  
210     	-63.78  
210.4   	-62.78  
210.8   	-61.68  
211.2   	-60.11  
211.6   	-56.75  
212     	-51.44  
212.4   	-40.02  
212.8   	32.38   
213.2   	36.93   
213.6   	22.47   
214     	5.576   
214.4   	-10.47  
214.8   	-25.9   
215.2   	-40.89  
215.6   	-52.8   
216     	-60.33  
216.4   	-64.32  
216.8   	-66.14  
217.2   	-66.76  
217.6   	-66.69  
218     	-66.33  
218.4   	-65.7   
218.8   	-64.72  
219.2   	-63.66  
219.6   	-62.59  
220     	-61.37  
220.4   	-59.08  
220.8   	-54.88  
221.2   	-49.77  
221.6   	-33.53  
222     	38.87   
222.4   	34.06   
222.8   	18.37   
223.2   	1.451   
223.6   	-14.39  
224     	-30.1   
224.4   	-44.72  
224.8   	-55.58  
225.2   	-61.96  
225.6   	-65.29  
226     	-66.83  
226.4   	-67.37  
226.8   	-67.21  
227.2   	-66.52  
227.6   	-65.69  
228     	-64.74  
228.4   	-63.57  
228.8   	-62.22  
229.2   	-60.79  
229.6   	-58.29  
230     	-51.62  
230.4   	-39.3   
230.8   	33.68   
231.2   	36.68   
231.6   	22.2    
232     	5.406   
232.4   	-10.55  
232.8   	-25.95  
233.2   	-40.88  
233.6   	-52.75  
234     	-60.31  
234.4   	-64.44  
234.8   	-66.39  
235.2   	-67.04  
235.6   	-66.75  
236     	-66.13  
236.4   	-65.39  
236.8   	-64.5   
237.2   	-63.42  
237.6   	-62.18  
238     	-60.86  
238.4   	-59.43  
238.8   	-57.45  
239.2   	-52.96  
239.6   	-44.59  
240     	17.13   
240.4   	39.41   
240.8   	26.01   
241.2   	9.116   
241.6   	-7.234  
242     	-22.66  
242.4   	-38.01  
242.8   	-50.65  
243.2   	-58.94  
243.6   	-63.42  
244     	-65.56  
244.4   	-66.29  
244.8   	-66.39  
245.2   	-66.08  
245.6   	-65.5   
246     	-64.71  
246.4   	-63.72  
246.8   	-62.67  
247.2   	-61.51  
247.6   	-59.94  
248     	-56.56  
248.4   	-52.71  
248.8   	-49.29  
249.2   	-38.43  
249.6   	38.01   
250     	35.37   
250.4   	19.68   
250.8   	2.573   
251.2   	-13.43  
251.6   	-29.21  
252     	-44.08  
252.4   	-55.23  
252.8   	-61.7   
253.2   	-64.96  
253.6   	-66.41  
254     	-66.82  
254.4   	-66.7   
254.8   	-66.12  
255.2   	-65.34  
255.6   	-64.41  
256     	-63.37  
256.4   	-62.3   
256.8   	-61.14  
257.2   	-59.87  
257.6   	-58.46  
258     	-56.65  
258.4   	-50.93  
258.8   	-28.4   
259.2   	40.42   
259.6   	32.96   
260     	16.92   
260.4   	0.01305 
260.8   	-15.81  
261.2   	-31.61  
261.6   	-45.86  
262     	-56.18  
262.4   	-62.04  
262.8   	-65.04  
263.2   	-66.4   
263.6   	-66.7   
264     	-66.46  
264.4   	-65.85  
264.8   	-64.97  
265.2   	-63.93  
265.6   	-62.89  
266     	-61.95  
266.4   	-61     
266.8   	-59.56  
267.2   	-55.9   
267.6   	-49.56  
268     	-32.43  
268.4   	39.1    
268.8   	33.94   
269.2   	18.31   
269.6   	1.43    
270     	-14.37  
270.4   	-29.95  
270.8   	-44.43  
271.2   	-55.29  
271.6   	-61.6   
272     	-64.84  
272.4   	-66.3   
272.8   	-66.76  
273.2   	-66.7   
273.6   	-66.33  
274     	-65.73  
274.4   	-64.8   
274.8   	-63.83  
275.2   	-62.82  
275.6   	-61.74  
276     	-60.47  
276.4   	-58.14  
276.8   	-54.23  
277.2   	-46.99  
277.6   	-5.236  
278     	40.85   
278.4   	28.68   
278.8   	11.82   
279.2   	-4.965  
279.6   	-20.76  
280     	-36.65  
280.4   	-49.98  
280.8   	-58.74  
281.2   	-63.45  
281.6   	-65.67  
282     	-66.42  
282.4   	-66.35  
282.8   	-65.91  
283.2   	-65.15  
283.6   	-64.32  
284     	-63.37  
284.4   	-62.34  
284.8   	-61.34  
285.2   	-60.27  
285.6   	-58.56  
286     	-55.82  
286.4   	-53.28  
286.8   	-47.83  
287.2   	-2.76   
287.6   	40.37   
288     	28.58   
288.4   	11.81   
288.8   	-4.801  
289.2   	-20.43  
289.6   	-36.15  
290     	-49.51  
290.4   	-58.52  
290.8   	-63.39  
291.2   	-65.83  
291.6   	-66.89  
292     	-67.17  
292.4   	-66.93  
292.8   	-66.35  
293.2   	-65.44  
293.6   	-64.46  
294     	-63.41  
294.4   	-62.32  
294.8   	-60.65  
295.2   	-58.13  
295.6   	-56.18  
296     	-54.08  
296.4   	-47.08  
296.8   	6.009   
297.2   	40.17   
297.6   	27.72   
298     	10.92   
298.4   	-5.655  
298.8   	-21.31  
299.2   	-37.03  
299.6   	-50.2   
300     	-58.89  
300.4   	-63.66  
300.8   	-66     
301.2   	-66.89  
301.6   	-66.97  
302     	-66.56  
302.4   	-65.89  
302.8   	-65.08  
303.2   	-64.19  
303.6   	-63.24  
304     	-62.21  
304.4   	-60.58  
304.8   	-56.8   
305.2   	-52.98  
305.6   	-47.55  
306     	-11.7   
306.4   	40.23   
306.8   	29.63   
307.2   	13.12   
307.6   	-3.523  
308     	-19.03  
308.4   	-34.56  
308.8   	-48.03  
309.2   	-57.36  
309.6   	-62.54  
310     	-65.15  
310.4   	-66.3   
310.8   	-66.49  
311.2   	-66.11  
311.6   	-65.58  
312     	-64.87  
312.4   	-64.03  
312.8   	-63.13  
313.2   	-62.06  
313.6   	-60.78  
314     	-58.97  
314.4   	-55.05  
314.8   	-46.06  
315.2   	5.066   
315.6   	39.91   
316     	27.82   
316.4   	11.14   
316.8   	-5.325  
317.2   	-20.77  
317.6   	-36.19  
318     	-49.2   
318.4   	-57.98  
318.8   	-62.9   
319.2   	-65.35  
319.6   	-66.29  
320     	-66.47  
320.4   	-66.25  
320.8   	-65.77  
321.2   	-65.06  
321.6   	-64.22  
322     	-63.3   
322.4   	-62.19  
322.8   	-60.98  
323.2   	-59.64  
323.6   	-57.56  
324     	-52.12  
324.4   	-40.87  
324.8   	33.91   
325.2   	37.46   
325.6   	22.25   
326     	4.995   
326.4   	-11.36  
326.8   	-27.31  
327.2   	-42.75  
327.6   	-54.56  
328     	-61.39  
328.4   	-64.81  
328.8   	-66.32  
329.2   	-66.85  
329.6   	-66.71  
330     	-66.22  
330.4   	-65.58  
330.8   	-64.79  
331.2   	-63.84  
331.6   	-62.73  
332     	-61.5   
332.4   	-60.09  
332.8   	-57.76  
333.2   	-53.19  
333.6   	-47.05  
334     	-10.28  
334.4   	40.85   
334.8   	29.23   
335.2   	12.42   
335.6   	-4.394  
336     	-20.21  
336.4   	-36.17  
336.8   	-49.86  
337.2   	-58.98  
337.6   	-63.91  
338     	-66.2   
338.4   	-66.99  
338.8   	-66.99  
339.2   	-66.43  
339.6   	-65.58  
340     	-64.72  
340.4   	-63.79  
340.8   	-62.8   
341.2   	-61.75  
341.6   	-60.73  
342     	-59.64  
342.4   	-57.87  
342.8   	-53.56  
343.2   	-47.52  
343.6   	-18.48  
344     	40.94   
344.4   	30.93   
344.8   	14.45   
345.2   	-2.394  
345.6   	-18.15  
346     	-33.92  
346.4   	-47.86  
346.8   	-57.64  
347.2   	-63.01  
347.6   	-65.69  
348     	-66.79  
348.4   	-67.03  
348.8   	-66.76  
349.2   	-66.07  
349.6   	-65.17  
350     	-64.15  
350.4   	-63.04  
350.8   	-61.73  
351.2   	-59.85  
351.6   	-56.21  
352     	-52.92  
352.4   	-49.89  
352.8   	-37.71  
353.2   	37.17   
353.6   	35.44   
354     	20.05   
354.4   	3.01    
354.8   	-12.99  
355.2   	-28.76  
355.6   	-43.72  
356     	-55.03  
356.4   	-61.73  
356.8   	-65.21  
357.2   	-66.68  
357.6   	-67.13  
358     	-67.02  
358.4   	-66.64  
358.8   	-65.95  
359.2   	-65.13  
359.6   	-64.07  
360     	-62.43  
360.4   	-59.1   
360.8   	-55.84  
361.2   	-54.01  
361.6   	-51.85  
362     	-45.28  
362.4   	4.739   
362.8   	39.62   
363.2   	27.52   
363.6   	10.89   
364     	-5.549  
364.4   	-21.03  
364.8   	-36.58  
365.2   	-49.74  
365.6   	-58.65  
366     	-63.66  
366.4   	-66.16  
366.8   	-67.09  
367.2   	-67.21  
367.6   	-66.95  
368     	-66.47  
368.4   	-65.88  
368.8   	-65.16  
369.2   	-64.12  
369.6   	-63.04  
370     	-61.98  
370.4   	-60.91  
370.8   	-59.68  
371.2   	-57.58  
371.6   	-52.82  
372     	-45.36  
372.4   	13.46   
372.8   	40.35   
373.2   	27.36   
373.6   	10.44   
374     	-6.19   
374.4   	-21.96  
374.8   	-37.85  
375.2   	-51.11  
375.6   	-59.74  
376     	-64.37  
376.4   	-66.43  
376.8   	-67.17  
377.2   	-67.28  
377.6   	-67     
378     	-66.54  
378.4   	-65.87  
378.8   	-65.07  
379.2   	-63.99  
379.6   	-62.83  
380     	-61.38  
380.4   	-58.26  
380.8   	-54.54  
381.2   	-52.21  
381.6   	-50     
382     	-42.86  
382.4   	30.61   
382.8   	38.14   
383.2   	23.59   
383.6   	6.505   
384     	-9.812  
384.4   	-25.56  
384.8   	-40.94  
385.2   	-53.11  
385.6   	-60.64  
386     	-64.49  
386.4   	-66.28  
386.8   	-66.91  
387.2   	-66.92  
387.6   	-66.49  
388     	-65.86  
388.4   	-65.18  
388.8   	-64.32  
389.2   	-63.43  
389.6   	-62.53  
390     	-61.53  
390.4   	-60.38  
390.8   	-59.16  
391.2   	-57.2   
391.6   	-52.8   
392     	-47.71  
392.4   	-20.39  
392.8   	41.55   
393.2   	31.47   
393.6   	14.92   
394     	-2.074  
394.4   	-17.96  
394.8   	-33.98  
395.2   	-48.18  
395.6   	-58.12  
396     	-63.5   
396.4   	-66.08  
396.8   	-67.15  
397.2   	-67.36  
397.6   	-67.07  
398     	-66.56  
398.4   	-65.86  
398.8   	-65.11  
399.2   	-64.27  
399.6   	-63.36  
400     	-62.32  
400.4   	-61.14  
400.8   	-59.24  
401.2   	-54.71  
401.6   	-48.48  
402     	-28.98  
402.4   	40.59   
402.8   	33.42   
403.2   	17.4    
403.6   	0.4245  
404     	-15.45  
404.4   	-31.29  
404.8   	-45.91  
405.2   	-56.7   
405.6   	-62.93  
406     	-66.1   
406.4   	-67.52  
406.8   	-67.72  
407.2   	-67.48  
407.6   	-67.01  
408     	-66.41  
408.4   	-65.5   
408.8   	-64.5   
409.2   	-63.37  
409.6   	-62.29  
410     	-61.23  
410.4   	-60     
410.8   	-57.14  
411.2   	-52.59  
411.6   	-48.52  
412     	-36.24  
412.4   	40.2    
412.8   	35.16   
413.2   	19.18   
413.6   	1.912   
414     	-14.27  
414.4   	-30.35  
414.8   	-45.33  
415.2   	-56.32  
415.6   	-62.5   
416     	-65.57  
416.4   	-66.9   
416.8   	-67.08  
417.2   	-66.72  
417.6   	-66.1   
418     	-65.32  
418.4   	-64.55  
418.8   	-63.78  
419.2   	-62.99  
419.6   	-62.08  
420     	-61.11  
420.4   	-60.08  
420.8   	-58.83  
421.2   	-55.89  
421.6   	-50.46  
422     	-34.87  
422.4   	40.52   
422.8   	34.76   
423.2   	18.68   
423.6   	1.433   
424     	-14.78  
424.4   	-31.01  
424.8   	-46.01  
425.2   	-56.77  
425.6   	-62.8   
426     	-65.67  
426.4   	-66.8   
426.8   	-66.98  
427.2   	-66.7   
427.6   	-66.04  
428     	-65.25  
428.4   	-64.38  
428.8   	-63.34  
429.2   	-61.97  
429.6   	-59.09  
430     	-56.09  
430.4   	-54.49  
430.8   	-53.49  
431.2   	-51.6   
431.6   	-44.88  
432     	12.57   
432.4   	39.7    
432.8   	26.05   
433.2   	9.004   
433.6   	-7.515  
434     	-23.2   
434.4   	-38.98  
434.8   	-51.81  
435.2   	-59.93  
435.6   	-64.12  
436     	-66.14  
436.4   	-66.94  
436.8   	-67.06  
437.2   	-66.64  
437.6   	-65.9   
438     	-65.02  
438.4   	-64.06  
438.8   	-62.94  
439.2   	-61.79  
439.6   	-60.45  
440     	-57.79  
440.4   	-54.26  
440.8   	-50.86  
441.2   	-42.89  
441.6   	29.59   
442     	38.42   
442.4   	23.52   
442.8   	6.252   
443.2   	-10.16  
443.6   	-26.04  
444     	-41.78  
444.4   	-54.19  
444.8   	-61.54  
445.2   	-65.2   
445.6   	-66.8   
446     	-67.18  
446.4   	-66.87  
446.8   	-66.35  
447.2   	-65.57  
447.6   	-64.71  
448     	-63.83  
448.4   	-62.92  
448.8   	-61.85  
449.2   	-60.29  
449.6   	-57.51  
450     	-54.73  
450.4   	-52.82  
450.8   	-49.3   
451.2   	-32.14  
451.6   	41.35   
452     	32.94   
452.4   	16.4    
452.8   	-0.7822 
453.2   	-16.87  
453.6   	-33.27  
454     	-48.16  
454.4   	-58.43  
454.8   	-63.88  
455.2   	-66.38  
455.6   	-67.33  
456     	-67.39  
456.4   	-67     
456.8   	-66.35  
457.2   	-65.47  
457.6   	-64.49  
458     	-63.4   
458.4   	-62.2   
458.8   	-60.9   
459.2   	-59.04  
459.6   	-55.57  
460     	-50.58  
460.4   	-38.28  
460.8   	36.87   
461.2   	36.12   
461.6   	20.85   
462     	3.833   
462.4   	-12.14  
462.8   	-27.76  
463.2   	-42.71  
463.6   	-54.15  
464     	-60.88  
464.4   	-64.32  
464.8   	-65.83  
465.2   	-66.33  
465.6   	-66.26  
466     	-65.86  
466.4   	-65.17  
466.8   	-64.27  
467.2   	-63.35  
467.6   	-62.37  
468     	-61.33  
468.4   	-60.14  
468.8   	-58.68  
469.2   	-55.95  
469.6   	-47.93  
470     	-12.14  
470.4   	40.7    
470.8   	29.88   
471.2   	13.33   
471.6   	-3.318  
472     	-18.79  
472.4   	-34.29  
472.8   	-47.73  
473.2   	-57.02  
473.6   	-62.16  
474     	-64.74  
474.4   	-65.75  
474.8   	-65.77  
475.2   	-65.37  
475.6   	-64.75  
476     	-64.06  
476.4   	-63.18  
476.8   	-62.13  
477.2   	-60.96  
477.6   	-59.77  
478     	-58.39  
478.4   	-55.78  
478.8   	-51.6   
479.2   	-41.22  
479.6   	30.84   
480     	37.47   
480.4   	23.23   
480.8   	6.428   
481.2   	-9.455  
481.6   	-24.61  
482     	-39.56  
482.4   	-51.63  
482.8   	-59.5   
483.2   	-63.78  
483.6   	-65.87  
484     	-66.76  
484.4   	-66.96  
484.8   	-66.71  
485.2   	-66.19  
485.6   	-65.42  
486     	-64.57  
486.4   	-63.46  
486.8   	-62.36  
487.2   	-61.3   
487.6   	-60.2   
488     	-58.48  
488.4   	-54.57  
488.8   	-46.91  
489.2   	0.4121  
489.6   	40.81   
490     	28.51   
490.4   	11.62   
490.8   	-5.166  
491.2   	-21.03  
491.6   	-37.04  
492     	-50.68  
492.4   	-59.63  
492.8   	-64.38  
493.2   	-66.75  
493.6   	-67.67  
494     	-67.77  
494.4   	-67.31  
494.8   	-66.69  
495.2   	-65.92  
495.6   	-65.04  
496     	-64.02  
496.4   	-62.76  
496.8   	-61.5   
497.2   	-60.16  
497.6   	-58.58  
498     	-54.85  
498.4   	-48.36  
498.8   	-18.02  
499.2   	41.23   
499.6   	31.05   
500     	14.55   
500.4   	-2.338  
500.8   	-18.15  
501.2   	-34.02  
501.6   	-47.93  
502     	-57.63  
502.4   	-63.06  
502.8   	-65.77  
503.2   	-66.84  
503.6   	-67.05  
504     	-66.74  
504.4   	-66.18  
504.8   	-65.42  
505.2   	-64.44  
505.6   	-63.37  
506     	-62.2   
506.4   	-61.07  
506.8   	-60.01  
507.2   	-58.86  
507.6   	-57.55  
508     	-55.73  
508.4   	-49.7   
508.8   	-17.99  
509.2   	41.55   
509.6   	30.97   
510     	14.23   
510.4   	-2.796  
510.8   	-18.77  
511.2   	-34.88  
511.6   	-48.96  
512     	-58.5   
512.4   	-63.61  
512.8   	-65.98  
513.2   	-66.75  
513.6   	-66.74  
514     	-66.29  
514.4   	-65.64  
514.8   	-64.84  
515.2   	-63.74  
515.6   	-62.55  
516     	-61.38  
516.4   	-60.27  
516.8   	-58.55  
517.2   	-54.69  
517.6   	-49.88  
518     	-37.77  
518.4   	37.93   
518.8   	35.52   
519.2   	19.76   
519.6   	2.565   
520     	-13.56  
520.4   	-29.51  
520.8   	-44.63  
521.2   	-55.92  
521.6   	-62.44  
522     	-65.72  
522.4   	-67.2   
522.8   	-67.53  
523.2   	-67.3   
523.6   	-66.82  
524     	-66.19  
524.4   	-65.39  
524.8   	-64.44  
525.2   	-63.46  
525.6   	-62.36  
526     	-61.12  
526.4   	-59.66  
526.8   	-57.81  
527.2   	-52.93  
527.6   	-39.82  
528     	34.66   
528.4   	37.45   
528.8   	22.66   
529.2   	5.618   
529.6   	-10.63  
530     	-26.46  
530.4   	-41.92  
