
SWEPT_VAR_1 = 55.0    // Syn: Source PP \ NetStim \ PARAMETER \ interval (ms)

t	s.v( 0.05 )
77.2    	11.36   
77.6    	36.18   
78      	23.89   
78.4    	7.775   
78.8    	-7.322  
79.2    	-21.15  
79.6    	-34.77  
80      	-46     
80.4    	-53.91  
80.8    	-58.52  
81.2    	-60.88  
81.6    	-61.78  
82      	-61.83  
82.4    	-61.52  
82.8    	-60.91  
83.2    	-59.99  
83.6    	-58.73  
84      	-57.06  
84.4    	-54.86  
84.8    	-51.09  
85.2    	-41.96  
85.6    	22.01   
86      	35.19   
86.4    	22.16   
86.8    	6.171   
87.2    	-8.642  
87.6    	-22.37  
88      	-35.71  
88.4    	-46.39  
88.8    	-53.83  
89.2    	-57.99  
89.6    	-59.84  
90      	-60.53  
90.4    	-60.42  
90.8    	-59.93  
91.2    	-59.19  
91.6    	-58.21  
92      	-57.1   
92.4    	-55.76  
92.8    	-53.94  
93.2    	-50.86  
93.6    	-44.12  
94      	-0.1333 
94.4    	35.31   
94.8    	24.76   
95.2    	9.244   
95.6    	-5.531  
96      	-18.85  
96.4    	-31.89  
96.8    	-42.95  
97.2    	-51.02  
97.6    	-56.03  
98      	-58.65  
98.4    	-59.89  
98.8    	-60.23  
99.2    	-60.04  
99.6    	-59.43  
100     	-58.61  
100.4   	-57.46  
100.8   	-56.04  
101.2   	-54.36  
101.6   	-51.96  
102     	-48.04  
102.4   	-36.46  
102.8   	30.12   
103.2   	32.11   
103.6   	18.15   
104     	2.688   
104.4   	-11.25  
104.8   	-24.43  
105.2   	-37.05  
105.6   	-47.03  
106     	-53.93  
106.4   	-57.85  
106.8   	-59.79  
107.2   	-60.5   
107.6   	-60.4   
108     	-59.8   
108.4   	-58.72  
108.8   	-57.52  
109.2   	-56.2   
109.6   	-54.61  
110     	-52.55  
110.4   	-49.45  
110.8   	-43.09  
111.2   	6.511   
111.6   	34.98   
112     	23.56   
112.4   	8.006   
112.8   	-6.537  
113.2   	-19.68  
113.6   	-32.6   
114     	-43.27  
114.4   	-51.08  
114.8   	-55.81  
115.2   	-58.29  
115.6   	-59.43  
116     	-59.73  
116.4   	-59.4   
116.8   	-58.79  
117.2   	-57.84  
117.6   	-56.62  
118     	-55.18  
118.4   	-53.5   
118.8   	-50.86  
119.2   	-45.08  
119.6   	-17.31  
120     	34.78   
120.4   	26.96   
120.8   	11.74   
121.2   	-3.137  
121.6   	-16.36  
122     	-29.27  
122.4   	-40.76  
122.8   	-49.41  
123.2   	-55.08  
123.6   	-58.19  
124     	-59.76  
124.4   	-60.25  
124.8   	-60.25  
125.2   	-59.82  
125.6   	-58.94  
126     	-57.87  
126.4   	-56.62  
126.8   	-55.07  
127.2   	-52.74  
127.6   	-48.87  
128     	-39.11  
128.4   	27.5    
128.8   	33.35   
129.2   	19.58   
129.6   	3.883   
130     	-10.33  
130.4   	-23.63  
130.8   	-36.47  
131.2   	-46.57  
131.6   	-53.65  
132     	-57.71  
132.4   	-59.72  
132.8   	-60.58  
133.2   	-60.64  
133.6   	-60.17  
134     	-59.48  
134.4   	-58.56  
134.8   	-57.46  
135.2   	-56.15  
135.6   	-54.41  
136     	-51.94  
136.4   	-47.82  
136.8   	-33.25  
137.2   	34.7    
137.6   	31.03   
138     	15.87   
138.4   	0.1549  
138.8   	-13.89  
139.2   	-27.41  
139.6   	-39.84  
140     	-49.24  
140.4   	-55.3   
140.8   	-58.58  
141.2   	-60.1   
141.6   	-60.57  
142     	-60.5   
142.4   	-60.04  
142.8   	-59.25  
143.2   	-58.27  
143.6   	-57.1   
144     	-55.7   
144.4   	-53.85  
144.8   	-50.92  
145.2   	-43.73  
145.6   	4.934   
146     	35.71   
146.4   	24.48   
146.8   	8.766   
147.2   	-6.097  
147.6   	-19.55  
148     	-32.82  
148.4   	-43.99  
148.8   	-52.14  
149.2   	-57.17  
149.6   	-59.8   
150     	-60.96  
150.4   	-61.29  
150.8   	-61.15  
151.2   	-60.61  
151.6   	-59.88  
152     	-58.97  
152.4   	-57.82  
152.8   	-56.34  
153.2   	-54.44  
153.6   	-51.78  
154     	-46.71  
154.4   	-20.46  
154.8   	37.26   
155.2   	28.73   
155.6   	12.96   
156     	-2.613  
156.4   	-16.61  
156.8   	-30.38  
157.2   	-42.49  
157.6   	-51.48  
158     	-57.11  
158.4   	-60.17  
158.8   	-61.64  
159.2   	-62.19  
159.6   	-62.03  
160     	-61.42  
160.4   	-60.59  
160.8   	-59.52  
161.2   	-58.27  
161.6   	-56.74  
162     	-54.54  
162.4   	-50.31  
162.8   	-40.83  
163.2   	24.69   
163.6   	35.4    
164     	21.97   
164.4   	5.885   
164.8   	-9.011  
165.2   	-22.88  
165.6   	-36.43  
166     	-47.2   
166.4   	-54.52  
166.8   	-58.53  
167.2   	-60.58  
167.6   	-61.35  
168     	-61.37  
168.4   	-60.9   
168.8   	-60.12  
169.2   	-59.14  
169.6   	-58.06  
170     	-56.79  
170.4   	-55.18  
170.8   	-52.86  
171.2   	-48.8   
171.6   	-36.33  
172     	33.17   
172.4   	32.74   
172.8   	17.81   
173.2   	1.762   
173.6   	-12.72  
174     	-26.61  
174.4   	-39.59  
174.8   	-49.45  
175.2   	-55.77  
175.6   	-59.11  
176     	-60.61  
176.4   	-61.19  
176.8   	-61.19  
177.2   	-60.7   
177.6   	-59.94  
178     	-58.96  
178.4   	-57.68  
178.8   	-56.05  
179.2   	-53.9   
179.6   	-50.67  
180     	-44.26  
180.4   	3.813   
180.8   	36.77   
181.2   	24.53   
181.6   	8.338   
182     	-6.831  
182.4   	-20.62  
182.8   	-34.08  
183.2   	-45.07  
183.6   	-52.82  
184     	-57.33  
184.4   	-59.44  
184.8   	-60.18  
185.2   	-60.23  
185.6   	-59.87  
186     	-59.13  
186.4   	-58.21  
186.8   	-57.1   
187.2   	-55.63  
187.6   	-53.77  
188     	-50.91  
188.4   	-43.39  
188.8   	6.542   
189.2   	35.38   
189.6   	23.42   
190     	7.425   
190.4   	-7.447  
190.8   	-21.03  
191.2   	-34.4   
191.6   	-45.34  
192     	-53.01  
192.4   	-57.37  
192.8   	-59.51  
193.2   	-60.38  
193.6   	-60.5   
194     	-60.12  
194.4   	-59.42  
194.8   	-58.46  
195.2   	-57.37  
195.6   	-56.07  
196     	-54.32  
196.4   	-51.64  
196.8   	-45.67  
197.2   	-13.47  
197.6   	36.18   
198     	26.8    
198.4   	11.07   
198.8   	-4.176  
199.2   	-17.91  
199.6   	-31.45  
200     	-43.12  
200.4   	-51.57  
200.8   	-56.76  
201.2   	-59.5   
201.6   	-60.84  
202     	-61.24  
202.4   	-61.21  
202.8   	-60.86  
203.2   	-60.22  
203.6   	-59.13  
204     	-57.86  
204.4   	-56.52  
204.8   	-54.9   
205.2   	-52.35  
205.6   	-45.93  
206     	-8.625  
206.4   	38.02   
206.8   	26.7    
207.2   	10.29   
207.6   	-5.398  
208     	-19.65  
208.4   	-33.76  
208.8   	-45.62  
209.2   	-53.91  
209.6   	-58.64  
210     	-61.03  
210.4   	-62.03  
210.8   	-62.21  
211.2   	-61.95  
211.6   	-61.39  
212     	-60.52  
212.4   	-59.44  
212.8   	-58.38  
213.2   	-57.12  
213.6   	-55.48  
214     	-52.97  
214.4   	-47.44  
214.8   	-19.5   
215.2   	39.21   
215.6   	28.33   
216     	11.62   
216.4   	-4.606  
216.8   	-19.46  
217.2   	-34.27  
217.6   	-46.74  
218     	-55.09  
218.4   	-59.59  
218.8   	-61.71  
219.2   	-62.39  
219.6   	-62.36  
220     	-61.81  
220.4   	-60.94  
220.8   	-59.97  
221.2   	-58.87  
221.6   	-57.72  
222     	-56.27  
222.4   	-54.43  
222.8   	-51.6   
223.2   	-41.58  
223.6   	29.04   
224     	35.14   
224.4   	20.69   
224.8   	4.21    
225.2   	-10.93  
225.6   	-25.29  
226     	-38.93  
226.4   	-49.43  
226.8   	-56.26  
227.2   	-59.9   
227.6   	-61.58  
228     	-62.17  
228.4   	-62.11  
228.8   	-61.6   
229.2   	-60.82  
229.6   	-59.87  
230     	-58.73  
230.4   	-57.42  
230.8   	-55.56  
231.2   	-52.13  
231.6   	-41.27  
232     	26.12   
232.4   	35.2    
232.8   	21.49   
233.2   	5.221   
233.6   	-9.822  
234     	-23.96  
234.4   	-37.53  
234.8   	-48.22  
235.2   	-55.39  
235.6   	-59.41  
236     	-61.45  
236.4   	-62.16  
236.8   	-62.08  
237.2   	-61.51  
237.6   	-60.7   
238     	-59.69  
238.4   	-58.46  
238.8   	-57.02  
239.2   	-55.24  
239.6   	-52.67  
240     	-46.06  
240.4   	0.6428  
240.8   	37.24   
241.2   	25.55   
241.6   	9.287   
242     	-6.22   
242.4   	-20.42  
242.8   	-34.39  
243.2   	-45.78  
243.6   	-53.61  
244     	-57.99  
244.4   	-59.99  
244.8   	-60.7   
245.2   	-60.71  
245.6   	-60.27  
246     	-59.57  
246.4   	-58.72  
246.8   	-57.63  
247.2   	-56.47  
247.6   	-55.15  
248     	-53.36  
248.4   	-49.75  
248.8   	-38.59  
249.2   	30.7    
249.6   	33.31   
250     	18.6    
250.4   	2.461   
250.8   	-12.11  
251.2   	-25.97  
251.6   	-39     
252     	-48.93  
252.4   	-55.41  
252.8   	-58.77  
253.2   	-60.33  
253.6   	-60.81  
254     	-60.41  
254.4   	-59.76  
254.8   	-58.97  
255.2   	-57.98  
255.6   	-56.81  
256     	-55.46  
256.4   	-53.65  
256.8   	-50.28  
257.2   	-39.74  
257.6   	26.52   
258     	33.92   
258.4   	20.04   
258.8   	4.028   
259.2   	-10.53  
259.6   	-24.22  
260     	-37.39  
260.4   	-47.73  
260.8   	-54.76  
261.2   	-58.7   
261.6   	-60.54  
262     	-61.18  
262.4   	-60.96  
262.8   	-60.39  
263.2   	-59.63  
263.6   	-58.72  
264     	-57.68  
264.4   	-56.48  
264.8   	-55.04  
265.2   	-52.81  
265.6   	-46.68  
266     	-16.75  
266.4   	37.26   
266.8   	27.74   
267.2   	11.64   
267.6   	-4.04   
268     	-18.21  
268.4   	-32.16  
268.8   	-44.07  
269.2   	-52.62  
269.6   	-57.67  
270     	-60.28  
270.4   	-61.43  
270.8   	-61.75  
271.2   	-61.54  
271.6   	-60.81  
272     	-59.84  
272.4   	-58.56  
272.8   	-57.37  
273.2   	-56     
273.6   	-54.22  
274     	-50.04  
274.4   	-32.08  
274.8   	35.41   
275.2   	31.58   
275.6   	16.34   
276     	0.3166  
276.4   	-14.19  
276.8   	-28.24  
277.2   	-41.04  
277.6   	-50.69  
278     	-56.84  
278.4   	-60.1   
278.8   	-61.53  
279.2   	-61.83  
279.6   	-61.51  
280     	-60.85  
280.4   	-60.08  
280.8   	-59.02  
281.2   	-57.8   
281.6   	-56.18  
282     	-53.63  
282.4   	-47.74  
282.8   	-27.57  
283.2   	35.84   
283.6   	30.09   
284     	14.7    
284.4   	-1.128  
284.8   	-15.46  
285.2   	-29.47  
285.6   	-42.11  
286     	-51.52  
286.4   	-57.35  
286.8   	-60.55  
287.2   	-62.11  
287.6   	-62.56  
288     	-62.28  
288.4   	-61.59  
288.8   	-60.59  
289.2   	-59.44  
289.6   	-58.3   
290     	-57     
290.4   	-55.51  
290.8   	-53.61  
291.2   	-49.81  
291.6   	-35.87  
292     	34.71   
292.4   	33.39   
292.8   	18.26   
293.2   	1.973   
293.6   	-12.87  
294     	-27.17  
294.4   	-40.52  
294.8   	-50.62  
295.2   	-56.97  
295.6   	-60.32  
296     	-61.88  
296.4   	-62.27  
296.8   	-62.08  
297.2   	-61.54  
297.6   	-60.6   
298     	-59.56  
298.4   	-58.46  
298.8   	-57.26  
299.2   	-55.82  
299.6   	-53.34  
300     	-47.33  
300.4   	-17.85  
300.8   	38.25   
301.2   	28.15   
301.6   	11.88   
302     	-4.064  
302.4   	-18.64  
302.8   	-33.13  
303.2   	-45.51  
303.6   	-54.29  
304     	-59.25  
304.4   	-61.48  
304.8   	-62.26  
305.2   	-62.27  
305.6   	-61.68  
306     	-60.91  
306.4   	-59.9   
306.8   	-58.68  
307.2   	-57.3   
307.6   	-55.53  
308     	-51.83  
308.4   	-44.07  
308.8   	4.973   
309.2   	36.59   
309.6   	25.05   
310     	9.04    
310.4   	-6.262  
310.8   	-20.33  
311.2   	-34.18  
311.6   	-45.61  
312     	-53.71  
312.4   	-58.33  
312.8   	-60.74  
313.2   	-61.73  
313.6   	-61.84  
314     	-61.42  
314.4   	-60.48  
314.8   	-59.3   
315.2   	-58.11  
315.6   	-56.72  
316     	-55     
316.4   	-51.66  
316.8   	-43.46  
317.2   	10.41   
317.6   	36.03   
318     	24.05   
318.4   	8.022   
318.8   	-7.081  
319.2   	-20.96  
319.6   	-34.59  
320     	-45.8   
320.4   	-53.72  
320.8   	-58.31  
321.2   	-60.57  
321.6   	-61.54  
322     	-61.77  
322.4   	-61.52  
322.8   	-60.85  
323.2   	-59.87  
323.6   	-58.71  
324     	-57.38  
324.4   	-55.69  
324.8   	-53.07  
325.2   	-47.44  
325.6   	-24.55  
326     	37.22   
326.4   	29.3    
326.8   	13.42   
327.2   	-2.436  
327.6   	-16.72  
328     	-30.75  
328.4   	-43.1   
328.8   	-52.06  
329.2   	-57.39  
329.6   	-60.18  
330     	-61.36  
330.4   	-61.56  
330.8   	-61.24  
331.2   	-60.43  
331.6   	-59.27  
332     	-57.97  
332.4   	-56.56  
332.8   	-54.92  
333.2   	-52.48  
333.6   	-47.02  
334     	-26.44  
334.4   	35.83   
334.8   	29.42   
335.2   	14.01   
335.6   	-1.607  
336     	-15.64  
336.4   	-29.39  
336.8   	-41.69  
337.2   	-50.84  
337.6   	-56.57  
338     	-59.68  
338.4   	-61.05  
338.8   	-61.43  
339.2   	-61.25  
339.6   	-60.72  
340     	-59.95  
340.4   	-58.97  
340.8   	-57.78  
341.2   	-56.5   
341.6   	-54.88  
342     	-52.44  
342.4   	-47.01  
342.8   	-15.92  
343.2   	37.04   
343.6   	28.01   
344     	12.27   
344.4   	-3.235  
344.8   	-17.24  
345.2   	-30.99  
345.6   	-42.92  
346     	-51.71  
346.4   	-57.12  
346.8   	-59.96  
347.2   	-61.21  
347.6   	-61.43  
348     	-61.15  
348.4   	-60.54  
348.8   	-59.57  
349.2   	-58.37  
349.6   	-57.14  
350     	-55.6   
350.4   	-52.98  
350.8   	-47.98  
351.2   	-30.95  
351.6   	35.43   
352     	30.62   
352.4   	15.39   
352.8   	-0.3336 
353.2   	-14.44  
353.6   	-28.13  
354     	-40.64  
354.4   	-49.99  
354.8   	-56.01  
355.2   	-59.29  
355.6   	-60.85  
356     	-61.38  
356.4   	-61.19  
356.8   	-60.66  
357.2   	-59.91  
357.6   	-58.92  
358     	-57.49  
358.4   	-55.77  
358.8   	-53.55  
359.2   	-49.68  
359.6   	-40.12  
360     	24.02   
360.4   	34.68   
360.8   	21.35   
361.2   	5.422   
361.6   	-9.242  
362     	-22.89  
362.4   	-36.21  
362.8   	-46.89  
363.2   	-54.36  
363.6   	-58.68  
364     	-60.79  
364.4   	-61.59  
364.8   	-61.71  
365.2   	-61.26  
365.6   	-60.39  
366     	-59.43  
366.4   	-58.26  
366.8   	-56.83  
367.2   	-55.1   
367.6   	-53.02  
368     	-49.86  
368.4   	-39.86  
368.8   	27.81   
369.2   	34.52   
369.6   	20.48   
370     	4.415   
370.4   	-10.25  
370.8   	-24.04  
371.2   	-37.28  
371.6   	-47.58  
372     	-54.55  
372.4   	-58.32  
372.8   	-60.11  
373.2   	-60.73  
373.6   	-60.62  
374     	-60.22  
374.4   	-59.6   
374.8   	-58.58  
375.2   	-57.25  
375.6   	-55.63  
376     	-53.63  
376.4   	-50.48  
376.8   	-42.56  
377.2   	15.69   
377.6   	34.86   
378     	22.51   
378.4   	6.804   
378.8   	-7.723  
379.2   	-20.96  
379.6   	-33.81  
380     	-44.28  
380.4   	-51.73  
380.8   	-56.17  
381.2   	-58.42  
381.6   	-59.44  
382     	-59.64  
382.4   	-59.38  
382.8   	-58.81  
383.2   	-57.96  
383.6   	-56.65  
384     	-55.21  
384.4   	-53.52  
384.8   	-50.82  
385.2   	-44.88  
385.6   	-10.48  
386     	35.24   
386.4   	25.55   
386.8   	10.03   
387.2   	-4.792  
387.6   	-18.03  
388     	-31.11  
388.4   	-42.29  
388.8   	-50.49  
389.2   	-55.63  
389.6   	-58.28  
390     	-59.58  
390.4   	-60.02  
390.8   	-59.65  
391.2   	-59.03  
391.6   	-58.25  
392     	-57.15  
392.4   	-55.75  
392.8   	-54.06  
393.2   	-51.16  
393.6   	-45.08  
394     	-11.43  
394.4   	35.2    
394.8   	25.86   
395.2   	10.44   
395.6   	-4.365  
396     	-17.55  
396.4   	-30.47  
396.8   	-41.58  
397.2   	-49.75  
397.6   	-54.98  
398     	-57.73  
398.4   	-59.02  
398.8   	-59.5   
399.2   	-59.46  
399.6   	-58.95  
400     	-58.15  
400.4   	-57.14  
400.8   	-55.94  
401.2   	-54.33  
401.6   	-51.91  
402     	-47.66  
402.4   	-36.04  
402.8   	30.24   
403.2   	31.73   
403.6   	17.41   
404     	1.895   
404.4   	-11.96  
404.8   	-25.08  
405.2   	-37.59  
405.6   	-47.26  
406     	-53.83  
406.4   	-57.49  
406.8   	-59.26  
407.2   	-59.77  
407.6   	-59.74  
408     	-59.3   
408.4   	-58.64  
408.8   	-57.79  
409.2   	-56.62  
409.6   	-55.03  
410     	-52.81  
410.4   	-49.12  
410.8   	-40.12  
411.2   	24.79   
411.6   	33.78   
412     	19.66   
412.4   	3.684   
412.8   	-10.7   
413.2   	-24.19  
413.6   	-37.23  
414     	-47.27  
414.4   	-54.02  
414.8   	-57.79  
415.2   	-59.5   
415.6   	-60.11  
416     	-59.98  
416.4   	-59.6   
416.8   	-59.02  
417.2   	-58.24  
417.6   	-57.18  
418     	-55.82  
418.4   	-54.07  
418.8   	-51.54  
419.2   	-46.78  
419.6   	-26.13  
420     	36.1    
420.4   	28.79   
420.8   	13.16   
421.2   	-2.341  
421.6   	-16.19  
422     	-29.75  
422.4   	-41.76  
422.8   	-50.68  
423.2   	-56.19  
423.6   	-59.11  
424     	-60.49  
424.4   	-60.99  
424.8   	-60.96  
425.2   	-60.52  
425.6   	-59.74  
426     	-58.72  
426.4   	-57.34  
426.8   	-55.74  
427.2   	-53.58  
427.6   	-50.12  
428     	-40.89  
428.4   	26.15   
428.8   	34.71   
429.2   	20.68   
429.6   	4.55    
430     	-10.13  
430.4   	-23.82  
430.8   	-36.98  
431.2   	-47.27  
431.6   	-54.25  
432     	-58.21  
432.4   	-60.23  
432.8   	-60.94  
433.2   	-60.87  
433.6   	-60.36  
434     	-59.65  
434.4   	-58.87  
434.8   	-57.69  
435.2   	-56.25  
435.6   	-54.34  
436     	-51.58  
436.4   	-45.75  
436.8   	-4.824  
437.2   	36.69   
437.6   	25.46   
438     	9.394   
438.4   	-5.854  
438.8   	-19.7   
439.2   	-33.36  
439.6   	-44.78  
440     	-52.98  
440.4   	-57.83  
440.8   	-60.34  
441.2   	-61.54  
441.6   	-61.8   
442     	-61.62  
442.4   	-61.11  
442.8   	-60.29  
443.2   	-59.31  
443.6   	-57.97  
444     	-56.31  
444.4   	-54.39  
444.8   	-51.36  
445.2   	-42.51  
445.6   	24.13   
446     	35.91   
446.4   	21.89   
446.8   	5.49    
447.2   	-9.619  
447.6   	-23.81  
448     	-37.57  
448.4   	-48.43  
448.8   	-55.56  
449.2   	-59.47  
449.6   	-61.35  
450     	-62.05  
450.4   	-61.97  
450.8   	-61.53  
451.2   	-60.58  
451.6   	-59.57  
452     	-58.44  
452.4   	-57.16  
452.8   	-55.66  
453.2   	-53.61  
453.6   	-48.95  
454     	-30.96  
454.4   	36.14   
454.8   	31.21   
455.2   	15.83   
455.6   	-0.1053 
456     	-14.45  
456.4   	-28.35  
456.8   	-41.02  
457.2   	-50.6   
457.6   	-56.59  
458     	-59.75  
458.4   	-61.22  
458.8   	-61.67  
459.2   	-61.42  
459.6   	-60.86  
460     	-59.99  
460.4   	-59.01  
460.8   	-57.84  
461.2   	-56.45  
461.6   	-54.65  
462     	-52.09  
462.4   	-45.28  
462.8   	-1.674  
463.2   	36.82   
463.6   	25.88   
464     	9.924   
464.4   	-5.37   
464.8   	-19.3   
465.2   	-33.05  
465.6   	-44.65  
466     	-53.02  
466.4   	-58     
466.8   	-60.4   
467.2   	-61.45  
467.6   	-61.67  
468     	-61.46  
468.4   	-60.82  
468.8   	-59.96  
469.2   	-58.95  
469.6   	-57.65  
470     	-56.13  
470.4   	-53.98  
470.8   	-49.06  
471.2   	-33.91  
471.6   	34.53   
472     	32.1    
472.4   	17.18   
472.8   	1.256   
473.2   	-13.12  
473.6   	-26.89  
474     	-39.74  
474.4   	-49.55  
474.8   	-55.92  
475.2   	-59.43  
475.6   	-61.19  
476     	-61.86  
476.4   	-61.76  
476.8   	-61.32  
477.2   	-60.61  
477.6   	-59.65  
478     	-58.39  
478.4   	-56.78  
478.8   	-54.79  
479.2   	-52.04  
479.6   	-47.4   
480     	-26.04  
480.4   	36.98   
480.8   	29.79   
481.2   	14.16   
481.6   	-1.58   
482     	-15.71  
482.4   	-29.49  
482.8   	-41.75  
483.2   	-50.69  
483.6   	-56.29  
484     	-59.16  
484.4   	-60.42  
484.8   	-60.84  
485.2   	-60.8   
485.6   	-60.36  
486     	-59.73  
486.4   	-58.89  
486.8   	-57.79  
487.2   	-56.54  
487.6   	-54.97  
488     	-52.78  
488.4   	-49.11  
488.8   	-35.93  
489.2   	35.05   
489.6   	32.39   
490     	16.92   
490.4   	0.7101  
490.8   	-13.92  
491.2   	-28.11  
491.6   	-41.11  
492     	-50.76  
492.4   	-56.6   
492.8   	-59.51  
493.2   	-60.61  
493.6   	-60.64  
494     	-60.18  
494.4   	-59.48  
494.8   	-58.66  
495.2   	-57.66  
495.6   	-56.5   
496     	-54.93  
496.4   	-52.12  
496.8   	-46.09  
497.2   	-19.41  
497.6   	35.74   
498     	27.54   
498.4   	11.94   
498.8   	-3.424  
499.2   	-17.28  
499.6   	-30.9   
500     	-42.69  
500.4   	-51.36  
500.8   	-56.73  
501.2   	-59.58  
501.6   	-60.89  
502     	-61.14  
502.4   	-60.91  
502.8   	-60.33  
503.2   	-59.41  
503.6   	-58.43  
504     	-57.24  
504.4   	-55.81  
504.8   	-53.35  
505.2   	-48.14  
505.6   	-33.61  
506     	33.68   
506.4   	31.84   
506.8   	16.91   
507.2   	1.075   
507.6   	-13.19  
508     	-26.93  
508.4   	-39.74  
508.8   	-49.51  
509.2   	-55.91  
509.6   	-59.29  
510     	-60.73  
510.4   	-61.17  
510.8   	-61.08  
511.2   	-60.58  
511.6   	-59.83  
512     	-58.78  
512.4   	-57.5   
512.8   	-55.79  
513.2   	-53.37  
513.6   	-49.29  
514     	-37.81  
514.4   	30.4    
514.8   	33.1    
515.2   	18.95   
515.6   	3.094   
516     	-11.25  
516.4   	-24.76  
516.8   	-37.55  
517.2   	-47.4   
517.6   	-54.03  
518     	-57.86  
518.4   	-59.81  
518.8   	-60.67  
519.2   	-60.77  
519.6   	-60.34  
520     	-59.54  
520.4   	-58.53  
520.8   	-57.24  
521.2   	-55.66  
521.6   	-53.28  
522     	-49.24  
522.4   	-38.88  
522.8   	26.25   
523.2   	33.28   
523.6   	19.96   
524     	4.398   
524.4   	-9.757  
524.8   	-22.86  
525.2   	-35.52  
525.6   	-45.58  
526     	-52.54  
526.4   	-56.45  
526.8   	-58.39  
527.2   	-59.18  
527.6   	-59.28  
528     	-58.69  
528.4   	-57.77  
528.8   	-56.72  
529.2   	-55.5   
529.6   	-54     
530     	-51.86  
530.4   	-48.62  
530.8   	-41.8   
531.2   	10.41   
531.6   	33.39   
