
SWEPT_VAR_1 = 45.0    // Syn: Source PP \ NetStim \ PARAMETER \ interval (ms)

t	s.v( 0.05 )
77.6    	-51.88  
78      	-50.73  
78.4    	-49.05  
78.8    	-46.8   
79.2    	-43.02  
79.6    	-32.03  
80      	8.271   
80.4    	18.9    
80.8    	12.08   
81.2    	1.573   
81.6    	-8.156  
82      	-17.05  
82.4    	-26.14  
82.8    	-34.43  
83.2    	-40.43  
83.6    	-44.69  
84      	-47.63  
84.4    	-49.29  
84.8    	-49.95  
85.2    	-49.92  
85.6    	-49.43  
86      	-48.37  
86.4    	-46.72  
86.8    	-44.29  
87.2    	-39.66  
87.6    	-26.59  
88      	2.4     
88.4    	11.47   
88.8    	7.268   
89.2    	-0.683  
89.6    	-8.565  
90      	-16.12  
90.4    	-24.14  
90.8    	-31.84  
91.2    	-37.59  
91.6    	-41.59  
92      	-44.38  
92.4    	-46.17  
92.8    	-46.97  
93.2    	-47.14  
93.6    	-46.81  
94      	-45.98  
94.4    	-44.57  
94.8    	-42.09  
95.2    	-37.19  
95.6    	-24.73  
96      	-3.187  
96.4    	6.09    
96.8    	4.113   
97.2    	-1.832  
97.6    	-8.26   
98      	-14.67  
98.4    	-21.65  
98.8    	-28.78  
99.2    	-34.45  
99.6    	-38.34  
100     	-41.03  
100.4   	-42.82  
100.8   	-43.88  
101.2   	-44.33  
101.6   	-44.06  
102     	-43.15  
102.4   	-41.44  
102.8   	-38.23  
103.2   	-31.89  
103.6   	-19.58  
104     	-6.291  
104.4   	0.2885  
104.8   	-0.467  
105.2   	-4.525  
105.6   	-9.454  
106     	-14.77  
106.4   	-20.82  
106.8   	-27.21  
107.2   	-32.5   
107.6   	-36.19  
108     	-38.64  
108.4   	-40.07  
108.8   	-40.68  
109.2   	-40.62  
109.6   	-39.86  
110     	-38.21  
110.4   	-35.07  
110.8   	-29.82  
111.2   	-22.63  
111.6   	-15.19  
112     	-8.377  
112.4   	-5.967  
112.8   	-7.226  
113.2   	-10.21  
113.6   	-14.02  
114     	-18.61  
114.4   	-23.86  
114.8   	-28.82  
115.2   	-32.54  
115.6   	-35.02  
116     	-36.42  
116.4   	-36.99  
116.8   	-36.88  
117.2   	-36.08  
117.6   	-34.4   
118     	-31.87  
118.4   	-28.59  
118.8   	-25     
119.2   	-20.84  
119.6   	-16.33  
120     	-13.71  
120.4   	-13.44  
120.8   	-14.74  
121.2   	-17.05  
121.6   	-20.15  
122     	-23.75  
122.4   	-27.21  
122.8   	-29.95  
123.2   	-31.79  
123.6   	-32.8   
124     	-33.1   
124.4   	-32.87  
124.8   	-32.17  
125.2   	-30.93  
125.6   	-29.35  
126     	-27.52  
126.4   	-25.43  
126.8   	-23.03  
127.2   	-20.65  
127.6   	-19.25  
128     	-19.04  
128.4   	-19.78  
128.8   	-21.25  
129.2   	-23.32  
129.6   	-25.59  
130     	-27.68  
130.4   	-29.24  
130.8   	-30.16  
131.2   	-30.5   
131.6   	-30.39  
132     	-29.84  
132.4   	-29     
132.8   	-28.04  
133.2   	-27.07  
133.6   	-26.06  
134     	-24.92  
134.4   	-23.85  
134.8   	-23.03  
135.2   	-22.69  
135.6   	-22.85  
136     	-23.37  
136.4   	-24.22  
136.8   	-25.27  
137.2   	-26.29  
137.6   	-27.04  
138     	-27.57  
138.4   	-27.75  
138.8   	-27.6   
139.2   	-27.29  
139.6   	-26.85  
140     	-26.37  
140.4   	-25.88  
140.8   	-25.49  
141.2   	-25.22  
141.6   	-25.09  
142     	-24.93  
142.4   	-24.8   
142.8   	-24.83  
143.2   	-25.03  
143.6   	-25.37  
144     	-25.76  
144.4   	-26.2   
144.8   	-26.59  
145.2   	-26.83  
145.6   	-26.94  
146     	-26.9   
146.4   	-26.68  
146.8   	-26.41  
147.2   	-26.12  
147.6   	-25.78  
148     	-25.52  
148.4   	-25.32  
148.8   	-25.22  
149.2   	-25.12  
149.6   	-25.09  
150     	-25.17  
150.4   	-25.27  
150.8   	-25.45  
151.2   	-25.65  
151.6   	-25.86  
152     	-26.1   
152.4   	-26.29  
152.8   	-26.37  
153.2   	-26.35  
153.6   	-26.3   
154     	-26.23  
154.4   	-26.12  
154.8   	-25.98  
155.2   	-25.86  
155.6   	-25.8   
156     	-25.75  
156.4   	-25.66  
156.8   	-25.52  
157.2   	-25.38  
157.6   	-25.25  
158     	-25.21  
158.4   	-25.15  
158.8   	-25.13  
159.2   	-25.1   
159.6   	-25.11  
160     	-25.2   
160.4   	-25.23  
160.8   	-25.21  
161.2   	-25.13  
161.6   	-25.01  
162     	-24.93  
162.4   	-24.81  
162.8   	-24.68  
163.2   	-24.56  
163.6   	-24.41  
164     	-24.21  
164.4   	-24.05  
164.8   	-23.97  
165.2   	-23.97  
165.6   	-23.96  
166     	-23.99  
166.4   	-24.07  
166.8   	-24.21  
167.2   	-24.35  
167.6   	-24.44  
168     	-24.52  
168.4   	-24.57  
168.8   	-24.6   
169.2   	-24.57  
169.6   	-24.57  
170     	-24.57  
170.4   	-24.54  
170.8   	-24.48  
171.2   	-24.45  
171.6   	-24.45  
172     	-24.5   
172.4   	-24.54  
172.8   	-24.62  
173.2   	-24.73  
173.6   	-24.79  
174     	-24.85  
174.4   	-24.99  
174.8   	-25.08  
175.2   	-25.03  
175.6   	-24.95  
176     	-24.95  
176.4   	-24.97  
176.8   	-24.98  
177.2   	-24.92  
177.6   	-24.88  
178     	-24.83  
178.4   	-24.83  
178.8   	-24.9   
179.2   	-24.98  
179.6   	-25.03  
180     	-25.06  
180.4   	-25.08  
180.8   	-25.11  
181.2   	-25.02  
181.6   	-24.84  
182     	-24.7   
182.4   	-24.67  
182.8   	-24.65  
183.2   	-24.67  
183.6   	-24.69  
184     	-24.7   
184.4   	-24.71  
184.8   	-24.7   
185.2   	-24.67  
185.6   	-24.72  
186     	-24.75  
186.4   	-24.8   
186.8   	-24.88  
187.2   	-24.98  
187.6   	-25.06  
188     	-25.08  
188.4   	-25.03  
188.8   	-24.95  
189.2   	-24.84  
189.6   	-24.77  
190     	-24.73  
190.4   	-24.67  
190.8   	-24.62  
191.2   	-24.64  
191.6   	-24.66  
192     	-24.75  
192.4   	-24.83  
192.8   	-24.9   
193.2   	-24.98  
193.6   	-25.05  
194     	-25.1   
194.4   	-25.1   
194.8   	-25.12  
195.2   	-25.08  
195.6   	-25.06  
196     	-25.04  
196.4   	-25.03  
196.8   	-25.03  
197.2   	-25.05  
197.6   	-25.05  
198     	-25.04  
198.4   	-25.06  
198.8   	-25.09  
199.2   	-25.13  
199.6   	-25.18  
200     	-25.22  
200.4   	-25.16  
200.8   	-25.13  
201.2   	-25.09  
201.6   	-25.02  
202     	-24.98  
202.4   	-24.98  
202.8   	-24.95  
203.2   	-24.87  
203.6   	-24.83  
204     	-24.84  
204.4   	-24.89  
204.8   	-24.93  
205.2   	-24.94  
205.6   	-24.96  
206     	-24.97  
206.4   	-25.06  
206.8   	-25.14  
207.2   	-25.22  
207.6   	-25.28  
208     	-25.3   
208.4   	-25.33  
208.8   	-25.37  
209.2   	-25.43  
209.6   	-25.45  
210     	-25.45  
210.4   	-25.44  
210.8   	-25.46  
211.2   	-25.39  
211.6   	-25.34  
212     	-25.27  
212.4   	-25.29  
212.8   	-25.35  
213.2   	-25.4   
213.6   	-25.44  
214     	-25.44  
214.4   	-25.44  
214.8   	-25.36  
215.2   	-25.21  
215.6   	-25.09  
216     	-25.01  
216.4   	-24.96  
216.8   	-24.89  
217.2   	-24.85  
217.6   	-24.85  
218     	-24.8   
218.4   	-24.72  
218.8   	-24.63  
219.2   	-24.61  
219.6   	-24.65  
220     	-24.59  
220.4   	-24.54  
220.8   	-24.52  
221.2   	-24.5   
221.6   	-24.49  
222     	-24.47  
222.4   	-24.49  
222.8   	-24.57  
223.2   	-24.63  
223.6   	-24.73  
224     	-24.81  
224.4   	-24.87  
224.8   	-24.94  
225.2   	-24.99  
225.6   	-25.08  
226     	-25.15  
226.4   	-25.13  
226.8   	-25.13  
227.2   	-25.18  
227.6   	-25.22  
228     	-25.18  
228.4   	-25.18  
228.8   	-25.21  
229.2   	-25.21  
229.6   	-25.14  
230     	-25.11  
230.4   	-25.05  
230.8   	-24.98  
231.2   	-24.95  
231.6   	-24.92  
232     	-24.93  
232.4   	-24.94  
232.8   	-25.01  
233.2   	-25.09  
233.6   	-25.18  
234     	-25.24  
234.4   	-25.26  
234.8   	-25.29  
235.2   	-25.31  
235.6   	-25.4   
236     	-25.44  
236.4   	-25.49  
236.8   	-25.52  
237.2   	-25.54  
237.6   	-25.48  
238     	-25.38  
238.4   	-25.24  
238.8   	-25.13  
239.2   	-25.07  
239.6   	-25.09  
240     	-25.05  
240.4   	-25.02  
240.8   	-24.99  
241.2   	-24.94  
241.6   	-24.88  
242     	-24.84  
242.4   	-24.86  
242.8   	-24.93  
243.2   	-24.92  
243.6   	-24.89  
244     	-24.8   
244.4   	-24.73  
244.8   	-24.71  
245.2   	-24.77  
245.6   	-24.83  
246     	-24.86  
246.4   	-24.84  
246.8   	-24.85  
247.2   	-24.91  
247.6   	-25.01  
248     	-25.11  
248.4   	-25.2   
248.8   	-25.27  
249.2   	-25.34  
249.6   	-25.34  
250     	-25.35  
250.4   	-25.37  
250.8   	-25.38  
251.2   	-25.34  
251.6   	-25.3   
252     	-25.31  
252.4   	-25.3   
252.8   	-25.25  
253.2   	-25.2   
253.6   	-25.21  
254     	-25.27  
254.4   	-25.27  
254.8   	-25.28  
255.2   	-25.26  
255.6   	-25.22  
256     	-25.18  
256.4   	-25.14  
256.8   	-25.12  
257.2   	-25.14  
257.6   	-25.16  
258     	-25.18  
258.4   	-25.18  
258.8   	-25.23  
259.2   	-25.3   
259.6   	-25.33  
260     	-25.37  
260.4   	-25.38  
260.8   	-25.33  
261.2   	-25.24  
261.6   	-25.2   
262     	-25.15  
262.4   	-25.13  
262.8   	-25.12  
263.2   	-25.13  
263.6   	-25.14  
264     	-25.1   
264.4   	-25.11  
264.8   	-25.15  
265.2   	-25.22  
265.6   	-25.22  
266     	-25.21  
266.4   	-25.22  
266.8   	-25.23  
267.2   	-25.22  
267.6   	-25.26  
268     	-25.27  
268.4   	-25.21  
268.8   	-25.14  
269.2   	-25.07  
269.6   	-25.07  
270     	-25.09  
270.4   	-25.1   
270.8   	-25.07  
271.2   	-25.02  
271.6   	-25.02  
272     	-25.07  
272.4   	-25.1   
272.8   	-25.03  
273.2   	-24.96  
273.6   	-24.96  
274     	-24.89  
274.4   	-24.79  
274.8   	-24.75  
275.2   	-24.75  
275.6   	-24.78  
276     	-24.78  
276.4   	-24.77  
276.8   	-24.73  
277.2   	-24.65  
277.6   	-24.64  
278     	-24.64  
278.4   	-24.63  
278.8   	-24.61  
279.2   	-24.61  
279.6   	-24.6   
280     	-24.64  
280.4   	-24.71  
280.8   	-24.76  
281.2   	-24.86  
281.6   	-24.95  
282     	-25.02  
282.4   	-25.07  
282.8   	-25.11  
283.2   	-25.13  
283.6   	-25.16  
284     	-25.21  
284.4   	-25.27  
284.8   	-25.32  
285.2   	-25.36  
285.6   	-25.4   
286     	-25.34  
286.4   	-25.28  
286.8   	-25.24  
287.2   	-25.2   
287.6   	-25.14  
288     	-25.15  
288.4   	-25.24  
288.8   	-25.34  
289.2   	-25.42  
289.6   	-25.49  
290     	-25.52  
290.4   	-25.5   
290.8   	-25.46  
291.2   	-25.42  
291.6   	-25.32  
292     	-25.21  
292.4   	-25.09  
292.8   	-25.05  
293.2   	-25.08  
293.6   	-25.1   
294     	-25.11  
294.4   	-25.12  
294.8   	-25.15  
295.2   	-25.2   
295.6   	-25.24  
296     	-25.28  
296.4   	-25.26  
296.8   	-25.2   
297.2   	-25.17  
297.6   	-25.15  
298     	-25.04  
298.4   	-24.94  
298.8   	-24.79  
299.2   	-24.72  
299.6   	-24.68  
300     	-24.66  
300.4   	-24.72  
300.8   	-24.78  
301.2   	-24.79  
301.6   	-24.76  
302     	-24.71  
302.4   	-24.66  
302.8   	-24.63  
303.2   	-24.63  
303.6   	-24.67  
304     	-24.76  
304.4   	-24.87  
304.8   	-24.89  
305.2   	-24.9   
305.6   	-24.87  
306     	-24.9   
306.4   	-24.92  
306.8   	-24.99  
307.2   	-25.08  
307.6   	-25.14  
308     	-25.19  
308.4   	-25.17  
308.8   	-25.11  
309.2   	-25     
309.6   	-24.87  
310     	-24.75  
310.4   	-24.63  
310.8   	-24.55  
311.2   	-24.5   
311.6   	-24.51  
312     	-24.55  
312.4   	-24.55  
312.8   	-24.56  
313.2   	-24.61  
313.6   	-24.7   
314     	-24.78  
314.4   	-24.88  
314.8   	-24.96  
315.2   	-25.02  
315.6   	-25.08  
316     	-25.13  
316.4   	-25.14  
316.8   	-25.16  
317.2   	-25.13  
317.6   	-25.03  
318     	-24.92  
318.4   	-24.85  
318.8   	-24.81  
319.2   	-24.81  
319.6   	-24.83  
320     	-24.82  
320.4   	-24.76  
320.8   	-24.78  
321.2   	-24.8   
321.6   	-24.81  
322     	-24.77  
322.4   	-24.76  
322.8   	-24.76  
323.2   	-24.8   
323.6   	-24.83  
324     	-24.9   
324.4   	-24.95  
324.8   	-24.99  
325.2   	-25.01  
325.6   	-25.01  
326     	-25     
326.4   	-24.98  
326.8   	-24.97  
327.2   	-25.02  
327.6   	-25.13  
328     	-25.18  
328.4   	-25.19  
328.8   	-25.21  
329.2   	-25.1   
329.6   	-25     
330     	-24.9   
330.4   	-24.83  
330.8   	-24.79  
331.2   	-24.76  
331.6   	-24.72  
332     	-24.73  
332.4   	-24.82  
332.8   	-24.94  
333.2   	-24.95  
333.6   	-24.93  
334     	-24.88  
334.4   	-24.88  
334.8   	-24.96  
335.2   	-25.01  
335.6   	-25.08  
336     	-25.15  
336.4   	-25.2   
336.8   	-25.24  
337.2   	-25.28  
337.6   	-25.3   
338     	-25.29  
338.4   	-25.25  
338.8   	-25.24  
339.2   	-25.23  
339.6   	-25.22  
340     	-25.19  
340.4   	-25.16  
340.8   	-25.17  
341.2   	-25.19  
341.6   	-25.21  
342     	-25.25  
342.4   	-25.34  
342.8   	-25.44  
343.2   	-25.46  
343.6   	-25.36  
344     	-25.22  
344.4   	-25.11  
344.8   	-25.11  
345.2   	-25.18  
345.6   	-25.26  
346     	-25.33  
346.4   	-25.42  
346.8   	-25.44  
347.2   	-25.47  
347.6   	-25.46  
348     	-25.44  
348.4   	-25.44  
348.8   	-25.45  
349.2   	-25.48  
349.6   	-25.51  
350     	-25.47  
350.4   	-25.4   
350.8   	-25.33  
351.2   	-25.2   
351.6   	-25.08  
352     	-24.97  
352.4   	-24.87  
352.8   	-24.85  
353.2   	-24.9   
353.6   	-25.02  
354     	-25.18  
354.4   	-25.3   
354.8   	-25.41  
355.2   	-25.52  
355.6   	-25.57  
356     	-25.58  
356.4   	-25.6   
356.8   	-25.59  
357.2   	-25.58  
357.6   	-25.55  
358     	-25.47  
358.4   	-25.39  
358.8   	-25.36  
359.2   	-25.38  
359.6   	-25.44  
360     	-25.5   
360.4   	-25.58  
360.8   	-25.64  
361.2   	-25.62  
361.6   	-25.53  
362     	-25.47  
362.4   	-25.46  
362.8   	-25.47  
363.2   	-25.52  
363.6   	-25.56  
364     	-25.58  
364.4   	-25.56  
364.8   	-25.54  
365.2   	-25.53  
365.6   	-25.52  
366     	-25.53  
366.4   	-25.52  
366.8   	-25.5   
367.2   	-25.44  
367.6   	-25.41  
368     	-25.4   
368.4   	-25.35  
368.8   	-25.3   
369.2   	-25.24  
369.6   	-25.16  
370     	-25.12  
370.4   	-25.1   
370.8   	-25.13  
371.2   	-25.14  
371.6   	-25.2   
372     	-25.31  
372.4   	-25.42  
372.8   	-25.48  
373.2   	-25.51  
373.6   	-25.5   
374     	-25.51  
374.4   	-25.44  
374.8   	-25.41  
375.2   	-25.43  
375.6   	-25.42  
376     	-25.34  
376.4   	-25.27  
376.8   	-25.24  
377.2   	-25.21  
377.6   	-25.18  
378     	-25.19  
378.4   	-25.21  
378.8   	-25.25  
379.2   	-25.26  
379.6   	-25.23  
380     	-25.18  
380.4   	-25.19  
380.8   	-25.26  
381.2   	-25.36  
381.6   	-25.46  
382     	-25.49  
382.4   	-25.48  
382.8   	-25.48  
383.2   	-25.49  
383.6   	-25.5   
384     	-25.47  
384.4   	-25.43  
384.8   	-25.36  
385.2   	-25.33  
385.6   	-25.36  
386     	-25.34  
386.4   	-25.24  
386.8   	-25.17  
387.2   	-25.17  
387.6   	-25.09  
388     	-25.02  
388.4   	-24.97  
388.8   	-24.96  
389.2   	-25     
389.6   	-25.04  
390     	-25.08  
390.4   	-25.1   
390.8   	-25.18  
391.2   	-25.26  
391.6   	-25.31  
392     	-25.35  
392.4   	-25.39  
392.8   	-25.4   
393.2   	-25.37  
393.6   	-25.32  
394     	-25.29  
394.4   	-25.25  
394.8   	-25.23  
395.2   	-25.23  
395.6   	-25.29  
396     	-25.37  
396.4   	-25.41  
396.8   	-25.43  
397.2   	-25.46  
397.6   	-25.47  
398     	-25.44  
398.4   	-25.38  
398.8   	-25.33  
399.2   	-25.22  
399.6   	-25.18  
400     	-25.11  
400.4   	-25.03  
400.8   	-24.96  
401.2   	-24.87  
401.6   	-24.76  
402     	-24.67  
402.4   	-24.58  
402.8   	-24.52  
403.2   	-24.49  
403.6   	-24.53  
404     	-24.56  
404.4   	-24.55  
404.8   	-24.53  
405.2   	-24.54  
405.6   	-24.61  
406     	-24.64  
406.4   	-24.62  
406.8   	-24.62  
407.2   	-24.62  
407.6   	-24.62  
408     	-24.66  
408.4   	-24.7   
408.8   	-24.7   
409.2   	-24.81  
409.6   	-24.88  
410     	-24.85  
410.4   	-24.88  
410.8   	-24.9   
411.2   	-24.92  
411.6   	-24.95  
412     	-24.97  
412.4   	-24.99  
412.8   	-25     
413.2   	-24.97  
413.6   	-24.93  
414     	-24.87  
414.4   	-24.83  
414.8   	-24.79  
415.2   	-24.77  
415.6   	-24.85  
416     	-24.92  
416.4   	-24.96  
416.8   	-24.99  
417.2   	-24.99  
417.6   	-25.06  
418     	-25.15  
418.4   	-25.24  
418.8   	-25.32  
419.2   	-25.37  
419.6   	-25.39  
420     	-25.4   
420.4   	-25.34  
420.8   	-25.34  
421.2   	-25.4   
421.6   	-25.4   
422     	-25.31  
422.4   	-25.16  
422.8   	-25.05  
423.2   	-25     
423.6   	-25.05  
424     	-25.07  
424.4   	-25.03  
424.8   	-24.94  
425.2   	-24.86  
425.6   	-24.79  
426     	-24.74  
426.4   	-24.68  
426.8   	-24.69  
427.2   	-24.76  
427.6   	-24.85  
428     	-24.84  
428.4   	-24.82  
428.8   	-24.8   
429.2   	-24.75  
429.6   	-24.77  
430     	-24.81  
430.4   	-24.83  
430.8   	-24.8   
431.2   	-24.81  
431.6   	-24.76  
432     	-24.74  
432.4   	-24.76  
432.8   	-24.74  
433.2   	-24.74  
433.6   	-24.77  
434     	-24.79  
434.4   	-24.8   
434.8   	-24.82  
435.2   	-24.85  
435.6   	-24.92  
436     	-24.96  
436.4   	-24.98  
436.8   	-25.05  
437.2   	-25.15  
437.6   	-25.19  
438     	-25.23  
438.4   	-25.17  
438.8   	-25.06  
439.2   	-24.95  
439.6   	-24.9   
440     	-24.88  
440.4   	-24.87  
440.8   	-24.83  
441.2   	-24.76  
441.6   	-24.71  
442     	-24.66  
442.4   	-24.64  
442.8   	-24.71  
443.2   	-24.69  
443.6   	-24.72  
444     	-24.81  
444.4   	-24.92  
444.8   	-25.04  
445.2   	-25.09  
445.6   	-25.16  
446     	-25.18  
446.4   	-25.16  
446.8   	-25.13  
447.2   	-25.06  
447.6   	-25.03  
448     	-25.04  
448.4   	-25.07  
448.8   	-25.11  
449.2   	-25.1   
449.6   	-25.1   
450     	-25.12  
450.4   	-25.18  
450.8   	-25.25  
451.2   	-25.31  
451.6   	-25.34  
452     	-25.33  
452.4   	-25.32  
452.8   	-25.37  
453.2   	-25.41  
453.6   	-25.43  
454     	-25.32  
454.4   	-25.15  
454.8   	-25.05  
455.2   	-24.92  
455.6   	-24.81  
456     	-24.75  
456.4   	-24.69  
456.8   	-24.62  
457.2   	-24.54  
457.6   	-24.47  
458     	-24.43  
458.4   	-24.4   
458.8   	-24.36  
459.2   	-24.34  
459.6   	-24.42  
460     	-24.54  
460.4   	-24.63  
460.8   	-24.67  
461.2   	-24.74  
461.6   	-24.78  
462     	-24.75  
462.4   	-24.72  
462.8   	-24.71  
463.2   	-24.76  
463.6   	-24.77  
464     	-24.71  
464.4   	-24.7   
464.8   	-24.74  
465.2   	-24.76  
465.6   	-24.78  
466     	-24.83  
466.4   	-24.89  
466.8   	-24.89  
467.2   	-24.83  
467.6   	-24.8   
468     	-24.85  
468.4   	-24.92  
468.8   	-24.98  
469.2   	-25.06  
469.6   	-25.16  
470     	-25.27  
470.4   	-25.34  
470.8   	-25.34  
471.2   	-25.32  
471.6   	-25.29  
472     	-25.27  
472.4   	-25.19  
472.8   	-25.12  
473.2   	-25.08  
473.6   	-25.08  
474     	-25.09  
474.4   	-25.08  
474.8   	-25.01  
475.2   	-24.96  
475.6   	-24.89  
476     	-24.78  
476.4   	-24.69  
476.8   	-24.64  
477.2   	-24.63  
477.6   	-24.64  
478     	-24.69  
478.4   	-24.73  
478.8   	-24.75  
479.2   	-24.75  
479.6   	-24.76  
480     	-24.78  
480.4   	-24.84  
480.8   	-24.84  
481.2   	-24.79  
481.6   	-24.71  
482     	-24.67  
482.4   	-24.61  
482.8   	-24.55  
483.2   	-24.43  
483.6   	-24.39  
484     	-24.32  
484.4   	-24.27  
484.8   	-24.26  
485.2   	-24.23  
485.6   	-24.21  
486     	-24.25  
486.4   	-24.32  
486.8   	-24.33  
487.2   	-24.3   
487.6   	-24.28  
488     	-24.28  
488.4   	-24.28  
488.8   	-24.29  
489.2   	-24.33  
489.6   	-24.37  
490     	-24.48  
490.4   	-24.55  
490.8   	-24.58  
491.2   	-24.57  
491.6   	-24.56  
492     	-24.58  
492.4   	-24.62  
492.8   	-24.61  
493.2   	-24.59  
493.6   	-24.57  
494     	-24.63  
494.4   	-24.67  
494.8   	-24.63  
495.2   	-24.64  
495.6   	-24.69  
496     	-24.77  
496.4   	-24.86  
496.8   	-24.98  
497.2   	-25.07  
497.6   	-25.15  
498     	-25.24  
498.4   	-25.27  
498.8   	-25.27  
499.2   	-25.25  
499.6   	-25.19  
500     	-25.2   
500.4   	-25.2   
500.8   	-25.19  
501.2   	-25.22  
501.6   	-25.22  
502     	-25.13  
502.4   	-25.09  
502.8   	-25.05  
503.2   	-25.03  
503.6   	-25     
504     	-24.99  
504.4   	-24.96  
504.8   	-24.97  
505.2   	-24.96  
505.6   	-24.95  
506     	-24.98  
506.4   	-25.01  
506.8   	-25.05  
507.2   	-25.07  
507.6   	-25.03  
508     	-24.98  
508.4   	-24.83  
508.8   	-24.75  
509.2   	-24.63  
509.6   	-24.54  
510     	-24.5   
510.4   	-24.49  
510.8   	-24.45  
511.2   	-24.39  
511.6   	-24.38  
512     	-24.38  
512.4   	-24.39  
512.8   	-24.44  
513.2   	-24.48  
513.6   	-24.51  
514     	-24.55  
514.4   	-24.53  
514.8   	-24.5   
515.2   	-24.44  
515.6   	-24.33  
516     	-24.2   
516.4   	-24.14  
516.8   	-24.17  
517.2   	-24.26  
517.6   	-24.31  
518     	-24.35  
518.4   	-24.43  
518.8   	-24.52  
519.2   	-24.57  
519.6   	-24.57  
520     	-24.57  
520.4   	-24.57  
520.8   	-24.55  
521.2   	-24.51  
521.6   	-24.4   
522     	-24.32  
522.4   	-24.27  
522.8   	-24.24  
523.2   	-24.27  
523.6   	-24.22  
524     	-24.14  
524.4   	-24.08  
524.8   	-24.1   
525.2   	-24.19  
