
SWEPT_VAR_1 = 85.0    // Syn: Source PP \ NetStim \ PARAMETER \ interval (ms)

t	s.v( 0.05 )
76.8    	-62.35  
77.2    	-61.22  
77.6    	-59.55  
78      	-56.07  
78.4    	-49.93  
78.8    	-29.52  
79.2    	40.69   
79.6    	33.62   
80      	17.59   
80.4    	0.5669  
80.8    	-15.43  
81.2    	-31.47  
81.6    	-46.24  
82      	-57     
82.4    	-63.13  
82.8    	-66.18  
83.2    	-67.58  
83.6    	-68     
84      	-67.89  
84.4    	-67.29  
84.8    	-66.46  
85.2    	-65.47  
85.6    	-64.48  
86      	-63.47  
86.4    	-62.4   
86.8    	-61.33  
87.2    	-59.93  
87.6    	-56.83  
88      	-50.44  
88.4    	-37.51  
88.8    	38.28   
89.2    	36.1    
89.6    	20.76   
90      	3.661   
90.4    	-12.52  
90.8    	-28.49  
91.2    	-43.81  
91.6    	-55.49  
92      	-62.49  
92.4    	-66.07  
92.8    	-67.63  
93.2    	-68.22  
93.6    	-68.18  
94      	-67.74  
94.4    	-67.08  
94.8    	-66.27  
95.2    	-65.45  
95.6    	-64.67  
96      	-63.92  
96.4    	-63.15  
96.8    	-62.27  
97.2    	-61.27  
97.6    	-59.75  
98      	-56.34  
98.4    	-51.19  
98.8    	-41.41  
99.2    	33.68   
99.6    	38.46   
100     	23.94   
100.4   	6.834   
100.8   	-9.607  
101.2   	-25.53  
101.6   	-41.24  
102     	-53.81  
102.4   	-61.59  
102.8   	-65.71  
103.2   	-67.78  
103.6   	-68.7   
104     	-68.87  
104.4   	-68.57  
104.8   	-67.81  
105.2   	-66.88  
105.6   	-65.85  
106     	-64.82  
106.4   	-63.79  
106.8   	-62.76  
107.2   	-61.65  
107.6   	-60.29  
108     	-56.76  
108.4   	-50.67  
108.8   	-32.36  
109.2   	40.56   
109.6   	34.56   
110     	18.76   
110.4   	1.705   
110.8   	-14.38  
111.2   	-30.4   
111.6   	-45.42  
112     	-56.69  
112.4   	-63.28  
112.8   	-66.64  
113.2   	-68.15  
113.6   	-68.61  
114     	-68.52  
114.4   	-68.11  
114.8   	-67.54  
115.2   	-66.87  
115.6   	-66.03  
116     	-65.1   
116.4   	-64.14  
116.8   	-63.04  
117.2   	-61.92  
117.6   	-60.75  
118     	-58.7   
118.4   	-54.16  
118.8   	-46.59  
119.2   	0.9983  
119.6   	41.33   
120     	29.32   
120.4   	12.49   
120.8   	-4.455  
121.2   	-20.55  
121.6   	-36.87  
122     	-50.97  
122.4   	-60.39  
122.8   	-65.55  
123.2   	-68.16  
123.6   	-69.31  
124     	-69.62  
124.4   	-69.33  
124.8   	-68.67  
125.2   	-67.81  
125.6   	-67     
126     	-66     
126.4   	-64.92  
126.8   	-63.83  
127.2   	-62.82  
127.6   	-61.74  
128     	-60.53  
128.4   	-58.04  
128.8   	-51.98  
129.2   	-38.07  
129.6   	38.55   
130     	36.92   
130.4   	21.63   
130.8   	4.441   
131.2   	-11.97  
131.6   	-28.17  
132     	-43.79  
132.4   	-55.75  
132.8   	-62.7   
133.2   	-66.23  
133.6   	-67.83  
134     	-68.4   
134.4   	-68.37  
134.8   	-67.92  
135.2   	-67.25  
135.6   	-66.51  
136     	-65.69  
136.4   	-64.78  
136.8   	-63.83  
137.2   	-62.79  
137.6   	-61.66  
138     	-59.68  
138.4   	-55.26  
138.8   	-51.12  
139.2   	-44.79  
139.6   	17.22   
140     	40.48   
140.4   	26.38   
140.8   	9.065   
141.2   	-7.866  
141.6   	-24.13  
142     	-40.6   
142.4   	-54.03  
142.8   	-62.22  
143.2   	-66.39  
143.6   	-68.29  
144     	-68.95  
144.4   	-68.98  
144.8   	-68.63  
145.2   	-67.95  
145.6   	-66.99  
146     	-66.03  
146.4   	-65     
146.8   	-63.94  
147.2   	-62.83  
147.6   	-61.6   
148     	-60.31  
148.4   	-58.7   
148.8   	-54.18  
149.2   	-43.28  
149.6   	26.55   
150     	39.72   
150.4   	25.43   
150.8   	8.237   
151.2   	-8.503  
151.6   	-24.69  
152     	-40.91  
152.4   	-54.09  
152.8   	-62.12  
153.2   	-66.27  
153.6   	-68.19  
154     	-68.84  
154.4   	-68.86  
154.8   	-68.48  
155.2   	-67.82  
155.6   	-66.99  
156     	-66.06  
156.4   	-65.09  
156.8   	-64.03  
157.2   	-62.88  
157.6   	-61.63  
158     	-60.37  
158.4   	-58.62  
158.8   	-53.11  
159.2   	-43.03  
159.6   	23.42   
160     	39.84   
160.4   	26.33   
160.8   	9.381   
161.2   	-7.249  
161.6   	-23.15  
162     	-39.09  
162.4   	-52.38  
162.8   	-60.92  
163.2   	-65.41  
163.6   	-67.57  
164     	-68.54  
164.4   	-68.83  
164.8   	-68.67  
165.2   	-68.2   
165.6   	-67.43  
166     	-66.41  
166.4   	-65.23  
166.8   	-64.04  
167.2   	-63.02  
167.6   	-61.97  
168     	-60.94  
168.4   	-59.56  
168.8   	-58.09  
169.2   	-55.06  
169.6   	-46.03  
170     	10.61   
170.4   	41.28   
170.8   	27.72   
171.2   	10.51   
171.6   	-6.465  
172     	-22.69  
172.4   	-39.16  
172.8   	-52.89  
173.2   	-61.35  
173.6   	-65.68  
174     	-67.66  
174.4   	-68.34  
174.8   	-68.29  
175.2   	-67.83  
175.6   	-67.15  
176     	-66.36  
176.4   	-65.41  
176.8   	-64.38  
177.2   	-63.33  
177.6   	-62.32  
178     	-61.19  
178.4   	-59.79  
178.8   	-57.44  
179.2   	-53.74  
179.6   	-48.66  
180     	-17.73  
180.4   	42.53   
180.8   	30.07   
181.2   	12.81   
181.6   	-4.561  
182     	-21.06  
182.4   	-38.05  
182.8   	-52.46  
183.2   	-61.38  
183.6   	-65.95  
184     	-68.08  
184.4   	-68.84  
184.8   	-68.73  
185.2   	-68.17  
185.6   	-67.49  
186     	-66.73  
186.4   	-65.86  
186.8   	-64.87  
187.2   	-63.77  
187.6   	-62.68  
188     	-61.6   
188.4   	-60.53  
188.8   	-59.22  
189.2   	-57.43  
189.6   	-52.25  
190     	-41.16  
190.4   	34.89   
190.8   	38.23   
191.2   	23.38   
191.6   	6.201   
192     	-10.27  
192.4   	-26.3   
192.8   	-42.05  
193.2   	-54.58  
193.6   	-62.23  
194     	-66.21  
194.4   	-68.09  
194.8   	-68.62  
195.2   	-68.49  
195.6   	-67.89  
196     	-67.09  
196.4   	-66.19  
196.8   	-65.22  
197.2   	-64.17  
197.6   	-63.09  
198     	-61.97  
198.4   	-60.81  
198.8   	-59.27  
199.2   	-55     
199.6   	-42.4   
200     	30.36   
200.4   	38.7    
200.8   	24.62   
201.2   	7.608   
201.6   	-8.885  
202     	-24.82  
202.4   	-40.54  
202.8   	-53.27  
203.2   	-61.26  
203.6   	-65.58  
204     	-67.65  
204.4   	-68.45  
204.8   	-68.52  
205.2   	-68.27  
205.6   	-67.76  
206     	-67.12  
206.4   	-66.38  
206.8   	-65.6   
207.2   	-64.72  
207.6   	-63.79  
208     	-62.73  
208.4   	-61.44  
208.8   	-58.34  
209.2   	-52.11  
209.6   	-35.89  
210     	39.34   
210.4   	36.01   
210.8   	20.65   
211.2   	3.511   
211.6   	-12.79  
212     	-28.9   
212.4   	-44.17  
212.8   	-55.85  
213.2   	-62.8   
213.6   	-66.42  
214     	-68.12  
214.4   	-68.68  
214.8   	-68.66  
215.2   	-68.33  
215.6   	-67.78  
216     	-67.03  
216.4   	-66.27  
216.8   	-65.4   
217.2   	-64.54  
217.6   	-63.67  
218     	-62.73  
218.4   	-61.77  
218.8   	-60.69  
219.2   	-59.41  
219.6   	-57.15  
220     	-53.02  
220.4   	-45.84  
220.8   	14.69   
221.2   	41.17   
221.6   	27.75   
222     	10.6    
222.4   	-6.327  
222.8   	-22.51  
223.2   	-38.94  
223.6   	-52.71  
224     	-61.43  
224.4   	-65.94  
224.8   	-68.06  
225.2   	-68.84  
225.6   	-68.93  
226     	-68.45  
226.4   	-67.54  
226.8   	-66.53  
227.2   	-65.63  
227.6   	-64.72  
228     	-63.74  
228.4   	-62.7   
228.8   	-61.57  
229.2   	-60.4   
229.6   	-58.58  
230     	-53.63  
230.4   	-42.3   
230.8   	31.94   
231.2   	38.55   
231.6   	24.39   
232     	7.387   
232.4   	-9.068  
232.8   	-25.01  
233.2   	-40.71  
233.6   	-53.35  
234     	-61.32  
234.4   	-65.62  
234.8   	-67.67  
235.2   	-68.5   
235.6   	-68.56  
236     	-68.2   
236.4   	-67.55  
236.8   	-66.75  
237.2   	-65.83  
237.6   	-64.96  
238     	-64.06  
238.4   	-63.05  
238.8   	-61.48  
239.2   	-57.12  
239.6   	-49.82  
240     	-35.39  
240.4   	38.66   
240.8   	35.71   
241.2   	20.41   
241.6   	3.382   
242     	-12.79  
242.4   	-28.72  
242.8   	-43.97  
243.2   	-55.73  
243.6   	-62.81  
244     	-66.53  
244.4   	-68.17  
244.8   	-68.74  
245.2   	-68.7   
245.6   	-68.22  
246     	-67.47  
246.4   	-66.5   
246.8   	-65.44  
247.2   	-64.42  
247.6   	-63.43  
248     	-62.4   
248.4   	-61.19  
248.8   	-59.7   
249.2   	-55.18  
249.6   	-41.83  
250     	32.15   
250.4   	38.43   
250.8   	24.19   
251.2   	7.166   
251.6   	-9.296  
252     	-25.28  
252.4   	-41     
252.8   	-53.6   
253.2   	-61.42  
253.6   	-65.58  
254     	-67.59  
254.4   	-68.35  
254.8   	-68.46  
255.2   	-68.1   
255.6   	-67.46  
256     	-66.62  
256.4   	-65.84  
256.8   	-65.04  
257.2   	-64.19  
257.6   	-63.29  
258     	-61.91  
258.4   	-58.45  
258.8   	-51.04  
259.2   	-36.37  
259.6   	37.72   
260     	36.33   
260.4   	21.3    
260.8   	4.321   
261.2   	-11.84  
261.6   	-27.7   
262     	-43.03  
262.4   	-55.06  
262.8   	-62.41  
263.2   	-66.38  
263.6   	-68.4   
264     	-69.29  
264.4   	-69.48  
264.8   	-69.13  
265.2   	-68.54  
265.6   	-67.75  
266     	-66.79  
266.4   	-65.66  
266.8   	-64.5   
267.2   	-63.3   
267.6   	-61.94  
268     	-60.15  
268.4   	-56.13  
268.8   	-51.97  
269.2   	-46.82  
269.6   	2.402   
270     	41.11   
270.4   	28.9    
270.8   	12.09   
271.2   	-4.747  
271.6   	-20.67  
272     	-36.74  
272.4   	-50.46  
272.8   	-59.63  
273.2   	-64.63  
273.6   	-66.99  
274     	-67.92  
274.4   	-68.08  
274.8   	-67.84  
275.2   	-67.25  
275.6   	-66.48  
276     	-65.55  
276.4   	-64.5   
276.8   	-63.31  
277.2   	-61.98  
277.6   	-60.02  
278     	-56.2   
278.4   	-53.04  
278.8   	-49.59  
279.2   	-34.19  
279.6   	39.6    
280     	34.7    
280.4   	19.04   
280.8   	2.079   
281.2   	-13.85  
281.6   	-29.66  
282     	-44.43  
282.4   	-55.58  
282.8   	-62.25  
283.2   	-65.78  
283.6   	-67.49  
284     	-68.04  
284.4   	-67.94  
284.8   	-67.48  
285.2   	-66.77  
285.6   	-65.92  
286     	-65.03  
286.4   	-63.9   
286.8   	-62.73  
287.2   	-61.5   
287.6   	-59.83  
288     	-56.08  
288.4   	-52.35  
288.8   	-47.09  
289.2   	-19.97  
289.6   	41.69   
290     	31.15   
290.4   	14.48   
290.8   	-2.547  
291.2   	-18.51  
291.6   	-34.66  
292     	-49.02  
292.4   	-58.93  
292.8   	-64.41  
293.2   	-67.1   
293.6   	-68.29  
294     	-68.68  
294.4   	-68.49  
294.8   	-67.84  
295.2   	-66.99  
295.6   	-66.1   
296     	-65.15  
296.4   	-64.01  
296.8   	-62.68  
297.2   	-60.9   
297.6   	-57.37  
298     	-53.91  
298.4   	-50.41  
298.8   	-41.04  
299.2   	34.35   
299.6   	37.8    
300     	22.67   
300.4   	5.397   
300.8   	-11.08  
301.2   	-27.25  
301.6   	-43.17  
302     	-55.53  
302.4   	-62.87  
302.8   	-66.58  
303.2   	-68.35  
303.6   	-69     
304     	-68.95  
304.4   	-68.52  
304.8   	-67.78  
305.2   	-66.98  
305.6   	-66.07  
306     	-65.08  
306.4   	-64.07  
306.8   	-63.09  
307.2   	-61.97  
307.6   	-60.73  
308     	-58.88  
308.4   	-54.08  
308.8   	-44.5   
309.2   	26.68   
309.6   	39.79   
310     	25.53   
310.4   	8.275   
310.8   	-8.505  
311.2   	-24.75  
311.6   	-41.02  
312     	-54.07  
312.4   	-62.02  
312.8   	-66.11  
313.2   	-68.08  
313.6   	-68.93  
314     	-69.1   
314.4   	-68.64  
314.8   	-67.72  
315.2   	-66.61  
315.6   	-65.53  
316     	-64.41  
316.4   	-63.38  
316.8   	-62.33  
317.2   	-61.15  
317.6   	-59.86  
318     	-57.84  
318.4   	-52.53  
318.8   	-37.61  
319.2   	38.62   
319.6   	36.41   
320     	21.01   
320.4   	3.838   
320.8   	-12.5   
321.2   	-28.66  
321.6   	-44.07  
322     	-55.77  
322.4   	-62.65  
322.8   	-66.21  
323.2   	-67.94  
323.6   	-68.58  
324     	-68.51  
324.4   	-68.1   
324.8   	-67.42  
325.2   	-66.53  
325.6   	-65.54  
326     	-64.49  
326.4   	-63.46  
326.8   	-62.36  
327.2   	-60.92  
327.6   	-58.25  
328     	-52.52  
328.4   	-43.3   
328.8   	22.15   
329.2   	39.74   
329.6   	26.22   
330     	9.238   
330.4   	-7.411  
330.8   	-23.32  
331.2   	-39.26  
331.6   	-52.46  
332     	-61.01  
332.4   	-65.64  
332.8   	-67.88  
333.2   	-68.83  
333.6   	-68.91  
334     	-68.38  
334.4   	-67.62  
334.8   	-66.72  
335.2   	-65.61  
335.6   	-64.43  
336     	-63.19  
336.4   	-61.76  
336.8   	-59.51  
337.2   	-55.18  
337.6   	-50.78  
338     	-41.98  
338.4   	28.97   
338.8   	38.73   
339.2   	24.22   
339.6   	7.064   
340     	-9.445  
340.4   	-25.4   
340.8   	-41.28  
341.2   	-53.79  
341.6   	-61.34  
342     	-65.16  
342.4   	-66.93  
342.8   	-67.5   
343.2   	-67.38  
343.6   	-66.9   
344     	-66.2   
344.4   	-65.32  
344.8   	-64.38  
345.2   	-63.41  
345.6   	-62.43  
346     	-61.23  
346.4   	-59.54  
346.8   	-55.84  
347.2   	-51.61  
347.6   	-43.36  
348     	25.07   
348.4   	39.15   
348.8   	24.93   
349.2   	7.82    
349.6   	-8.699  
350     	-24.58  
350.4   	-40.41  
350.8   	-53.04  
351.2   	-60.79  
351.6   	-64.88  
352     	-66.81  
352.4   	-67.47  
352.8   	-67.33  
353.2   	-66.8   
353.6   	-66.05  
354     	-65.24  
354.4   	-64.34  
354.8   	-63.37  
355.2   	-62.3   
355.6   	-61.3   
356     	-60.34  
356.4   	-59.12  
356.8   	-55.47  
357.2   	-46.52  
357.6   	-11.84  
358     	41.37   
358.4   	30.08   
358.8   	13.33   
359.2   	-3.562  
359.6   	-19.41  
360     	-35.4   
360.4   	-49.4   
360.8   	-58.95  
361.2   	-64.16  
361.6   	-66.72  
362     	-67.67  
362.4   	-67.81  
362.8   	-67.52  
363.2   	-66.94  
363.6   	-66.2   
364     	-65.42  
364.4   	-64.61  
364.8   	-63.68  
365.2   	-62.46  
365.6   	-59.91  
366     	-56.16  
366.4   	-53.76  
366.8   	-51.91  
367.2   	-49.23  
367.6   	-34.54  
368     	40.38   
368.4   	34.15   
368.8   	18.06   
369.2   	0.8708  
369.6   	-15.31  
370     	-31.65  
370.4   	-46.76  
370.8   	-57.7   
371.2   	-63.92  
371.6   	-67.13  
372     	-68.62  
372.4   	-69.01  
372.8   	-68.77  
373.2   	-68.22  
373.6   	-67.56  
374     	-66.68  
374.4   	-65.73  
374.8   	-64.68  
375.2   	-63.6   
375.6   	-62.5   
376     	-61.39  
376.4   	-60.29  
376.8   	-59.18  
377.2   	-57.99  
377.6   	-55.63  
378     	-46.42  
378.4   	20.31   
378.8   	40.65   
379.2   	26.88   
379.6   	9.665   
380     	-7.251  
380.4   	-23.58  
380.8   	-40.08  
381.2   	-53.6   
381.6   	-61.99  
382     	-66.37  
382.4   	-68.43  
382.8   	-69.21  
383.2   	-69.3   
383.6   	-68.91  
384     	-68.08  
384.4   	-67.26  
384.8   	-66.44  
385.2   	-65.64  
385.6   	-64.69  
386     	-63.68  
386.4   	-62.45  
386.8   	-60.95  
387.2   	-58.38  
387.6   	-53     
388     	-44.48  
388.4   	15.56   
388.8   	40.55   
389.2   	27.61   
389.6   	10.7    
390     	-6.048  
390.4   	-21.96  
390.8   	-38.01  
391.2   	-51.61  
391.6   	-60.43  
392     	-65.22  
392.4   	-67.6   
392.8   	-68.56  
393.2   	-68.62  
393.6   	-68.4   
394     	-67.95  
394.4   	-67.26  
394.8   	-66.45  
395.2   	-65.57  
395.6   	-64.58  
396     	-63.56  
396.4   	-62.51  
396.8   	-61.3   
397.2   	-59.99  
397.6   	-57.71  
398     	-52.44  
398.4   	-41.91  
398.8   	33.38   
399.2   	38.8    
399.6   	23.88   
400     	6.534   
400.4   	-10.18  
400.8   	-26.51  
401.2   	-42.68  
401.6   	-55.36  
402     	-62.73  
402.4   	-66.36  
402.8   	-67.71  
403.2   	-68.04  
403.6   	-67.92  
404     	-67.4   
404.4   	-66.7   
404.8   	-65.89  
405.2   	-64.96  
405.6   	-63.97  
406     	-62.96  
406.4   	-61.92  
406.8   	-60.83  
407.2   	-59.13  
407.6   	-54.61  
408     	-45.82  
408.4   	6.218   
408.8   	40.75   
409.2   	28.31   
409.6   	11.44   
410     	-5.382  
410.4   	-21.3   
410.8   	-37.4   
411.2   	-51.09  
411.6   	-60.15  
412     	-65     
412.4   	-67.32  
412.8   	-68.33  
413.2   	-68.51  
413.6   	-68.21  
414     	-67.78  
414.4   	-67.24  
414.8   	-66.52  
415.2   	-65.66  
415.6   	-64.7   
416     	-63.75  
416.4   	-62.81  
416.8   	-61.72  
417.2   	-60.57  
417.6   	-59.37  
418     	-58.14  
418.4   	-56.15  
418.8   	-46.86  
419.2   	13.9    
419.6   	41.08   
420     	27.93   
420.4   	10.87   
420.8   	-6.023  
421.2   	-22.2   
421.6   	-38.59  
422     	-52.33  
422.4   	-61.01  
422.8   	-65.56  
423.2   	-67.69  
423.6   	-68.38  
424     	-68.31  
424.4   	-67.81  
424.8   	-67.18  
425.2   	-66.46  
425.6   	-65.61  
426     	-64.71  
426.4   	-63.71  
426.8   	-62.62  
427.2   	-61.51  
427.6   	-60.26  
428     	-58.88  
428.4   	-55.57  
428.8   	-47.79  
429.2   	0.9803  
429.6   	41.11   
430     	29.19   
430.4   	12.44   
430.8   	-4.347  
431.2   	-20.18  
431.6   	-36.15  
432     	-49.81  
432.4   	-58.89  
432.8   	-63.9   
433.2   	-66.35  
433.6   	-67.39  
434     	-67.63  
434.4   	-67.39  
434.8   	-66.92  
435.2   	-66.21  
435.6   	-65.37  
436     	-64.46  
436.4   	-63.42  
436.8   	-62.43  
437.2   	-61.42  
437.6   	-60.26  
438     	-58.95  
438.4   	-56.74  
438.8   	-48.2   
439.2   	0.6489  
439.6   	41.07   
440     	29.01   
440.4   	12.18   
440.8   	-4.63   
441.2   	-20.55  
441.6   	-36.56  
442     	-50.21  
442.4   	-59.19  
442.8   	-64.03  
443.2   	-66.41  
443.6   	-67.35  
444     	-67.52  
444.4   	-67.26  
444.8   	-66.81  
445.2   	-66.16  
445.6   	-65.41  
446     	-64.53  
446.4   	-63.55  
446.8   	-62.58  
447.2   	-61.52  
447.6   	-60.37  
448     	-59.04  
448.4   	-56.25  
448.8   	-49.31  
449.2   	-20.29  
449.6   	41.54   
450     	31.91   
450.4   	15.49   
450.8   	-1.493  
451.2   	-17.45  
451.6   	-33.56  
452     	-48.03  
452.4   	-58.26  
452.8   	-63.94  
453.2   	-66.71  
453.6   	-67.96  
454     	-68.34  
454.4   	-68.25  
454.8   	-67.79  
455.2   	-67.02  
455.6   	-66.15  
456     	-65.22  
456.4   	-64.34  
456.8   	-63.49  
457.2   	-62.59  
457.6   	-61.61  
458     	-60.2   
458.4   	-56.42  
458.8   	-48.74  
459.2   	-18.41  
459.6   	41.53   
460     	31.84   
460.4   	15.48   
460.8   	-1.502  
461.2   	-17.49  
461.6   	-33.61  
462     	-48.1   
462.4   	-58.35  
462.8   	-64.16  
463.2   	-67.03  
463.6   	-68.36  
464     	-68.77  
464.4   	-68.71  
464.8   	-68.33  
465.2   	-67.62  
465.6   	-66.74  
466     	-65.8   
466.4   	-64.83  
466.8   	-63.82  
467.2   	-62.77  
467.6   	-61.69  
468     	-60.45  
468.4   	-58.04  
468.8   	-49.99  
469.2   	-22.54  
469.6   	41.69   
470     	32.54   
470.4   	16.26   
470.8   	-0.8106 
471.2   	-16.92  
471.6   	-33.13  
472     	-47.69  
472.4   	-58     
472.8   	-63.71  
473.2   	-66.53  
473.6   	-67.83  
474     	-68.31  
474.4   	-68.19  
474.8   	-67.74  
475.2   	-67.17  
475.6   	-66.39  
476     	-65.64  
476.4   	-64.74  
476.8   	-63.69  
477.2   	-62.66  
477.6   	-61.55  
478     	-60.32  
478.4   	-58.93  
478.8   	-56.21  
479.2   	-51     
479.6   	-44.12  
480     	20.89   
480.4   	40.33   
480.8   	26.51   
481.2   	9.358   
481.6   	-7.42   
482     	-23.47  
482.4   	-39.63  
482.8   	-52.93  
483.2   	-61.3   
483.6   	-65.73  
484     	-67.78  
484.4   	-68.6   
484.8   	-68.62  
485.2   	-68.06  
485.6   	-67.28  
486     	-66.42  
486.4   	-65.55  
486.8   	-64.59  
487.2   	-63.61  
487.6   	-62.64  
488     	-61.65  
488.4   	-60.19  
488.8   	-56.79  
489.2   	-50.76  
489.6   	-32.64  
490     	40.1    
490.4   	34.91   
490.8   	19.21   
491.2   	2.137   
491.6   	-13.96  
492     	-29.95  
492.4   	-44.98  
492.8   	-56.27  
493.2   	-62.92  
493.6   	-66.32  
494     	-67.94  
494.4   	-68.41  
494.8   	-68.28  
495.2   	-67.89  
495.6   	-67.21  
496     	-66.4   
496.4   	-65.57  
496.8   	-64.57  
497.2   	-63.5   
497.6   	-62.54  
498     	-61.6   
498.4   	-60.36  
498.8   	-57.8   
499.2   	-52.31  
499.6   	-41.64  
500     	32.4    
500.4   	38.66   
500.8   	24.17   
501.2   	7.012   
501.6   	-9.556  
502     	-25.68  
502.4   	-41.66  
502.8   	-54.42  
503.2   	-62.29  
503.6   	-66.31  
504     	-68.17  
504.4   	-68.83  
504.8   	-68.84  
505.2   	-68.39  
505.6   	-67.79  
506     	-67.01  
506.4   	-66.05  
506.8   	-65.02  
507.2   	-63.9   
507.6   	-62.74  
508     	-61.48  
508.4   	-59.61  
508.8   	-54.89  
509.2   	-47.12  
509.6   	-10.57  
510     	41.27   
510.4   	30.47   
510.8   	13.96   
511.2   	-2.917  
511.6   	-18.79  
512     	-34.78  
512.4   	-48.91  
512.8   	-58.74  
513.2   	-64.2   
513.6   	-66.96  
514     	-67.94  
514.4   	-68.19  
514.8   	-67.99  
515.2   	-67.52  
515.6   	-66.84  
516     	-66.04  
516.4   	-65.11  
516.8   	-64.12  
517.2   	-62.96  
517.6   	-60.85  
518     	-56.71  
518.4   	-53.59  
518.8   	-51.52  
519.2   	-46.97  
519.6   	-15.27  
520     	41.24   
520.4   	30.32   
520.8   	13.66   
521.2   	-3.266  
521.6   	-19.2   
522     	-35.31  
522.4   	-49.43  
522.8   	-59.06  
523.2   	-64.37  
523.6   	-67.04  
524     	-68.22  
524.4   	-68.55  
524.8   	-68.44  
525.2   	-67.94  
525.6   	-67.29  
526     	-66.56  
526.4   	-65.76  
526.8   	-64.9   
527.2   	-63.99  
527.6   	-62.88  
528     	-60.82  
528.4   	-56.01  
528.8   	-49.1   
529.2   	-30.32  
529.6   	40.81   
530     	33.89   
530.4   	17.96   
530.8   	0.9564  
