
SWEPT_VAR_1 = 65.0    // Syn: Source PP \ NetStim \ PARAMETER \ interval (ms)

t	s.v( 0.05 )
76.4    	-56.87  
76.8    	22.33   
77.2    	42.1    
77.6    	28.98   
78      	11.62   
78.4    	-6.175  
78.8    	-24.18  
79.2    	-42.98  
79.6    	-58.51  
80      	-68.02  
80.4    	-73.33  
80.8    	-76.29  
81.2    	-77.99  
81.6    	-79.01  
82      	-79.64  
82.4    	-80.05  
82.8    	-80.33  
83.2    	-80.51  
83.6    	-80.63  
84      	-80.71  
84.4    	-80.76  
84.8    	-80.79  
85.2    	-80.81  
85.6    	-80.81  
86      	-80.8   
86.4    	-80.79  
86.8    	-80.78  
87.2    	-80.75  
87.6    	-80.72  
88      	-80.66  
88.4    	-80.53  
88.8    	-80.13  
89.2    	-79.04  
89.6    	-75.1   
90      	-59.63  
90.4    	9.214   
90.8    	42.77   
91.2    	30.49   
91.6    	13.32   
92      	-4.536  
92.4    	-22.46  
92.8    	-41.34  
93.2    	-57.38  
93.6    	-67.38  
94      	-72.98  
94.4    	-76.1   
94.8    	-77.89  
95.2    	-78.95  
95.6    	-79.62  
96      	-80.04  
96.4    	-80.32  
96.8    	-80.5   
97.2    	-80.62  
97.6    	-80.69  
98      	-80.74  
98.4    	-80.76  
98.8    	-80.77  
99.2    	-80.77  
99.6    	-80.75  
100     	-80.73  
100.4   	-80.71  
100.8   	-80.69  
101.2   	-80.66  
101.6   	-80.64  
102     	-80.61  
102.4   	-80.59  
102.8   	-80.55  
103.2   	-80.51  
103.6   	-80.46  
104     	-80.39  
104.4   	-80.24  
104.8   	-79.79  
105.2   	-78.51  
105.6   	-73.62  
106     	-54.36  
106.4   	29.78   
106.8   	41.45   
107.2   	27.76   
107.6   	10.27   
108     	-7.506  
108.4   	-25.63  
108.8   	-44.39  
109.2   	-59.49  
109.6   	-68.6   
110     	-73.68  
110.4   	-76.52  
110.8   	-78.16  
111.2   	-79.15  
111.6   	-79.77  
112     	-80.18  
112.4   	-80.46  
112.8   	-80.65  
113.2   	-80.79  
113.6   	-80.9   
114     	-80.97  
114.4   	-81.03  
114.8   	-81.07  
115.2   	-81.1   
115.6   	-81.12  
116     	-81.14  
116.4   	-81.15  
116.8   	-81.14  
117.2   	-81.13  
117.6   	-81.11  
118     	-81.09  
118.4   	-81.06  
118.8   	-81.02  
119.2   	-80.98  
119.6   	-80.93  
120     	-80.88  
120.4   	-80.82  
120.8   	-80.76  
121.2   	-80.71  
121.6   	-80.65  
122     	-80.6   
122.4   	-80.55  
122.8   	-80.5   
123.2   	-80.46  
123.6   	-80.42  
124     	-80.39  
124.4   	-80.37  
124.8   	-80.35  
125.2   	-80.34  
125.6   	-80.33  
126     	-80.33  
126.4   	-80.34  
126.8   	-80.34  
127.2   	-80.35  
127.6   	-80.36  
128     	-80.37  
128.4   	-80.37  
128.8   	-80.38  
129.2   	-80.38  
129.6   	-80.38  
130     	-80.38  
130.4   	-80.36  
130.8   	-80.3   
131.2   	-80.11  
131.6   	-79.53  
132     	-77.77  
132.4   	-70.78  
132.8   	-43.85  
133.2   	41.08   
133.6   	38.6    
134     	23.35   
134.4   	5.552   
134.8   	-12.14  
135.2   	-30.63  
135.6   	-48.92  
136     	-62.39  
136.4   	-70.22  
136.8   	-74.56  
137.2   	-77     
137.6   	-78.42  
138     	-79.29  
138.4   	-79.83  
138.8   	-80.19  
139.2   	-80.42  
139.6   	-80.57  
140     	-80.67  
140.4   	-80.73  
140.8   	-80.77  
141.2   	-80.78  
141.6   	-80.79  
142     	-80.78  
142.4   	-80.76  
142.8   	-80.74  
143.2   	-80.72  
143.6   	-80.69  
144     	-80.66  
144.4   	-80.62  
144.8   	-80.52  
145.2   	-80.15  
145.6   	-79.17  
146     	-75.7   
146.4   	-62.03  
146.8   	-4.532  
147.2   	43.23   
147.6   	31.84   
148     	14.88   
148.4   	-2.993  
148.8   	-20.83  
149.2   	-39.72  
149.6   	-56.21  
150     	-66.72  
150.4   	-72.62  
150.8   	-75.92  
151.2   	-77.8   
151.6   	-78.93  
152     	-79.63  
152.4   	-80.09  
152.8   	-80.41  
153.2   	-80.63  
153.6   	-80.8   
154     	-80.92  
154.4   	-81.02  
154.8   	-81.09  
155.2   	-81.15  
155.6   	-81.19  
156     	-81.23  
156.4   	-81.24  
156.8   	-81.25  
157.2   	-81.24  
157.6   	-81.23  
158     	-81.22  
158.4   	-81.2   
158.8   	-81.19  
159.2   	-81.18  
159.6   	-81.17  
160     	-81.15  
160.4   	-81.12  
160.8   	-81.1   
161.2   	-81.07  
161.6   	-81.05  
162     	-81.01  
162.4   	-80.98  
162.8   	-80.95  
163.2   	-80.93  
163.6   	-80.9   
164     	-80.89  
164.4   	-80.87  
164.8   	-80.86  
165.2   	-80.85  
165.6   	-80.84  
166     	-80.82  
166.4   	-80.8   
166.8   	-80.77  
167.2   	-80.74  
167.6   	-80.69  
168     	-80.48  
168.4   	-79.87  
168.8   	-78.03  
169.2   	-70.89  
169.6   	-43.71  
170     	41.13   
170.4   	38.56   
170.8   	23.3    
171.2   	5.508   
171.6   	-12.18  
172     	-30.68  
172.4   	-48.97  
172.8   	-62.42  
173.2   	-70.24  
173.6   	-74.59  
174     	-77.03  
174.4   	-78.46  
174.8   	-79.33  
175.2   	-79.89  
175.6   	-80.26  
176     	-80.51  
176.4   	-80.69  
176.8   	-80.82  
177.2   	-80.91  
177.6   	-80.98  
178     	-81.02  
178.4   	-81.05  
178.8   	-81.07  
179.2   	-81.06  
179.6   	-80.93  
180     	-80.48  
180.4   	-79.32  
180.8   	-75.22  
181.2   	-59.44  
181.6   	9.947   
182     	42.61   
182.4   	30.31   
182.8   	13.14   
183.2   	-4.709  
183.6   	-22.65  
184     	-41.54  
184.4   	-57.53  
184.8   	-67.49  
185.2   	-73.08  
185.6   	-76.2   
186     	-78     
186.4   	-79.08  
186.8   	-79.77  
187.2   	-80.22  
187.6   	-80.53  
188     	-80.76  
188.4   	-80.92  
188.8   	-81.05  
189.2   	-81.16  
189.6   	-81.24  
190     	-81.31  
190.4   	-81.37  
190.8   	-81.42  
191.2   	-81.46  
191.6   	-81.51  
192     	-81.54  
192.4   	-81.57  
192.8   	-81.59  
193.2   	-81.6   
193.6   	-81.6   
194     	-81.59  
194.4   	-81.58  
194.8   	-81.57  
195.2   	-81.56  
195.6   	-81.55  
196     	-81.54  
196.4   	-81.53  
196.8   	-81.52  
197.2   	-81.51  
197.6   	-81.48  
198     	-81.34  
198.4   	-80.87  
198.8   	-79.66  
199.2   	-75.43  
199.6   	-59.27  
200     	12.06   
200.4   	42.71   
200.8   	30.26   
201.2   	13.06   
201.6   	-4.785  
202     	-22.72  
202.4   	-41.59  
202.8   	-57.56  
203.2   	-67.49  
203.6   	-73.06  
204     	-76.16  
204.4   	-77.95  
204.8   	-79.03  
205.2   	-79.7   
205.6   	-80.14  
206     	-80.45  
206.4   	-80.66  
206.8   	-80.82  
207.2   	-80.94  
207.6   	-81.03  
208     	-81.1   
208.4   	-81.16  
208.8   	-81.2   
209.2   	-81.24  
209.6   	-81.26  
210     	-81.27  
210.4   	-81.28  
210.8   	-81.28  
211.2   	-81.28  
211.6   	-81.28  
212     	-81.27  
212.4   	-81.26  
212.8   	-81.26  
213.2   	-81.25  
213.6   	-81.24  
214     	-81.23  
214.4   	-81.22  
214.8   	-81.21  
215.2   	-81.2   
215.6   	-81.2   
216     	-81.2   
216.4   	-81.19  
216.8   	-81.18  
217.2   	-81.17  
217.6   	-81.15  
218     	-81.13  
218.4   	-81.11  
218.8   	-81.06  
219.2   	-81.01  
219.6   	-80.96  
220     	-80.9   
220.4   	-80.86  
220.8   	-80.81  
221.2   	-80.76  
221.6   	-80.69  
222     	-80.44  
222.4   	-79.74  
222.8   	-77.55  
223.2   	-69.01  
223.6   	-36.58  
224     	42.94   
224.4   	36.84   
224.8   	20.98   
225.2   	3.11    
225.6   	-14.57  
226     	-33.23  
226.4   	-51.14  
226.8   	-63.75  
227.2   	-70.98  
227.6   	-75.01  
228     	-77.28  
228.4   	-78.63  
228.8   	-79.45  
229.2   	-79.99  
229.6   	-80.36  
230     	-80.61  
230.4   	-80.8   
230.8   	-80.94  
231.2   	-81.04  
231.6   	-81.12  
232     	-81.18  
232.4   	-81.22  
232.8   	-81.26  
233.2   	-81.29  
233.6   	-81.32  
234     	-81.34  
234.4   	-81.37  
234.8   	-81.39  
235.2   	-81.41  
235.6   	-81.43  
236     	-81.45  
236.4   	-81.47  
236.8   	-81.49  
237.2   	-81.51  
237.6   	-81.53  
238     	-81.54  
238.4   	-81.54  
238.8   	-81.55  
239.2   	-81.55  
239.6   	-81.52  
240     	-81.34  
240.4   	-80.79  
240.8   	-79.35  
241.2   	-74.12  
241.6   	-54.33  
242     	30.06   
242.4   	41.42   
242.8   	27.74   
243.2   	10.25   
243.6   	-7.525  
244     	-25.65  
244.4   	-44.39  
244.8   	-59.48  
245.2   	-68.59  
245.6   	-73.67  
246     	-76.52  
246.4   	-78.18  
246.8   	-79.18  
247.2   	-79.82  
247.6   	-80.24  
248     	-80.54  
248.4   	-80.76  
248.8   	-80.92  
249.2   	-81.04  
249.6   	-81.15  
250     	-81.22  
250.4   	-81.29  
250.8   	-81.33  
251.2   	-81.37  
251.6   	-81.41  
252     	-81.44  
252.4   	-81.47  
252.8   	-81.49  
253.2   	-81.52  
253.6   	-81.54  
254     	-81.56  
254.4   	-81.56  
254.8   	-81.55  
255.2   	-81.53  
255.6   	-81.49  
256     	-81.38  
256.4   	-81     
256.8   	-80.05  
257.2   	-76.96  
257.6   	-65.22  
258     	-20.01  
258.4   	43.65   
258.8   	33.82   
259.2   	17.21   
259.6   	-0.6859 
260     	-18.44  
260.4   	-37.29  
260.8   	-54.39  
261.2   	-65.67  
261.6   	-72.05  
262     	-75.61  
262.4   	-77.64  
262.8   	-78.85  
263.2   	-79.6   
263.6   	-80.09  
264     	-80.42  
264.4   	-80.65  
264.8   	-80.81  
265.2   	-80.92  
265.6   	-81     
266     	-81.07  
266.4   	-81.11  
266.8   	-81.15  
267.2   	-81.18  
267.6   	-81.2   
268     	-81.21  
268.4   	-81.22  
268.8   	-81.23  
269.2   	-81.23  
269.6   	-81.23  
270     	-81.22  
270.4   	-81.22  
270.8   	-81.22  
271.2   	-81.23  
271.6   	-81.23  
272     	-81.24  
272.4   	-81.24  
272.8   	-81.24  
273.2   	-81.24  
273.6   	-81.25  
274     	-81.25  
274.4   	-81.26  
274.8   	-81.27  
275.2   	-81.28  
275.6   	-81.3   
276     	-81.32  
276.4   	-81.34  
276.8   	-81.36  
277.2   	-81.38  
277.6   	-81.4   
278     	-81.4   
278.4   	-81.4   
278.8   	-81.4   
279.2   	-81.39  
279.6   	-81.37  
280     	-81.35  
280.4   	-81.31  
280.8   	-81.27  
281.2   	-81.23  
281.6   	-81.19  
282     	-81.15  
282.4   	-81.12  
282.8   	-81.08  
283.2   	-81.06  
283.6   	-81.03  
284     	-81.01  
284.4   	-80.99  
284.8   	-80.97  
285.2   	-80.96  
285.6   	-80.95  
286     	-80.95  
286.4   	-80.94  
286.8   	-80.94  
287.2   	-80.92  
287.6   	-80.9   
288     	-80.88  
288.4   	-80.85  
288.8   	-80.82  
289.2   	-80.78  
289.6   	-80.74  
290     	-80.7   
290.4   	-80.65  
290.8   	-80.61  
291.2   	-80.57  
291.6   	-80.53  
292     	-80.5   
292.4   	-80.47  
292.8   	-80.43  
293.2   	-80.41  
293.6   	-80.38  
294     	-80.35  
294.4   	-80.32  
294.8   	-80.3   
295.2   	-80.28  
295.6   	-80.27  
296     	-80.26  
296.4   	-80.24  
296.8   	-80.21  
297.2   	-80.19  
297.6   	-80.17  
298     	-80.15  
298.4   	-80.14  
298.8   	-80.13  
299.2   	-80.12  
299.6   	-80.11  
300     	-80.1   
300.4   	-80.09  
300.8   	-80.07  
301.2   	-80.05  
301.6   	-80.04  
302     	-80.03  
302.4   	-80.02  
302.8   	-80.02  
303.2   	-80.02  
303.6   	-80.03  
304     	-80.05  
304.4   	-80.06  
304.8   	-80.09  
305.2   	-80.12  
305.6   	-80.15  
306     	-80.18  
306.4   	-80.22  
306.8   	-80.25  
307.2   	-80.29  
307.6   	-80.32  
308     	-80.35  
308.4   	-80.39  
308.8   	-80.42  
309.2   	-80.45  
309.6   	-80.48  
310     	-80.52  
310.4   	-80.55  
310.8   	-80.59  
311.2   	-80.63  
311.6   	-80.67  
312     	-80.71  
312.4   	-80.75  
312.8   	-80.79  
313.2   	-80.83  
313.6   	-80.87  
314     	-80.89  
314.4   	-80.9   
314.8   	-80.91  
315.2   	-80.91  
315.6   	-80.88  
316     	-80.69  
316.4   	-80.1   
316.8   	-78.37  
317.2   	-71.7   
317.6   	-46.43  
318     	39.65   
318.4   	39.25   
318.8   	24.29   
319.2   	6.551   
319.6   	-11.14  
320     	-29.54  
320.4   	-47.94  
320.8   	-61.78  
321.2   	-69.88  
321.6   	-74.39  
322     	-76.93  
322.4   	-78.42  
322.8   	-79.33  
323.2   	-79.92  
323.6   	-80.31  
324     	-80.58  
324.4   	-80.78  
324.8   	-80.93  
325.2   	-81.04  
325.6   	-81.13  
326     	-81.2   
326.4   	-81.25  
326.8   	-81.29  
327.2   	-81.32  
327.6   	-81.35  
328     	-81.37  
328.4   	-81.37  
328.8   	-81.34  
329.2   	-81.11  
329.6   	-80.46  
330     	-78.67  
330.4   	-71.93  
330.8   	-46.78  
331.2   	39.27   
331.6   	39.27   
332     	24.37   
332.4   	6.651   
332.8   	-11.04  
333.2   	-29.42  
333.6   	-47.83  
334     	-61.7   
334.4   	-69.83  
334.8   	-74.35  
335.2   	-76.9   
335.6   	-78.39  
336     	-79.29  
336.4   	-79.87  
336.8   	-80.26  
337.2   	-80.52  
337.6   	-80.71  
338     	-80.85  
338.4   	-80.95  
338.8   	-81.03  
339.2   	-81.07  
339.6   	-81.11  
340     	-81.13  
340.4   	-81.14  
340.8   	-81.15  
341.2   	-81.16  
341.6   	-81.16  
342     	-81.16  
342.4   	-81.16  
342.8   	-81.16  
343.2   	-81.16  
343.6   	-81.16  
344     	-81.16  
344.4   	-81.17  
344.8   	-81.17  
345.2   	-81.18  
345.6   	-81.18  
346     	-81.18  
346.4   	-81.19  
346.8   	-81.2   
347.2   	-81.21  
347.6   	-81.22  
348     	-81.23  
348.4   	-81.23  
348.8   	-81.22  
349.2   	-81.2   
349.6   	-81.15  
350     	-81     
350.4   	-80.51  
350.8   	-79.21  
351.2   	-74.48  
351.6   	-56.28  
352     	24.56   
352.4   	41.93   
352.8   	28.66   
353.2   	11.27   
353.6   	-6.522  
354     	-24.55  
354.4   	-43.34  
354.8   	-58.76  
355.2   	-68.17  
355.6   	-73.44  
356     	-76.38  
356.4   	-78.08  
356.8   	-79.1   
357.2   	-79.73  
357.6   	-80.14  
358     	-80.41  
358.4   	-80.61  
358.8   	-80.74  
359.2   	-80.83  
359.6   	-80.88  
360     	-80.91  
360.4   	-80.93  
360.8   	-80.93  
361.2   	-80.93  
361.6   	-80.93  
362     	-80.92  
362.4   	-80.91  
362.8   	-80.9   
363.2   	-80.88  
363.6   	-80.87  
364     	-80.85  
364.4   	-80.83  
364.8   	-80.79  
365.2   	-80.76  
365.6   	-80.72  
366     	-80.69  
366.4   	-80.65  
366.8   	-80.62  
367.2   	-80.56  
367.6   	-80.36  
368     	-79.77  
368.4   	-77.99  
368.8   	-70.99  
369.2   	-44.28  
369.6   	40.86   
370     	38.7    
370.4   	23.5    
370.8   	5.71    
371.2   	-11.98  
371.6   	-30.47  
372     	-48.78  
372.4   	-62.31  
372.8   	-70.18  
373.2   	-74.55  
373.6   	-77.02  
374     	-78.46  
374.4   	-79.35  
374.8   	-79.92  
375.2   	-80.3   
375.6   	-80.56  
376     	-80.74  
376.4   	-80.87  
376.8   	-80.96  
377.2   	-81.02  
377.6   	-81.04  
378     	-81.05  
378.4   	-81.03  
378.8   	-81     
379.2   	-80.95  
379.6   	-80.88  
380     	-80.82  
380.4   	-80.75  
380.8   	-80.68  
381.2   	-80.62  
381.6   	-80.55  
382     	-80.48  
382.4   	-80.41  
382.8   	-80.33  
383.2   	-80.24  
383.6   	-80.16  
384     	-80.07  
384.4   	-79.98  
384.8   	-79.9   
385.2   	-79.83  
385.6   	-79.77  
386     	-79.72  
386.4   	-79.67  
386.8   	-79.63  
387.2   	-79.6   
387.6   	-79.59  
388     	-79.57  
388.4   	-79.56  
388.8   	-79.55  
389.2   	-79.52  
389.6   	-79.48  
390     	-79.45  
390.4   	-79.42  
390.8   	-79.39  
391.2   	-79.37  
391.6   	-79.34  
392     	-79.32  
392.4   	-79.29  
392.8   	-79.26  
393.2   	-79.21  
393.6   	-79.15  
394     	-79.09  
394.4   	-79.01  
394.8   	-78.94  
395.2   	-78.86  
395.6   	-78.79  
396     	-78.72  
396.4   	-78.59  
396.8   	-78.17  
397.2   	-76.74  
397.6   	-70.64  
398     	-45.73  
398.4   	40.13   
398.8   	39.09   
399.2   	24.01   
399.6   	6.239   
400     	-11.46  
400.4   	-29.9   
400.8   	-48.3   
401.2   	-62.03  
401.6   	-70.02  
402     	-74.46  
402.4   	-76.95  
402.8   	-78.41  
403.2   	-79.29  
403.6   	-79.85  
404     	-80.21  
404.4   	-80.46  
404.8   	-80.63  
405.2   	-80.75  
405.6   	-80.84  
406     	-80.91  
406.4   	-80.96  
406.8   	-81     
407.2   	-81.03  
407.6   	-81.05  
408     	-81.07  
408.4   	-81.08  
408.8   	-81.08  
409.2   	-81.09  
409.6   	-81.08  
410     	-81.07  
410.4   	-81.05  
410.8   	-81.04  
411.2   	-81.01  
411.6   	-80.99  
412     	-80.97  
412.4   	-80.94  
412.8   	-80.9   
413.2   	-80.86  
413.6   	-80.8   
414     	-80.6   
414.4   	-80.01  
414.8   	-78.3   
415.2   	-71.68  
415.6   	-46.5   
416     	39.59   
416.4   	39.27   
416.8   	24.31   
417.2   	6.574   
417.6   	-11.11  
418     	-29.51  
418.4   	-47.91  
418.8   	-61.75  
419.2   	-69.86  
419.6   	-74.37  
420     	-76.92  
420.4   	-78.4   
420.8   	-79.31  
421.2   	-79.89  
421.6   	-80.28  
422     	-80.55  
422.4   	-80.75  
422.8   	-80.9   
423.2   	-81.02  
423.6   	-81.11  
424     	-81.19  
424.4   	-81.26  
424.8   	-81.31  
425.2   	-81.37  
425.6   	-81.41  
426     	-81.46  
426.4   	-81.49  
426.8   	-81.51  
427.2   	-81.52  
427.6   	-81.54  
428     	-81.55  
428.4   	-81.55  
428.8   	-81.55  
429.2   	-81.55  
429.6   	-81.55  
430     	-81.53  
430.4   	-81.51  
430.8   	-81.49  
431.2   	-81.47  
431.6   	-81.44  
432     	-81.42  
432.4   	-81.4   
432.8   	-81.38  
433.2   	-81.35  
433.6   	-81.33  
434     	-81.31  
434.4   	-81.3   
434.8   	-81.28  
435.2   	-81.26  
435.6   	-81.24  
436     	-81.21  
436.4   	-81.18  
436.8   	-81.15  
437.2   	-81.1   
437.6   	-81.02  
438     	-80.8   
438.4   	-80.19  
438.8   	-78.42  
439.2   	-71.65  
439.6   	-46.07  
440     	39.88   
440.4   	39.16   
440.8   	24.16   
441.2   	6.412   
441.6   	-11.28  
442     	-29.69  
442.4   	-48.07  
442.8   	-61.86  
443.2   	-69.92  
443.6   	-74.41  
444     	-76.93  
444.4   	-78.41  
444.8   	-79.31  
445.2   	-79.88  
445.6   	-80.26  
446     	-80.53  
446.4   	-80.71  
446.8   	-80.85  
447.2   	-80.95  
447.6   	-81.02  
448     	-81.08  
448.4   	-81.12  
448.8   	-81.14  
449.2   	-81.17  
449.6   	-81.18  
450     	-81.2   
450.4   	-81.21  
450.8   	-81.21  
451.2   	-81.22  
451.6   	-81.21  
452     	-81.2   
452.4   	-81.19  
452.8   	-81.18  
453.2   	-81.17  
453.6   	-81.16  
454     	-81.15  
454.4   	-81.14  
454.8   	-81.12  
455.2   	-81.11  
455.6   	-81.09  
456     	-81.08  
456.4   	-81.07  
456.8   	-81.06  
457.2   	-81.06  
457.6   	-81.06  
458     	-81.06  
458.4   	-81.06  
458.8   	-81.06  
459.2   	-81.06  
459.6   	-81.06  
460     	-81.04  
460.4   	-81.02  
460.8   	-81     
461.2   	-80.98  
461.6   	-80.95  
462     	-80.92  
462.4   	-80.89  
462.8   	-80.86  
463.2   	-80.83  
463.6   	-80.8   
464     	-80.78  
464.4   	-80.76  
464.8   	-80.73  
465.2   	-80.71  
465.6   	-80.68  
466     	-80.65  
466.4   	-80.62  
466.8   	-80.59  
467.2   	-80.49  
467.6   	-80.11  
468     	-79.08  
468.4   	-75.37  
468.8   	-60.69  
469.2   	3.575   
469.6   	43.06   
470     	31.11   
470.4   	14.01   
470.8   	-3.856  
471.2   	-21.75  
471.6   	-40.65  
472     	-56.9   
472.4   	-67.13  
472.8   	-72.86  
473.2   	-76.07  
473.6   	-77.9   
474     	-79     
474.4   	-79.68  
474.8   	-80.12  
475.2   	-80.42  
475.6   	-80.63  
476     	-80.78  
476.4   	-80.9   
476.8   	-80.99  
477.2   	-81.05  
477.6   	-81.11  
478     	-81.15  
478.4   	-81.18  
478.8   	-81.2   
479.2   	-81.21  
479.6   	-81.22  
480     	-81.21  
480.4   	-81.2   
480.8   	-81.19  
481.2   	-81.18  
481.6   	-81.18  
482     	-81.17  
482.4   	-81.16  
482.8   	-81.15  
483.2   	-81.15  
483.6   	-81.14  
484     	-81.14  
484.4   	-81.14  
484.8   	-81.15  
485.2   	-81.16  
485.6   	-81.17  
486     	-81.18  
486.4   	-81.19  
486.8   	-81.19  
487.2   	-81.19  
487.6   	-81.19  
488     	-81.19  
488.4   	-81.19  
488.8   	-81.19  
489.2   	-81.2   
489.6   	-81.2   
490     	-81.21  
490.4   	-81.22  
490.8   	-81.22  
491.2   	-81.23  
491.6   	-81.23  
492     	-81.22  
492.4   	-81.22  
492.8   	-81.22  
493.2   	-81.22  
493.6   	-81.22  
494     	-81.21  
494.4   	-81.21  
494.8   	-81.21  
495.2   	-81.19  
495.6   	-81.17  
496     	-81.14  
496.4   	-81.11  
496.8   	-81.08  
497.2   	-81.05  
497.6   	-81.02  
498     	-80.98  
498.4   	-80.95  
498.8   	-80.91  
499.2   	-80.87  
499.6   	-80.82  
500     	-80.76  
500.4   	-80.71  
500.8   	-80.66  
501.2   	-80.6   
501.6   	-80.54  
502     	-80.48  
502.4   	-80.42  
502.8   	-80.35  
503.2   	-80.29  
503.6   	-80.24  
504     	-80.18  
504.4   	-80.14  
504.8   	-80.1   
505.2   	-80.06  
505.6   	-80.03  
506     	-80.01  
506.4   	-79.99  
506.8   	-79.96  
507.2   	-79.94  
507.6   	-79.86  
508     	-79.55  
508.4   	-78.62  
508.8   	-75.16  
509.2   	-61.16  
509.6   	0.2295  
510     	43.18   
510.4   	31.43   
510.8   	14.37   
511.2   	-3.504  
511.6   	-21.37  
512     	-40.29  
512.4   	-56.64  
512.8   	-66.98  
513.2   	-72.78  
513.6   	-76.01  
514     	-77.86  
514.4   	-78.97  
514.8   	-79.66  
515.2   	-80.1   
515.6   	-80.39  
516     	-80.59  
516.4   	-80.72  
516.8   	-80.81  
517.2   	-80.88  
517.6   	-80.93  
518     	-80.96  
518.4   	-80.98  
518.8   	-80.99  
519.2   	-80.99  
519.6   	-80.99  
520     	-80.97  
520.4   	-80.95  
520.8   	-80.92  
521.2   	-80.89  
521.6   	-80.84  
522     	-80.69  
522.4   	-80.23  
522.8   	-78.96  
523.2   	-74.31  
523.6   	-56.24  
524     	24.44   
524.4   	41.89   
524.8   	28.62   
525.2   	11.23   
525.6   	-6.553  
526     	-24.58  
526.4   	-43.37  
526.8   	-58.78  
