
SWEPT_VAR_1 = 5.0    // Syn: Source PP \ NetStim \ PARAMETER \ interval (ms)

t	s.v( 0.05 )
76.8    	-77.91  
77.2    	-77.63  
77.6    	-77.32  
78      	-77.01  
78.4    	-76.68  
78.8    	-76.34  
79.2    	-75.98  
79.6    	-75.59  
80      	-75.14  
80.4    	-74.24  
80.8    	-70.45  
81.2    	-52.07  
81.6    	33.41   
82      	40.87   
82.4    	26.74   
82.8    	9.153   
83.2    	-8.564  
83.6    	-26.66  
84      	-45.24  
84.4    	-59.92  
84.8    	-68.64  
85.2    	-73.42  
85.6    	-76.02  
86      	-77.46  
86.4    	-78.25  
86.8    	-78.66  
87.2    	-78.85  
87.6    	-78.9   
88      	-78.84  
88.4    	-78.72  
88.8    	-78.54  
89.2    	-78.33  
89.6    	-78.08  
90      	-77.81  
90.4    	-77.51  
90.8    	-77.18  
91.2    	-76.82  
91.6    	-76.44  
92      	-76.03  
92.4    	-75.57  
92.8    	-74.76  
93.2    	-71.74  
93.6    	-57.14  
94      	18.06   
94.4    	42.27   
94.8    	29.35   
95.2    	12.03   
95.6    	-5.756  
96      	-23.63  
96.4    	-42.35  
96.8    	-57.96  
97.2    	-67.52  
97.6    	-72.8   
98      	-75.67  
98.4    	-77.25  
98.8    	-78.12  
99.2    	-78.58  
99.6    	-78.79  
100     	-78.85  
100.4   	-78.8   
100.8   	-78.69  
101.2   	-78.52  
101.6   	-78.31  
102     	-78.06  
102.4   	-77.78  
102.8   	-77.48  
103.2   	-77.15  
103.6   	-76.81  
104     	-76.44  
104.4   	-76.04  
104.8   	-75.56  
105.2   	-74.65  
105.6   	-71.11  
106     	-54.18  
106.4   	28.81   
106.8   	41.41   
107.2   	27.73   
107.6   	10.24   
108     	-7.491  
108.4   	-25.5   
108.8   	-44.13  
109.2   	-59.18  
109.6   	-68.23  
110     	-73.21  
110.4   	-75.94  
110.8   	-77.45  
111.2   	-78.3   
111.6   	-78.76  
112     	-79     
112.4   	-79.08  
112.8   	-79.06  
113.2   	-78.96  
113.6   	-78.8   
114     	-78.59  
114.4   	-78.35  
114.8   	-78.07  
115.2   	-77.76  
115.6   	-77.43  
116     	-77.08  
116.4   	-76.7   
116.8   	-76.26  
117.2   	-75.68  
117.6   	-74.2   
118     	-67.36  
118.4   	-37.02  
118.8   	42.78   
119.2   	36.75   
119.6   	20.89   
120     	3.031   
120.4   	-14.58  
120.8   	-33.13  
121.2   	-50.93  
121.6   	-63.46  
122     	-70.59  
122.4   	-74.48  
122.8   	-76.62  
123.2   	-77.8   
123.6   	-78.44  
124     	-78.77  
124.4   	-78.91  
124.8   	-78.92  
125.2   	-78.85  
125.6   	-78.72  
126     	-78.53  
126.4   	-78.29  
126.8   	-78.02  
127.2   	-77.72  
127.6   	-77.39  
128     	-77.05  
128.4   	-76.7   
128.8   	-76.32  
129.2   	-75.89  
129.6   	-75.19  
130     	-72.9   
130.4   	-61.91  
130.8   	-9.968  
131.2   	43.31   
131.6   	32.25   
132     	15.35   
132.4   	-2.491  
132.8   	-20.18  
133.2   	-38.92  
133.6   	-55.45  
134     	-66.07  
134.4   	-71.97  
134.8   	-75.18  
135.2   	-76.93  
135.6   	-77.89  
136     	-78.39  
136.4   	-78.63  
136.8   	-78.7   
137.2   	-78.65  
137.6   	-78.52  
138     	-78.33  
138.4   	-78.09  
138.8   	-77.82  
139.2   	-77.53  
139.6   	-77.21  
140     	-76.87  
140.4   	-76.48  
140.8   	-76.04  
141.2   	-75.51  
141.6   	-74.46  
142     	-70.39  
142.4   	-51.22  
142.8   	34.53   
143.2   	40.54   
143.6   	26.29   
144     	8.689   
144.4   	-8.997  
144.8   	-27.1   
145.2   	-45.59  
145.6   	-60.1   
146     	-68.68  
146.4   	-73.38  
146.8   	-75.94  
147.2   	-77.34  
147.6   	-78.1   
148     	-78.48  
148.4   	-78.64  
148.8   	-78.65  
149.2   	-78.56  
149.6   	-78.4   
150     	-78.2   
150.4   	-77.96  
150.8   	-77.69  
151.2   	-77.4   
151.6   	-77.09  
152     	-76.76  
152.4   	-76.4   
152.8   	-76.01  
153.2   	-75.55  
153.6   	-74.78  
154     	-72.42  
154.4   	-61.03  
154.8   	-5.301  
155.2   	43.17   
155.6   	31.73   
156     	14.75   
156.4   	-3.089  
156.8   	-20.81  
157.2   	-39.55  
157.6   	-55.92  
158     	-66.34  
158.4   	-72.13  
158.8   	-75.28  
159.2   	-77.01  
159.6   	-77.96  
160     	-78.46  
160.4   	-78.71  
160.8   	-78.78  
161.2   	-78.72  
161.6   	-78.58  
162     	-78.39  
162.4   	-78.15  
162.8   	-77.88  
163.2   	-77.58  
163.6   	-77.26  
164     	-76.92  
164.4   	-76.54  
164.8   	-76.12  
165.2   	-75.57  
165.6   	-74.43  
166     	-69.7   
166.4   	-47.86  
166.8   	38.25   
167.2   	39.52   
167.6   	24.73   
168     	7.036   
168.4   	-10.6   
168.8   	-28.82  
169.2   	-47.16  
169.6   	-61.12  
170     	-69.27  
170.4   	-73.74  
170.8   	-76.19  
171.2   	-77.53  
171.6   	-78.27  
172     	-78.65  
172.4   	-78.8   
172.8   	-78.82  
173.2   	-78.73  
173.6   	-78.58  
174     	-78.38  
174.4   	-78.13  
174.8   	-77.84  
175.2   	-77.52  
175.6   	-77.17  
176     	-76.79  
176.4   	-76.35  
176.8   	-75.72  
177.2   	-74.11  
177.6   	-66.87  
178     	-35.01  
178.4   	42.9    
178.8   	36.2    
179.2   	20.21   
179.6   	2.369   
180     	-15.21  
180.4   	-33.75  
180.8   	-51.38  
181.2   	-63.69  
181.6   	-70.68  
182     	-74.51  
182.4   	-76.6   
182.8   	-77.76  
183.2   	-78.4   
183.6   	-78.72  
184     	-78.85  
184.4   	-78.86  
184.8   	-78.78  
185.2   	-78.64  
185.6   	-78.44  
186     	-78.21  
186.4   	-77.94  
186.8   	-77.64  
187.2   	-77.33  
187.6   	-77     
188     	-76.65  
188.4   	-76.29  
188.8   	-75.9   
189.2   	-75.45  
189.6   	-74.74  
190     	-72.39  
190.4   	-60.9   
190.8   	-4.234  
191.2   	43.2    
191.6   	31.66   
192     	14.66   
192.4   	-3.183  
192.8   	-20.92  
193.2   	-39.67  
193.6   	-56.03  
194     	-66.42  
194.4   	-72.19  
194.8   	-75.34  
195.2   	-77.06  
195.6   	-78.01  
196     	-78.52  
196.4   	-78.78  
196.8   	-78.87  
197.2   	-78.85  
197.6   	-78.76  
198     	-78.61  
198.4   	-78.41  
198.8   	-78.17  
199.2   	-77.9   
199.6   	-77.61  
200     	-77.31  
200.4   	-76.99  
200.8   	-76.65  
201.2   	-76.3   
201.6   	-75.91  
202     	-75.47  
202.4   	-74.71  
202.8   	-71.88  
203.2   	-58.04  
203.6   	13.49   
204     	42.55   
204.4   	29.9    
204.8   	12.64   
205.2   	-5.165  
205.6   	-23.01  
206     	-41.76  
206.4   	-57.55  
206.8   	-67.3   
207.2   	-72.68  
207.6   	-75.61  
208     	-77.22  
208.4   	-78.1   
208.8   	-78.57  
209.2   	-78.79  
209.6   	-78.84  
210     	-78.8   
210.4   	-78.69  
210.8   	-78.51  
211.2   	-78.29  
211.6   	-78.03  
212     	-77.73  
212.4   	-77.41  
212.8   	-77.06  
213.2   	-76.69  
213.6   	-76.28  
214     	-75.83  
214.4   	-75.19  
214.8   	-73.4   
215.2   	-64.88  
215.6   	-26.29  
216     	43.55   
216.4   	34.59   
216.8   	18.16   
217.2   	0.2707  
217.6   	-17.37  
218     	-36.06  
218.4   	-53.29  
218.8   	-64.84  
219.2   	-71.33  
219.6   	-74.86  
220     	-76.8   
220.4   	-77.86  
220.8   	-78.44  
221.2   	-78.72  
221.6   	-78.82  
222     	-78.8   
222.4   	-78.69  
222.8   	-78.52  
223.2   	-78.29  
223.6   	-78.03  
224     	-77.73  
224.4   	-77.39  
224.8   	-77.03  
225.2   	-76.65  
225.6   	-76.22  
226     	-75.71  
226.4   	-74.76  
226.8   	-71.1   
227.2   	-53.83  
227.6   	29.58   
228     	41.26   
228.4   	27.52   
228.8   	10.03   
229.2   	-7.689  
229.6   	-25.69  
230     	-44.29  
230.4   	-59.25  
230.8   	-68.23  
231.2   	-73.17  
231.6   	-75.87  
232     	-77.37  
232.4   	-78.19  
232.8   	-78.64  
233.2   	-78.86  
233.6   	-78.94  
234     	-78.92  
234.4   	-78.82  
234.8   	-78.68  
235.2   	-78.48  
235.6   	-78.26  
236     	-78     
236.4   	-77.72  
236.8   	-77.41  
237.2   	-77.09  
237.6   	-76.75  
238     	-76.41  
238.4   	-76.05  
238.8   	-75.67  
239.2   	-75.23  
239.6   	-74.39  
240     	-70.93  
240.4   	-54.05  
240.8   	29.28   
241.2   	41.44   
241.6   	27.7    
242     	10.2    
242.4   	-7.543  
242.8   	-25.56  
243.2   	-44.21  
243.6   	-59.24  
244     	-68.27  
244.4   	-73.23  
244.8   	-75.95  
245.2   	-77.45  
245.6   	-78.28  
246     	-78.74  
246.4   	-78.96  
246.8   	-79.04  
247.2   	-79.01  
247.6   	-78.92  
248     	-78.77  
248.4   	-78.57  
248.8   	-78.34  
249.2   	-78.08  
249.6   	-77.79  
250     	-77.48  
250.4   	-77.16  
250.8   	-76.81  
251.2   	-76.46  
251.6   	-76.07  
252     	-75.64  
252.4   	-75.04  
252.8   	-73.21  
253.2   	-64.34  
253.6   	-23.58  
254     	43.67   
254.4   	34.2    
254.8   	17.66   
255.2   	-0.241  
255.6   	-17.91  
256     	-36.65  
256.4   	-53.78  
256.8   	-65.15  
257.2   	-71.51  
257.6   	-74.96  
258     	-76.85  
258.4   	-77.88  
258.8   	-78.43  
259.2   	-78.69  
259.6   	-78.77  
260     	-78.74  
260.4   	-78.61  
260.8   	-78.43  
261.2   	-78.2   
261.6   	-77.92  
262     	-77.61  
262.4   	-77.28  
262.8   	-76.92  
263.2   	-76.53  
263.6   	-76.08  
264     	-75.49  
264.4   	-74.11  
264.8   	-68     
265.2   	-40.51  
265.6   	42      
266     	37.55   
266.4   	21.97   
266.8   	4.147   
267.2   	-13.46  
267.6   	-31.92  
268     	-49.88  
268.4   	-62.8   
268.8   	-70.18  
269.2   	-74.21  
269.6   	-76.4   
270     	-77.61  
270.4   	-78.26  
270.8   	-78.59  
271.2   	-78.73  
271.6   	-78.74  
272     	-78.66  
272.4   	-78.53  
272.8   	-78.34  
273.2   	-78.12  
273.6   	-77.86  
274     	-77.58  
274.4   	-77.27  
274.8   	-76.92  
275.2   	-76.52  
275.6   	-76.08  
276     	-75.55  
276.4   	-74.51  
276.8   	-70.28  
277.2   	-50.43  
277.6   	35.68   
278     	40.32   
278.4   	25.93   
278.8   	8.299   
279.2   	-9.386  
279.6   	-27.53  
280     	-46.02  
280.4   	-60.41  
280.8   	-68.88  
281.2   	-73.53  
281.6   	-76.07  
282     	-77.47  
282.4   	-78.24  
282.8   	-78.64  
283.2   	-78.82  
283.6   	-78.84  
284     	-78.77  
284.4   	-78.62  
284.8   	-78.41  
285.2   	-78.17  
285.6   	-77.89  
286     	-77.58  
286.4   	-77.24  
286.8   	-76.88  
287.2   	-76.49  
287.6   	-76.07  
288     	-75.52  
288.4   	-74.22  
288.8   	-68.39  
289.2   	-42.11  
289.6   	41.55   
290     	37.98   
290.4   	22.53   
290.8   	4.725   
291.2   	-12.89  
291.6   	-31.3   
292     	-49.34  
292.4   	-62.47  
292.8   	-70     
293.2   	-74.12  
293.6   	-76.37  
294     	-77.6   
294.4   	-78.28  
294.8   	-78.62  
295.2   	-78.75  
295.6   	-78.74  
296     	-78.64  
296.4   	-78.47  
296.8   	-78.24  
297.2   	-77.97  
297.6   	-77.68  
298     	-77.36  
298.4   	-77.04  
298.8   	-76.7   
299.2   	-76.34  
299.6   	-75.98  
300     	-75.58  
300.4   	-75.06  
300.8   	-73.81  
301.2   	-68.19  
301.6   	-42.18  
302     	41.59   
302.4   	38.03   
302.8   	22.58   
303.2   	4.763   
303.6   	-12.86  
304     	-31.28  
304.4   	-49.35  
304.8   	-62.5   
305.2   	-70.04  
305.6   	-74.16  
306     	-76.41  
306.4   	-77.65  
306.8   	-78.33  
307.2   	-78.68  
307.6   	-78.83  
308     	-78.84  
308.4   	-78.77  
308.8   	-78.63  
309.2   	-78.43  
309.6   	-78.2   
310     	-77.95  
310.4   	-77.67  
310.8   	-77.36  
311.2   	-77.03  
311.6   	-76.68  
312     	-76.3   
312.4   	-75.89  
312.8   	-75.39  
313.2   	-74.37  
313.6   	-70.01  
314     	-49.47  
314.4   	36.87   
314.8   	40.07   
315.2   	25.5    
315.6   	7.835   
316     	-9.839  
316.4   	-28.02  
316.8   	-46.46  
317.2   	-60.68  
317.6   	-69.02  
318     	-73.59  
318.4   	-76.07  
318.8   	-77.44  
319.2   	-78.19  
319.6   	-78.58  
320     	-78.75  
320.4   	-78.78  
320.8   	-78.72  
321.2   	-78.59  
321.6   	-78.41  
322     	-78.18  
322.4   	-77.92  
322.8   	-77.61  
323.2   	-77.28  
323.6   	-76.93  
324     	-76.56  
324.4   	-76.16  
324.8   	-75.71  
325.2   	-75.04  
325.6   	-73.06  
326     	-63.63  
326.4   	-20.09  
326.8   	43.57   
327.2   	33.6    
327.6   	16.96   
328     	-0.9205 
328.4   	-18.57  
328.8   	-37.28  
329.2   	-54.22  
329.6   	-65.36  
330     	-71.58  
330.4   	-74.96  
330.8   	-76.82  
331.2   	-77.82  
331.6   	-78.35  
332     	-78.6   
332.4   	-78.67  
332.8   	-78.63  
333.2   	-78.49  
333.6   	-78.29  
334     	-78.03  
334.4   	-77.73  
334.8   	-77.4   
335.2   	-77.05  
335.6   	-76.68  
336     	-76.29  
336.4   	-75.83  
336.8   	-75.04  
337.2   	-72.63  
337.6   	-61.22  
338     	-6.446  
338.4   	43.13   
338.8   	31.79   
339.2   	14.84   
339.6   	-2.988  
340     	-20.69  
340.4   	-39.41  
340.8   	-55.79  
341.2   	-66.26  
341.6   	-72.07  
342     	-75.24  
342.4   	-76.97  
342.8   	-77.91  
343.2   	-78.41  
343.6   	-78.65  
344     	-78.71  
344.4   	-78.64  
344.8   	-78.5   
345.2   	-78.3   
345.6   	-78.06  
346     	-77.8   
346.4   	-77.51  
346.8   	-77.2   
347.2   	-76.87  
347.6   	-76.52  
348     	-76.14  
348.4   	-75.72  
348.8   	-75.11  
349.2   	-73.51  
349.6   	-66.05  
350     	-32.22  
350.4   	43.26   
350.8   	35.66   
351.2   	19.49   
351.6   	1.625   
352     	-15.97  
352.4   	-34.57  
352.8   	-52.08  
353.2   	-64.13  
353.6   	-70.94  
354     	-74.67  
354.4   	-76.72  
354.8   	-77.86  
355.2   	-78.49  
355.6   	-78.8   
356     	-78.92  
356.4   	-78.91  
356.8   	-78.83  
357.2   	-78.69  
357.6   	-78.5   
358     	-78.28  
358.4   	-78.03  
358.8   	-77.75  
359.2   	-77.44  
359.6   	-77.12  
360     	-76.78  
360.4   	-76.41  
360.8   	-76.02  
361.2   	-75.56  
361.6   	-74.82  
362     	-72.23  
362.4   	-59.55  
362.8   	4.585   
363.2   	42.92   
363.6   	30.8    
364     	13.67   
364.4   	-4.167  
364.8   	-21.97  
365.2   	-40.75  
365.6   	-56.84  
366     	-66.9   
366.4   	-72.48  
366.8   	-75.51  
367.2   	-77.19  
367.6   	-78.12  
368     	-78.61  
368.4   	-78.85  
368.8   	-78.91  
369.2   	-78.86  
369.6   	-78.71  
370     	-78.49  
370.4   	-78.21  
370.8   	-77.9   
371.2   	-77.56  
371.6   	-77.19  
372     	-76.79  
372.4   	-76.32  
372.8   	-75.65  
373.2   	-73.78  
373.6   	-65.29  
374     	-27.82  
374.4   	43.39   
374.8   	34.78   
375.2   	18.43   
375.6   	0.5588  
376     	-17.05  
376.4   	-35.7   
376.8   	-52.95  
377.2   	-64.6   
377.6   	-71.16  
378     	-74.73  
378.4   	-76.68  
378.8   	-77.75  
379.2   	-78.33  
379.6   	-78.61  
380     	-78.71  
380.4   	-78.67  
380.8   	-78.55  
381.2   	-78.36  
381.6   	-78.13  
382     	-77.85  
382.4   	-77.54  
382.8   	-77.2   
383.2   	-76.83  
383.6   	-76.45  
384     	-76.03  
384.4   	-75.49  
384.8   	-74.37  
385.2   	-69.82  
385.6   	-48.64  
386     	37.54   
386.4   	39.76   
386.8   	25.09   
387.2   	7.409   
387.6   	-10.24  
388     	-28.44  
388.4   	-46.83  
388.8   	-60.92  
389.2   	-69.17  
389.6   	-73.68  
390     	-76.15  
390.4   	-77.5   
390.8   	-78.23  
391.2   	-78.61  
391.6   	-78.78  
392     	-78.81  
392.4   	-78.74  
392.8   	-78.6   
393.2   	-78.4   
393.6   	-78.14  
394     	-77.85  
394.4   	-77.52  
394.8   	-77.16  
395.2   	-76.78  
395.6   	-76.36  
396     	-75.87  
396.4   	-74.95  
396.8   	-71.6   
397.2   	-55.79  
397.6   	23.5    
398     	41.78   
398.4   	28.5    
398.8   	11.11   
399.2   	-6.618  
399.6   	-24.52  
400     	-43.15  
400.4   	-58.46  
400.8   	-67.78  
401.2   	-72.91  
401.6   	-75.72  
402     	-77.27  
402.4   	-78.13  
402.8   	-78.6   
403.2   	-78.83  
403.6   	-78.91  
404     	-78.88  
404.4   	-78.77  
404.8   	-78.61  
405.2   	-78.39  
405.6   	-78.15  
406     	-77.87  
406.4   	-77.57  
406.8   	-77.25  
407.2   	-76.92  
407.6   	-76.56  
408     	-76.17  
408.4   	-75.74  
408.8   	-75.18  
409.2   	-73.88  
409.6   	-67.83  
410     	-40.15  
410.4   	42.23   
410.8   	37.54   
411.2   	21.91   
411.6   	4.063   
412     	-13.56  
412.4   	-32.03  
412.8   	-50.01  
413.2   	-62.91  
413.6   	-70.28  
414     	-74.3   
414.4   	-76.5   
414.8   	-77.71  
415.2   	-78.38  
415.6   	-78.72  
416     	-78.87  
416.4   	-78.88  
416.8   	-78.81  
417.2   	-78.65  
417.6   	-78.44  
418     	-78.18  
418.4   	-77.88  
418.8   	-77.55  
419.2   	-77.19  
419.6   	-76.81  
420     	-76.39  
420.4   	-75.9   
420.8   	-75.15  
421.2   	-72.62  
421.6   	-60.51  
422     	-1.51   
422.4   	43.03   
422.8   	31.33   
423.2   	14.29   
423.6   	-3.538  
424     	-21.29  
424.4   	-40.04  
424.8   	-56.28  
425.2   	-66.55  
425.6   	-72.24  
426     	-75.35  
426.4   	-77.05  
426.8   	-77.99  
427.2   	-78.49  
427.6   	-78.74  
428     	-78.82  
428.4   	-78.79  
428.8   	-78.68  
429.2   	-78.51  
429.6   	-78.29  
430     	-78.02  
430.4   	-77.73  
430.8   	-77.4   
431.2   	-77.07  
431.6   	-76.71  
432     	-76.33  
432.4   	-75.92  
432.8   	-75.41  
433.2   	-74.35  
433.6   	-69.86  
434     	-48.83  
434.4   	37.47   
434.8   	39.86   
435.2   	25.2    
435.6   	7.521   
436     	-10.14  
436.4   	-28.33  
436.8   	-46.73  
437.2   	-60.85  
437.6   	-69.12  
438     	-73.64  
438.4   	-76.11  
438.8   	-77.47  
439.2   	-78.21  
439.6   	-78.59  
440     	-78.75  
440.4   	-78.77  
440.8   	-78.7   
441.2   	-78.56  
441.6   	-78.38  
442     	-78.15  
442.4   	-77.9   
442.8   	-77.62  
443.2   	-77.31  
443.6   	-76.99  
444     	-76.64  
444.4   	-76.27  
444.8   	-75.86  
445.2   	-75.33  
445.6   	-74.21  
446     	-69.43  
446.4   	-47.11  
446.8   	38.9    
447.2   	39.34   
447.6   	24.43   
448     	6.708   
448.4   	-10.91  
448.8   	-29.14  
449.2   	-47.43  
449.6   	-61.27  
450     	-69.32  
450.4   	-73.72  
450.8   	-76.12  
451.2   	-77.42  
451.6   	-78.11  
452     	-78.45  
452.4   	-78.58  
452.8   	-78.56  
453.2   	-78.46  
453.6   	-78.28  
454     	-78.06  
454.4   	-77.79  
454.8   	-77.48  
455.2   	-77.14  
455.6   	-76.78  
456     	-76.38  
456.4   	-75.94  
456.8   	-75.39  
457.2   	-74.31  
457.6   	-70.08  
458     	-50.19  
458.4   	35.84   
458.8   	40.21   
459.2   	25.8    
459.6   	8.164   
460     	-9.503  
460.4   	-27.63  
460.8   	-46.07  
461.2   	-60.4   
461.6   	-68.83  
462     	-73.44  
462.4   	-75.95  
462.8   	-77.33  
463.2   	-78.08  
463.6   	-78.46  
464     	-78.62  
464.4   	-78.63  
464.8   	-78.54  
465.2   	-78.36  
465.6   	-78.13  
466     	-77.86  
466.4   	-77.54  
466.8   	-77.2   
467.2   	-76.82  
467.6   	-76.39  
468     	-75.88  
468.4   	-75     
468.8   	-72.19  
469.2   	-58.91  
469.6   	7.866   
470     	42.62   
470.4   	30.34   
470.8   	13.18   
471.2   	-4.622  
471.6   	-22.41  
472     	-41.13  
472.4   	-57.05  
472.8   	-66.96  
473.2   	-72.45  
473.6   	-75.43  
474     	-77.06  
474.4   	-77.96  
474.8   	-78.42  
475.2   	-78.63  
475.6   	-78.67  
476     	-78.61  
476.4   	-78.46  
476.8   	-78.26  
477.2   	-78.01  
477.6   	-77.72  
478     	-77.39  
478.4   	-77.03  
478.8   	-76.64  
479.2   	-76.2   
479.6   	-75.67  
480     	-74.74  
480.4   	-71.41  
480.8   	-55.6   
481.2   	23.99   
481.6   	41.72   
482     	28.4    
482.4   	11.01   
482.8   	-6.715  
483.2   	-24.61  
483.6   	-43.22  
484     	-58.49  
484.4   	-67.77  
484.8   	-72.89  
485.2   	-75.68  
485.6   	-77.21  
486     	-78.04  
486.4   	-78.48  
486.8   	-78.67  
487.2   	-78.71  
487.6   	-78.64  
488     	-78.5   
488.4   	-78.29  
488.8   	-78.05  
489.2   	-77.77  
489.6   	-77.48  
490     	-77.16  
490.4   	-76.81  
490.8   	-76.42  
491.2   	-76.01  
491.6   	-75.51  
492     	-74.6   
492.4   	-71.25  
492.8   	-55.19  
493.2   	25.58   
493.6   	41.66   
494     	28.22   
494.4   	10.8    
494.8   	-6.933  
495.2   	-24.87  
495.6   	-43.5   
496     	-58.72  
496.4   	-67.93  
496.8   	-73     
497.2   	-75.76  
497.6   	-77.26  
498     	-78.07  
498.4   	-78.49  
498.8   	-78.67  
499.2   	-78.7   
499.6   	-78.63  
500     	-78.48  
500.4   	-78.27  
500.8   	-78.02  
501.2   	-77.73  
501.6   	-77.42  
502     	-77.08  
502.4   	-76.73  
502.8   	-76.37  
503.2   	-75.97  
503.6   	-75.5   
504     	-74.69  
504.4   	-71.94  
504.8   	-58.62  
505.2   	9.764   
505.6   	42.65   
506     	30.23   
506.4   	13.03   
506.8   	-4.778  
507.2   	-22.59  
507.6   	-41.33  
508     	-57.21  
508.4   	-67.07  
508.8   	-72.52  
509.2   	-75.48  
509.6   	-77.1   
510     	-77.99  
510.4   	-78.47  
510.8   	-78.69  
511.2   	-78.76  
511.6   	-78.72  
512     	-78.6   
512.4   	-78.42  
512.8   	-78.19  
513.2   	-77.91  
513.6   	-77.59  
514     	-77.23  
514.4   	-76.83  
514.8   	-76.39  
515.2   	-75.88  
515.6   	-75.09  
516     	-72.59  
516.4   	-60.75  
516.8   	-3.279  
517.2   	43.05   
517.6   	31.48   
518     	14.48   
518.4   	-3.352  
518.8   	-21.09  
519.2   	-39.83  
519.6   	-56.13  
520     	-66.47  
520.4   	-72.22  
520.8   	-75.35  
521.2   	-77.07  
521.6   	-78.01  
522     	-78.51  
522.4   	-78.75  
522.8   	-78.82  
523.2   	-78.78  
523.6   	-78.67  
524     	-78.49  
524.4   	-78.26  
524.8   	-77.98  
525.2   	-77.67  
525.6   	-77.33  
526     	-76.97  
526.4   	-76.58  
526.8   	-76.16  
527.2   	-75.71  
527.6   	-75.13  
528     	-73.72  
528.4   	-67.16  
528.8   	-37.32  
529.2   	42.73   
