
SWEPT_VAR_1 = 15.0    // Syn: Source PP \ NetStim \ PARAMETER \ interval (ms)

t	s.v( 0.05 )
76.8    	-79.08  
77.2    	-78.9   
77.6    	-78.72  
78      	-78.53  
78.4    	-78.34  
78.8    	-78.15  
79.2    	-77.96  
79.6    	-77.76  
80      	-77.57  
80.4    	-77.39  
80.8    	-77.2   
81.2    	-77.03  
81.6    	-76.85  
82      	-76.69  
82.4    	-76.53  
82.8    	-76.37  
83.2    	-76.22  
83.6    	-76.06  
84      	-75.91  
84.4    	-75.76  
84.8    	-75.61  
85.2    	-75.45  
85.6    	-75.29  
86      	-75.12  
86.4    	-74.94  
86.8    	-74.76  
87.2    	-74.56  
87.6    	-74.38  
88      	-74.2   
88.4    	-74.04  
88.8    	-73.87  
89.2    	-73.68  
89.6    	-73.41  
90      	-72.26  
90.4    	-65.6   
90.8    	-32.95  
91.2    	43.54   
91.6    	35.97   
92      	19.76   
92.4    	1.841   
92.8    	-15.82  
93.2    	-34.54  
93.6    	-52.24  
94      	-64.39  
94.4    	-71.26  
94.8    	-75.02  
95.2    	-77.12  
95.6    	-78.32  
96      	-79.02  
96.4    	-79.44  
96.8    	-79.67  
97.2    	-79.79  
97.6    	-79.82  
98      	-79.79  
98.4    	-79.71  
98.8    	-79.6   
99.2    	-79.46  
99.6    	-79.3   
100     	-79.12  
100.4   	-78.94  
100.8   	-78.75  
101.2   	-78.54  
101.6   	-78.32  
102     	-78.09  
102.4   	-77.85  
102.8   	-77.6   
103.2   	-77.34  
103.6   	-77.07  
104     	-76.8   
104.4   	-76.53  
104.8   	-76.25  
105.2   	-75.98  
105.6   	-75.7   
106     	-75.44  
106.4   	-75.19  
106.8   	-74.94  
107.2   	-74.72  
107.6   	-74.5   
108     	-74.3   
108.4   	-74.1   
108.8   	-73.88  
109.2   	-73.36  
109.6   	-70.52  
110     	-55.46  
110.4   	24.79   
110.8   	42      
111.2   	28.53   
111.6   	11.07   
112     	-6.726  
112.4   	-24.75  
112.8   	-43.56  
113.2   	-58.95  
113.6   	-68.26  
114     	-73.4   
114.4   	-76.24  
114.8   	-77.84  
115.2   	-78.78  
115.6   	-79.34  
116     	-79.67  
116.4   	-79.86  
116.8   	-79.95  
117.2   	-79.97  
117.6   	-79.95  
118     	-79.88  
118.4   	-79.78  
118.8   	-79.65  
119.2   	-79.49  
119.6   	-79.31  
120     	-79.11  
120.4   	-78.9   
120.8   	-78.68  
121.2   	-78.46  
121.6   	-78.25  
122     	-78.04  
122.4   	-77.84  
122.8   	-77.65  
123.2   	-77.47  
123.6   	-77.29  
124     	-77.1   
124.4   	-76.91  
124.8   	-76.71  
125.2   	-76.51  
125.6   	-76.31  
126     	-76.1   
126.4   	-75.88  
126.8   	-75.64  
127.2   	-75.4   
127.6   	-75.15  
128     	-74.91  
128.4   	-74.67  
128.8   	-74.45  
129.2   	-74.23  
129.6   	-74.01  
130     	-73.77  
130.4   	-73.16  
130.8   	-69.72  
131.2   	-51.82  
131.6   	34      
132     	40.96   
132.4   	26.72   
132.8   	9.08    
133.2   	-8.684  
133.6   	-26.87  
134     	-45.58  
134.4   	-60.3   
134.8   	-69     
135.2   	-73.79  
135.6   	-76.43  
136     	-77.92  
136.4   	-78.77  
136.8   	-79.26  
137.2   	-79.54  
137.6   	-79.69  
138     	-79.75  
138.4   	-79.75  
138.8   	-79.69  
139.2   	-79.61  
139.6   	-79.49  
140     	-79.36  
140.4   	-79.22  
140.8   	-79.06  
141.2   	-78.88  
141.6   	-78.7   
142     	-78.51  
142.4   	-78.31  
142.8   	-78.1   
143.2   	-77.89  
143.6   	-77.67  
144     	-77.45  
144.4   	-77.23  
144.8   	-77.01  
145.2   	-76.79  
145.6   	-76.59  
146     	-76.39  
146.4   	-76.21  
146.8   	-76.04  
147.2   	-75.87  
147.6   	-75.7   
148     	-75.52  
148.4   	-75.34  
148.8   	-75.16  
149.2   	-74.98  
149.6   	-74.8   
150     	-74.63  
150.4   	-74.47  
150.8   	-74.33  
151.2   	-74.19  
151.6   	-74.05  
152     	-73.92  
152.4   	-73.79  
152.8   	-73.66  
153.2   	-73.54  
153.6   	-73.43  
154     	-73.32  
154.4   	-73.22  
154.8   	-73.11  
155.2   	-72.98  
155.6   	-72.57  
156     	-70.01  
156.4   	-55.69  
156.8   	23.46   
157.2   	42.13   
157.6   	28.72   
158     	11.27   
158.4   	-6.54   
158.8   	-24.55  
159.2   	-43.38  
159.6   	-58.84  
160     	-68.19  
160.4   	-73.35  
160.8   	-76.2   
161.2   	-77.8   
161.6   	-78.74  
162     	-79.28  
162.4   	-79.61  
162.8   	-79.78  
163.2   	-79.87  
163.6   	-79.88  
164     	-79.85  
164.4   	-79.78  
164.8   	-79.68  
165.2   	-79.55  
165.6   	-79.39  
166     	-79.19  
166.4   	-78.97  
166.8   	-78.72  
167.2   	-78.46  
167.6   	-78.19  
168     	-77.91  
168.4   	-77.63  
168.8   	-77.36  
169.2   	-77.1   
169.6   	-76.84  
170     	-76.6   
170.4   	-76.36  
170.8   	-76.13  
171.2   	-75.91  
171.6   	-75.71  
172     	-75.5   
172.4   	-75.3   
172.8   	-75.1   
173.2   	-74.9   
173.6   	-74.7   
174     	-74.51  
174.4   	-74.33  
174.8   	-74.15  
175.2   	-73.95  
175.6   	-73.74  
176     	-73.48  
176.4   	-72.86  
176.8   	-69.49  
177.2   	-51.66  
177.6   	34.21   
178     	40.93   
178.4   	26.65   
178.8   	9.007   
179.2   	-8.752  
179.6   	-26.94  
180     	-45.63  
180.4   	-60.33  
180.8   	-69     
181.2   	-73.77  
181.6   	-76.41  
182     	-77.89  
182.4   	-78.75  
182.8   	-79.25  
183.2   	-79.53  
183.6   	-79.66  
184     	-79.7   
184.4   	-79.67  
184.8   	-79.59  
185.2   	-79.48  
185.6   	-79.34  
186     	-79.19  
186.4   	-79.02  
186.8   	-78.83  
187.2   	-78.63  
187.6   	-78.42  
188     	-78.21  
188.4   	-78     
188.8   	-77.8   
189.2   	-77.6   
189.6   	-77.4   
190     	-77.2   
190.4   	-77     
190.8   	-76.81  
191.2   	-76.62  
191.6   	-76.44  
192     	-76.25  
192.4   	-76.05  
192.8   	-75.83  
193.2   	-75.58  
193.6   	-75.31  
194     	-75.01  
194.4   	-74.67  
194.8   	-74.25  
195.2   	-73.07  
195.6   	-66.79  
196     	-36.93  
196.4   	43.08   
196.8   	36.88   
197.2   	20.93   
197.6   	3.035   
198     	-14.63  
198.4   	-33.27  
198.8   	-51.19  
199.2   	-63.76  
199.6   	-70.9   
200     	-74.83  
200.4   	-77.01  
200.8   	-78.25  
201.2   	-78.97  
201.6   	-79.39  
202     	-79.62  
202.4   	-79.73  
202.8   	-79.76  
203.2   	-79.73  
203.6   	-79.66  
204     	-79.56  
204.4   	-79.43  
204.8   	-79.29  
205.2   	-79.14  
205.6   	-78.98  
206     	-78.8   
206.4   	-78.61  
206.8   	-78.39  
207.2   	-78.17  
207.6   	-77.95  
208     	-77.73  
208.4   	-77.5   
208.8   	-77.27  
209.2   	-77.04  
209.6   	-76.81  
210     	-76.57  
210.4   	-76.33  
210.8   	-76.09  
211.2   	-75.86  
211.6   	-75.61  
212     	-75.38  
212.4   	-75.15  
212.8   	-74.93  
213.2   	-74.73  
213.6   	-74.54  
214     	-74.37  
214.4   	-74.21  
214.8   	-74.05  
215.2   	-73.91  
215.6   	-73.76  
216     	-73.59  
216.4   	-73.29  
216.8   	-71.76  
217.2   	-63.09  
217.6   	-19.72  
218     	43.86   
218.4   	33.7    
218.8   	16.97   
219.2   	-0.9591 
219.6   	-18.69  
220     	-37.55  
220.4   	-54.63  
220.8   	-65.79  
221.2   	-72.02  
221.6   	-75.45  
222     	-77.36  
222.4   	-78.45  
222.8   	-79.09  
223.2   	-79.47  
223.6   	-79.67  
224     	-79.77  
224.4   	-79.79  
224.8   	-79.72  
225.2   	-79.59  
225.6   	-79.42  
226     	-79.21  
226.4   	-78.98  
226.8   	-78.74  
227.2   	-78.49  
227.6   	-78.23  
228     	-77.96  
228.4   	-77.67  
228.8   	-77.38  
229.2   	-77.08  
229.6   	-76.78  
230     	-76.49  
230.4   	-76.2   
230.8   	-75.93  
231.2   	-75.68  
231.6   	-75.43  
232     	-75.2   
232.4   	-74.98  
232.8   	-74.75  
233.2   	-74.53  
233.6   	-74.31  
234     	-74.07  
234.4   	-73.82  
234.8   	-73.52  
235.2   	-72.9   
235.6   	-69.65  
236     	-52.36  
236.4   	32.99   
236.8   	41.12   
237.2   	26.98   
237.6   	9.369   
238     	-8.395  
238.4   	-26.55  
238.8   	-45.26  
239.2   	-60.07  
239.6   	-68.84  
240     	-73.67  
240.4   	-76.33  
240.8   	-77.82  
241.2   	-78.67  
241.6   	-79.16  
242     	-79.43  
242.4   	-79.56  
242.8   	-79.6   
243.2   	-79.57  
243.6   	-79.5   
244     	-79.38  
244.4   	-79.25  
244.8   	-79.08  
245.2   	-78.91  
245.6   	-78.71  
246     	-78.5   
246.4   	-78.27  
246.8   	-78.02  
247.2   	-77.78  
247.6   	-77.53  
248     	-77.29  
248.4   	-77.07  
248.8   	-76.86  
249.2   	-76.67  
249.6   	-76.47  
250     	-76.29  
250.4   	-76.1   
250.8   	-75.92  
251.2   	-75.75  
251.6   	-75.59  
252     	-75.45  
252.4   	-75.31  
252.8   	-75.17  
253.2   	-75.04  
253.6   	-74.92  
254     	-74.81  
254.4   	-74.72  
254.8   	-74.64  
255.2   	-74.57  
255.6   	-74.51  
256     	-74.45  
256.4   	-74.38  
256.8   	-74.31  
257.2   	-74.24  
257.6   	-74.18  
258     	-74.11  
258.4   	-74.04  
258.8   	-73.97  
259.2   	-73.9   
259.6   	-73.82  
260     	-73.73  
260.4   	-73.63  
260.8   	-73.52  
261.2   	-73.39  
261.6   	-73.25  
262     	-73.1   
262.4   	-72.93  
262.8   	-72.73  
263.2   	-72.07  
263.6   	-67.91  
264     	-45.94  
264.4   	40.08   
264.8   	39.2    
265.2   	24.03   
265.6   	6.226   
266     	-11.46  
266.4   	-29.88  
266.8   	-48.32  
267.2   	-62.06  
267.6   	-70.01  
268     	-74.37  
268.4   	-76.8   
268.8   	-78.18  
269.2   	-78.99  
269.6   	-79.48  
270     	-79.77  
270.4   	-79.93  
270.8   	-80.01  
271.2   	-80.04  
271.6   	-80.03  
272     	-79.99  
272.4   	-79.93  
272.8   	-79.86  
273.2   	-79.77  
273.6   	-79.67  
274     	-79.56  
274.4   	-79.44  
274.8   	-79.31  
275.2   	-79.17  
275.6   	-79.03  
276     	-78.86  
276.4   	-78.68  
276.8   	-78.47  
277.2   	-78.21  
277.6   	-77.78  
278     	-76.83  
278.4   	-73.06  
278.8   	-56.62  
279.2   	22.17   
279.6   	42.11   
280     	28.95   
280.4   	11.57   
280.8   	-6.218  
281.2   	-24.19  
281.6   	-42.98  
282     	-58.49  
282.4   	-67.96  
282.8   	-73.22  
283.2   	-76.13  
283.6   	-77.77  
284     	-78.73  
284.4   	-79.3   
284.8   	-79.65  
285.2   	-79.85  
285.6   	-79.95  
286     	-80     
286.4   	-79.99  
286.8   	-79.93  
287.2   	-79.84  
287.6   	-79.72  
288     	-79.57  
288.4   	-79.39  
288.8   	-79.2   
289.2   	-78.97  
289.6   	-78.7   
290     	-78.34  
290.4   	-77.88  
290.8   	-77.26  
291.2   	-75.8   
291.6   	-69.35  
292     	-42.29  
292.4   	41.6    
292.8   	38.12   
293.2   	22.7    
293.6   	4.88    
294     	-12.79  
294.4   	-31.3   
294.8   	-49.48  
295.2   	-62.7   
295.6   	-70.32  
296     	-74.53  
296.4   	-76.87  
296.8   	-78.21  
297.2   	-79     
297.6   	-79.47  
298     	-79.75  
298.4   	-79.9   
298.8   	-79.97  
299.2   	-79.97  
299.6   	-79.92  
300     	-79.83  
300.4   	-79.7   
300.8   	-79.53  
301.2   	-79.33  
301.6   	-79.11  
302     	-78.87  
302.4   	-78.61  
302.8   	-78.34  
303.2   	-78.07  
303.6   	-77.8   
304     	-77.56  
304.4   	-77.33  
304.8   	-77.11  
305.2   	-76.9   
305.6   	-76.69  
306     	-76.47  
306.4   	-76.25  
306.8   	-76.02  
307.2   	-75.8   
307.6   	-75.57  
308     	-75.35  
308.4   	-75.13  
308.8   	-74.92  
309.2   	-74.71  
309.6   	-74.52  
310     	-74.33  
310.4   	-74.16  
310.8   	-73.99  
311.2   	-73.84  
311.6   	-73.68  
312     	-73.53  
312.4   	-73.37  
312.8   	-73.17  
313.2   	-72.66  
313.6   	-69.67  
314     	-53.38  
314.4   	30.79   
314.8   	41.44   
315.2   	27.5    
315.6   	9.925   
316     	-7.855  
316.4   	-25.97  
316.8   	-44.74  
317.2   	-59.75  
317.6   	-68.7   
318     	-73.62  
318.4   	-76.35  
318.8   	-77.88  
319.2   	-78.77  
319.6   	-79.3   
320     	-79.61  
320.4   	-79.78  
320.8   	-79.85  
321.2   	-79.87  
321.6   	-79.84  
322     	-79.78  
322.4   	-79.68  
322.8   	-79.55  
323.2   	-79.41  
323.6   	-79.24  
324     	-79.06  
324.4   	-78.87  
324.8   	-78.67  
325.2   	-78.45  
325.6   	-78.22  
326     	-78     
326.4   	-77.78  
326.8   	-77.56  
327.2   	-77.34  
327.6   	-77.11  
328     	-76.89  
328.4   	-76.69  
328.8   	-76.5   
329.2   	-76.32  
329.6   	-76.15  
330     	-75.98  
330.4   	-75.83  
330.8   	-75.68  
331.2   	-75.55  
331.6   	-75.42  
332     	-75.3   
332.4   	-75.19  
332.8   	-75.06  
333.2   	-74.93  
333.6   	-74.8   
334     	-74.64  
334.4   	-74.47  
334.8   	-74.27  
335.2   	-74.04  
335.6   	-73.78  
336     	-73.43  
336.4   	-72.31  
336.8   	-65.94  
337.2   	-34.66  
337.6   	43.37   
338     	36.33   
338.4   	20.22   
338.8   	2.304   
339.2   	-15.36  
339.6   	-34.05  
340     	-51.84  
340.4   	-64.16  
340.8   	-71.15  
341.2   	-74.98  
341.6   	-77.12  
342     	-78.34  
342.4   	-79.05  
342.8   	-79.47  
343.2   	-79.7   
343.6   	-79.81  
344     	-79.84  
344.4   	-79.82  
344.8   	-79.75  
345.2   	-79.65  
345.6   	-79.51  
346     	-79.34  
346.4   	-79.14  
346.8   	-78.94  
347.2   	-78.72  
347.6   	-78.51  
348     	-78.29  
348.4   	-78.08  
348.8   	-77.87  
349.2   	-77.67  
349.6   	-77.47  
350     	-77.26  
350.4   	-77.04  
350.8   	-76.82  
351.2   	-76.59  
351.6   	-76.37  
352     	-76.15  
352.4   	-75.94  
352.8   	-75.75  
353.2   	-75.58  
353.6   	-75.43  
354     	-75.29  
354.4   	-75.17  
354.8   	-75.06  
355.2   	-74.95  
355.6   	-74.85  
356     	-74.74  
356.4   	-74.64  
356.8   	-74.53  
357.2   	-74.43  
357.6   	-74.33  
358     	-74.24  
358.4   	-74.14  
358.8   	-74.05  
359.2   	-73.96  
359.6   	-73.87  
360     	-73.77  
360.4   	-73.68  
360.8   	-73.58  
361.2   	-73.49  
361.6   	-73.41  
362     	-73.32  
362.4   	-73.23  
362.8   	-73.13  
363.2   	-73.02  
363.6   	-72.9   
364     	-72.76  
364.4   	-72.58  
364.8   	-72.24  
365.2   	-70.45  
365.6   	-59.81  
366     	-0.5461 
366.4   	43.34   
366.8   	31.4    
367.2   	14.27   
367.6   	-3.625  
368     	-21.46  
368.4   	-40.38  
368.8   	-56.74  
369.2   	-67     
369.6   	-72.68  
370     	-75.81  
370.4   	-77.55  
370.8   	-78.56  
371.2   	-79.15  
371.6   	-79.49  
372     	-79.66  
372.4   	-79.73  
372.8   	-79.72  
373.2   	-79.67  
373.6   	-79.57  
374     	-79.44  
374.4   	-79.29  
374.8   	-79.12  
375.2   	-78.94  
375.6   	-78.74  
376     	-78.53  
376.4   	-78.29  
376.8   	-78.01  
377.2   	-77.7   
377.6   	-77.34  
378     	-76.96  
378.4   	-76.58  
378.8   	-76.21  
379.2   	-75.88  
379.6   	-75.59  
380     	-75.25  
380.4   	-74.23  
380.8   	-69.02  
381.2   	-44.9   
381.6   	40.61   
382     	38.86   
382.4   	23.64   
382.8   	5.843   
383.2   	-11.83  
383.6   	-30.27  
384     	-48.61  
384.4   	-62.19  
384.8   	-70.04  
385.2   	-74.37  
385.6   	-76.77  
386     	-78.13  
386.4   	-78.92  
386.8   	-79.39  
387.2   	-79.66  
387.6   	-79.8   
388     	-79.85  
388.4   	-79.84  
388.8   	-79.76  
389.2   	-79.65  
389.6   	-79.49  
390     	-79.31  
390.4   	-79.11  
390.8   	-78.89  
391.2   	-78.66  
391.6   	-78.43  
392     	-78.19  
392.4   	-77.95  
392.8   	-77.7   
393.2   	-77.45  
393.6   	-77.19  
394     	-76.93  
394.4   	-76.68  
394.8   	-76.44  
395.2   	-76.2   
395.6   	-75.95  
396     	-75.7   
396.4   	-75.44  
396.8   	-75.18  
397.2   	-74.91  
397.6   	-74.64  
398     	-74.35  
398.4   	-74.03  
398.8   	-73.31  
399.2   	-69.45  
399.6   	-49.88  
400     	36.69   
400.4   	40.37   
400.8   	25.79   
401.2   	8.093   
401.6   	-9.643  
402     	-27.91  
402.4   	-46.53  
402.8   	-60.91  
403.2   	-69.34  
403.6   	-73.98  
404     	-76.55  
404.4   	-78.01  
404.8   	-78.85  
405.2   	-79.34  
405.6   	-79.63  
406     	-79.79  
406.4   	-79.86  
406.8   	-79.87  
407.2   	-79.82  
407.6   	-79.74  
408     	-79.62  
408.4   	-79.47  
408.8   	-79.31  
409.2   	-79.13  
409.6   	-78.95  
410     	-78.75  
410.4   	-78.55  
410.8   	-78.34  
411.2   	-78.11  
411.6   	-77.87  
412     	-77.61  
412.4   	-77.32  
412.8   	-76.99  
413.2   	-76.64  
413.6   	-76.26  
414     	-75.85  
414.4   	-75.39  
414.8   	-74.41  
415.2   	-69.73  
415.6   	-47.78  
416     	38.67   
416.4   	39.67   
416.8   	24.81   
417.2   	7.075   
417.6   	-10.61  
418     	-28.93  
418.4   	-47.39  
418.8   	-61.41  
419.2   	-69.59  
419.6   	-74.09  
420     	-76.59  
420.4   	-78.01  
420.8   	-78.83  
421.2   	-79.31  
421.6   	-79.59  
422     	-79.75  
422.4   	-79.81  
422.8   	-79.81  
423.2   	-79.76  
423.6   	-79.67  
424     	-79.54  
424.4   	-79.39  
424.8   	-79.22  
425.2   	-79.03  
425.6   	-78.81  
426     	-78.58  
426.4   	-78.32  
426.8   	-78.05  
427.2   	-77.76  
427.6   	-77.47  
428     	-77.19  
428.4   	-76.92  
428.8   	-76.66  
429.2   	-76.4   
429.6   	-76.15  
430     	-75.91  
430.4   	-75.66  
430.8   	-75.41  
431.2   	-75.16  
431.6   	-74.91  
432     	-74.66  
432.4   	-74.39  
432.8   	-74.1   
433.2   	-73.65  
433.6   	-71.74  
434     	-61.39  
434.4   	-8.564  
434.8   	43.53   
435.2   	32.23   
435.6   	15.26   
436     	-2.632  
436.4   	-20.41  
436.8   	-39.28  
437.2   	-55.89  
437.6   	-66.49  
438     	-72.39  
438.4   	-75.64  
438.8   	-77.45  
439.2   	-78.5   
439.6   	-79.09  
440     	-79.42  
440.4   	-79.59  
440.8   	-79.66  
441.2   	-79.65  
441.6   	-79.59  
442     	-79.49  
442.4   	-79.36  
442.8   	-79.21  
443.2   	-79.03  
443.6   	-78.84  
444     	-78.63  
444.4   	-78.41  
444.8   	-78.18  
445.2   	-77.94  
445.6   	-77.68  
446     	-77.41  
446.4   	-77.14  
446.8   	-76.87  
447.2   	-76.6   
447.6   	-76.33  
448     	-76.08  
448.4   	-75.84  
448.8   	-75.61  
449.2   	-75.39  
449.6   	-75.18  
450     	-74.97  
450.4   	-74.75  
450.8   	-74.52  
451.2   	-74.28  
451.6   	-74.03  
452     	-73.75  
452.4   	-73.14  
452.8   	-69.92  
453.2   	-52.94  
453.6   	31.89   
454     	41.28   
454.4   	27.26   
454.8   	9.672   
455.2   	-8.096  
455.6   	-26.22  
456     	-44.95  
456.4   	-59.85  
456.8   	-68.72  
457.2   	-73.6   
457.6   	-76.28  
458     	-77.78  
458.4   	-78.64  
458.8   	-79.14  
459.2   	-79.41  
459.6   	-79.55  
460     	-79.59  
460.4   	-79.57  
460.8   	-79.5   
461.2   	-79.39  
461.6   	-79.26  
462     	-79.11  
462.4   	-78.94  
462.8   	-78.77  
463.2   	-78.59  
463.6   	-78.39  
464     	-78.2   
464.4   	-78     
464.8   	-77.8   
465.2   	-77.6   
465.6   	-77.39  
466     	-77.17  
466.4   	-76.95  
466.8   	-76.73  
467.2   	-76.5   
467.6   	-76.28  
468     	-76.05  
468.4   	-75.83  
468.8   	-75.61  
469.2   	-75.4   
469.6   	-75.2   
470     	-75.01  
470.4   	-74.82  
470.8   	-74.64  
471.2   	-74.47  
471.6   	-74.31  
472     	-74.14  
472.4   	-73.99  
472.8   	-73.83  
473.2   	-73.68  
473.6   	-73.51  
474     	-73.27  
474.4   	-72.21  
474.8   	-66.02  
475.2   	-35.41  
475.6   	43.31   
476     	36.51   
476.4   	20.44   
476.8   	2.523   
477.2   	-15.14  
477.6   	-33.81  
478     	-51.64  
478.4   	-64.04  
478.8   	-71.06  
479.2   	-74.92  
479.6   	-77.05  
480     	-78.27  
480.4   	-78.97  
480.8   	-79.38  
481.2   	-79.61  
481.6   	-79.72  
482     	-79.75  
482.4   	-79.72  
482.8   	-79.65  
483.2   	-79.53  
483.6   	-79.38  
484     	-79.22  
484.4   	-79.03  
484.8   	-78.83  
485.2   	-78.61  
485.6   	-78.38  
486     	-78.15  
486.4   	-77.92  
486.8   	-77.69  
487.2   	-77.46  
487.6   	-77.24  
488     	-77.01  
488.4   	-76.78  
488.8   	-76.56  
489.2   	-76.34  
489.6   	-76.12  
490     	-75.9   
490.4   	-75.69  
490.8   	-75.48  
491.2   	-75.28  
491.6   	-75.08  
492     	-74.9   
492.4   	-74.72  
492.8   	-74.57  
493.2   	-74.42  
493.6   	-74.28  
494     	-74.15  
494.4   	-74.02  
494.8   	-73.89  
495.2   	-73.75  
495.6   	-73.62  
496     	-73.5   
496.4   	-73.38  
496.8   	-73.28  
497.2   	-73.18  
497.6   	-73.09  
498     	-73     
498.4   	-72.9   
498.8   	-72.8   
499.2   	-72.6   
499.6   	-71.43  
500     	-64.27  
500.4   	-27.89  
500.8   	43.86   
501.2   	35.01   
501.6   	18.55   
502     	0.6017  
502.4   	-17.1   
502.8   	-35.93  
503.2   	-53.4   
503.6   	-65.11  
504     	-71.68  
504.4   	-75.29  
504.8   	-77.3   
505.2   	-78.46  
505.6   	-79.14  
506     	-79.55  
506.4   	-79.8   
506.8   	-79.93  
507.2   	-79.99  
507.6   	-80     
508     	-79.96  
508.4   	-79.89  
508.8   	-79.79  
509.2   	-79.66  
509.6   	-79.5   
510     	-79.33  
510.4   	-79.16  
510.8   	-78.98  
511.2   	-78.79  
511.6   	-78.59  
512     	-78.39  
512.4   	-78.17  
512.8   	-77.94  
513.2   	-77.71  
513.6   	-77.47  
514     	-77.2   
514.4   	-76.89  
514.8   	-76.52  
515.2   	-76.05  
515.6   	-75.14  
516     	-71.12  
516.4   	-52.36  
516.8   	33.3    
517.2   	41.02   
517.6   	26.91   
518     	9.318   
518.4   	-8.439  
518.8   	-26.61  
519.2   	-45.31  
519.6   	-60.1   
520     	-68.89  
520.4   	-73.75  
520.8   	-76.44  
521.2   	-77.97  
521.6   	-78.87  
522     	-79.4   
522.4   	-79.73  
522.8   	-79.92  
523.2   	-80.01  
523.6   	-80.04  
524     	-80.01  
524.4   	-79.93  
524.8   	-79.82  
525.2   	-79.69  
525.6   	-79.54  
526     	-79.36  
526.4   	-79.17  
526.8   	-78.96  
527.2   	-78.73  
527.6   	-78.47  
