
SWEPT_VAR_1 = 45.0    // Syn: Source PP \ NetStim \ PARAMETER \ interval (ms)

t	s.v( 0.05 )
77.2    	-79.09  
77.6    	-79.65  
78      	-80     
78.4    	-80.24  
78.8    	-80.39  
79.2    	-80.49  
79.6    	-80.55  
80      	-80.59  
80.4    	-80.61  
80.8    	-80.62  
81.2    	-80.61  
81.6    	-80.59  
82      	-80.55  
82.4    	-80.51  
82.8    	-80.46  
83.2    	-80.42  
83.6    	-80.37  
84      	-80.32  
84.4    	-80.28  
84.8    	-80.24  
85.2    	-80.2   
85.6    	-80.16  
86      	-80.11  
86.4    	-80.06  
86.8    	-80.01  
87.2    	-79.94  
87.6    	-79.73  
88      	-79.12  
88.4    	-77.17  
88.8    	-69.29  
89.2    	-38.71  
89.6    	42.61   
90      	37.33   
90.4    	21.62   
90.8    	3.754   
91.2    	-13.93  
91.6    	-32.56  
92      	-50.6   
92.4    	-63.43  
92.8    	-70.8   
93.2    	-74.89  
93.6    	-77.19  
94      	-78.53  
94.4    	-79.35  
94.8    	-79.86  
95.2    	-80.2   
95.6    	-80.43  
96      	-80.58  
96.4    	-80.69  
96.8    	-80.77  
97.2    	-80.81  
97.6    	-80.83  
98      	-80.82  
98.4    	-80.8   
98.8    	-80.76  
99.2    	-80.71  
99.6    	-80.65  
100     	-80.6   
100.4   	-80.54  
100.8   	-80.48  
101.2   	-80.43  
101.6   	-80.37  
102     	-80.31  
102.4   	-80.25  
102.8   	-80.18  
103.2   	-80.1   
103.6   	-79.96  
104     	-79.52  
104.4   	-78.27  
104.8   	-73.42  
105.2   	-54.12  
105.6   	30.31   
106     	41.4    
106.4   	27.66   
106.8   	10.15   
107.2   	-7.625  
107.6   	-25.76  
108     	-44.51  
108.4   	-59.57  
108.8   	-68.64  
109.2   	-73.69  
109.6   	-76.52  
110     	-78.15  
110.4   	-79.13  
110.8   	-79.75  
111.2   	-80.15  
111.6   	-80.43  
112     	-80.62  
112.4   	-80.75  
112.8   	-80.85  
113.2   	-80.91  
113.6   	-80.96  
114     	-80.99  
114.4   	-81.02  
114.8   	-81.03  
115.2   	-81.04  
115.6   	-81.04  
116     	-81.04  
116.4   	-81.04  
116.8   	-81.02  
117.2   	-81     
117.6   	-80.96  
118     	-80.92  
118.4   	-80.88  
118.8   	-80.82  
119.2   	-80.76  
119.6   	-80.69  
120     	-80.63  
120.4   	-80.57  
120.8   	-80.5   
121.2   	-80.43  
121.6   	-80.36  
122     	-80.3   
122.4   	-80.25  
122.8   	-80.2   
123.2   	-80.15  
123.6   	-80.11  
124     	-80.08  
124.4   	-80.04  
124.8   	-80.02  
125.2   	-79.99  
125.6   	-79.97  
126     	-79.95  
126.4   	-79.93  
126.8   	-79.91  
127.2   	-79.9   
127.6   	-79.89  
128     	-79.89  
128.4   	-79.88  
128.8   	-79.87  
129.2   	-79.86  
129.6   	-79.85  
130     	-79.83  
130.4   	-79.8   
130.8   	-79.76  
131.2   	-79.7   
131.6   	-79.51  
132     	-78.94  
132.4   	-77.06  
132.8   	-69.38  
133.2   	-39.35  
133.6   	42.51   
134     	37.5    
134.4   	21.83   
134.8   	3.967   
135.2   	-13.72  
135.6   	-32.35  
136     	-50.42  
136.4   	-63.32  
136.8   	-70.74  
137.2   	-74.85  
137.6   	-77.17  
138     	-78.52  
138.4   	-79.35  
138.8   	-79.88  
139.2   	-80.22  
139.6   	-80.46  
140     	-80.62  
140.4   	-80.73  
140.8   	-80.81  
141.2   	-80.86  
141.6   	-80.89  
142     	-80.88  
142.4   	-80.72  
142.8   	-80.24  
143.2   	-78.98  
143.6   	-74.39  
144     	-56.81  
144.4   	21.46   
144.8   	41.86   
145.2   	28.83   
145.6   	11.5    
146     	-6.289  
146.4   	-24.31  
146.8   	-43.11  
147.2   	-58.59  
147.6   	-68.07  
148     	-73.38  
148.4   	-76.34  
148.8   	-78.05  
149.2   	-79.08  
149.6   	-79.73  
150     	-80.15  
150.4   	-80.44  
150.8   	-80.64  
151.2   	-80.79  
151.6   	-80.89  
152     	-80.96  
152.4   	-81.01  
152.8   	-81.04  
153.2   	-81.06  
153.6   	-81.07  
154     	-81.06  
154.4   	-81.05  
154.8   	-81.03  
155.2   	-81     
155.6   	-80.95  
156     	-80.81  
156.4   	-80.36  
156.8   	-79.2   
157.2   	-74.99  
157.6   	-58.67  
158     	14.42   
158.4   	42.53   
158.8   	29.94   
159.2   	12.7    
159.6   	-5.139  
160     	-23.1   
160.4   	-41.97  
160.8   	-57.83  
161.2   	-67.64  
161.6   	-73.13  
162     	-76.19  
162.4   	-77.94  
162.8   	-78.98  
163.2   	-79.63  
163.6   	-80.05  
164     	-80.33  
164.4   	-80.51  
164.8   	-80.64  
165.2   	-80.72  
165.6   	-80.77  
166     	-80.78  
166.4   	-80.79  
166.8   	-80.78  
167.2   	-80.76  
167.6   	-80.74  
168     	-80.72  
168.4   	-80.69  
168.8   	-80.65  
169.2   	-80.6   
169.6   	-80.54  
170     	-80.46  
170.4   	-80.3   
170.8   	-79.86  
171.2   	-78.66  
171.6   	-74.18  
172     	-56.5   
172.4   	23.42   
172.8   	41.98   
173.2   	28.77   
173.6   	11.4    
174     	-6.394  
174.4   	-24.41  
174.8   	-43.2   
175.2   	-58.66  
175.6   	-68.1   
176     	-73.37  
176.4   	-76.3   
176.8   	-77.99  
177.2   	-79     
177.6   	-79.62  
178     	-80.02  
178.4   	-80.28  
178.8   	-80.45  
179.2   	-80.56  
179.6   	-80.63  
180     	-80.66  
180.4   	-80.68  
180.8   	-80.67  
181.2   	-80.66  
181.6   	-80.63  
182     	-80.59  
182.4   	-80.54  
182.8   	-80.47  
183.2   	-80.4   
183.6   	-80.33  
184     	-80.25  
184.4   	-80.16  
184.8   	-79.95  
185.2   	-79.36  
185.6   	-77.6   
186     	-70.53  
186.4   	-43.26  
186.8   	41.26   
187.2   	38.41   
187.6   	23.1    
188     	5.302   
188.4   	-12.39  
188.8   	-30.91  
189.2   	-49.17  
189.6   	-62.55  
190     	-70.3   
190.4   	-74.61  
190.8   	-77.03  
191.2   	-78.44  
191.6   	-79.29  
192     	-79.83  
192.4   	-80.18  
192.8   	-80.42  
193.2   	-80.58  
193.6   	-80.69  
194     	-80.76  
194.4   	-80.8   
194.8   	-80.81  
195.2   	-80.81  
195.6   	-80.8   
196     	-80.77  
196.4   	-80.74  
196.8   	-80.7   
197.2   	-80.65  
197.6   	-80.5   
198     	-80.03  
198.4   	-78.76  
198.8   	-74.02  
199.2   	-55.56  
199.6   	26.37   
200     	41.68   
200.4   	28.28   
200.8   	10.86   
201.2   	-6.924  
201.6   	-24.99  
202     	-43.77  
202.4   	-59.06  
202.8   	-68.34  
203.2   	-73.53  
203.6   	-76.43  
204     	-78.11  
204.4   	-79.11  
204.8   	-79.75  
205.2   	-80.16  
205.6   	-80.44  
206     	-80.63  
206.4   	-80.77  
206.8   	-80.87  
207.2   	-80.95  
207.6   	-81     
208     	-81.03  
208.4   	-81.06  
208.8   	-81.07  
209.2   	-81.07  
209.6   	-81.07  
210     	-81.06  
210.4   	-81.03  
210.8   	-80.96  
211.2   	-80.68  
211.6   	-79.91  
212     	-77.53  
212.4   	-68.39  
212.8   	-33.99  
213.2   	43.1    
213.6   	36.18   
214     	20.16   
214.4   	2.293   
214.8   	-15.38  
215.2   	-34.07  
215.6   	-51.8   
216     	-64.13  
216.4   	-71.18  
216.8   	-75.11  
217.2   	-77.34  
217.6   	-78.65  
218     	-79.45  
218.4   	-79.97  
218.8   	-80.31  
219.2   	-80.52  
219.6   	-80.66  
220     	-80.75  
220.4   	-80.81  
220.8   	-80.85  
221.2   	-80.86  
221.6   	-80.87  
222     	-80.86  
222.4   	-80.81  
222.8   	-80.57  
223.2   	-79.92  
223.6   	-78.04  
224     	-70.8   
224.4   	-43.6   
224.8   	40.9    
225.2   	38.37   
225.6   	23.14   
226     	5.358   
226.4   	-12.33  
226.8   	-30.83  
227.2   	-49.08  
227.6   	-62.48  
228     	-70.25  
228.4   	-74.58  
228.8   	-77.01  
229.2   	-78.43  
229.6   	-79.3   
230     	-79.85  
230.4   	-80.22  
230.8   	-80.47  
231.2   	-80.63  
231.6   	-80.74  
232     	-80.81  
232.4   	-80.84  
232.8   	-80.86  
233.2   	-80.85  
233.6   	-80.84  
234     	-80.8   
234.4   	-80.66  
234.8   	-80.23  
235.2   	-79.11  
235.6   	-75.09  
236     	-59.46  
236.4   	9.631   
236.8   	42.62   
237.2   	30.34   
237.6   	13.17   
238     	-4.677  
238.4   	-22.61  
238.8   	-41.49  
239.2   	-57.49  
239.6   	-67.45  
240     	-73.02  
240.4   	-76.13  
240.8   	-77.91  
241.2   	-78.97  
241.6   	-79.63  
242     	-80.06  
242.4   	-80.34  
242.8   	-80.53  
243.2   	-80.65  
243.6   	-80.73  
244     	-80.77  
244.4   	-80.79  
244.8   	-80.8   
245.2   	-80.79  
245.6   	-80.76  
246     	-80.71  
246.4   	-80.65  
246.8   	-80.57  
247.2   	-80.47  
247.6   	-80.3   
248     	-79.86  
248.4   	-78.66  
248.8   	-74.1   
249.2   	-56.17  
249.6   	24.4    
250     	41.85   
250.4   	28.58   
250.8   	11.19   
251.2   	-6.596  
251.6   	-24.63  
252     	-43.41  
252.4   	-58.8   
252.8   	-68.18  
253.2   	-73.41  
253.6   	-76.33  
254     	-78.01  
254.4   	-79.02  
254.8   	-79.64  
255.2   	-80.04  
255.6   	-80.3   
256     	-80.48  
256.4   	-80.6   
256.8   	-80.68  
257.2   	-80.73  
257.6   	-80.76  
258     	-80.77  
258.4   	-80.77  
258.8   	-80.76  
259.2   	-80.74  
259.6   	-80.71  
260     	-80.68  
260.4   	-80.64  
260.8   	-80.59  
261.2   	-80.55  
261.6   	-80.51  
262     	-80.47  
262.4   	-80.43  
262.8   	-80.39  
263.2   	-80.36  
263.6   	-80.32  
264     	-80.28  
264.4   	-80.24  
264.8   	-80.15  
265.2   	-79.87  
265.6   	-79.08  
266     	-76.37  
266.4   	-65.54  
266.8   	-22.72  
267.2   	43.71   
267.6   	34.23   
268     	17.7    
268.4   	-0.2149 
268.8   	-17.95  
269.2   	-36.8   
269.6   	-54.02  
270     	-65.45  
270.4   	-71.91  
270.8   	-75.5   
271.2   	-77.53  
271.6   	-78.72  
272     	-79.45  
272.4   	-79.9   
272.8   	-80.19  
273.2   	-80.39  
273.6   	-80.52  
274     	-80.61  
274.4   	-80.66  
274.8   	-80.7   
275.2   	-80.72  
275.6   	-80.73  
276     	-80.72  
276.4   	-80.71  
276.8   	-80.69  
277.2   	-80.66  
277.6   	-80.62  
278     	-80.57  
278.4   	-80.49  
278.8   	-80.4   
279.2   	-80.31  
279.6   	-80.21  
280     	-80.1   
280.4   	-79.99  
280.8   	-79.81  
281.2   	-79.33  
281.6   	-77.95  
282     	-72.44  
282.4   	-50.63  
282.8   	35.99   
283.2   	40.45   
283.6   	26.08   
284     	8.44    
284.4   	-9.307  
284.8   	-27.58  
285.2   	-46.21  
285.6   	-60.69  
286     	-69.26  
286.4   	-74.03  
286.8   	-76.7   
287.2   	-78.24  
287.6   	-79.17  
288     	-79.76  
288.4   	-80.14  
288.8   	-80.39  
289.2   	-80.56  
289.6   	-80.66  
290     	-80.72  
290.4   	-80.76  
290.8   	-80.77  
291.2   	-80.76  
291.6   	-80.72  
292     	-80.67  
292.4   	-80.62  
292.8   	-80.56  
293.2   	-80.51  
293.6   	-80.45  
294     	-80.39  
294.4   	-80.32  
294.8   	-80.26  
295.2   	-80.2   
295.6   	-80.14  
296     	-80.07  
296.4   	-80.01  
296.8   	-79.96  
297.2   	-79.9   
297.6   	-79.85  
298     	-79.8   
298.4   	-79.74  
298.8   	-79.67  
299.2   	-79.6   
299.6   	-79.53  
300     	-79.45  
300.4   	-79.38  
300.8   	-79.31  
301.2   	-79.24  
301.6   	-79.16  
302     	-78.96  
302.4   	-78.37  
302.8   	-76.33  
303.2   	-67.76  
303.6   	-33.6   
304     	43.29   
304.4   	36.15   
304.8   	20.07   
305.2   	2.186   
305.6   	-15.49  
306     	-34.2   
306.4   	-51.93  
306.8   	-64.22  
307.2   	-71.23  
307.6   	-75.12  
308     	-77.32  
308.4   	-78.61  
308.8   	-79.4   
309.2   	-79.9   
309.6   	-80.23  
310     	-80.46  
310.4   	-80.61  
310.8   	-80.72  
311.2   	-80.79  
311.6   	-80.82  
312     	-80.83  
312.4   	-80.82  
312.8   	-80.8   
313.2   	-80.76  
313.6   	-80.71  
314     	-80.65  
314.4   	-80.59  
314.8   	-80.53  
315.2   	-80.46  
315.6   	-80.4   
316     	-80.34  
316.4   	-80.28  
316.8   	-80.23  
317.2   	-80.17  
317.6   	-80.12  
318     	-80.07  
318.4   	-80.03  
318.8   	-79.98  
319.2   	-79.94  
319.6   	-79.91  
320     	-79.86  
320.4   	-79.76  
320.8   	-79.36  
321.2   	-78.18  
321.6   	-73.56  
322     	-55.02  
322.4   	28.09   
322.8   	41.65   
323.2   	28.09   
323.6   	10.63   
324     	-7.163  
324.4   	-25.26  
324.8   	-44.05  
325.2   	-59.27  
325.6   	-68.48  
326     	-73.61  
326.4   	-76.48  
326.8   	-78.14  
327.2   	-79.13  
327.6   	-79.76  
328     	-80.17  
328.4   	-80.44  
328.8   	-80.63  
329.2   	-80.77  
329.6   	-80.87  
330     	-80.94  
330.4   	-80.98  
330.8   	-81     
331.2   	-81     
331.6   	-80.99  
332     	-80.98  
332.4   	-80.96  
332.8   	-80.94  
333.2   	-80.91  
333.6   	-80.88  
334     	-80.85  
334.4   	-80.82  
334.8   	-80.78  
335.2   	-80.74  
335.6   	-80.7   
336     	-80.66  
336.4   	-80.62  
336.8   	-80.57  
337.2   	-80.53  
337.6   	-80.49  
338     	-80.45  
338.4   	-80.42  
338.8   	-80.38  
339.2   	-80.34  
339.6   	-80.3   
340     	-80.25  
340.4   	-80.07  
340.8   	-79.5   
341.2   	-77.77  
341.6   	-70.88  
342     	-44.29  
342.4   	40.87   
342.8   	38.71   
343.2   	23.5    
343.6   	5.714   
344     	-11.98  
344.4   	-30.46  
344.8   	-48.78  
345.2   	-62.32  
345.6   	-70.18  
346     	-74.55  
346.4   	-77.02  
346.8   	-78.45  
347.2   	-79.33  
347.6   	-79.89  
348     	-80.26  
348.4   	-80.51  
348.8   	-80.69  
349.2   	-80.82  
349.6   	-80.92  
350     	-80.99  
350.4   	-81.03  
350.8   	-81.07  
351.2   	-81.08  
351.6   	-81.1   
352     	-81.1   
352.4   	-81.11  
352.8   	-81.1   
353.2   	-81.09  
353.6   	-81.09  
354     	-81.08  
354.4   	-81.06  
354.8   	-81.04  
355.2   	-81.02  
355.6   	-81     
356     	-80.98  
356.4   	-80.97  
356.8   	-80.96  
357.2   	-80.95  
357.6   	-80.95  
358     	-80.95  
358.4   	-80.96  
358.8   	-80.96  
359.2   	-80.96  
359.6   	-80.94  
360     	-80.92  
360.4   	-80.9   
360.8   	-80.88  
361.2   	-80.86  
361.6   	-80.85  
362     	-80.83  
362.4   	-80.81  
362.8   	-80.79  
363.2   	-80.76  
363.6   	-80.72  
364     	-80.68  
364.4   	-80.65  
364.8   	-80.61  
365.2   	-80.59  
365.6   	-80.56  
366     	-80.53  
366.4   	-80.49  
366.8   	-80.46  
367.2   	-80.42  
367.6   	-80.38  
368     	-80.35  
368.4   	-80.31  
368.8   	-80.26  
369.2   	-80.08  
369.6   	-79.52  
370     	-77.83  
370.4   	-71.1   
370.8   	-45.1   
371.2   	40.46   
371.6   	38.92   
372     	23.8    
372.4   	6.023   
372.8   	-11.67  
373.2   	-30.13  
373.6   	-48.48  
374     	-62.12  
374.4   	-70.07  
374.8   	-74.48  
375.2   	-76.97  
375.6   	-78.41  
376     	-79.29  
376.4   	-79.84  
376.8   	-80.2   
377.2   	-80.44  
377.6   	-80.61  
378     	-80.71  
378.4   	-80.77  
378.8   	-80.79  
379.2   	-80.8   
379.6   	-80.77  
380     	-80.65  
380.4   	-80.23  
380.8   	-79.16  
381.2   	-75.39  
381.6   	-60.77  
382     	1.652   
382.4   	42.81   
382.8   	31.03   
383.2   	13.99   
383.6   	-3.864  
384     	-21.75  
384.4   	-40.63  
384.8   	-56.85  
385.2   	-67.07  
385.6   	-72.81  
386     	-76     
386.4   	-77.82  
386.8   	-78.89  
387.2   	-79.55  
387.6   	-79.98  
388     	-80.25  
388.4   	-80.43  
388.8   	-80.55  
389.2   	-80.61  
389.6   	-80.65  
390     	-80.65  
390.4   	-80.62  
390.8   	-80.5   
391.2   	-80.11  
391.6   	-79.19  
392     	-76.1   
392.4   	-64.04  
392.8   	-16.47  
393.2   	43.28   
393.6   	33.04   
394     	16.34   
394.4   	-1.531  
394.8   	-19.29  
395.2   	-38.15  
395.6   	-55.01  
396     	-66     
396.4   	-72.21  
396.8   	-75.66  
397.2   	-77.61  
397.6   	-78.76  
398     	-79.46  
398.4   	-79.89  
398.8   	-80.17  
399.2   	-80.33  
399.6   	-80.44  
400     	-80.49  
400.4   	-80.51  
400.8   	-80.51  
401.2   	-80.49  
401.6   	-80.46  
402     	-80.41  
402.4   	-80.36  
402.8   	-80.29  
403.2   	-80.17  
403.6   	-79.82  
404     	-78.92  
404.4   	-75.72  
404.8   	-62.98  
405.2   	-10.58  
405.6   	43.31   
406     	32.41   
406.4   	15.56   
406.8   	-2.306  
407.2   	-20.09  
407.6   	-38.96  
408     	-55.62  
408.4   	-66.37  
408.8   	-72.42  
409.2   	-75.78  
409.6   	-77.7   
410     	-78.83  
410.4   	-79.53  
410.8   	-79.97  
411.2   	-80.25  
411.6   	-80.43  
412     	-80.55  
412.4   	-80.63  
412.8   	-80.68  
413.2   	-80.7   
413.6   	-80.71  
414     	-80.67  
414.4   	-80.52  
414.8   	-80.05  
415.2   	-78.83  
415.6   	-74.32  
416     	-56.89  
416.4   	21.18   
416.8   	41.91   
417.2   	28.89   
417.6   	11.56   
418     	-6.231  
418.4   	-24.25  
418.8   	-43.05  
419.2   	-58.56  
419.6   	-68.05  
420     	-73.37  
420.4   	-76.34  
420.8   	-78.05  
421.2   	-79.08  
421.6   	-79.73  
422     	-80.16  
422.4   	-80.45  
422.8   	-80.65  
423.2   	-80.8   
423.6   	-80.91  
424     	-80.99  
424.4   	-81.05  
424.8   	-81.1   
425.2   	-81.13  
425.6   	-81.15  
426     	-81.16  
426.4   	-81.17  
426.8   	-81.18  
427.2   	-81.18  
427.6   	-81.18  
428     	-81.17  
428.4   	-81.16  
428.8   	-81.14  
429.2   	-81.12  
429.6   	-81.09  
430     	-81.07  
430.4   	-81.04  
430.8   	-81     
431.2   	-80.82  
431.6   	-80.3   
432     	-78.89  
432.4   	-73.6   
432.8   	-53.26  
433.2   	32.18   
433.6   	41.15   
434     	27.25   
434.4   	9.716   
434.8   	-8.054  
435.2   	-26.22  
435.6   	-44.94  
436     	-59.85  
436.4   	-68.79  
436.8   	-73.77  
437.2   	-76.55  
437.6   	-78.16  
438     	-79.13  
438.4   	-79.74  
438.8   	-80.13  
439.2   	-80.39  
439.6   	-80.56  
440     	-80.68  
440.4   	-80.76  
440.8   	-80.82  
441.2   	-80.86  
441.6   	-80.88  
442     	-80.88  
442.4   	-80.87  
442.8   	-80.84  
443.2   	-80.77  
443.6   	-80.49  
444     	-79.74  
444.4   	-77.43  
444.8   	-68.48  
445.2   	-34.78  
445.6   	42.95   
446     	36.29   
446.4   	20.33   
446.8   	2.471   
447.2   	-15.2   
447.6   	-33.88  
448     	-51.65  
448.4   	-64.03  
448.8   	-71.13  
449.2   	-75.07  
449.6   	-77.29  
450     	-78.6   
450.4   	-79.4   
450.8   	-79.91  
451.2   	-80.24  
451.6   	-80.46  
452     	-80.59  
452.4   	-80.67  
452.8   	-80.71  
453.2   	-80.72  
453.6   	-80.72  
454     	-80.7   
454.4   	-80.67  
454.8   	-80.61  
455.2   	-80.54  
455.6   	-80.44  
456     	-80.2   
456.4   	-79.53  
456.8   	-77.46  
457.2   	-69.3   
457.6   	-38.32  
458     	42.51   
458.4   	37.14   
458.8   	21.42   
459.2   	3.567   
459.6   	-14.12  
460     	-32.75  
460.4   	-50.73  
460.8   	-63.49  
461.2   	-70.81  
461.6   	-74.87  
462     	-77.15  
462.4   	-78.49  
462.8   	-79.3   
463.2   	-79.81  
463.6   	-80.14  
464     	-80.35  
464.4   	-80.5   
464.8   	-80.6   
465.2   	-80.66  
465.6   	-80.7   
466     	-80.71  
466.4   	-80.71  
466.8   	-80.7   
467.2   	-80.67  
467.6   	-80.64  
468     	-80.6   
468.4   	-80.55  
468.8   	-80.51  
469.2   	-80.46  
469.6   	-80.41  
470     	-80.37  
470.4   	-80.32  
470.8   	-80.25  
471.2   	-80.1   
471.6   	-79.61  
472     	-78.21  
472.4   	-72.72  
472.8   	-51.22  
473.2   	35.26   
473.6   	40.6    
474     	26.34   
474.4   	8.718   
474.8   	-9.033  
475.2   	-27.28  
475.6   	-45.93  
476     	-60.51  
476.4   	-69.16  
476.8   	-73.98  
477.2   	-76.68  
477.6   	-78.24  
478     	-79.18  
478.4   	-79.78  
478.8   	-80.17  
479.2   	-80.44  
479.6   	-80.62  
480     	-80.75  
480.4   	-80.84  
480.8   	-80.9   
481.2   	-80.92  
481.6   	-80.91  
482     	-80.87  
482.4   	-80.7   
482.8   	-80.19  
483.2   	-78.84  
483.6   	-73.85  
484     	-54.75  
484.4   	28.21   
484.8   	41.35   
485.2   	27.82   
485.6   	10.38   
486     	-7.388  
486.4   	-25.49  
486.8   	-44.23  
487.2   	-59.35  
487.6   	-68.5   
488     	-73.6   
488.4   	-76.45  
488.8   	-78.09  
489.2   	-79.06  
489.6   	-79.67  
490     	-80.05  
490.4   	-80.3   
490.8   	-80.45  
491.2   	-80.54  
491.6   	-80.59  
492     	-80.61  
492.4   	-80.62  
492.8   	-80.61  
493.2   	-80.59  
493.6   	-80.56  
494     	-80.53  
494.4   	-80.49  
494.8   	-80.44  
495.2   	-80.3   
495.6   	-79.88  
496     	-78.74  
496.4   	-74.51  
496.8   	-57.81  
497.2   	17.98   
497.6   	42.3    
498     	29.47   
498.4   	12.18   
498.8   	-5.641  
499.2   	-23.63  
499.6   	-42.48  
500     	-58.18  
500.4   	-67.84  
500.8   	-73.24  
501.2   	-76.25  
501.6   	-77.97  
502     	-79     
502.4   	-79.64  
502.8   	-80.04  
503.2   	-80.31  
503.6   	-80.48  
504     	-80.59  
504.4   	-80.66  
504.8   	-80.7   
505.2   	-80.72  
505.6   	-80.72  
506     	-80.7   
506.4   	-80.66  
506.8   	-80.62  
507.2   	-80.57  
507.6   	-80.52  
508     	-80.42  
508.4   	-80.14  
508.8   	-79.39  
509.2   	-76.95  
509.6   	-67.33  
510     	-30.44  
510.4   	43.39   
510.8   	35.47   
511.2   	19.26   
511.6   	1.37    
512     	-16.33  
512.4   	-35.09  
512.8   	-52.64  
513.2   	-64.63  
513.6   	-71.46  
514     	-75.24  
514.4   	-77.38  
514.8   	-78.62  
515.2   	-79.38  
515.6   	-79.86  
516     	-80.17  
516.4   	-80.37  
516.8   	-80.51  
517.2   	-80.6   
517.6   	-80.65  
518     	-80.67  
518.4   	-80.69  
518.8   	-80.69  
519.2   	-80.68  
519.6   	-80.66  
520     	-80.64  
520.4   	-80.61  
520.8   	-80.58  
521.2   	-80.53  
521.6   	-80.46  
522     	-80.37  
522.4   	-80.13  
522.8   	-79.48  
523.2   	-77.42  
523.6   	-69.28  
524     	-38.17  
524.4   	42.64   
524.8   	37.16   
525.2   	21.42   
525.6   	3.563   
526     	-14.12  
526.4   	-32.75  
526.8   	-50.73  
527.2   	-63.49  
527.6   	-70.81  
528     	-74.87  
528.4   	-77.15  
528.8   	-78.48  
529.2   	-79.28  
