
SWEPT_VAR_1 = 45.0    // Syn: Source PP \ NetStim \ PARAMETER \ interval (ms)

t	s.v( 0.05 )
76.8    	-76.53  
77.2    	-78.13  
77.6    	-79.09  
78      	-79.68  
78.4    	-80.06  
78.8    	-80.31  
79.2    	-80.48  
79.6    	-80.59  
80      	-80.65  
80.4    	-80.67  
80.8    	-80.68  
81.2    	-80.68  
81.6    	-80.66  
82      	-80.63  
82.4    	-80.6   
82.8    	-80.55  
83.2    	-80.48  
83.6    	-80.29  
84      	-79.75  
84.4    	-78.17  
84.8    	-72.04  
85.2    	-48.47  
85.6    	37.98   
86      	39.74   
86.4    	25.07   
86.8    	7.384   
87.2    	-10.32  
87.6    	-28.66  
88      	-47.16  
88.4    	-61.28  
88.8    	-69.59  
89.2    	-74.21  
89.6    	-76.8   
90      	-78.31  
90.4    	-79.21  
90.8    	-79.78  
91.2    	-80.15  
91.6    	-80.4   
92      	-80.57  
92.4    	-80.68  
92.8    	-80.76  
93.2    	-80.81  
93.6    	-80.84  
94      	-80.84  
94.4    	-80.83  
94.8    	-80.81  
95.2    	-80.78  
95.6    	-80.75  
96      	-80.72  
96.4    	-80.68  
96.8    	-80.64  
97.2    	-80.58  
97.6    	-80.52  
98      	-80.46  
98.4    	-80.4   
98.8    	-80.34  
99.2    	-80.28  
99.6    	-80.21  
100     	-80.13  
100.4   	-80.06  
100.8   	-79.98  
101.2   	-79.82  
101.6   	-79.34  
102     	-77.94  
102.4   	-72.37  
102.8   	-50.34  
103.2   	36.36   
103.6   	40.38   
104     	25.96   
104.4   	8.306   
104.8   	-9.434  
105.2   	-27.71  
105.6   	-46.32  
106     	-60.76  
106.4   	-69.3   
106.8   	-74.05  
107.2   	-76.71  
107.6   	-78.25  
108     	-79.19  
108.4   	-79.78  
108.8   	-80.17  
109.2   	-80.43  
109.6   	-80.61  
110     	-80.73  
110.4   	-80.81  
110.8   	-80.86  
111.2   	-80.89  
111.6   	-80.89  
112     	-80.87  
112.4   	-80.84  
112.8   	-80.81  
113.2   	-80.77  
113.6   	-80.72  
114     	-80.67  
114.4   	-80.61  
114.8   	-80.55  
115.2   	-80.47  
115.6   	-80.4   
116     	-80.32  
116.4   	-80.25  
116.8   	-80.18  
117.2   	-80.11  
117.6   	-80.03  
118     	-79.94  
118.4   	-79.7   
118.8   	-79.02  
119.2   	-76.79  
119.6   	-67.78  
120     	-32.64  
120.4   	43.35   
120.8   	35.96   
121.2   	19.84   
121.6   	1.957   
122     	-15.73  
122.4   	-34.46  
122.8   	-52.14  
123.2   	-64.35  
123.6   	-71.31  
124     	-75.18  
124.4   	-77.38  
124.8   	-78.67  
125.2   	-79.47  
125.6   	-79.98  
126     	-80.32  
126.4   	-80.55  
126.8   	-80.71  
127.2   	-80.82  
127.6   	-80.89  
128     	-80.92  
128.4   	-80.88  
128.8   	-80.6   
129.2   	-79.89  
129.6   	-77.76  
130     	-69.65  
130.4   	-39.63  
130.8   	41.94   
131.2   	37.26   
131.6   	21.68   
132     	3.86    
132.4   	-13.82  
132.8   	-32.43  
133.2   	-50.45  
133.6   	-63.31  
134     	-70.73  
134.4   	-74.85  
134.8   	-77.17  
135.2   	-78.54  
135.6   	-79.37  
136     	-79.89  
136.4   	-80.24  
136.8   	-80.47  
137.2   	-80.62  
137.6   	-80.72  
138     	-80.78  
138.4   	-80.81  
138.8   	-80.77  
139.2   	-80.54  
139.6   	-79.9   
140     	-78.09  
140.4   	-71.16  
140.8   	-45.33  
141.2   	39.76   
141.6   	38.67   
142     	23.65   
142.4   	5.914   
142.8   	-11.76  
143.2   	-30.2   
143.6   	-48.5   
144     	-62.1   
144.4   	-70.03  
144.8   	-74.45  
145.2   	-76.94  
145.6   	-78.38  
146     	-79.26  
146.4   	-79.82  
146.8   	-80.17  
147.2   	-80.41  
147.6   	-80.57  
148     	-80.67  
148.4   	-80.74  
148.8   	-80.78  
149.2   	-80.79  
149.6   	-80.79  
150     	-80.76  
150.4   	-80.57  
150.8   	-80.03  
151.2   	-78.57  
151.6   	-73.02  
152     	-51.85  
152.4   	33.96   
152.8   	40.59   
153.2   	26.5    
153.6   	8.928   
154     	-8.818  
154.4   	-27.04  
154.8   	-45.68  
155.2   	-60.32  
155.6   	-69.04  
156     	-73.9   
156.4   	-76.61  
156.8   	-78.17  
157.2   	-79.11  
157.6   	-79.69  
158     	-80.05  
158.4   	-80.29  
158.8   	-80.44  
159.2   	-80.54  
159.6   	-80.6   
160     	-80.62  
160.4   	-80.61  
160.8   	-80.46  
161.2   	-80.01  
161.6   	-78.85  
162     	-74.63  
162.4   	-58.32  
162.8   	14.39   
163.2   	42.2    
163.6   	29.64   
164     	12.42   
164.4   	-5.4    
164.8   	-23.37  
165.2   	-42.2   
165.6   	-57.96  
166     	-67.7   
166.4   	-73.15  
166.8   	-76.18  
167.2   	-77.93  
167.6   	-78.97  
168     	-79.61  
168.4   	-80.03  
168.8   	-80.31  
169.2   	-80.5   
169.6   	-80.62  
170     	-80.7   
170.4   	-80.75  
170.8   	-80.78  
171.2   	-80.79  
171.6   	-80.78  
172     	-80.75  
172.4   	-80.69  
172.8   	-80.44  
173.2   	-79.76  
173.6   	-77.72  
174     	-69.78  
174.4   	-39.95  
174.8   	42.11   
175.2   	37.49   
175.6   	21.91   
176     	4.078   
176.4   	-13.61  
176.8   	-32.21  
177.2   	-50.28  
177.6   	-63.22  
178     	-70.68  
178.4   	-74.82  
178.8   	-77.15  
179.2   	-78.51  
179.6   	-79.34  
180     	-79.86  
180.4   	-80.19  
180.8   	-80.41  
181.2   	-80.55  
181.6   	-80.63  
182     	-80.67  
182.4   	-80.69  
182.8   	-80.68  
183.2   	-80.65  
183.6   	-80.61  
184     	-80.56  
184.4   	-80.48  
184.8   	-80.24  
185.2   	-79.6   
185.6   	-77.67  
186     	-70.1   
186.4   	-41.37  
186.8   	41.76   
187.2   	37.85   
187.6   	22.39   
188     	4.568   
188.4   	-13.12  
188.8   	-31.69  
189.2   	-49.84  
189.6   	-62.95  
190     	-70.52  
190.4   	-74.73  
190.8   	-77.09  
191.2   	-78.47  
191.6   	-79.31  
192     	-79.85  
192.4   	-80.2   
192.8   	-80.43  
193.2   	-80.6   
193.6   	-80.71  
194     	-80.79  
194.4   	-80.85  
194.8   	-80.88  
195.2   	-80.9   
195.6   	-80.91  
196     	-80.9   
196.4   	-80.89  
196.8   	-80.87  
197.2   	-80.79  
197.6   	-80.51  
198     	-79.73  
198.4   	-77.29  
198.8   	-67.84  
199.2   	-32.11  
199.6   	43.25   
200     	35.78   
200.4   	19.66   
200.8   	1.782   
201.2   	-15.91  
201.6   	-34.64  
202     	-52.28  
202.4   	-64.42  
202.8   	-71.36  
203.2   	-75.22  
203.6   	-77.41  
204     	-78.7   
204.4   	-79.5   
204.8   	-80.02  
205.2   	-80.36  
205.6   	-80.61  
206     	-80.79  
206.4   	-80.92  
206.8   	-81.02  
207.2   	-81.1   
207.6   	-81.16  
208     	-81.21  
208.4   	-81.24  
208.8   	-81.26  
209.2   	-81.26  
209.6   	-81.18  
210     	-80.84  
210.4   	-79.98  
210.8   	-77.26  
211.2   	-66.91  
211.6   	-27.95  
212     	43.46   
212.4   	35      
212.8   	18.69   
213.2   	0.8018  
213.6   	-16.91  
214     	-35.71  
214.4   	-53.14  
214.8   	-64.93  
215.2   	-71.64  
215.6   	-75.37  
216     	-77.49  
216.4   	-78.74  
216.8   	-79.51  
217.2   	-80.01  
217.6   	-80.33  
218     	-80.56  
218.4   	-80.71  
218.8   	-80.83  
219.2   	-80.91  
219.6   	-80.96  
220     	-81     
220.4   	-81.03  
220.8   	-81.05  
221.2   	-81.06  
221.6   	-81.05  
222     	-80.98  
222.4   	-80.68  
222.8   	-79.89  
223.2   	-77.41  
223.6   	-67.92  
224     	-32.27  
224.4   	43.21   
224.8   	35.79   
225.2   	19.69   
225.6   	1.816   
226     	-15.87  
226.4   	-34.6   
226.8   	-52.23  
227.2   	-64.38  
227.6   	-71.33  
228     	-75.19  
228.4   	-77.38  
228.8   	-78.66  
229.2   	-79.45  
229.6   	-79.96  
230     	-80.29  
230.4   	-80.51  
230.8   	-80.67  
231.2   	-80.77  
231.6   	-80.84  
232     	-80.89  
232.4   	-80.91  
232.8   	-80.93  
233.2   	-80.93  
233.6   	-80.9   
234     	-80.72  
234.4   	-80.19  
234.8   	-78.74  
235.2   	-73.33  
235.6   	-52.7   
236     	32.75   
236.4   	40.87   
236.8   	26.91   
237.2   	9.367   
237.6   	-8.392  
238     	-26.59  
238.4   	-45.28  
238.8   	-60.07  
239.2   	-68.92  
239.6   	-73.85  
240     	-76.61  
240.4   	-78.21  
240.8   	-79.18  
241.2   	-79.79  
241.6   	-80.19  
242     	-80.45  
242.4   	-80.63  
242.8   	-80.76  
243.2   	-80.85  
243.6   	-80.92  
244     	-80.97  
244.4   	-81     
244.8   	-81.03  
245.2   	-81.05  
245.6   	-81.05  
246     	-81.05  
246.4   	-81.05  
246.8   	-81.04  
247.2   	-81.03  
247.6   	-81.02  
248     	-81     
248.4   	-80.97  
248.8   	-80.95  
249.2   	-80.92  
249.6   	-80.88  
250     	-80.85  
250.4   	-80.81  
250.8   	-80.77  
251.2   	-80.72  
251.6   	-80.59  
252     	-80.14  
252.4   	-78.91  
252.8   	-74.36  
253.2   	-56.58  
253.6   	23.38   
254     	42.02   
254.4   	28.82   
254.8   	11.45   
255.2   	-6.349  
255.6   	-24.37  
256     	-43.17  
256.4   	-58.65  
256.8   	-68.1   
257.2   	-73.39  
257.6   	-76.34  
258     	-78.03  
258.4   	-79.05  
258.8   	-79.69  
259.2   	-80.1   
259.6   	-80.38  
260     	-80.57  
260.4   	-80.71  
260.8   	-80.8   
261.2   	-80.86  
261.6   	-80.9   
262     	-80.93  
262.4   	-80.94  
262.8   	-80.95  
263.2   	-80.95  
263.6   	-80.95  
264     	-80.95  
264.4   	-80.93  
264.8   	-80.9   
265.2   	-80.87  
265.6   	-80.83  
266     	-80.79  
266.4   	-80.75  
266.8   	-80.69  
267.2   	-80.61  
267.6   	-80.52  
268     	-80.41  
268.4   	-80.19  
268.8   	-79.61  
269.2   	-77.88  
269.6   	-71.02  
270     	-44.64  
270.4   	40.68   
270.8   	38.79   
271.2   	23.62   
271.6   	5.843   
272     	-11.84  
272.4   	-30.31  
272.8   	-48.63  
273.2   	-62.21  
273.6   	-70.1   
274     	-74.49  
274.4   	-76.95  
274.8   	-78.38  
275.2   	-79.24  
275.6   	-79.78  
276     	-80.13  
276.4   	-80.36  
276.8   	-80.5   
277.2   	-80.57  
277.6   	-80.56  
278     	-80.32  
278.4   	-79.7   
278.8   	-77.95  
279.2   	-71.27  
279.6   	-46.44  
280     	38.68   
280.4   	38.78   
280.8   	23.93   
281.2   	6.241   
281.6   	-11.42  
282     	-29.81  
282.4   	-48.12  
282.8   	-61.84  
283.2   	-69.88  
283.6   	-74.35  
284     	-76.87  
284.4   	-78.34  
284.8   	-79.22  
285.2   	-79.78  
285.6   	-80.14  
286     	-80.38  
286.4   	-80.54  
286.8   	-80.65  
287.2   	-80.73  
287.6   	-80.78  
288     	-80.81  
288.4   	-80.83  
288.8   	-80.82  
289.2   	-80.79  
289.6   	-80.64  
290     	-80.17  
290.4   	-78.93  
290.8   	-74.4   
291.2   	-56.9   
291.6   	21.51   
292     	41.96   
292.4   	28.92   
292.8   	11.58   
293.2   	-6.21   
293.6   	-24.22  
294     	-43.01  
294.4   	-58.52  
294.8   	-68.02  
295.2   	-73.33  
295.6   	-76.3   
296     	-78     
296.4   	-79.02  
296.8   	-79.66  
297.2   	-80.08  
297.6   	-80.36  
298     	-80.56  
298.4   	-80.7   
298.8   	-80.79  
299.2   	-80.86  
299.6   	-80.9   
300     	-80.93  
300.4   	-80.94  
300.8   	-80.95  
301.2   	-80.94  
301.6   	-80.94  
302     	-80.93  
302.4   	-80.92  
302.8   	-80.91  
303.2   	-80.9   
303.6   	-80.9   
304     	-80.88  
304.4   	-80.84  
304.8   	-80.79  
305.2   	-80.73  
305.6   	-80.68  
306     	-80.62  
306.4   	-80.57  
306.8   	-80.52  
307.2   	-80.47  
307.6   	-80.43  
308     	-80.39  
308.4   	-80.34  
308.8   	-80.3   
309.2   	-80.25  
309.6   	-80.2   
310     	-80.16  
310.4   	-80.1   
310.8   	-79.96  
311.2   	-79.51  
311.6   	-78.14  
312     	-72.77  
312.4   	-51.57  
312.8   	34.84   
313.2   	40.73   
313.6   	26.51   
314     	8.902   
314.4   	-8.855  
314.8   	-27.09  
315.2   	-45.76  
315.6   	-60.41  
316     	-69.11  
316.4   	-73.95  
316.8   	-76.66  
317.2   	-78.23  
317.6   	-79.17  
318     	-79.74  
318.4   	-80.1   
318.8   	-80.33  
319.2   	-80.48  
319.6   	-80.58  
320     	-80.63  
320.4   	-80.65  
320.8   	-80.63  
321.2   	-80.6   
321.6   	-80.54  
322     	-80.48  
322.4   	-80.4   
322.8   	-80.28  
323.2   	-79.95  
323.6   	-79.09  
324     	-76.08  
324.4   	-64.19  
324.8   	-16.73  
325.2   	43.46   
325.6   	33.21   
326     	16.51   
326.4   	-1.383  
326.8   	-19.15  
327.2   	-38.02  
327.6   	-54.93  
328     	-65.97  
328.4   	-72.2   
328.8   	-75.66  
329.2   	-77.62  
329.6   	-78.78  
330     	-79.5   
330.4   	-79.96  
330.8   	-80.26  
331.2   	-80.46  
331.6   	-80.59  
332     	-80.68  
332.4   	-80.73  
332.8   	-80.76  
333.2   	-80.75  
333.6   	-80.63  
334     	-80.2   
334.4   	-79.1   
334.8   	-75.22  
335.2   	-60.21  
335.6   	4.631   
336     	42.67   
336.4   	30.7    
336.8   	13.62   
337.2   	-4.23   
337.6   	-22.13  
338     	-41.01  
338.4   	-57.13  
338.8   	-67.23  
339.2   	-72.9   
339.6   	-76.05  
340     	-77.86  
340.4   	-78.93  
340.8   	-79.6   
341.2   	-80.04  
341.6   	-80.32  
342     	-80.51  
342.4   	-80.64  
342.8   	-80.72  
343.2   	-80.78  
343.6   	-80.81  
344     	-80.8   
344.4   	-80.76  
344.8   	-80.71  
345.2   	-80.64  
345.6   	-80.56  
346     	-80.48  
346.4   	-80.38  
346.8   	-80.28  
347.2   	-80.15  
347.6   	-79.85  
348     	-79.07  
348.4   	-76.43  
348.8   	-65.86  
349.2   	-24.39  
349.6   	43.64   
350     	34.44   
350.4   	17.98   
350.8   	0.06999 
351.2   	-17.66  
351.6   	-36.5   
352     	-53.78  
352.4   	-65.31  
352.8   	-71.84  
353.2   	-75.46  
353.6   	-77.52  
354     	-78.73  
354.4   	-79.48  
354.8   	-79.96  
355.2   	-80.28  
355.6   	-80.5   
356     	-80.65  
356.4   	-80.76  
356.8   	-80.83  
357.2   	-80.88  
357.6   	-80.91  
358     	-80.93  
358.4   	-80.93  
358.8   	-80.94  
359.2   	-80.94  
359.6   	-80.94  
360     	-80.93  
360.4   	-80.92  
360.8   	-80.91  
361.2   	-80.89  
361.6   	-80.86  
362     	-80.8   
362.4   	-80.63  
362.8   	-80.1   
363.2   	-78.62  
363.6   	-72.96  
364     	-51.21  
364.4   	35.28   
364.8   	40.59   
365.2   	26.33   
365.6   	8.712   
366     	-9.038  
366.4   	-27.28  
366.8   	-45.93  
367.2   	-60.5   
367.6   	-69.16  
368     	-73.97  
368.4   	-76.67  
368.8   	-78.23  
369.2   	-79.17  
369.6   	-79.76  
370     	-80.14  
370.4   	-80.4   
370.8   	-80.57  
371.2   	-80.69  
371.6   	-80.77  
372     	-80.83  
372.4   	-80.87  
372.8   	-80.89  
373.2   	-80.91  
373.6   	-80.91  
374     	-80.92  
374.4   	-80.91  
374.8   	-80.91  
375.2   	-80.9   
375.6   	-80.89  
376     	-80.89  
376.4   	-80.88  
376.8   	-80.86  
377.2   	-80.85  
377.6   	-80.81  
378     	-80.64  
378.4   	-80.1   
378.8   	-78.59  
379.2   	-72.84  
379.6   	-50.74  
380     	35.88   
380.4   	40.46   
380.8   	26.12   
381.2   	8.493   
381.6   	-9.252  
382     	-27.52  
382.4   	-46.15  
382.8   	-60.65  
383.2   	-69.25  
383.6   	-74.04  
384     	-76.72  
384.4   	-78.27  
384.8   	-79.21  
385.2   	-79.79  
385.6   	-80.17  
386     	-80.42  
386.4   	-80.59  
386.8   	-80.7   
387.2   	-80.78  
387.6   	-80.83  
388     	-80.85  
388.4   	-80.86  
388.8   	-80.85  
389.2   	-80.82  
389.6   	-80.78  
390     	-80.72  
390.4   	-80.67  
390.8   	-80.6   
391.2   	-80.47  
391.6   	-80.09  
392     	-79.08  
392.4   	-75.46  
392.8   	-61.17  
393.2   	0.2958  
393.6   	43.07   
394     	31.35   
394.4   	14.31   
394.8   	-3.56   
395.2   	-21.43  
395.6   	-40.34  
396     	-56.67  
396.4   	-66.99  
396.8   	-72.79  
397.2   	-76.02  
397.6   	-77.87  
398     	-78.98  
398.4   	-79.68  
398.8   	-80.13  
399.2   	-80.44  
399.6   	-80.65  
400     	-80.81  
400.4   	-80.93  
400.8   	-81.02  
401.2   	-81.09  
401.6   	-81.15  
402     	-81.18  
402.4   	-81.21  
402.8   	-81.22  
403.2   	-81.22  
403.6   	-81.22  
404     	-81.21  
404.4   	-81.19  
404.8   	-81.17  
405.2   	-81.14  
405.6   	-81.12  
406     	-81.09  
406.4   	-81.07  
406.8   	-81.04  
407.2   	-81.02  
407.6   	-81     
408     	-80.98  
408.4   	-80.96  
408.8   	-80.94  
409.2   	-80.9   
409.6   	-80.86  
410     	-80.82  
410.4   	-80.78  
410.8   	-80.74  
411.2   	-80.7   
411.6   	-80.66  
412     	-80.63  
412.4   	-80.59  
412.8   	-80.54  
413.2   	-80.49  
413.6   	-80.44  
414     	-80.39  
414.4   	-80.35  
414.8   	-80.31  
415.2   	-80.26  
415.6   	-80.22  
416     	-80.18  
416.4   	-80.14  
416.8   	-80.1   
417.2   	-80.06  
417.6   	-80.02  
418     	-80     
418.4   	-79.97  
418.8   	-79.95  
419.2   	-79.93  
419.6   	-79.92  
420     	-79.9   
420.4   	-79.89  
420.8   	-79.87  
421.2   	-79.86  
421.6   	-79.85  
422     	-79.83  
422.4   	-79.8   
422.8   	-79.72  
423.2   	-79.39  
423.6   	-78.38  
424     	-74.54  
424.4   	-58.95  
424.8   	12.67   
425.2   	42.71   
425.6   	30.19   
426     	12.96   
426.4   	-4.897  
426.8   	-22.84  
427.2   	-41.73  
427.6   	-57.68  
428     	-67.57  
428.4   	-73.09  
428.8   	-76.17  
429.2   	-77.93  
429.6   	-78.97  
430     	-79.62  
430.4   	-80.04  
430.8   	-80.32  
431.2   	-80.51  
431.6   	-80.64  
432     	-80.74  
432.4   	-80.8   
432.8   	-80.83  
433.2   	-80.85  
433.6   	-80.86  
434     	-80.86  
434.4   	-80.85  
434.8   	-80.83  
435.2   	-80.81  
435.6   	-80.79  
436     	-80.76  
436.4   	-80.74  
436.8   	-80.72  
437.2   	-80.69  
437.6   	-80.66  
438     	-80.62  
438.4   	-80.45  
438.8   	-79.92  
439.2   	-78.4   
439.6   	-72.54  
440     	-49.93  
440.4   	36.78   
440.8   	40.23   
441.2   	25.76   
441.6   	8.104   
442     	-9.629  
442.4   	-27.92  
442.8   	-46.51  
443.2   	-60.88  
443.6   	-69.37  
444     	-74.1   
444.4   	-76.75  
444.8   	-78.29  
445.2   	-79.23  
445.6   	-79.82  
446     	-80.21  
446.4   	-80.47  
446.8   	-80.65  
447.2   	-80.77  
447.6   	-80.85  
448     	-80.9   
448.4   	-80.93  
448.8   	-80.94  
449.2   	-80.94  
449.6   	-80.93  
450     	-80.91  
450.4   	-80.89  
450.8   	-80.86  
451.2   	-80.81  
451.6   	-80.77  
452     	-80.71  
452.4   	-80.64  
452.8   	-80.54  
453.2   	-80.27  
453.6   	-79.54  
454     	-77.2   
454.4   	-68.01  
454.8   	-32.92  
455.2   	43.27   
455.6   	35.99   
456     	19.91   
456.4   	2.027   
456.8   	-15.65  
457.2   	-34.37  
457.6   	-52.05  
458     	-64.28  
458.4   	-71.26  
458.8   	-75.13  
459.2   	-77.32  
459.6   	-78.6   
460     	-79.38  
460.4   	-79.87  
460.8   	-80.19  
461.2   	-80.39  
461.6   	-80.51  
462     	-80.58  
462.4   	-80.62  
462.8   	-80.63  
463.2   	-80.63  
463.6   	-80.61  
464     	-80.59  
464.4   	-80.55  
464.8   	-80.51  
465.2   	-80.42  
465.6   	-80.14  
466     	-79.39  
466.4   	-76.98  
466.8   	-67.51  
467.2   	-31.28  
467.6   	43.3    
468     	35.59   
468.4   	19.43   
468.8   	1.55    
469.2   	-16.14  
469.6   	-34.89  
470     	-52.48  
470.4   	-64.53  
470.8   	-71.4   
471.2   	-75.21  
471.6   	-77.37  
472     	-78.63  
472.4   	-79.4   
472.8   	-79.9   
473.2   	-80.22  
473.6   	-80.44  
474     	-80.59  
474.4   	-80.69  
474.8   	-80.76  
475.2   	-80.8   
475.6   	-80.81  
476     	-80.81  
476.4   	-80.79  
476.8   	-80.76  
477.2   	-80.71  
477.6   	-80.59  
478     	-80.19  
478.4   	-79.16  
478.8   	-75.5   
479.2   	-61.19  
479.6   	-0.02064
480     	43.01   
480.4   	31.32   
480.8   	14.3    
481.2   	-3.57   
481.6   	-21.44  
482     	-40.34  
482.4   	-56.67  
482.8   	-66.99  
483.2   	-72.78  
483.6   	-76.01  
484     	-77.86  
484.4   	-78.96  
484.8   	-79.64  
485.2   	-80.08  
485.6   	-80.38  
486     	-80.59  
486.4   	-80.73  
486.8   	-80.83  
487.2   	-80.9   
487.6   	-80.93  
488     	-80.94  
488.4   	-80.93  
488.8   	-80.92  
489.2   	-80.89  
489.6   	-80.85  
490     	-80.81  
490.4   	-80.77  
490.8   	-80.73  
491.2   	-80.68  
491.6   	-80.62  
492     	-80.49  
492.4   	-80.09  
492.8   	-79.03  
493.2   	-75.21  
493.6   	-60.13  
494     	6.522   
494.4   	42.9    
494.8   	30.78   
495.2   	13.64   
495.6   	-4.217  
496     	-22.12  
496.4   	-41.02  
496.8   	-57.16  
497.2   	-67.27  
497.6   	-72.93  
498     	-76.08  
498.4   	-77.88  
498.8   	-78.95  
499.2   	-79.61  
499.6   	-80.04  
500     	-80.32  
500.4   	-80.51  
500.8   	-80.64  
501.2   	-80.73  
501.6   	-80.79  
502     	-80.83  
502.4   	-80.86  
502.8   	-80.88  
503.2   	-80.89  
503.6   	-80.89  
504     	-80.89  
504.4   	-80.88  
504.8   	-80.87  
505.2   	-80.85  
505.6   	-80.83  
506     	-80.8   
506.4   	-80.76  
506.8   	-80.71  
507.2   	-80.65  
507.6   	-80.58  
508     	-80.48  
508.4   	-80.3   
508.8   	-79.78  
509.2   	-78.34  
509.6   	-72.75  
510     	-51     
510.4   	35.57   
510.8   	40.55   
511.2   	26.24   
511.6   	8.617   
512     	-9.133  
512.4   	-27.39  
512.8   	-46.03  
513.2   	-60.58  
513.6   	-69.2   
514     	-73.99  
514.4   	-76.67  
514.8   	-78.21  
515.2   	-79.14  
515.6   	-79.72  
516     	-80.08  
516.4   	-80.32  
516.8   	-80.48  
517.2   	-80.59  
517.6   	-80.66  
518     	-80.71  
518.4   	-80.73  
518.8   	-80.74  
519.2   	-80.74  
519.6   	-80.72  
520     	-80.69  
520.4   	-80.64  
520.8   	-80.57  
521.2   	-80.49  
521.6   	-80.4   
522     	-80.31  
522.4   	-80.19  
522.8   	-79.91  
523.2   	-79.16  
523.6   	-76.63  
524     	-66.57  
524.4   	-27.36  
524.8   	43.6    
525.2   	34.96   
525.6   	18.6    
526     	0.6975  
526.4   	-17.02  
526.8   	-35.84  
527.2   	-53.26  
527.6   	-65.01  
528     	-71.68  
528.4   	-75.38  
528.8   	-77.48  
