
SWEPT_VAR_1 = 65.0    // Syn: Source PP \ NetStim \ PARAMETER \ interval (ms)

t	s.v( 0.05 )
76.4    	-78.09  
76.8    	-79.11  
77.2    	-79.75  
77.6    	-80.17  
78      	-80.46  
78.4    	-80.66  
78.8    	-80.8   
79.2    	-80.91  
79.6    	-80.98  
80      	-81.03  
80.4    	-81.07  
80.8    	-81.09  
81.2    	-81.09  
81.6    	-81.09  
82      	-81.09  
82.4    	-81.08  
82.8    	-81.07  
83.2    	-81.06  
83.6    	-81.04  
84      	-81.01  
84.4    	-80.97  
84.8    	-80.93  
85.2    	-80.9   
85.6    	-80.86  
86      	-80.81  
86.4    	-80.75  
86.8    	-80.58  
87.2    	-80.08  
87.6    	-78.69  
88      	-73.42  
88.4    	-52.97  
88.8    	32.67   
89.2    	41.08   
89.6    	27.13   
90      	9.578   
90.4    	-8.189  
90.8    	-26.37  
91.2    	-45.08  
91.6    	-59.95  
92      	-68.85  
92.4    	-73.82  
92.8    	-76.6   
93.2    	-78.21  
93.6    	-79.19  
94      	-79.8   
94.4    	-80.21  
94.8    	-80.48  
95.2    	-80.68  
95.6    	-80.82  
96      	-80.92  
96.4    	-81     
96.8    	-81.05  
97.2    	-81.09  
97.6    	-81.11  
98      	-81.05  
98.4    	-80.75  
98.8    	-79.98  
99.2    	-77.62  
99.6    	-68.66  
100     	-35.32  
100.4   	42.81   
100.8   	36.36   
101.2   	20.45   
101.6   	2.59    
102     	-15.09  
102.4   	-33.77  
102.8   	-51.56  
103.2   	-63.99  
103.6   	-71.11  
104     	-75.07  
104.4   	-77.31  
104.8   	-78.63  
105.2   	-79.45  
105.6   	-79.97  
106     	-80.32  
106.4   	-80.57  
106.8   	-80.74  
107.2   	-80.87  
107.6   	-80.97  
108     	-81.05  
108.4   	-81.11  
108.8   	-81.16  
109.2   	-81.2   
109.6   	-81.24  
110     	-81.27  
110.4   	-81.3   
110.8   	-81.32  
111.2   	-81.35  
111.6   	-81.38  
112     	-81.4   
112.4   	-81.43  
112.8   	-81.45  
113.2   	-81.48  
113.6   	-81.51  
114     	-81.54  
114.4   	-81.57  
114.8   	-81.6   
115.2   	-81.62  
115.6   	-81.64  
116     	-81.65  
116.4   	-81.66  
116.8   	-81.66  
117.2   	-81.66  
117.6   	-81.66  
118     	-81.66  
118.4   	-81.66  
118.8   	-81.64  
119.2   	-81.61  
119.6   	-81.57  
120     	-81.54  
120.4   	-81.5   
120.8   	-81.47  
121.2   	-81.44  
121.6   	-81.42  
122     	-81.4   
122.4   	-81.38  
122.8   	-81.36  
123.2   	-81.35  
123.6   	-81.34  
124     	-81.34  
124.4   	-81.33  
124.8   	-81.34  
125.2   	-81.34  
125.6   	-81.35  
126     	-81.36  
126.4   	-81.35  
126.8   	-81.35  
127.2   	-81.33  
127.6   	-81.31  
128     	-81.29  
128.4   	-81.27  
128.8   	-81.26  
129.2   	-81.24  
129.6   	-81.22  
130     	-81.19  
130.4   	-81.15  
130.8   	-81.12  
131.2   	-81.07  
131.6   	-81.03  
132     	-80.97  
132.4   	-80.91  
132.8   	-80.85  
133.2   	-80.8   
133.6   	-80.76  
134     	-80.72  
134.4   	-80.68  
134.8   	-80.66  
135.2   	-80.64  
135.6   	-80.62  
136     	-80.6   
136.4   	-80.59  
136.8   	-80.58  
137.2   	-80.57  
137.6   	-80.58  
138     	-80.58  
138.4   	-80.59  
138.8   	-80.59  
139.2   	-80.59  
139.6   	-80.58  
140     	-80.57  
140.4   	-80.55  
140.8   	-80.53  
141.2   	-80.51  
141.6   	-80.5   
142     	-80.48  
142.4   	-80.47  
142.8   	-80.46  
143.2   	-80.45  
143.6   	-80.44  
144     	-80.43  
144.4   	-80.43  
144.8   	-80.42  
145.2   	-80.42  
145.6   	-80.42  
146     	-80.42  
146.4   	-80.43  
146.8   	-80.43  
147.2   	-80.44  
147.6   	-80.44  
148     	-80.44  
148.4   	-80.44  
148.8   	-80.43  
149.2   	-80.42  
149.6   	-80.41  
150     	-80.39  
150.4   	-80.37  
150.8   	-80.34  
151.2   	-80.31  
151.6   	-80.28  
152     	-80.24  
152.4   	-80.21  
152.8   	-80.19  
153.2   	-80.17  
153.6   	-80.16  
154     	-80.14  
154.4   	-80.12  
154.8   	-80.1   
155.2   	-80.08  
155.6   	-80.06  
156     	-80.04  
156.4   	-80.01  
156.8   	-79.99  
157.2   	-79.97  
157.6   	-79.95  
158     	-79.93  
158.4   	-79.9   
158.8   	-79.88  
159.2   	-79.86  
159.6   	-79.84  
160     	-79.82  
160.4   	-79.81  
160.8   	-79.78  
161.2   	-79.76  
161.6   	-79.73  
162     	-79.71  
162.4   	-79.7   
162.8   	-79.69  
163.2   	-79.68  
163.6   	-79.69  
164     	-79.7   
164.4   	-79.72  
164.8   	-79.74  
165.2   	-79.76  
165.6   	-79.78  
166     	-79.8   
166.4   	-79.83  
166.8   	-79.86  
167.2   	-79.89  
167.6   	-79.91  
168     	-79.93  
168.4   	-79.94  
168.8   	-79.95  
169.2   	-79.96  
169.6   	-79.97  
170     	-79.97  
170.4   	-79.98  
170.8   	-79.98  
171.2   	-79.98  
171.6   	-79.98  
172     	-79.98  
172.4   	-79.99  
172.8   	-79.99  
173.2   	-79.99  
173.6   	-79.99  
174     	-79.99  
174.4   	-80     
174.8   	-80     
175.2   	-80     
175.6   	-79.99  
176     	-79.98  
176.4   	-79.97  
176.8   	-79.96  
177.2   	-79.96  
177.6   	-79.97  
178     	-79.98  
178.4   	-79.99  
178.8   	-80.02  
179.2   	-80.04  
179.6   	-80.07  
180     	-80.1   
180.4   	-80.13  
180.8   	-80.16  
181.2   	-80.2   
181.6   	-80.23  
182     	-80.26  
182.4   	-80.3   
182.8   	-80.33  
183.2   	-80.37  
183.6   	-80.4   
184     	-80.44  
184.4   	-80.47  
184.8   	-80.51  
185.2   	-80.54  
185.6   	-80.56  
186     	-80.58  
186.4   	-80.6   
186.8   	-80.61  
187.2   	-80.62  
187.6   	-80.61  
188     	-80.52  
188.4   	-80.14  
188.8   	-79.09  
189.2   	-75.3   
189.6   	-60.36  
190     	5.516   
190.4   	42.99   
190.8   	30.92   
191.2   	13.8    
191.6   	-4.068  
192     	-21.97  
192.4   	-40.87  
192.8   	-57.06  
193.2   	-67.22  
193.6   	-72.91  
194     	-76.09  
194.4   	-77.92  
194.8   	-79.02  
195.2   	-79.71  
195.6   	-80.16  
196     	-80.46  
196.4   	-80.68  
196.8   	-80.83  
197.2   	-80.95  
197.6   	-81.04  
198     	-81.1   
198.4   	-81.16  
198.8   	-81.21  
199.2   	-81.25  
199.6   	-81.28  
200     	-81.31  
200.4   	-81.33  
200.8   	-81.35  
201.2   	-81.36  
201.6   	-81.37  
202     	-81.38  
202.4   	-81.39  
202.8   	-81.4   
203.2   	-81.41  
203.6   	-81.43  
204     	-81.44  
204.4   	-81.44  
204.8   	-81.45  
205.2   	-81.46  
205.6   	-81.46  
206     	-81.46  
206.4   	-81.45  
206.8   	-81.45  
207.2   	-81.44  
207.6   	-81.44  
208     	-81.44  
208.4   	-81.44  
208.8   	-81.45  
209.2   	-81.46  
209.6   	-81.47  
210     	-81.47  
210.4   	-81.47  
210.8   	-81.46  
211.2   	-81.44  
211.6   	-81.4   
212     	-81.35  
212.4   	-81.2   
212.8   	-80.74  
213.2   	-79.57  
213.6   	-75.45  
214     	-59.63  
214.4   	10.08   
214.8   	42.8    
215.2   	30.47   
215.6   	13.3    
216     	-4.556  
216.4   	-22.48  
216.8   	-41.37  
217.2   	-57.4   
217.6   	-67.41  
218     	-73.02  
218.4   	-76.15  
218.8   	-77.95  
219.2   	-79.04  
219.6   	-79.73  
220     	-80.18  
220.4   	-80.5   
220.8   	-80.72  
221.2   	-80.9   
221.6   	-81.03  
222     	-81.14  
222.4   	-81.22  
222.8   	-81.29  
223.2   	-81.33  
223.6   	-81.37  
224     	-81.4   
224.4   	-81.42  
224.8   	-81.45  
225.2   	-81.47  
225.6   	-81.49  
226     	-81.51  
226.4   	-81.53  
226.8   	-81.56  
227.2   	-81.58  
227.6   	-81.61  
228     	-81.63  
228.4   	-81.65  
228.8   	-81.66  
229.2   	-81.66  
229.6   	-81.65  
230     	-81.64  
230.4   	-81.61  
230.8   	-81.57  
231.2   	-81.53  
231.6   	-81.48  
232     	-81.44  
232.4   	-81.4   
232.8   	-81.36  
233.2   	-81.33  
233.6   	-81.3   
234     	-81.26  
234.4   	-81.23  
234.8   	-81.2   
235.2   	-81.17  
235.6   	-81.14  
236     	-81.1   
236.4   	-81.05  
236.8   	-81     
237.2   	-80.95  
237.6   	-80.91  
238     	-80.87  
238.4   	-80.83  
238.8   	-80.8   
239.2   	-80.77  
239.6   	-80.75  
240     	-80.74  
240.4   	-80.72  
240.8   	-80.7   
241.2   	-80.68  
241.6   	-80.66  
242     	-80.64  
242.4   	-80.61  
242.8   	-80.57  
243.2   	-80.53  
243.6   	-80.49  
244     	-80.45  
244.4   	-80.42  
244.8   	-80.39  
245.2   	-80.37  
245.6   	-80.35  
246     	-80.34  
246.4   	-80.32  
246.8   	-80.3   
247.2   	-80.27  
247.6   	-80.24  
248     	-80.2   
248.4   	-80.17  
248.8   	-80.12  
249.2   	-79.96  
249.6   	-79.43  
250     	-77.83  
250.4   	-71.44  
250.8   	-46.57  
251.2   	39.56   
251.6   	39.3    
252     	24.34   
252.4   	6.598   
252.8   	-11.09  
253.2   	-29.49  
253.6   	-47.91  
254     	-61.76  
254.4   	-69.87  
254.8   	-74.38  
255.2   	-76.92  
255.6   	-78.4   
256     	-79.3   
256.4   	-79.87  
256.8   	-80.25  
257.2   	-80.52  
257.6   	-80.7   
258     	-80.84  
258.4   	-80.94  
258.8   	-81.02  
259.2   	-81.07  
259.6   	-81.11  
260     	-81.14  
260.4   	-81.15  
260.8   	-81.16  
261.2   	-81.16  
261.6   	-81.16  
262     	-81.15  
262.4   	-81.15  
262.8   	-81.15  
263.2   	-81.15  
263.6   	-81.16  
264     	-81.16  
264.4   	-81.17  
264.8   	-81.18  
265.2   	-81.19  
265.6   	-81.19  
266     	-81.2   
266.4   	-81.21  
266.8   	-81.22  
267.2   	-81.23  
267.6   	-81.24  
268     	-81.24  
268.4   	-81.24  
268.8   	-81.24  
269.2   	-81.23  
269.6   	-81.23  
270     	-81.22  
270.4   	-81.22  
270.8   	-81.23  
271.2   	-81.23  
271.6   	-81.23  
272     	-81.23  
272.4   	-81.24  
272.8   	-81.24  
273.2   	-81.23  
273.6   	-81.21  
274     	-81.19  
274.4   	-81.17  
274.8   	-81.15  
275.2   	-81.13  
275.6   	-81.11  
276     	-81.09  
276.4   	-81.08  
276.8   	-81.06  
277.2   	-81.04  
277.6   	-81.02  
278     	-81     
278.4   	-80.98  
278.8   	-80.96  
279.2   	-80.93  
279.6   	-80.91  
280     	-80.88  
280.4   	-80.85  
280.8   	-80.8   
281.2   	-80.76  
281.6   	-80.71  
282     	-80.66  
282.4   	-80.61  
282.8   	-80.55  
283.2   	-80.4   
283.6   	-79.92  
284     	-78.57  
284.4   	-73.38  
284.8   	-53.16  
285.2   	32.35   
285.6   	41.15   
286     	27.22   
286.4   	9.677   
286.8   	-8.095  
287.2   	-26.27  
287.6   	-45     
288     	-59.91  
288.4   	-68.84  
288.8   	-73.82  
289.2   	-76.61  
289.6   	-78.23  
290     	-79.21  
290.4   	-79.84  
290.8   	-80.26  
291.2   	-80.55  
291.6   	-80.76  
292     	-80.92  
292.4   	-81.03  
292.8   	-81.11  
293.2   	-81.17  
293.6   	-81.22  
294     	-81.25  
294.4   	-81.27  
294.8   	-81.28  
295.2   	-81.29  
295.6   	-81.29  
296     	-81.28  
296.4   	-81.27  
296.8   	-81.26  
297.2   	-81.24  
297.6   	-81.23  
298     	-81.22  
298.4   	-81.22  
298.8   	-81.22  
299.2   	-81.22  
299.6   	-81.22  
300     	-81.22  
300.4   	-81.22  
300.8   	-81.21  
301.2   	-81.2   
301.6   	-81.18  
302     	-81.15  
302.4   	-81.12  
302.8   	-81.1   
303.2   	-81.07  
303.6   	-81.04  
304     	-81.01  
304.4   	-80.96  
304.8   	-80.91  
305.2   	-80.87  
305.6   	-80.82  
306     	-80.77  
306.4   	-80.72  
306.8   	-80.66  
307.2   	-80.59  
307.6   	-80.46  
308     	-80.08  
308.4   	-79.06  
308.8   	-75.4   
309.2   	-60.89  
309.6   	2.4     
310     	43.1    
310.4   	31.22   
310.8   	14.15   
311.2   	-3.721  
311.6   	-21.59  
312     	-40.49  
312.4   	-56.77  
312.8   	-67.03  
313.2   	-72.79  
313.6   	-75.99  
314     	-77.82  
314.4   	-78.91  
314.8   	-79.58  
315.2   	-80.01  
315.6   	-80.29  
316     	-80.48  
316.4   	-80.61  
316.8   	-80.7   
317.2   	-80.76  
317.6   	-80.79  
318     	-80.81  
318.4   	-80.81  
318.8   	-80.8   
319.2   	-80.78  
319.6   	-80.73  
320     	-80.59  
320.4   	-80.16  
320.8   	-79     
321.2   	-74.79  
321.6   	-58.37  
322     	15.44   
322.4   	42.41   
322.8   	29.75   
323.2   	12.5    
323.6   	-5.328  
324     	-23.3   
324.4   	-42.15  
324.8   	-57.94  
325.2   	-67.7   
325.6   	-73.16  
326     	-76.2   
326.4   	-77.95  
326.8   	-78.99  
327.2   	-79.64  
327.6   	-80.06  
328     	-80.34  
328.4   	-80.53  
328.8   	-80.66  
329.2   	-80.74  
329.6   	-80.79  
330     	-80.82  
330.4   	-80.84  
330.8   	-80.84  
331.2   	-80.84  
331.6   	-80.83  
332     	-80.82  
332.4   	-80.8   
332.8   	-80.78  
333.2   	-80.74  
333.6   	-80.7   
334     	-80.65  
334.4   	-80.6   
334.8   	-80.55  
335.2   	-80.5   
335.6   	-80.46  
336     	-80.43  
336.4   	-80.4   
336.8   	-80.38  
337.2   	-80.36  
337.6   	-80.35  
338     	-80.33  
338.4   	-80.32  
338.8   	-80.3   
339.2   	-80.21  
339.6   	-79.83  
340     	-78.76  
340.4   	-74.78  
340.8   	-58.95  
341.2   	12.98   
341.6   	42.69   
342     	30.15   
342.4   	12.92   
342.8   	-4.927  
343.2   	-22.88  
343.6   	-41.78  
344     	-57.72  
344.4   	-67.6   
344.8   	-73.13  
345.2   	-76.22  
345.6   	-78     
346     	-79.07  
346.4   	-79.75  
346.8   	-80.19  
347.2   	-80.49  
347.6   	-80.7   
348     	-80.86  
348.4   	-80.98  
348.8   	-81.07  
349.2   	-81.15  
349.6   	-81.21  
350     	-81.26  
350.4   	-81.3   
350.8   	-81.33  
351.2   	-81.34  
351.6   	-81.35  
352     	-81.36  
352.4   	-81.36  
352.8   	-81.36  
353.2   	-81.37  
353.6   	-81.37  
354     	-81.38  
354.4   	-81.38  
354.8   	-81.39  
355.2   	-81.4   
355.6   	-81.4   
356     	-81.39  
356.4   	-81.39  
356.8   	-81.38  
357.2   	-81.38  
357.6   	-81.38  
358     	-81.37  
358.4   	-81.37  
358.8   	-81.37  
359.2   	-81.37  
359.6   	-81.36  
360     	-81.34  
360.4   	-81.33  
360.8   	-81.31  
361.2   	-81.29  
361.6   	-81.27  
362     	-81.25  
362.4   	-81.23  
362.8   	-81.2   
363.2   	-81.17  
363.6   	-81.13  
364     	-81.1   
364.4   	-81.05  
364.8   	-81.01  
365.2   	-80.9   
365.6   	-80.54  
366     	-79.57  
366.4   	-76.3   
366.8   	-63.55  
367.2   	-12.18  
367.6   	43.49   
368     	32.74   
368.4   	15.92   
368.8   	-1.958  
369.2   	-19.73  
369.6   	-38.6   
370     	-55.36  
370.4   	-66.23  
370.8   	-72.36  
371.2   	-75.78  
371.6   	-77.73  
372     	-78.9   
372.4   	-79.62  
372.8   	-80.09  
373.2   	-80.41  
373.6   	-80.63  
374     	-80.78  
374.4   	-80.89  
374.8   	-80.97  
375.2   	-81.03  
375.6   	-81.07  
376     	-81.11  
376.4   	-81.14  
376.8   	-81.16  
377.2   	-81.17  
377.6   	-81.18  
378     	-81.19  
378.4   	-81.19  
378.8   	-81.2   
379.2   	-81.2   
379.6   	-81.2   
380     	-81.21  
380.4   	-81.21  
380.8   	-81.21  
381.2   	-81.21  
381.6   	-81.21  
382     	-81.22  
382.4   	-81.23  
382.8   	-81.24  
383.2   	-81.25  
383.6   	-81.26  
384     	-81.28  
384.4   	-81.29  
384.8   	-81.31  
385.2   	-81.32  
385.6   	-81.35  
386     	-81.37  
386.4   	-81.38  
386.8   	-81.4   
387.2   	-81.41  
387.6   	-81.43  
388     	-81.45  
388.4   	-81.46  
388.8   	-81.46  
389.2   	-81.45  
389.6   	-81.44  
390     	-81.43  
390.4   	-81.41  
390.8   	-81.4   
391.2   	-81.39  
391.6   	-81.38  
392     	-81.38  
392.4   	-81.37  
392.8   	-81.37  
393.2   	-81.37  
393.6   	-81.36  
394     	-81.36  
394.4   	-81.35  
394.8   	-81.34  
395.2   	-81.33  
395.6   	-81.32  
396     	-81.31  
396.4   	-81.29  
396.8   	-81.25  
397.2   	-81.17  
397.6   	-80.9   
398     	-80.19  
398.4   	-78.07  
398.8   	-69.96  
399.2   	-39.62  
399.6   	42.4    
400     	37.56   
400.4   	21.94   
400.8   	4.095   
401.2   	-13.59  
401.6   	-32.19  
402     	-50.27  
402.4   	-63.22  
402.8   	-70.68  
403.2   	-74.83  
403.6   	-77.18  
404     	-78.55  
404.4   	-79.4   
404.8   	-79.94  
405.2   	-80.3   
405.6   	-80.55  
406     	-80.73  
406.4   	-80.85  
406.8   	-80.93  
407.2   	-80.98  
407.6   	-81.01  
408     	-81.03  
408.4   	-81.03  
408.8   	-81.02  
409.2   	-81.01  
409.6   	-80.99  
410     	-80.97  
410.4   	-80.94  
410.8   	-80.91  
411.2   	-80.87  
411.6   	-80.83  
412     	-80.76  
412.4   	-80.63  
412.8   	-80.23  
413.2   	-79.2   
413.6   	-75.54  
414     	-61.16  
414.4   	0.7462  
414.8   	43.11   
415.2   	31.35   
415.6   	14.31   
416     	-3.565  
416.4   	-21.44  
416.8   	-40.34  
417.2   	-56.66  
417.6   	-66.98  
418     	-72.78  
418.4   	-76.01  
418.8   	-77.86  
419.2   	-78.97  
419.6   	-79.66  
420     	-80.11  
420.4   	-80.41  
420.8   	-80.63  
421.2   	-80.78  
421.6   	-80.88  
422     	-80.96  
422.4   	-81.02  
422.8   	-81.07  
423.2   	-81.1   
423.6   	-81.13  
424     	-81.15  
424.4   	-81.17  
424.8   	-81.17  
425.2   	-81.17  
425.6   	-81.16  
426     	-81.15  
426.4   	-81.14  
426.8   	-81.13  
427.2   	-81.12  
427.6   	-81.11  
428     	-81.1   
428.4   	-81.09  
428.8   	-81.08  
429.2   	-81.07  
429.6   	-81.07  
430     	-81.06  
430.4   	-81.06  
430.8   	-81.06  
431.2   	-81.06  
431.6   	-81.06  
432     	-81.05  
432.4   	-81.05  
432.8   	-81.04  
433.2   	-81.03  
433.6   	-81.02  
434     	-81.01  
434.4   	-81.01  
434.8   	-81     
435.2   	-81     
435.6   	-81.01  
436     	-81.01  
436.4   	-81.02  
436.8   	-81.03  
437.2   	-81.04  
437.6   	-81.05  
438     	-81.07  
438.4   	-81.09  
438.8   	-81.11  
439.2   	-81.13  
439.6   	-81.15  
440     	-81.18  
440.4   	-81.21  
440.8   	-81.24  
441.2   	-81.28  
441.6   	-81.32  
442     	-81.35  
442.4   	-81.38  
442.8   	-81.39  
443.2   	-81.4   
443.6   	-81.41  
444     	-81.41  
444.4   	-81.41  
444.8   	-81.4   
445.2   	-81.38  
445.6   	-81.35  
446     	-81.29  
446.4   	-81.06  
446.8   	-80.42  
447.2   	-78.63  
447.6   	-71.86  
448     	-46.46  
448.4   	39.62   
448.8   	39.26   
449.2   	24.31   
449.6   	6.572   
450     	-11.11  
450.4   	-29.51  
450.8   	-47.9   
451.2   	-61.74  
451.6   	-69.85  
452     	-74.37  
452.4   	-76.91  
452.8   	-78.4   
453.2   	-79.31  
453.6   	-79.9   
454     	-80.29  
454.4   	-80.55  
454.8   	-80.74  
455.2   	-80.88  
455.6   	-80.97  
456     	-81.04  
456.4   	-81.08  
456.8   	-81.11  
457.2   	-81.13  
457.6   	-81.14  
458     	-81.14  
458.4   	-81.14  
458.8   	-81.14  
459.2   	-81.14  
459.6   	-81.14  
460     	-81.14  
460.4   	-81.15  
460.8   	-81.14  
461.2   	-81.14  
461.6   	-81.14  
462     	-81.13  
462.4   	-81.13  
462.8   	-81.13  
463.2   	-81.14  
463.6   	-81.14  
464     	-81.15  
464.4   	-81.17  
464.8   	-81.19  
465.2   	-81.21  
465.6   	-81.23  
466     	-81.25  
466.4   	-81.28  
466.8   	-81.31  
467.2   	-81.34  
467.6   	-81.36  
468     	-81.39  
468.4   	-81.41  
468.8   	-81.43  
469.2   	-81.45  
469.6   	-81.47  
470     	-81.5   
470.4   	-81.52  
470.8   	-81.53  
471.2   	-81.54  
471.6   	-81.55  
472     	-81.56  
472.4   	-81.56  
472.8   	-81.56  
473.2   	-81.56  
473.6   	-81.56  
474     	-81.55  
474.4   	-81.55  
474.8   	-81.54  
475.2   	-81.53  
475.6   	-81.53  
476     	-81.53  
476.4   	-81.53  
476.8   	-81.53  
477.2   	-81.52  
477.6   	-81.52  
478     	-81.51  
478.4   	-81.51  
478.8   	-81.5   
479.2   	-81.5   
479.6   	-81.51  
480     	-81.51  
480.4   	-81.52  
480.8   	-81.52  
481.2   	-81.53  
481.6   	-81.54  
482     	-81.56  
482.4   	-81.57  
482.8   	-81.59  
483.2   	-81.61  
483.6   	-81.64  
484     	-81.66  
484.4   	-81.68  
484.8   	-81.7   
485.2   	-81.71  
485.6   	-81.72  
486     	-81.72  
486.4   	-81.71  
486.8   	-81.69  
487.2   	-81.66  
487.6   	-81.64  
488     	-81.62  
488.4   	-81.59  
488.8   	-81.57  
489.2   	-81.56  
489.6   	-81.53  
490     	-81.51  
490.4   	-81.49  
490.8   	-81.47  
491.2   	-81.46  
491.6   	-81.45  
492     	-81.44  
492.4   	-81.42  
492.8   	-81.4   
493.2   	-81.38  
493.6   	-81.37  
494     	-81.35  
494.4   	-81.34  
494.8   	-81.33  
495.2   	-81.32  
495.6   	-81.3   
496     	-81.27  
496.4   	-81.25  
496.8   	-81.22  
497.2   	-81.2   
497.6   	-81.18  
498     	-81.16  
498.4   	-81.14  
498.8   	-81.14  
499.2   	-81.13  
499.6   	-81.13  
500     	-81.12  
500.4   	-81.11  
500.8   	-81.09  
501.2   	-81.07  
501.6   	-81.05  
502     	-81.04  
502.4   	-81.02  
502.8   	-81.01  
503.2   	-81     
503.6   	-80.99  
504     	-80.99  
504.4   	-80.99  
504.8   	-81     
505.2   	-81.01  
505.6   	-81.03  
506     	-81.04  
506.4   	-81.06  
506.8   	-81.07  
507.2   	-81.08  
507.6   	-81.09  
508     	-81.1   
508.4   	-81.11  
508.8   	-81.12  
509.2   	-81.14  
509.6   	-81.15  
510     	-81.18  
510.4   	-81.2   
510.8   	-81.23  
511.2   	-81.25  
511.6   	-81.27  
512     	-81.3   
512.4   	-81.32  
512.8   	-81.34  
513.2   	-81.35  
513.6   	-81.36  
514     	-81.36  
514.4   	-81.37  
514.8   	-81.38  
515.2   	-81.39  
515.6   	-81.4   
516     	-81.4   
516.4   	-81.4   
516.8   	-81.4   
517.2   	-81.39  
517.6   	-81.39  
518     	-81.38  
518.4   	-81.38  
518.8   	-81.38  
519.2   	-81.39  
519.6   	-81.39  
520     	-81.4   
520.4   	-81.41  
520.8   	-81.42  
521.2   	-81.43  
521.6   	-81.44  
522     	-81.45  
522.4   	-81.46  
522.8   	-81.47  
523.2   	-81.46  
523.6   	-81.45  
524     	-81.43  
524.4   	-81.4   
524.8   	-81.37  
525.2   	-81.33  
525.6   	-81.3   
526     	-81.26  
