
SWEPT_VAR_1 = 35.0    // Syn: Source PP \ NetStim \ PARAMETER \ interval (ms)

t	s.v( 0.05 )
76.8    	-80.71  
77.2    	-80.74  
77.6    	-80.74  
78      	-80.73  
78.4    	-80.71  
78.8    	-80.68  
79.2    	-80.64  
79.6    	-80.6   
80      	-80.56  
80.4    	-80.51  
80.8    	-80.47  
81.2    	-80.43  
81.6    	-80.4   
82      	-80.37  
82.4    	-80.34  
82.8    	-80.31  
83.2    	-80.29  
83.6    	-80.26  
84      	-80.22  
84.4    	-80.1   
84.8    	-79.65  
85.2    	-78.36  
85.6    	-73.32  
86      	-53.48  
86.4    	31.67   
86.8    	41.23   
87.2    	27.37   
87.6    	9.834   
88      	-7.94   
88.4    	-26.1   
88.8    	-44.84  
89.2    	-59.79  
89.6    	-68.76  
90      	-73.76  
90.4    	-76.55  
90.8    	-78.16  
91.2    	-79.13  
91.6    	-79.74  
92      	-80.14  
92.4    	-80.4   
92.8    	-80.58  
93.2    	-80.69  
93.6    	-80.76  
94      	-80.75  
94.4    	-80.55  
94.8    	-79.99  
95.2    	-78.5   
95.6    	-72.89  
96      	-51.77  
96.4    	33.5    
96.8    	40.39   
97.2    	26.35   
97.6    	8.792   
98      	-8.945  
98.4    	-27.18  
98.8    	-45.8   
99.2    	-60.39  
99.6    	-69.08  
100     	-73.91  
100.4   	-76.62  
100.8   	-78.18  
101.2   	-79.12  
101.6   	-79.71  
102     	-80.09  
102.4   	-80.34  
102.8   	-80.51  
103.2   	-80.62  
103.6   	-80.69  
104     	-80.72  
104.4   	-80.72  
104.8   	-80.69  
105.2   	-80.63  
105.6   	-80.53  
106     	-80.29  
106.4   	-79.67  
106.8   	-77.85  
107.2   	-70.72  
107.6   	-43.73  
108     	40.82   
108.4   	38.39   
108.8   	23.17   
109.2   	5.391   
109.6   	-12.29  
110     	-30.78  
110.4   	-49.02  
110.8   	-62.42  
111.2   	-70.21  
111.6   	-74.52  
112     	-76.95  
112.4   	-78.36  
112.8   	-79.2   
113.2   	-79.73  
113.6   	-80.06  
114     	-80.27  
114.4   	-80.41  
114.8   	-80.48  
115.2   	-80.5   
115.6   	-80.49  
116     	-80.45  
116.4   	-80.39  
116.8   	-80.26  
117.2   	-79.91  
117.6   	-79.04  
118     	-76.03  
118.4   	-64.17  
118.8   	-17.2   
119.2   	43.33   
119.6   	33.16   
120     	16.48   
120.4   	-1.395  
120.8   	-19.15  
121.2   	-38     
121.6   	-54.88  
122     	-65.92  
122.4   	-72.13  
122.8   	-75.58  
123.2   	-77.52  
123.6   	-78.66  
124     	-79.35  
124.4   	-79.78  
124.8   	-80.05  
125.2   	-80.22  
125.6   	-80.32  
126     	-80.37  
126.4   	-80.4   
126.8   	-80.4   
127.2   	-80.39  
127.6   	-80.35  
128     	-80.3   
128.4   	-80.22  
128.8   	-80.05  
129.2   	-79.58  
129.6   	-78.29  
130     	-73.32  
130.4   	-53.82  
130.8   	30.51   
131.2   	41.18   
131.6   	27.43   
132     	9.936   
132.4   	-7.831  
132.8   	-25.98  
133.2   	-44.7   
133.6   	-59.69  
134     	-68.69  
134.4   	-73.7   
134.8   	-76.49  
135.2   	-78.1   
135.6   	-79.06  
136     	-79.65  
136.4   	-80.04  
136.8   	-80.3   
137.2   	-80.47  
137.6   	-80.58  
138     	-80.66  
138.4   	-80.71  
138.8   	-80.73  
139.2   	-80.74  
139.6   	-80.73  
140     	-80.71  
140.4   	-80.68  
140.8   	-80.65  
141.2   	-80.59  
141.6   	-80.47  
142     	-80.09  
142.4   	-79.1   
142.8   	-75.62  
143.2   	-61.89  
143.6   	-3.983  
144     	43.18   
144.4   	31.75   
144.8   	14.78   
145.2   	-3.086  
145.6   	-20.92  
146     	-39.8   
146.4   	-56.25  
146.8   	-66.72  
147.2   	-72.6   
147.6   	-75.87  
148     	-77.73  
148.4   	-78.82  
148.8   	-79.49  
149.2   	-79.91  
149.6   	-80.18  
150     	-80.36  
150.4   	-80.47  
150.8   	-80.55  
151.2   	-80.59  
151.6   	-80.6   
152     	-80.6   
152.4   	-80.58  
152.8   	-80.55  
153.2   	-80.51  
153.6   	-80.45  
154     	-80.29  
154.4   	-79.82  
154.8   	-78.53  
155.2   	-73.64  
155.6   	-54.56  
156     	28.95   
156.4   	41.4    
156.8   	27.79   
157.2   	10.33   
157.6   	-7.447  
158     	-25.56  
158.4   	-44.29  
158.8   	-59.4   
159.2   	-68.52  
159.6   	-73.6   
160     	-76.43  
160.4   	-78.07  
160.8   	-79.05  
161.2   	-79.66  
161.6   	-80.05  
162     	-80.3   
162.4   	-80.47  
162.8   	-80.57  
163.2   	-80.63  
163.6   	-80.66  
164     	-80.67  
164.4   	-80.66  
164.8   	-80.6   
165.2   	-80.39  
165.6   	-79.8   
166     	-78.1   
166.4   	-71.56  
166.8   	-46.81  
167.2   	38.96   
167.6   	39.14   
168     	24.27   
168.4   	6.558   
168.8   	-11.12  
169.2   	-29.51  
169.6   	-47.89  
170     	-61.72  
170.4   	-69.83  
170.8   	-74.33  
171.2   	-76.85  
171.6   	-78.31  
172     	-79.18  
172.4   	-79.72  
172.8   	-80.06  
173.2   	-80.27  
173.6   	-80.4   
174     	-80.48  
174.4   	-80.52  
174.8   	-80.54  
175.2   	-80.53  
175.6   	-80.52  
176     	-80.49  
176.4   	-80.43  
176.8   	-80.26  
177.2   	-79.74  
177.6   	-78.3   
178     	-72.73  
178.4   	-51.24  
178.8   	34.88   
179.2   	40.47   
179.6   	26.25   
180     	8.652   
180.4   	-9.094  
180.8   	-27.35  
181.2   	-45.99  
181.6   	-60.54  
182     	-69.18  
182.4   	-73.98  
182.8   	-76.67  
183.2   	-78.22  
183.6   	-79.16  
184     	-79.74  
184.4   	-80.11  
184.8   	-80.36  
185.2   	-80.53  
185.6   	-80.63  
186     	-80.69  
186.4   	-80.73  
186.8   	-80.75  
187.2   	-80.75  
187.6   	-80.73  
188     	-80.7   
188.4   	-80.66  
188.8   	-80.62  
189.2   	-80.57  
189.6   	-80.52  
190     	-80.44  
190.4   	-80.25  
190.8   	-79.7   
191.2   	-78.13  
191.6   	-72     
192     	-48.32  
192.4   	38.17   
192.8   	39.73   
193.2   	25.02   
193.6   	7.332   
194     	-10.37  
194.4   	-28.71  
194.8   	-47.2   
195.2   	-61.3   
195.6   	-69.58  
196     	-74.19  
196.4   	-76.77  
196.8   	-78.27  
197.2   	-79.17  
197.6   	-79.74  
198     	-80.1   
198.4   	-80.33  
198.8   	-80.48  
199.2   	-80.56  
199.6   	-80.6   
200     	-80.6   
200.4   	-80.58  
200.8   	-80.55  
201.2   	-80.51  
201.6   	-80.46  
202     	-80.41  
202.4   	-80.35  
202.8   	-80.26  
203.2   	-80.03  
203.6   	-79.41  
204     	-77.5   
204.4   	-69.91  
204.8   	-40.84  
205.2   	41.98   
205.6   	37.76   
206     	22.24   
206.4   	4.413   
206.8   	-13.27  
207.2   	-31.85  
207.6   	-49.97  
208     	-63.02  
208.4   	-70.54  
208.8   	-74.71  
209.2   	-77.05  
209.6   	-78.41  
210     	-79.22  
210.4   	-79.72  
210.8   	-80.04  
211.2   	-80.24  
211.6   	-80.36  
212     	-80.43  
212.4   	-80.46  
212.8   	-80.47  
213.2   	-80.44  
213.6   	-80.37  
214     	-80.12  
214.4   	-79.47  
214.8   	-77.48  
215.2   	-69.68  
215.6   	-40.29  
216     	41.86   
216.4   	37.46   
216.8   	21.93   
217.2   	4.107   
217.6   	-13.57  
218     	-32.15  
218.4   	-50.2   
218.8   	-63.14  
219.2   	-70.6   
219.6   	-74.73  
220     	-77.06  
220.4   	-78.41  
220.8   	-79.22  
221.2   	-79.72  
221.6   	-80.04  
222     	-80.24  
222.4   	-80.37  
222.8   	-80.45  
223.2   	-80.49  
223.6   	-80.51  
224     	-80.51  
224.4   	-80.5   
224.8   	-80.48  
225.2   	-80.44  
225.6   	-80.41  
226     	-80.36  
226.4   	-80.31  
226.8   	-80.25  
227.2   	-80.17  
227.6   	-80.09  
228     	-80.01  
228.4   	-79.9   
228.8   	-79.7   
229.2   	-79.14  
229.6   	-77.41  
230     	-70.41  
230.4   	-43.15  
230.8   	41.32   
231.2   	38.39   
231.6   	23.07   
232     	5.264   
232.4   	-12.43  
232.8   	-30.94  
233.2   	-49.19  
233.6   	-62.55  
234     	-70.3   
234.4   	-74.59  
234.8   	-77     
235.2   	-78.4   
235.6   	-79.25  
236     	-79.78  
236.4   	-80.11  
236.8   	-80.32  
237.2   	-80.44  
237.6   	-80.49  
238     	-80.51  
238.4   	-80.49  
238.8   	-80.46  
239.2   	-80.4   
239.6   	-80.32  
240     	-80.23  
240.4   	-80.06  
240.8   	-79.63  
241.2   	-78.47  
241.6   	-74.09  
242     	-56.75  
242.4   	21.85   
242.8   	41.94   
243.2   	28.86   
243.6   	11.51   
244     	-6.28   
244.4   	-24.29  
244.8   	-43.09  
245.2   	-58.58  
245.6   	-68.05  
246     	-73.33  
246.4   	-76.27  
246.8   	-77.95  
247.2   	-78.95  
247.6   	-79.55  
248     	-79.93  
248.4   	-80.16  
248.8   	-80.3   
249.2   	-80.38  
249.6   	-80.42  
250     	-80.43  
250.4   	-80.43  
250.8   	-80.41  
251.2   	-80.37  
251.6   	-80.32  
252     	-80.26  
252.4   	-80.16  
252.8   	-79.83  
253.2   	-78.99  
253.6   	-76.1   
254     	-64.61  
254.4   	-19     
254.8   	43.5    
255.2   	33.53   
255.6   	16.89   
256     	-1.008  
256.4   	-18.77  
256.8   	-37.64  
257.2   	-54.65  
257.6   	-65.82  
258     	-72.12  
258.4   	-75.62  
258.8   	-77.61  
259.2   	-78.78  
259.6   	-79.49  
260     	-79.95  
260.4   	-80.25  
260.8   	-80.46  
261.2   	-80.6   
261.6   	-80.7   
262     	-80.76  
262.4   	-80.8   
262.8   	-80.82  
263.2   	-80.82  
263.6   	-80.8   
264     	-80.75  
264.4   	-80.69  
264.8   	-80.62  
265.2   	-80.54  
265.6   	-80.45  
266     	-80.35  
266.4   	-80.12  
266.8   	-79.52  
267.2   	-77.77  
267.6   	-70.81  
268     	-44.09  
268.4   	40.87   
268.8   	38.6    
269.2   	23.39   
269.6   	5.604   
270     	-12.09  
270.4   	-30.57  
270.8   	-48.87  
271.2   	-62.36  
271.6   	-70.2   
272     	-74.55  
272.4   	-77     
272.8   	-78.43  
273.2   	-79.29  
273.6   	-79.83  
274     	-80.18  
274.4   	-80.41  
274.8   	-80.56  
275.2   	-80.67  
275.6   	-80.74  
276     	-80.76  
276.4   	-80.76  
276.8   	-80.73  
277.2   	-80.69  
277.6   	-80.63  
278     	-80.57  
278.4   	-80.5   
278.8   	-80.41  
279.2   	-80.28  
279.6   	-79.91  
280     	-78.92  
280.4   	-75.41  
280.8   	-61.43  
281.2   	-1.47   
281.6   	43.11   
282     	31.5    
282.4   	14.49   
282.8   	-3.376  
283.2   	-21.23  
283.6   	-40.12  
284     	-56.49  
284.4   	-66.87  
284.8   	-72.7   
285.2   	-75.94  
285.6   	-77.8   
286     	-78.9   
286.4   	-79.58  
286.8   	-80.02  
287.2   	-80.31  
287.6   	-80.51  
288     	-80.64  
288.4   	-80.73  
288.8   	-80.8   
289.2   	-80.85  
289.6   	-80.88  
290     	-80.89  
290.4   	-80.9   
290.8   	-80.89  
291.2   	-80.87  
291.6   	-80.85  
292     	-80.81  
292.4   	-80.77  
292.8   	-80.7   
293.2   	-80.59  
293.6   	-80.26  
294     	-79.41  
294.4   	-76.58  
294.8   	-65.44  
295.2   	-21.99  
295.6   	43.64   
296     	34.08   
296.4   	17.53   
296.8   	-0.3755 
297.2   	-18.12  
297.6   	-36.98  
298     	-54.15  
298.4   	-65.54  
298.8   	-71.97  
299.2   	-75.55  
299.6   	-77.59  
300     	-78.78  
300.4   	-79.51  
300.8   	-79.97  
301.2   	-80.26  
301.6   	-80.45  
302     	-80.57  
302.4   	-80.65  
302.8   	-80.69  
303.2   	-80.72  
303.6   	-80.72  
304     	-80.72  
304.4   	-80.71  
304.8   	-80.7   
305.2   	-80.68  
305.6   	-80.65  
306     	-80.62  
306.4   	-80.57  
306.8   	-80.47  
307.2   	-80.13  
307.6   	-79.21  
308     	-76.01  
308.4   	-63.42  
308.8   	-12.32  
309.2   	43.42   
309.6   	32.68   
310     	15.87   
310.4   	-2.006  
310.8   	-19.78  
311.2   	-38.64  
311.6   	-55.38  
312     	-66.22  
312.4   	-72.33  
312.8   	-75.73  
313.2   	-77.67  
313.6   	-78.82  
314     	-79.53  
314.4   	-79.96  
314.8   	-80.23  
315.2   	-80.39  
315.6   	-80.48  
316     	-80.53  
316.4   	-80.55  
316.8   	-80.55  
317.2   	-80.54  
317.6   	-80.51  
318     	-80.47  
318.4   	-80.43  
318.8   	-80.37  
319.2   	-80.31  
319.6   	-80.25  
320     	-80.19  
320.4   	-80.13  
320.8   	-80.07  
321.2   	-80.01  
321.6   	-79.93  
322     	-79.68  
322.4   	-78.98  
322.8   	-76.63  
323.2   	-67.15  
323.6   	-30.14  
324     	43.5    
324.4   	35.46   
324.8   	19.23   
325.2   	1.329   
325.6   	-16.37  
326     	-35.13  
326.4   	-52.68  
326.8   	-64.66  
327.2   	-71.46  
327.6   	-75.24  
328     	-77.38  
328.4   	-78.63  
328.8   	-79.4   
329.2   	-79.88  
329.6   	-80.2   
330     	-80.41  
330.4   	-80.56  
330.8   	-80.66  
331.2   	-80.73  
331.6   	-80.78  
332     	-80.8   
332.4   	-80.82  
332.8   	-80.83  
333.2   	-80.83  
333.6   	-80.81  
334     	-80.79  
334.4   	-80.77  
334.8   	-80.74  
335.2   	-80.71  
335.6   	-80.67  
336     	-80.62  
336.4   	-80.57  
336.8   	-80.51  
337.2   	-80.39  
337.6   	-80.02  
338     	-79.02  
338.4   	-75.43  
338.8   	-61.19  
339.2   	0.4257  
339.6   	43.13   
340     	31.39   
340.4   	14.34   
340.8   	-3.527  
341.2   	-21.39  
341.6   	-40.28  
342     	-56.61  
342.4   	-66.95  
342.8   	-72.74  
343.2   	-75.97  
343.6   	-77.81  
344     	-78.9   
344.4   	-79.57  
344.8   	-79.99  
345.2   	-80.25  
345.6   	-80.42  
346     	-80.52  
346.4   	-80.58  
346.8   	-80.61  
347.2   	-80.61  
347.6   	-80.6   
348     	-80.57  
348.4   	-80.51  
348.8   	-80.31  
349.2   	-79.75  
349.6   	-78.2   
350     	-72.17  
350.4   	-49.11  
350.8   	37.22   
351.2   	39.84   
351.6   	25.29   
352     	7.631   
352.4   	-10.08  
352.8   	-28.4   
353.2   	-46.92  
353.6   	-61.12  
354     	-69.48  
354.4   	-74.13  
354.8   	-76.73  
355.2   	-78.24  
355.6   	-79.14  
356     	-79.69  
356.4   	-80.04  
356.8   	-80.27  
357.2   	-80.42  
357.6   	-80.51  
358     	-80.57  
358.4   	-80.6   
358.8   	-80.6   
359.2   	-80.58  
359.6   	-80.52  
360     	-80.28  
360.4   	-79.65  
360.8   	-77.79  
361.2   	-70.55  
361.6   	-43.21  
362     	40.97   
362.4   	38.22   
362.8   	22.96   
363.2   	5.171   
363.6   	-12.51  
364     	-31.02  
364.4   	-49.24  
364.8   	-62.56  
365.2   	-70.29  
365.6   	-74.57  
366     	-76.98  
366.4   	-78.37  
366.8   	-79.21  
367.2   	-79.72  
367.6   	-80.04  
368     	-80.23  
368.4   	-80.35  
368.8   	-80.41  
369.2   	-80.43  
369.6   	-80.42  
370     	-80.39  
370.4   	-80.34  
370.8   	-80.2   
371.2   	-79.82  
371.6   	-78.86  
372     	-75.42  
372.4   	-61.85  
372.8   	-4.976  
373.2   	43.01   
373.6   	31.68   
374     	14.74   
374.4   	-3.115  
374.8   	-20.94  
375.2   	-39.81  
375.6   	-56.24  
376     	-66.71  
376.4   	-72.58  
376.8   	-75.85  
377.2   	-77.71  
377.6   	-78.8   
378     	-79.46  
378.4   	-79.87  
378.8   	-80.14  
379.2   	-80.31  
379.6   	-80.42  
380     	-80.49  
380.4   	-80.53  
380.8   	-80.55  
381.2   	-80.55  
381.6   	-80.53  
382     	-80.48  
382.4   	-80.41  
382.8   	-80.31  
383.2   	-80.15  
383.6   	-79.74  
384     	-78.63  
384.4   	-74.49  
384.8   	-58.09  
385.2   	16.47   
385.6   	42.35   
386     	29.62   
386.4   	12.36   
386.8   	-5.468  
387.2   	-23.44  
387.6   	-42.28  
388     	-58.03  
388.4   	-67.74  
388.8   	-73.15  
389.2   	-76.17  
389.6   	-77.89  
390     	-78.91  
390.4   	-79.54  
390.8   	-79.94  
391.2   	-80.2   
391.6   	-80.37  
392     	-80.48  
392.4   	-80.55  
392.8   	-80.57  
393.2   	-80.56  
393.6   	-80.53  
394     	-80.48  
394.4   	-80.42  
394.8   	-80.34  
395.2   	-80.21  
395.6   	-79.85  
396     	-78.91  
396.4   	-75.52  
396.8   	-62.08  
397.2   	-5.654  
397.6   	43.16   
398     	31.86   
398.4   	14.92   
398.8   	-2.941  
399.2   	-20.76  
399.6   	-39.64  
400     	-56.12  
400.4   	-66.65  
400.8   	-72.56  
401.2   	-75.85  
401.6   	-77.72  
402     	-78.83  
402.4   	-79.5   
402.8   	-79.93  
403.2   	-80.21  
403.6   	-80.4   
404     	-80.52  
404.4   	-80.6   
404.8   	-80.63  
405.2   	-80.64  
405.6   	-80.61  
406     	-80.53  
406.4   	-80.24  
406.8   	-79.49  
407.2   	-77.06  
407.6   	-67.66  
408     	-32.19  
408.4   	43.03   
408.8   	35.63   
409.2   	19.53   
409.6   	1.671   
410     	-16.01  
410.4   	-34.72  
410.8   	-52.31  
411.2   	-64.4   
411.6   	-71.3   
412     	-75.13  
412.4   	-77.29  
412.8   	-78.54  
413.2   	-79.29  
413.6   	-79.76  
414     	-80.05  
414.4   	-80.23  
414.8   	-80.35  
415.2   	-80.4   
415.6   	-80.41  
416     	-80.38  
416.4   	-80.33  
416.8   	-80.26  
417.2   	-80.15  
417.6   	-79.87  
418     	-79.16  
418.4   	-76.89  
418.8   	-67.91  
419.2   	-33.56  
419.6   	42.95   
420     	35.93   
420.4   	19.9    
420.8   	2.04    
421.2   	-15.62  
421.6   	-34.31  
422     	-51.97  
422.4   	-64.19  
422.8   	-71.17  
423.2   	-75.03  
423.6   	-77.2   
424     	-78.46  
424.4   	-79.22  
424.8   	-79.69  
425.2   	-79.98  
425.6   	-80.16  
426     	-80.28  
426.4   	-80.34  
426.8   	-80.37  
427.2   	-80.37  
427.6   	-80.33  
428     	-80.19  
428.4   	-79.77  
428.8   	-78.69  
429.2   	-74.73  
429.6   	-59.2   
430     	9.802   
430.4   	42.45   
430.8   	30.16   
431.2   	12.99   
431.6   	-4.837  
432     	-22.77  
432.4   	-41.62  
432.8   	-57.55  
433.2   	-67.46  
433.6   	-73     
434     	-76.09  
434.4   	-77.85  
434.8   	-78.89  
435.2   	-79.53  
435.6   	-79.93  
436     	-80.19  
436.4   	-80.36  
436.8   	-80.46  
437.2   	-80.52  
437.6   	-80.54  
438     	-80.47  
438.4   	-80.19  
438.8   	-79.52  
439.2   	-77.53  
439.6   	-69.83  
440     	-41.03  
440.4   	41.5    
440.8   	37.55   
441.2   	22.1    
441.6   	4.293   
442     	-13.38  
442.4   	-31.95  
442.8   	-50.03  
443.2   	-63.04  
443.6   	-70.55  
444     	-74.72  
444.4   	-77.07  
444.8   	-78.44  
445.2   	-79.27  
445.6   	-79.79  
446     	-80.13  
446.4   	-80.35  
446.8   	-80.49  
447.2   	-80.58  
447.6   	-80.62  
448     	-80.64  
448.4   	-80.61  
448.8   	-80.48  
449.2   	-80.09  
449.6   	-79.15  
450     	-75.95  
450.4   	-63.5   
450.8   	-13.94  
451.2   	43.18   
451.6   	32.66   
452     	15.9    
452.4   	-1.958  
452.8   	-19.72  
453.2   	-38.57  
453.6   	-55.31  
454     	-66.17  
454.4   	-72.29  
454.8   	-75.7   
455.2   	-77.64  
455.6   	-78.78  
456     	-79.49  
456.4   	-79.94  
456.8   	-80.23  
457.2   	-80.43  
457.6   	-80.56  
458     	-80.65  
458.4   	-80.71  
458.8   	-80.75  
459.2   	-80.76  
459.6   	-80.74  
460     	-80.65  
460.4   	-80.35  
460.8   	-79.6   
461.2   	-77.24  
461.6   	-68.09  
462     	-33.64  
462.4   	42.95   
462.8   	35.96   
463.2   	19.94   
463.6   	2.086   
464     	-15.58  
464.4   	-34.28  
464.8   	-51.95  
465.2   	-64.19  
465.6   	-71.18  
466     	-75.06  
466.4   	-77.25  
466.8   	-78.52  
467.2   	-79.29  
467.6   	-79.77  
468     	-80.06  
468.4   	-80.25  
468.8   	-80.36  
469.2   	-80.43  
469.6   	-80.46  
470     	-80.46  
470.4   	-80.44  
470.8   	-80.39  
471.2   	-80.33  
471.6   	-80.27  
472     	-80.19  
472.4   	-80.12  
472.8   	-80.04  
473.2   	-79.95  
473.6   	-79.71  
474     	-79.06  
474.4   	-76.94  
474.8   	-68.39  
475.2   	-35.32  
475.6   	42.99   
476     	36.46   
476.4   	20.51   
476.8   	2.646   
477.2   	-15.02  
477.6   	-33.69  
478     	-51.48  
478.4   	-63.92  
478.8   	-71.04  
479.2   	-74.98  
479.6   	-77.19  
480     	-78.48  
480.4   	-79.25  
480.8   	-79.72  
481.2   	-80.01  
481.6   	-80.19  
482     	-80.29  
482.4   	-80.33  
482.8   	-80.33  
483.2   	-80.31  
483.6   	-80.26  
484     	-80.2   
484.4   	-80.11  
484.8   	-79.92  
485.2   	-79.39  
485.6   	-77.87  
486     	-71.84  
486.4   	-48.51  
486.8   	37.72   
487.2   	39.65   
487.6   	25.01   
488     	7.335   
488.4   	-10.37  
488.8   	-28.7   
489.2   	-47.19  
489.6   	-61.28  
490     	-69.56  
490.4   	-74.15  
490.8   	-76.71  
491.2   	-78.18  
491.6   	-79.05  
492     	-79.58  
492.4   	-79.9   
492.8   	-80.1   
493.2   	-80.22  
493.6   	-80.27  
494     	-80.28  
494.4   	-80.16  
494.8   	-79.79  
495.2   	-78.88  
495.6   	-75.73  
496     	-63.48  
496.4   	-15.15  
496.8   	42.99   
497.2   	32.63   
497.6   	15.92   
498     	-1.932  
498.4   	-19.69  
498.8   	-38.52  
499.2   	-55.25  
499.6   	-66.12  
500     	-72.25  
500.4   	-75.66  
500.8   	-77.59  
501.2   	-78.73  
501.6   	-79.42  
502     	-79.86  
502.4   	-80.13  
502.8   	-80.3   
503.2   	-80.41  
503.6   	-80.46  
504     	-80.47  
504.4   	-80.38  
504.8   	-80.04  
505.2   	-79.24  
505.6   	-76.67  
506     	-66.7   
506.4   	-29.04  
506.8   	43.05   
507.2   	34.89   
507.6   	18.66   
508     	0.791   
508.4   	-16.9   
508.8   	-35.66  
509.2   	-53.06  
509.6   	-64.84  
510     	-71.55  
510.4   	-75.28  
510.8   	-77.39  
511.2   	-78.62  
511.6   	-79.37  
512     	-79.83  
512.4   	-80.13  
512.8   	-80.31  
513.2   	-80.43  
513.6   	-80.49  
514     	-80.53  
514.4   	-80.53  
514.8   	-80.52  
515.2   	-80.49  
515.6   	-80.45  
516     	-80.39  
516.4   	-80.25  
516.8   	-79.84  
517.2   	-78.77  
517.6   	-74.84  
518     	-59.33  
518.4   	10.08   
518.8   	42.62   
519.2   	30.29   
519.6   	13.11   
520     	-4.731  
520.4   	-22.66  
520.8   	-41.54  
521.2   	-57.52  
521.6   	-67.46  
522     	-73.03  
522.4   	-76.13  
522.8   	-77.91  
523.2   	-78.97  
523.6   	-79.63  
524     	-80.06  
524.4   	-80.34  
524.8   	-80.53  
525.2   	-80.65  
525.6   	-80.73  
526     	-80.78  
526.4   	-80.81  
526.8   	-80.83  
527.2   	-80.83  
527.6   	-80.82  
528     	-80.79  
528.4   	-80.75  
528.8   	-80.71  
