
SWEPT_VAR_1 = 2.000000000000000e+01    // Bio: Soma \ morphology \ PARAMETER \ diam (um)

t	s.v( 0.05 )
18.7    	-22.79  
18.8    	-22.86  
18.9    	-22.93  
19      	-23.01  
19.1    	-23.08  
19.2    	-23.15  
19.3    	-23.22  
19.4    	-23.29  
19.5    	-23.36  
19.6    	-23.43  
19.7    	-23.5   
19.8    	-23.57  
19.9    	-23.63  
20      	-23.7   
20.1    	-23.77  
20.2    	-23.83  
20.3    	-23.9   
20.4    	-23.97  
20.5    	-24.03  
20.6    	-24.1   
20.7    	-24.16  
20.8    	-24.22  
20.9    	-24.29  
21      	-24.35  
21.1    	-24.41  
21.2    	-24.47  
21.3    	-24.53  
21.4    	-24.59  
21.5    	-24.65  
21.6    	-24.71  
21.7    	-24.77  
21.8    	-24.83  
21.9    	-24.89  
22      	-24.94  
22.1    	-23.93  
22.2    	-21.58  
22.3    	-19.32  
22.4    	-17.51  
22.5    	-16.14  
22.6    	-15.13  
22.7    	-14.42  
22.8    	-13.92  
22.9    	-13.59  
23      	-13.38  
23.1    	-13.25  
23.2    	-13.2   
23.3    	-13.19  
23.4    	-13.22  
23.5    	-13.27  
23.6    	-13.34  
23.7    	-13.43  
23.8    	-13.53  
23.9    	-13.63  
24      	-13.74  
24.1    	-13.86  
24.2    	-13.97  
24.3    	-14.09  
24.4    	-14.2   
24.5    	-14.32  
24.6    	-14.44  
24.7    	-14.56  
24.8    	-14.67  
24.9    	-14.79  
25      	-14.91  
25.1    	-15.02  
25.2    	-15.14  
25.3    	-15.25  
25.4    	-15.37  
25.5    	-15.48  
25.6    	-15.6   
25.7    	-15.71  
25.8    	-15.83  
25.9    	-15.94  
26      	-16.05  
26.1    	-16.16  
26.2    	-16.28  
26.3    	-16.39  
26.4    	-16.5   
26.5    	-16.61  
26.6    	-16.72  
26.7    	-16.83  
26.8    	-16.95  
26.9    	-17.06  
27      	-17.17  
27.1    	-17.28  
27.2    	-17.39  
27.3    	-17.49  
27.4    	-17.6   
27.5    	-17.71  
27.6    	-17.82  
27.7    	-17.93  
27.8    	-18.04  
27.9    	-18.14  
28      	-18.25  
28.1    	-18.36  
28.2    	-18.46  
28.3    	-18.57  
28.4    	-18.67  
28.5    	-18.78  
28.6    	-18.88  
28.7    	-18.99  
28.8    	-19.09  
28.9    	-19.19  
29      	-19.3   
29.1    	-19.4   
29.2    	-19.5   
29.3    	-19.6   
29.4    	-19.7   
29.5    	-19.81  
29.6    	-19.91  
29.7    	-20.01  
29.8    	-20.1   
29.9    	-20.2   
30      	-20.3   
30.1    	-20.4   
30.2    	-20.5   
30.3    	-20.59  
30.4    	-20.69  
30.5    	-20.79  
30.6    	-20.88  
30.7    	-20.98  
30.8    	-21.07  
30.9    	-21.16  
31      	-21.26  
31.1    	-21.35  
31.2    	-21.44  
31.3    	-21.53  
31.4    	-21.62  
31.5    	-21.71  
31.6    	-21.8   
31.7    	-21.89  
31.8    	-21.98  
31.9    	-22.06  
32      	-22.15  
32.1    	-21.29  
32.2    	-19.24  
32.3    	-17.27  
32.4    	-15.69  
32.5    	-14.5   
32.6    	-13.63  
32.7    	-13.01  
32.8    	-12.58  
32.9    	-12.28  
33      	-12.1   
33.1    	-11.99  
33.2    	-11.94  
33.3    	-11.94  
33.4    	-11.96  
33.5    	-12.01  
33.6    	-12.08  
33.7    	-12.17  
33.8    	-12.26  
33.9    	-12.36  
34      	-12.47  
34.1    	-12.58  
34.2    	-12.69  
34.3    	-12.81  
34.4    	-12.92  
34.5    	-13.04  
34.6    	-13.16  
34.7    	-13.28  
34.8    	-13.4   
34.9    	-13.52  
35      	-13.64  
35.1    	-13.76  
35.2    	-13.88  
35.3    	-14     
35.4    	-14.12  
35.5    	-14.24  
35.6    	-14.36  
35.7    	-14.48  
35.8    	-14.6   
35.9    	-14.72  
36      	-14.84  
36.1    	-14.95  
36.2    	-15.07  
36.3    	-15.19  
36.4    	-15.31  
36.5    	-15.43  
36.6    	-15.54  
36.7    	-15.66  
36.8    	-15.78  
36.9    	-15.9   
37      	-16.01  
37.1    	-16.13  
37.2    	-16.24  
37.3    	-16.36  
37.4    	-16.48  
37.5    	-16.59  
37.6    	-16.71  
37.7    	-16.82  
37.8    	-16.93  
37.9    	-17.05  
38      	-17.16  
38.1    	-17.28  
38.2    	-17.39  
38.3    	-17.5   
38.4    	-17.61  
38.5    	-17.73  
38.6    	-17.84  
38.7    	-17.95  
38.8    	-18.06  
38.9    	-18.17  
39      	-18.28  
39.1    	-18.39  
39.2    	-18.5   
39.3    	-18.61  
39.4    	-18.72  
39.5    	-18.83  
39.6    	-18.93  
39.7    	-19.04  
39.8    	-19.15  
39.9    	-19.25  
40      	-19.36  
40.1    	-19.46  
40.2    	-19.57  
40.3    	-19.67  
40.4    	-19.78  
40.5    	-19.88  
40.6    	-19.98  
40.7    	-20.09  
40.8    	-20.19  
40.9    	-20.29  
41      	-20.39  
41.1    	-20.49  
41.2    	-20.59  
41.3    	-20.69  
41.4    	-20.78  
41.5    	-20.88  
41.6    	-20.98  
41.7    	-21.08  
41.8    	-21.17  
41.9    	-21.27  
42      	-21.36  
42.1    	-20.54  
42.2    	-18.58  
42.3    	-16.69  
42.4    	-15.18  
42.5    	-14.05  
42.6    	-13.22  
42.7    	-12.63  
42.8    	-12.22  
42.9    	-11.94  
43      	-11.77  
43.1    	-11.67  
43.2    	-11.63  
43.3    	-11.62  
43.4    	-11.66  
43.5    	-11.71  
43.6    	-11.78  
43.7    	-11.86  
43.8    	-11.96  
43.9    	-12.06  
44      	-12.17  
44.1    	-12.28  
44.2    	-12.39  
44.3    	-12.51  
44.4    	-12.62  
44.5    	-12.74  
44.6    	-12.86  
44.7    	-12.98  
44.8    	-13.1   
44.9    	-13.22  
45      	-13.34  
45.1    	-13.46  
45.2    	-13.59  
45.3    	-13.71  
45.4    	-13.83  
45.5    	-13.95  
45.6    	-14.07  
45.7    	-14.19  
45.8    	-14.31  
45.9    	-14.43  
46      	-14.55  
46.1    	-14.67  
46.2    	-14.79  
46.3    	-14.91  
46.4    	-15.03  
46.5    	-15.15  
46.6    	-15.26  
46.7    	-15.38  
46.8    	-15.5   
46.9    	-15.62  
47      	-15.74  
47.1    	-15.85  
47.2    	-15.97  
47.3    	-16.09  
47.4    	-16.21  
47.5    	-16.32  
47.6    	-16.44  
47.7    	-16.56  
47.8    	-16.67  
47.9    	-16.79  
48      	-16.9   
48.1    	-17.02  
48.2    	-17.13  
48.3    	-17.25  
48.4    	-17.36  
48.5    	-17.47  
48.6    	-17.59  
48.7    	-17.7   
48.8    	-17.81  
48.9    	-17.92  
49      	-18.03  
49.1    	-18.15  
49.2    	-18.26  
49.3    	-18.37  
49.4    	-18.48  
49.5    	-18.59  
49.6    	-18.7   
49.7    	-18.8   
49.8    	-18.91  
49.9    	-19.02  
50      	-19.13  
50.1    	-19.23  
50.2    	-19.34  
50.3    	-19.45  
50.4    	-19.55  
50.5    	-19.66  
50.6    	-19.76  
50.7    	-19.86  
50.8    	-19.97  
50.9    	-20.07  
51      	-20.17  
51.1    	-20.27  
51.2    	-20.38  
51.3    	-20.48  
51.4    	-20.58  
51.5    	-20.68  
51.6    	-20.77  
51.7    	-20.87  
51.8    	-20.97  
51.9    	-21.07  
52      	-21.16  
52.1    	-20.35  
52.2    	-18.41  
52.3    	-16.55  
52.4    	-15.06  
52.5    	-13.94  
52.6    	-13.12  
52.7    	-12.54  
52.8    	-12.14  
52.9    	-11.87  
53      	-11.7   
53.1    	-11.6   
53.2    	-11.56  
53.3    	-11.56  
53.4    	-11.59  
53.5    	-11.65  
53.6    	-11.72  
53.7    	-11.8   
53.8    	-11.9   
53.9    	-12     
54      	-12.11  
54.1    	-12.22  
54.2    	-12.33  
54.3    	-12.45  
54.4    	-12.57  
54.5    	-12.68  
54.6    	-12.8   
54.7    	-12.92  
54.8    	-13.04  
54.9    	-13.16  
55      	-13.29  
55.1    	-13.41  
55.2    	-13.53  
55.3    	-13.65  
55.4    	-13.77  
55.5    	-13.89  
55.6    	-14.01  
55.7    	-14.13  
55.8    	-14.25  
55.9    	-14.37  
56      	-14.49  
56.1    	-14.61  
56.2    	-14.73  
56.3    	-14.85  
56.4    	-14.97  
56.5    	-15.09  
56.6    	-15.21  
56.7    	-15.33  
56.8    	-15.44  
56.9    	-15.56  
57      	-15.68  
57.1    	-15.8   
57.2    	-15.92  
57.3    	-16.03  
57.4    	-16.15  
57.5    	-16.27  
57.6    	-16.38  
57.7    	-16.5   
57.8    	-16.62  
57.9    	-16.73  
58      	-16.85  
58.1    	-16.96  
58.2    	-17.08  
58.3    	-17.19  
58.4    	-17.3   
58.5    	-17.42  
58.6    	-17.53  
58.7    	-17.64  
58.8    	-17.76  
58.9    	-17.87  
59      	-17.98  
59.1    	-18.09  
59.2    	-18.2   
59.3    	-18.31  
59.4    	-18.43  
59.5    	-18.53  
59.6    	-18.64  
59.7    	-18.75  
59.8    	-18.86  
59.9    	-18.97  
60      	-19.08  
60.1    	-19.18  
60.2    	-19.29  
60.3    	-19.4   
60.4    	-19.5   
60.5    	-19.61  
60.6    	-19.71  
60.7    	-19.82  
60.8    	-19.92  
60.9    	-20.02  
61      	-20.13  
61.1    	-20.23  
61.2    	-20.33  
61.3    	-20.43  
61.4    	-20.53  
61.5    	-20.63  
61.6    	-20.73  
61.7    	-20.83  
61.8    	-20.92  
61.9    	-21.02  
62      	-21.12  
62.1    	-20.31  
62.2    	-18.37  
62.3    	-16.52  
62.4    	-15.03  
62.5    	-13.92  
62.6    	-13.11  
62.7    	-12.53  
62.8    	-12.13  
62.9    	-11.86  
63      	-11.69  
63.1    	-11.59  
63.2    	-11.55  
63.3    	-11.56  
63.4    	-11.59  
63.5    	-11.64  
63.6    	-11.71  
63.7    	-11.8   
63.8    	-11.89  
63.9    	-12     
64      	-12.1   
64.1    	-12.21  
64.2    	-12.33  
64.3    	-12.44  
64.4    	-12.56  
64.5    	-12.68  
64.6    	-12.8   
64.7    	-12.92  
64.8    	-13.04  
64.9    	-13.16  
65      	-13.28  
65.1    	-13.4   
65.2    	-13.52  
65.3    	-13.64  
65.4    	-13.76  
65.5    	-13.88  
65.6    	-14     
65.7    	-14.12  
65.8    	-14.24  
65.9    	-14.36  
66      	-14.48  
66.1    	-14.6   
66.2    	-14.72  
66.3    	-14.84  
66.4    	-14.96  
66.5    	-15.08  
66.6    	-15.2   
66.7    	-15.32  
66.8    	-15.44  
66.9    	-15.56  
67      	-15.67  
67.1    	-15.79  
67.2    	-15.91  
67.3    	-16.03  
67.4    	-16.14  
67.5    	-16.26  
67.6    	-16.38  
67.7    	-16.49  
67.8    	-16.61  
67.9    	-16.72  
68      	-16.84  
68.1    	-16.95  
68.2    	-17.07  
68.3    	-17.18  
68.4    	-17.3   
68.5    	-17.41  
68.6    	-17.52  
68.7    	-17.64  
68.8    	-17.75  
68.9    	-17.86  
69      	-17.97  
69.1    	-18.09  
69.2    	-18.2   
69.3    	-18.31  
69.4    	-18.42  
69.5    	-18.53  
69.6    	-18.64  
69.7    	-18.75  
69.8    	-18.85  
69.9    	-18.96  
70      	-19.07  
70.1    	-19.18  
70.2    	-19.28  
70.3    	-19.39  
70.4    	-19.49  
70.5    	-19.6   
70.6    	-19.7   
70.7    	-19.81  
70.8    	-19.91  
70.9    	-20.01  
71      	-20.12  
71.1    	-20.22  
71.2    	-20.32  
71.3    	-20.42  
71.4    	-20.52  
71.5    	-20.62  
71.6    	-20.72  
71.7    	-20.82  
71.8    	-20.92  
71.9    	-21.01  
72      	-21.11  
72.1    	-20.3   
72.2    	-18.37  
72.3    	-16.51  
72.4    	-15.03  
72.5    	-13.92  
72.6    	-13.1   
72.7    	-12.53  
72.8    	-12.13  
72.9    	-11.86  
73      	-11.69  
73.1    	-11.6   
73.2    	-11.56  
73.3    	-11.56  
73.4    	-11.59  
73.5    	-11.65  
73.6    	-11.72  
73.7    	-11.8   
73.8    	-11.9   
73.9    	-12     
74      	-12.11  
74.1    	-12.22  
74.2    	-12.33  
74.3    	-12.45  
74.4    	-12.56  
74.5    	-12.68  
74.6    	-12.8   
74.7    	-12.92  
74.8    	-13.04  
74.9    	-13.16  
75      	-13.28  
75.1    	-13.4   
75.2    	-13.52  
75.3    	-13.64  
75.4    	-13.76  
75.5    	-13.89  
75.6    	-14.01  
75.7    	-14.13  
75.8    	-14.25  
75.9    	-14.37  
76      	-14.49  
76.1    	-14.61  
76.2    	-14.73  
76.3    	-14.84  
76.4    	-14.96  
76.5    	-15.08  
76.6    	-15.2   
76.7    	-15.32  
76.8    	-15.44  
76.9    	-15.56  
77      	-15.67  
77.1    	-15.79  
77.2    	-15.91  
77.3    	-16.03  
77.4    	-16.14  
77.5    	-16.26  
77.6    	-16.38  
77.7    	-16.49  
77.8    	-16.61  
77.9    	-16.72  
78      	-16.84  
78.1    	-16.95  
78.2    	-17.07  
78.3    	-17.18  
78.4    	-17.3   
78.5    	-17.41  
78.6    	-17.52  
78.7    	-17.64  
78.8    	-17.75  
78.9    	-17.86  
79      	-17.97  
79.1    	-18.09  
79.2    	-18.2   
79.3    	-18.31  
79.4    	-18.42  
79.5    	-18.53  
79.6    	-18.64  
79.7    	-18.75  
79.8    	-18.85  
79.9    	-18.96  
80      	-19.07  
80.1    	-19.18  
80.2    	-19.28  
80.3    	-19.39  
80.4    	-19.49  
80.5    	-19.6   
80.6    	-19.7   
80.7    	-19.81  
80.8    	-19.91  
80.9    	-20.01  
81      	-20.12  
81.1    	-20.22  
81.2    	-20.32  
81.3    	-20.42  
81.4    	-20.52  
81.5    	-20.62  
81.6    	-20.72  
81.7    	-20.82  
81.8    	-20.92  
81.9    	-21.01  
82      	-21.11  
82.1    	-20.3   
82.2    	-18.37  
82.3    	-16.51  
82.4    	-15.03  
82.5    	-13.92  
82.6    	-13.11  
82.7    	-12.53  
82.8    	-12.13  
82.9    	-11.86  
83      	-11.69  
83.1    	-11.6   
83.2    	-11.56  
83.3    	-11.56  
83.4    	-11.59  
83.5    	-11.65  
83.6    	-11.72  
83.7    	-11.81  
83.8    	-11.9   
83.9    	-12     
84      	-12.11  
84.1    	-12.22  
84.2    	-12.33  
84.3    	-12.45  
84.4    	-12.57  
84.5    	-12.68  
84.6    	-12.8   
84.7    	-12.92  
84.8    	-13.04  
84.9    	-13.16  
85      	-13.28  
85.1    	-13.41  
85.2    	-13.53  
85.3    	-13.65  
85.4    	-13.77  
85.5    	-13.89  
85.6    	-14.01  
85.7    	-14.13  
85.8    	-14.25  
85.9    	-14.37  
86      	-14.49  
86.1    	-14.61  
86.2    	-14.73  
86.3    	-14.85  
86.4    	-14.97  
86.5    	-15.09  
86.6    	-15.2   
86.7    	-15.32  
86.8    	-15.44  
86.9    	-15.56  
87      	-15.68  
87.1    	-15.79  
87.2    	-15.91  
87.3    	-16.03  
87.4    	-16.15  
87.5    	-16.26  
87.6    	-16.38  
87.7    	-16.5   
87.8    	-16.61  
87.9    	-16.73  
88      	-16.84  
88.1    	-16.96  
88.2    	-17.07  
88.3    	-17.19  
88.4    	-17.3   
88.5    	-17.41  
88.6    	-17.53  
88.7    	-17.64  
88.8    	-17.75  
88.9    	-17.86  
89      	-17.98  
89.1    	-18.09  
89.2    	-18.2   
89.3    	-18.31  
89.4    	-18.42  
89.5    	-18.53  
89.6    	-18.64  
89.7    	-18.75  
89.8    	-18.86  
89.9    	-18.96  
90      	-19.07  
90.1    	-19.18  
90.2    	-19.28  
90.3    	-19.39  
90.4    	-19.5   
90.5    	-19.6   
90.6    	-19.71  
90.7    	-19.81  
90.8    	-19.91  
90.9    	-20.02  
91      	-20.12  
91.1    	-20.22  
91.2    	-20.32  
91.3    	-20.42  
91.4    	-20.52  
91.5    	-20.62  
91.6    	-20.72  
91.7    	-20.82  
91.8    	-20.92  
91.9    	-21.01  
92      	-21.11  
92.1    	-20.3   
92.2    	-18.37  
92.3    	-16.51  
92.4    	-15.03  
92.5    	-13.92  
92.6    	-13.11  
92.7    	-12.53  
92.8    	-12.13  
92.9    	-11.86  
93      	-11.7   
93.1    	-11.6   
93.2    	-11.56  
93.3    	-11.56  
93.4    	-11.6   
93.5    	-11.65  
93.6    	-11.72  
93.7    	-11.81  
93.8    	-11.9   
93.9    	-12     
94      	-12.11  
94.1    	-12.22  
94.2    	-12.33  
94.3    	-12.45  
94.4    	-12.57  
94.5    	-12.69  
94.6    	-12.81  
94.7    	-12.93  
94.8    	-13.05  
94.9    	-13.17  
95      	-13.29  
95.1    	-13.41  
95.2    	-13.53  
95.3    	-13.65  
95.4    	-13.77  
95.5    	-13.89  
95.6    	-14.01  
95.7    	-14.13  
95.8    	-14.25  
95.9    	-14.37  
96      	-14.49  
96.1    	-14.61  
96.2    	-14.73  
96.3    	-14.85  
96.4    	-14.97  
96.5    	-15.09  
96.6    	-15.21  
96.7    	-15.32  
96.8    	-15.44  
96.9    	-15.56  
97      	-15.68  
97.1    	-15.8   
97.2    	-15.91  
97.3    	-16.03  
97.4    	-16.15  
97.5    	-16.26  
97.6    	-16.38  
97.7    	-16.5   
97.8    	-16.61  
97.9    	-16.73  
98      	-16.84  
98.1    	-16.96  
98.2    	-17.07  
98.3    	-17.19  
98.4    	-17.3   
98.5    	-17.41  
98.6    	-17.53  
98.7    	-17.64  
98.8    	-17.75  
98.9    	-17.87  
99      	-17.98  
99.1    	-18.09  
99.2    	-18.2   
99.3    	-18.31  
99.4    	-18.42  
99.5    	-18.53  
99.6    	-18.64  
99.7    	-18.75  
99.8    	-18.86  
99.9    	-18.96  
100     	-19.07  
