
SWEPT_VAR_1 = 1.100000000000000e+02    // Bio: Soma \ morphology \ PARAMETER \ diam (um)

t	s.v( 0.05 )
18.8    	-24.32  
18.9    	-24.39  
19      	-24.45  
19.1    	-24.51  
19.2    	-24.57  
19.3    	-24.63  
19.4    	-24.69  
19.5    	-24.75  
19.6    	-24.81  
19.7    	-24.87  
19.8    	-24.93  
19.9    	-24.99  
20      	-25.04  
20.1    	-25.1   
20.2    	-25.16  
20.3    	-25.21  
20.4    	-25.27  
20.5    	-25.33  
20.6    	-25.38  
20.7    	-25.43  
20.8    	-25.49  
20.9    	-25.54  
21      	-25.59  
21.1    	-25.65  
21.2    	-25.7   
21.3    	-25.75  
21.4    	-25.8   
21.5    	-25.85  
21.6    	-25.9   
21.7    	-25.95  
21.8    	-26     
21.9    	-26.05  
22      	-26.1   
22.1    	-25.37  
22.2    	-23.29  
22.3    	-21.1   
22.4    	-19.25  
22.5    	-17.8   
22.6    	-16.73  
22.7    	-15.95  
22.8    	-15.39  
22.9    	-15.02  
23      	-14.77  
23.1    	-14.62  
23.2    	-14.55  
23.3    	-14.53  
23.4    	-14.55  
23.5    	-14.6   
23.6    	-14.67  
23.7    	-14.76  
23.8    	-14.86  
23.9    	-14.96  
24      	-15.07  
24.1    	-15.18  
24.2    	-15.3   
24.3    	-15.42  
24.4    	-15.54  
24.5    	-15.65  
24.6    	-15.77  
24.7    	-15.89  
24.8    	-16.01  
24.9    	-16.12  
25      	-16.24  
25.1    	-16.36  
25.2    	-16.47  
25.3    	-16.59  
25.4    	-16.7   
25.5    	-16.81  
25.6    	-16.93  
25.7    	-17.04  
25.8    	-17.15  
25.9    	-17.26  
26      	-17.37  
26.1    	-17.49  
26.2    	-17.6   
26.3    	-17.71  
26.4    	-17.82  
26.5    	-17.92  
26.6    	-18.03  
26.7    	-18.14  
26.8    	-18.25  
26.9    	-18.36  
27      	-18.46  
27.1    	-18.57  
27.2    	-18.68  
27.3    	-18.78  
27.4    	-18.89  
27.5    	-18.99  
27.6    	-19.1   
27.7    	-19.2   
27.8    	-19.31  
27.9    	-19.41  
28      	-19.51  
28.1    	-19.62  
28.2    	-19.72  
28.3    	-19.82  
28.4    	-19.92  
28.5    	-20.02  
28.6    	-20.12  
28.7    	-20.22  
28.8    	-20.32  
28.9    	-20.42  
29      	-20.52  
29.1    	-20.62  
29.2    	-20.71  
29.3    	-20.81  
29.4    	-20.91  
29.5    	-21     
29.6    	-21.1   
29.7    	-21.19  
29.8    	-21.29  
29.9    	-21.38  
30      	-21.47  
30.1    	-21.57  
30.2    	-21.66  
30.3    	-21.75  
30.4    	-21.84  
30.5    	-21.93  
30.6    	-22.02  
30.7    	-22.11  
30.8    	-22.2   
30.9    	-22.29  
31      	-22.37  
31.1    	-22.46  
31.2    	-22.55  
31.3    	-22.63  
31.4    	-22.72  
31.5    	-22.8   
31.6    	-22.88  
31.7    	-22.97  
31.8    	-23.05  
31.9    	-23.13  
32      	-23.21  
32.1    	-22.6   
32.2    	-20.79  
32.3    	-18.88  
32.4    	-17.27  
32.5    	-16.01  
32.6    	-15.07  
32.7    	-14.39  
32.8    	-13.9   
32.9    	-13.57  
33      	-13.34  
33.1    	-13.21  
33.2    	-13.14  
33.3    	-13.12  
33.4    	-13.13  
33.5    	-13.18  
33.6    	-13.24  
33.7    	-13.32  
33.8    	-13.41  
33.9    	-13.51  
34      	-13.62  
34.1    	-13.73  
34.2    	-13.84  
34.3    	-13.96  
34.4    	-14.08  
34.5    	-14.2   
34.6    	-14.32  
34.7    	-14.44  
34.8    	-14.56  
34.9    	-14.68  
35      	-14.8   
35.1    	-14.93  
35.2    	-15.05  
35.3    	-15.17  
35.4    	-15.29  
35.5    	-15.41  
35.6    	-15.53  
35.7    	-15.65  
35.8    	-15.77  
35.9    	-15.89  
36      	-16.01  
36.1    	-16.12  
36.2    	-16.24  
36.3    	-16.36  
36.4    	-16.48  
36.5    	-16.6   
36.6    	-16.71  
36.7    	-16.83  
36.8    	-16.95  
36.9    	-17.06  
37      	-17.18  
37.1    	-17.29  
37.2    	-17.41  
37.3    	-17.52  
37.4    	-17.64  
37.5    	-17.75  
37.6    	-17.87  
37.7    	-17.98  
37.8    	-18.09  
37.9    	-18.2   
38      	-18.32  
38.1    	-18.43  
38.2    	-18.54  
38.3    	-18.65  
38.4    	-18.76  
38.5    	-18.87  
38.6    	-18.98  
38.7    	-19.09  
38.8    	-19.2   
38.9    	-19.3   
39      	-19.41  
39.1    	-19.52  
39.2    	-19.62  
39.3    	-19.73  
39.4    	-19.84  
39.5    	-19.94  
39.6    	-20.05  
39.7    	-20.15  
39.8    	-20.25  
39.9    	-20.36  
40      	-20.46  
40.1    	-20.56  
40.2    	-20.66  
40.3    	-20.76  
40.4    	-20.86  
40.5    	-20.96  
40.6    	-21.06  
40.7    	-21.16  
40.8    	-21.25  
40.9    	-21.35  
41      	-21.45  
41.1    	-21.54  
41.2    	-21.64  
41.3    	-21.73  
41.4    	-21.83  
41.5    	-21.92  
41.6    	-22.01  
41.7    	-22.1   
41.8    	-22.19  
41.9    	-22.28  
42      	-22.37  
42.1    	-21.8   
42.2    	-20.07  
42.3    	-18.24  
42.4    	-16.7   
42.5    	-15.5   
42.6    	-14.6   
42.7    	-13.95  
42.8    	-13.49  
42.9    	-13.17  
43      	-12.96  
43.1    	-12.83  
43.2    	-12.77  
43.3    	-12.75  
43.4    	-12.77  
43.5    	-12.82  
43.6    	-12.88  
43.7    	-12.96  
43.8    	-13.05  
43.9    	-13.16  
44      	-13.26  
44.1    	-13.37  
44.2    	-13.49  
44.3    	-13.61  
44.4    	-13.73  
44.5    	-13.85  
44.6    	-13.97  
44.7    	-14.09  
44.8    	-14.21  
44.9    	-14.33  
45      	-14.46  
45.1    	-14.58  
45.2    	-14.7   
45.3    	-14.82  
45.4    	-14.95  
45.5    	-15.07  
45.6    	-15.19  
45.7    	-15.31  
45.8    	-15.43  
45.9    	-15.55  
46      	-15.67  
46.1    	-15.8   
46.2    	-15.92  
46.3    	-16.04  
46.4    	-16.15  
46.5    	-16.27  
46.6    	-16.39  
46.7    	-16.51  
46.8    	-16.63  
46.9    	-16.75  
47      	-16.86  
47.1    	-16.98  
47.2    	-17.1   
47.3    	-17.22  
47.4    	-17.33  
47.5    	-17.45  
47.6    	-17.56  
47.7    	-17.68  
47.8    	-17.79  
47.9    	-17.91  
48      	-18.02  
48.1    	-18.13  
48.2    	-18.25  
48.3    	-18.36  
48.4    	-18.47  
48.5    	-18.58  
48.6    	-18.69  
48.7    	-18.81  
48.8    	-18.92  
48.9    	-19.03  
49      	-19.14  
49.1    	-19.24  
49.2    	-19.35  
49.3    	-19.46  
49.4    	-19.57  
49.5    	-19.68  
49.6    	-19.78  
49.7    	-19.89  
49.8    	-19.99  
49.9    	-20.1   
50      	-20.2   
50.1    	-20.31  
50.2    	-20.41  
50.3    	-20.51  
50.4    	-20.61  
50.5    	-20.71  
50.6    	-20.82  
50.7    	-20.92  
50.8    	-21.02  
50.9    	-21.11  
51      	-21.21  
51.1    	-21.31  
51.2    	-21.41  
51.3    	-21.5   
51.4    	-21.6   
51.5    	-21.69  
51.6    	-21.79  
51.7    	-21.88  
51.8    	-21.98  
51.9    	-22.07  
52      	-22.16  
52.1    	-21.59  
52.2    	-19.88  
52.3    	-18.07  
52.4    	-16.55  
52.5    	-15.37  
52.6    	-14.49  
52.7    	-13.84  
52.8    	-13.39  
52.9    	-13.08  
53      	-12.87  
53.1    	-12.75  
53.2    	-12.69  
53.3    	-12.67  
53.4    	-12.69  
53.5    	-12.74  
53.6    	-12.81  
53.7    	-12.89  
53.8    	-12.98  
53.9    	-13.08  
54      	-13.19  
54.1    	-13.3   
54.2    	-13.41  
54.3    	-13.53  
54.4    	-13.65  
54.5    	-13.77  
54.6    	-13.89  
54.7    	-14.02  
54.8    	-14.14  
54.9    	-14.26  
55      	-14.38  
55.1    	-14.51  
55.2    	-14.63  
55.3    	-14.75  
55.4    	-14.87  
55.5    	-15     
55.6    	-15.12  
55.7    	-15.24  
55.8    	-15.36  
55.9    	-15.48  
56      	-15.6   
56.1    	-15.72  
56.2    	-15.84  
56.3    	-15.96  
56.4    	-16.08  
56.5    	-16.2   
56.6    	-16.32  
56.7    	-16.44  
56.8    	-16.56  
56.9    	-16.68  
57      	-16.8   
57.1    	-16.91  
57.2    	-17.03  
57.3    	-17.15  
57.4    	-17.26  
57.5    	-17.38  
57.6    	-17.5   
57.7    	-17.61  
57.8    	-17.73  
57.9    	-17.84  
58      	-17.95  
58.1    	-18.07  
58.2    	-18.18  
58.3    	-18.3   
58.4    	-18.41  
58.5    	-18.52  
58.6    	-18.63  
58.7    	-18.74  
58.8    	-18.85  
58.9    	-18.96  
59      	-19.07  
59.1    	-19.18  
59.2    	-19.29  
59.3    	-19.4   
59.4    	-19.51  
59.5    	-19.61  
59.6    	-19.72  
59.7    	-19.83  
59.8    	-19.93  
59.9    	-20.04  
60      	-20.14  
60.1    	-20.25  
60.2    	-20.35  
60.3    	-20.45  
60.4    	-20.56  
60.5    	-20.66  
60.6    	-20.76  
60.7    	-20.86  
60.8    	-20.96  
60.9    	-21.06  
61      	-21.16  
61.1    	-21.26  
61.2    	-21.35  
61.3    	-21.45  
61.4    	-21.55  
61.5    	-21.64  
61.6    	-21.74  
61.7    	-21.83  
61.8    	-21.92  
61.9    	-22.02  
62      	-22.11  
62.1    	-21.55  
62.2    	-19.84  
62.3    	-18.04  
62.4    	-16.52  
62.5    	-15.34  
62.6    	-14.46  
62.7    	-13.82  
62.8    	-13.37  
62.9    	-13.06  
63      	-12.85  
63.1    	-12.73  
63.2    	-12.67  
63.3    	-12.66  
63.4    	-12.68  
63.5    	-12.73  
63.6    	-12.79  
63.7    	-12.87  
63.8    	-12.97  
63.9    	-13.07  
64      	-13.18  
64.1    	-13.29  
64.2    	-13.4   
64.3    	-13.52  
64.4    	-13.64  
64.5    	-13.76  
64.6    	-13.88  
64.7    	-14     
64.8    	-14.13  
64.9    	-14.25  
65      	-14.37  
65.1    	-14.49  
65.2    	-14.62  
65.3    	-14.74  
65.4    	-14.86  
65.5    	-14.98  
65.6    	-15.11  
65.7    	-15.23  
65.8    	-15.35  
65.9    	-15.47  
66      	-15.59  
66.1    	-15.71  
66.2    	-15.83  
66.3    	-15.95  
66.4    	-16.07  
66.5    	-16.19  
66.6    	-16.31  
66.7    	-16.43  
66.8    	-16.55  
66.9    	-16.67  
67      	-16.78  
67.1    	-16.9   
67.2    	-17.02  
67.3    	-17.14  
67.4    	-17.25  
67.5    	-17.37  
67.6    	-17.48  
67.7    	-17.6   
67.8    	-17.71  
67.9    	-17.83  
68      	-17.94  
68.1    	-18.06  
68.2    	-18.17  
68.3    	-18.28  
68.4    	-18.4   
68.5    	-18.51  
68.6    	-18.62  
68.7    	-18.73  
68.8    	-18.84  
68.9    	-18.95  
69      	-19.06  
69.1    	-19.17  
69.2    	-19.28  
69.3    	-19.39  
69.4    	-19.5   
69.5    	-19.6   
69.6    	-19.71  
69.7    	-19.82  
69.8    	-19.92  
69.9    	-20.03  
70      	-20.13  
70.1    	-20.24  
70.2    	-20.34  
70.3    	-20.44  
70.4    	-20.55  
70.5    	-20.65  
70.6    	-20.75  
70.7    	-20.85  
70.8    	-20.95  
70.9    	-21.05  
71      	-21.15  
71.1    	-21.25  
71.2    	-21.34  
71.3    	-21.44  
71.4    	-21.54  
71.5    	-21.63  
71.6    	-21.73  
71.7    	-21.82  
71.8    	-21.91  
71.9    	-22.01  
72      	-22.1   
72.1    	-21.54  
72.2    	-19.83  
72.3    	-18.03  
72.4    	-16.51  
72.5    	-15.34  
72.6    	-14.46  
72.7    	-13.82  
72.8    	-13.37  
72.9    	-13.06  
73      	-12.85  
73.1    	-12.73  
73.2    	-12.67  
73.3    	-12.66  
73.4    	-12.68  
73.5    	-12.73  
73.6    	-12.79  
73.7    	-12.88  
73.8    	-12.97  
73.9    	-13.07  
74      	-13.18  
74.1    	-13.29  
74.2    	-13.4   
74.3    	-13.52  
74.4    	-13.64  
74.5    	-13.76  
74.6    	-13.88  
74.7    	-14     
74.8    	-14.13  
74.9    	-14.25  
75      	-14.37  
75.1    	-14.5   
75.2    	-14.62  
75.3    	-14.74  
75.4    	-14.86  
75.5    	-14.98  
75.6    	-15.11  
75.7    	-15.23  
75.8    	-15.35  
75.9    	-15.47  
76      	-15.59  
76.1    	-15.71  
76.2    	-15.83  
76.3    	-15.95  
76.4    	-16.07  
76.5    	-16.19  
76.6    	-16.31  
76.7    	-16.43  
76.8    	-16.55  
76.9    	-16.67  
77      	-16.78  
77.1    	-16.9   
77.2    	-17.02  
77.3    	-17.14  
77.4    	-17.25  
77.5    	-17.37  
77.6    	-17.48  
77.7    	-17.6   
77.8    	-17.71  
77.9    	-17.83  
78      	-17.94  
78.1    	-18.06  
78.2    	-18.17  
78.3    	-18.28  
78.4    	-18.39  
78.5    	-18.51  
78.6    	-18.62  
78.7    	-18.73  
78.8    	-18.84  
78.9    	-18.95  
79      	-19.06  
79.1    	-19.17  
79.2    	-19.28  
79.3    	-19.39  
79.4    	-19.49  
79.5    	-19.6   
79.6    	-19.71  
79.7    	-19.82  
79.8    	-19.92  
79.9    	-20.03  
80      	-20.13  
80.1    	-20.23  
80.2    	-20.34  
80.3    	-20.44  
80.4    	-20.54  
80.5    	-20.65  
80.6    	-20.75  
80.7    	-20.85  
80.8    	-20.95  
80.9    	-21.05  
81      	-21.15  
81.1    	-21.24  
81.2    	-21.34  
81.3    	-21.44  
81.4    	-21.53  
81.5    	-21.63  
81.6    	-21.72  
81.7    	-21.82  
81.8    	-21.91  
81.9    	-22.01  
82      	-22.1   
82.1    	-21.53  
82.2    	-19.83  
82.3    	-18.03  
82.4    	-16.51  
82.5    	-15.34  
82.6    	-14.46  
82.7    	-13.82  
82.8    	-13.37  
82.9    	-13.06  
83      	-12.85  
83.1    	-12.73  
83.2    	-12.67  
83.3    	-12.66  
83.4    	-12.68  
83.5    	-12.73  
83.6    	-12.8   
83.7    	-12.88  
83.8    	-12.97  
83.9    	-13.07  
84      	-13.18  
84.1    	-13.29  
84.2    	-13.41  
84.3    	-13.52  
84.4    	-13.64  
84.5    	-13.76  
84.6    	-13.88  
84.7    	-14.01  
84.8    	-14.13  
84.9    	-14.25  
85      	-14.37  
85.1    	-14.5   
85.2    	-14.62  
85.3    	-14.74  
85.4    	-14.86  
85.5    	-14.99  
85.6    	-15.11  
85.7    	-15.23  
85.8    	-15.35  
85.9    	-15.47  
86      	-15.59  
86.1    	-15.71  
86.2    	-15.83  
86.3    	-15.95  
86.4    	-16.07  
86.5    	-16.19  
86.6    	-16.31  
86.7    	-16.43  
86.8    	-16.55  
86.9    	-16.67  
87      	-16.78  
87.1    	-16.9   
87.2    	-17.02  
87.3    	-17.14  
87.4    	-17.25  
87.5    	-17.37  
87.6    	-17.48  
87.7    	-17.6   
87.8    	-17.71  
87.9    	-17.83  
88      	-17.94  
88.1    	-18.06  
88.2    	-18.17  
88.3    	-18.28  
88.4    	-18.4   
88.5    	-18.51  
88.6    	-18.62  
88.7    	-18.73  
88.8    	-18.84  
88.9    	-18.95  
89      	-19.06  
89.1    	-19.17  
89.2    	-19.28  
89.3    	-19.39  
89.4    	-19.5   
89.5    	-19.6   
89.6    	-19.71  
89.7    	-19.82  
89.8    	-19.92  
89.9    	-20.03  
90      	-20.13  
90.1    	-20.24  
90.2    	-20.34  
90.3    	-20.44  
90.4    	-20.54  
90.5    	-20.65  
90.6    	-20.75  
90.7    	-20.85  
90.8    	-20.95  
90.9    	-21.05  
91      	-21.15  
91.1    	-21.24  
91.2    	-21.34  
91.3    	-21.44  
91.4    	-21.53  
91.5    	-21.63  
91.6    	-21.72  
91.7    	-21.82  
91.8    	-21.91  
91.9    	-22.01  
92      	-22.1   
92.1    	-21.53  
92.2    	-19.83  
92.3    	-18.03  
92.4    	-16.51  
92.5    	-15.34  
92.6    	-14.46  
92.7    	-13.82  
92.8    	-13.37  
92.9    	-13.06  
93      	-12.86  
93.1    	-12.73  
93.2    	-12.67  
93.3    	-12.66  
93.4    	-12.68  
93.5    	-12.73  
93.6    	-12.8   
93.7    	-12.88  
93.8    	-12.97  
93.9    	-13.07  
94      	-13.18  
94.1    	-13.29  
94.2    	-13.41  
94.3    	-13.52  
94.4    	-13.64  
94.5    	-13.76  
94.6    	-13.89  
94.7    	-14.01  
94.8    	-14.13  
94.9    	-14.25  
95      	-14.38  
95.1    	-14.5   
95.2    	-14.62  
95.3    	-14.74  
95.4    	-14.87  
95.5    	-14.99  
95.6    	-15.11  
95.7    	-15.23  
95.8    	-15.35  
95.9    	-15.47  
96      	-15.59  
96.1    	-15.71  
96.2    	-15.83  
96.3    	-15.95  
96.4    	-16.07  
96.5    	-16.19  
96.6    	-16.31  
96.7    	-16.43  
96.8    	-16.55  
96.9    	-16.67  
97      	-16.79  
97.1    	-16.9   
97.2    	-17.02  
97.3    	-17.14  
97.4    	-17.25  
97.5    	-17.37  
97.6    	-17.49  
97.7    	-17.6   
97.8    	-17.72  
97.9    	-17.83  
98      	-17.94  
98.1    	-18.06  
98.2    	-18.17  
98.3    	-18.28  
98.4    	-18.4   
98.5    	-18.51  
98.6    	-18.62  
98.7    	-18.73  
98.8    	-18.84  
98.9    	-18.95  
99      	-19.06  
99.1    	-19.17  
99.2    	-19.28  
99.3    	-19.39  
99.4    	-19.5   
99.5    	-19.6   
99.6    	-19.71  
99.7    	-19.82  
99.8    	-19.92  
99.9    	-20.03  
100     	-20.13  
