
SWEPT_VAR_1 = 6.500000000000000e+01    // Bio: Soma \ morphology \ PARAMETER \ diam (um)

t	s.v( 0.05 )
18.8    	-23.63  
18.9    	-23.69  
19      	-23.76  
19.1    	-23.83  
19.2    	-23.89  
19.3    	-23.96  
19.4    	-24.02  
19.5    	-24.09  
19.6    	-24.15  
19.7    	-24.22  
19.8    	-24.28  
19.9    	-24.34  
20      	-24.41  
20.1    	-24.47  
20.2    	-24.53  
20.3    	-24.59  
20.4    	-24.65  
20.5    	-24.71  
20.6    	-24.77  
20.7    	-24.83  
20.8    	-24.89  
20.9    	-24.95  
21      	-25     
21.1    	-25.06  
21.2    	-25.12  
21.3    	-25.17  
21.4    	-25.23  
21.5    	-25.28  
21.6    	-25.34  
21.7    	-25.39  
21.8    	-25.45  
21.9    	-25.5   
22      	-25.55  
22.1    	-24.71  
22.2    	-22.49  
22.3    	-20.25  
22.4    	-18.41  
22.5    	-17     
22.6    	-15.96  
22.7    	-15.21  
22.8    	-14.69  
22.9    	-14.33  
23      	-14.1   
23.1    	-13.96  
23.2    	-13.9   
23.3    	-13.89  
23.4    	-13.91  
23.5    	-13.96  
23.6    	-14.03  
23.7    	-14.12  
23.8    	-14.22  
23.9    	-14.32  
24      	-14.43  
24.1    	-14.55  
24.2    	-14.66  
24.3    	-14.78  
24.4    	-14.89  
24.5    	-15.01  
24.6    	-15.13  
24.7    	-15.25  
24.8    	-15.37  
24.9    	-15.48  
25      	-15.6   
25.1    	-15.72  
25.2    	-15.83  
25.3    	-15.95  
25.4    	-16.06  
25.5    	-16.18  
25.6    	-16.29  
25.7    	-16.4   
25.8    	-16.52  
25.9    	-16.63  
26      	-16.74  
26.1    	-16.85  
26.2    	-16.96  
26.3    	-17.07  
26.4    	-17.19  
26.5    	-17.3   
26.6    	-17.41  
26.7    	-17.52  
26.8    	-17.63  
26.9    	-17.73  
27      	-17.84  
27.1    	-17.95  
27.2    	-18.06  
27.3    	-18.17  
27.4    	-18.27  
27.5    	-18.38  
27.6    	-18.49  
27.7    	-18.59  
27.8    	-18.7   
27.9    	-18.81  
28      	-18.91  
28.1    	-19.02  
28.2    	-19.12  
28.3    	-19.22  
28.4    	-19.33  
28.5    	-19.43  
28.6    	-19.53  
28.7    	-19.63  
28.8    	-19.74  
28.9    	-19.84  
29      	-19.94  
29.1    	-20.04  
29.2    	-20.14  
29.3    	-20.24  
29.4    	-20.34  
29.5    	-20.43  
29.6    	-20.53  
29.7    	-20.63  
29.8    	-20.73  
29.9    	-20.82  
30      	-20.92  
30.1    	-21.01  
30.2    	-21.11  
30.3    	-21.2   
30.4    	-21.3   
30.5    	-21.39  
30.6    	-21.48  
30.7    	-21.57  
30.8    	-21.66  
30.9    	-21.75  
31      	-21.84  
31.1    	-21.93  
31.2    	-22.02  
31.3    	-22.11  
31.4    	-22.2   
31.5    	-22.29  
31.6    	-22.37  
31.7    	-22.46  
31.8    	-22.54  
31.9    	-22.63  
32      	-22.71  
32.1    	-22     
32.2    	-20.06  
32.3    	-18.11  
32.4    	-16.51  
32.5    	-15.28  
32.6    	-14.38  
32.7    	-13.72  
32.8    	-13.26  
32.9    	-12.95  
33      	-12.74  
33.1    	-12.62  
33.2    	-12.56  
33.3    	-12.55  
33.4    	-12.57  
33.5    	-12.62  
33.6    	-12.69  
33.7    	-12.77  
33.8    	-12.86  
33.9    	-12.96  
34      	-13.07  
34.1    	-13.18  
34.2    	-13.29  
34.3    	-13.41  
34.4    	-13.53  
34.5    	-13.65  
34.6    	-13.77  
34.7    	-13.89  
34.8    	-14.01  
34.9    	-14.13  
35      	-14.25  
35.1    	-14.37  
35.2    	-14.49  
35.3    	-14.61  
35.4    	-14.73  
35.5    	-14.85  
35.6    	-14.97  
35.7    	-15.09  
35.8    	-15.21  
35.9    	-15.33  
36      	-15.45  
36.1    	-15.57  
36.2    	-15.69  
36.3    	-15.8   
36.4    	-15.92  
36.5    	-16.04  
36.6    	-16.16  
36.7    	-16.27  
36.8    	-16.39  
36.9    	-16.51  
37      	-16.62  
37.1    	-16.74  
37.2    	-16.86  
37.3    	-16.97  
37.4    	-17.09  
37.5    	-17.2   
37.6    	-17.31  
37.7    	-17.43  
37.8    	-17.54  
37.9    	-17.66  
38      	-17.77  
38.1    	-17.88  
38.2    	-17.99  
38.3    	-18.1   
38.4    	-18.22  
38.5    	-18.33  
38.6    	-18.44  
38.7    	-18.55  
38.8    	-18.66  
38.9    	-18.77  
39      	-18.88  
39.1    	-18.98  
39.2    	-19.09  
39.3    	-19.2   
39.4    	-19.31  
39.5    	-19.41  
39.6    	-19.52  
39.7    	-19.62  
39.8    	-19.73  
39.9    	-19.83  
40      	-19.94  
40.1    	-20.04  
40.2    	-20.14  
40.3    	-20.25  
40.4    	-20.35  
40.5    	-20.45  
40.6    	-20.55  
40.7    	-20.65  
40.8    	-20.75  
40.9    	-20.85  
41      	-20.95  
41.1    	-21.05  
41.2    	-21.14  
41.3    	-21.24  
41.4    	-21.33  
41.5    	-21.43  
41.6    	-21.52  
41.7    	-21.62  
41.8    	-21.71  
41.9    	-21.8   
42      	-21.9   
42.1    	-21.22  
42.2    	-19.37  
42.3    	-17.5   
42.4    	-15.97  
42.5    	-14.8   
42.6    	-13.94  
42.7    	-13.31  
42.8    	-12.88  
42.9    	-12.58  
43      	-12.39  
43.1    	-12.27  
43.2    	-12.22  
43.3    	-12.21  
43.4    	-12.24  
43.5    	-12.29  
43.6    	-12.36  
43.7    	-12.44  
43.8    	-12.53  
43.9    	-12.63  
44      	-12.74  
44.1    	-12.85  
44.2    	-12.97  
44.3    	-13.08  
44.4    	-13.2   
44.5    	-13.32  
44.6    	-13.44  
44.7    	-13.56  
44.8    	-13.68  
44.9    	-13.81  
45      	-13.93  
45.1    	-14.05  
45.2    	-14.17  
45.3    	-14.29  
45.4    	-14.41  
45.5    	-14.54  
45.6    	-14.66  
45.7    	-14.78  
45.8    	-14.9   
45.9    	-15.02  
46      	-15.14  
46.1    	-15.26  
46.2    	-15.38  
46.3    	-15.5   
46.4    	-15.62  
46.5    	-15.74  
46.6    	-15.86  
46.7    	-15.98  
46.8    	-16.09  
46.9    	-16.21  
47      	-16.33  
47.1    	-16.45  
47.2    	-16.56  
47.3    	-16.68  
47.4    	-16.8   
47.5    	-16.91  
47.6    	-17.03  
47.7    	-17.15  
47.8    	-17.26  
47.9    	-17.38  
48      	-17.49  
48.1    	-17.6   
48.2    	-17.72  
48.3    	-17.83  
48.4    	-17.95  
48.5    	-18.06  
48.6    	-18.17  
48.7    	-18.28  
48.8    	-18.39  
48.9    	-18.5   
49      	-18.61  
49.1    	-18.72  
49.2    	-18.83  
49.3    	-18.94  
49.4    	-19.05  
49.5    	-19.16  
49.6    	-19.27  
49.7    	-19.38  
49.8    	-19.48  
49.9    	-19.59  
50      	-19.69  
50.1    	-19.8   
50.2    	-19.9   
50.3    	-20.01  
50.4    	-20.11  
50.5    	-20.22  
50.6    	-20.32  
50.7    	-20.42  
50.8    	-20.52  
50.9    	-20.62  
51      	-20.72  
51.1    	-20.82  
51.2    	-20.92  
51.3    	-21.02  
51.4    	-21.12  
51.5    	-21.21  
51.6    	-21.31  
51.7    	-21.41  
51.8    	-21.5   
51.9    	-21.6   
52      	-21.69  
52.1    	-21.02  
52.2    	-19.19  
52.3    	-17.35  
52.4    	-15.84  
52.5    	-14.68  
52.6    	-13.83  
52.7    	-13.22  
52.8    	-12.79  
52.9    	-12.5   
53      	-12.31  
53.1    	-12.2   
53.2    	-12.15  
53.3    	-12.14  
53.4    	-12.17  
53.5    	-12.22  
53.6    	-12.29  
53.7    	-12.37  
53.8    	-12.47  
53.9    	-12.57  
54      	-12.67  
54.1    	-12.79  
54.2    	-12.9   
54.3    	-13.02  
54.4    	-13.14  
54.5    	-13.26  
54.6    	-13.38  
54.7    	-13.5   
54.8    	-13.62  
54.9    	-13.74  
55      	-13.86  
55.1    	-13.98  
55.2    	-14.11  
55.3    	-14.23  
55.4    	-14.35  
55.5    	-14.47  
55.6    	-14.59  
55.7    	-14.71  
55.8    	-14.83  
55.9    	-14.96  
56      	-15.08  
56.1    	-15.2   
56.2    	-15.32  
56.3    	-15.44  
56.4    	-15.56  
56.5    	-15.67  
56.6    	-15.79  
56.7    	-15.91  
56.8    	-16.03  
56.9    	-16.15  
57      	-16.27  
57.1    	-16.39  
57.2    	-16.5   
57.3    	-16.62  
57.4    	-16.74  
57.5    	-16.85  
57.6    	-16.97  
57.7    	-17.08  
57.8    	-17.2   
57.9    	-17.32  
58      	-17.43  
58.1    	-17.54  
58.2    	-17.66  
58.3    	-17.77  
58.4    	-17.89  
58.5    	-18     
58.6    	-18.11  
58.7    	-18.22  
58.8    	-18.34  
58.9    	-18.45  
59      	-18.56  
59.1    	-18.67  
59.2    	-18.78  
59.3    	-18.89  
59.4    	-19     
59.5    	-19.1   
59.6    	-19.21  
59.7    	-19.32  
59.8    	-19.43  
59.9    	-19.53  
60      	-19.64  
60.1    	-19.75  
60.2    	-19.85  
60.3    	-19.96  
60.4    	-20.06  
60.5    	-20.16  
60.6    	-20.27  
60.7    	-20.37  
60.8    	-20.47  
60.9    	-20.57  
61      	-20.67  
61.1    	-20.77  
61.2    	-20.87  
61.3    	-20.97  
61.4    	-21.07  
61.5    	-21.17  
61.6    	-21.26  
61.7    	-21.36  
61.8    	-21.45  
61.9    	-21.55  
62      	-21.64  
62.1    	-20.98  
62.2    	-19.15  
62.3    	-17.31  
62.4    	-15.81  
62.5    	-14.66  
62.6    	-13.81  
62.7    	-13.2   
62.8    	-12.77  
62.9    	-12.48  
63      	-12.3   
63.1    	-12.19  
63.2    	-12.14  
63.3    	-12.13  
63.4    	-12.16  
63.5    	-12.21  
63.6    	-12.28  
63.7    	-12.36  
63.8    	-12.46  
63.9    	-12.56  
64      	-12.67  
64.1    	-12.78  
64.2    	-12.89  
64.3    	-13.01  
64.4    	-13.13  
64.5    	-13.25  
64.6    	-13.37  
64.7    	-13.49  
64.8    	-13.61  
64.9    	-13.73  
65      	-13.85  
65.1    	-13.98  
65.2    	-14.1   
65.3    	-14.22  
65.4    	-14.34  
65.5    	-14.46  
65.6    	-14.58  
65.7    	-14.7   
65.8    	-14.83  
65.9    	-14.95  
66      	-15.07  
66.1    	-15.19  
66.2    	-15.31  
66.3    	-15.43  
66.4    	-15.55  
66.5    	-15.67  
66.6    	-15.78  
66.7    	-15.9   
66.8    	-16.02  
66.9    	-16.14  
67      	-16.26  
67.1    	-16.38  
67.2    	-16.49  
67.3    	-16.61  
67.4    	-16.73  
67.5    	-16.84  
67.6    	-16.96  
67.7    	-17.08  
67.8    	-17.19  
67.9    	-17.31  
68      	-17.42  
68.1    	-17.54  
68.2    	-17.65  
68.3    	-17.76  
68.4    	-17.88  
68.5    	-17.99  
68.6    	-18.1   
68.7    	-18.21  
68.8    	-18.33  
68.9    	-18.44  
69      	-18.55  
69.1    	-18.66  
69.2    	-18.77  
69.3    	-18.88  
69.4    	-18.99  
69.5    	-19.1   
69.6    	-19.2   
69.7    	-19.31  
69.8    	-19.42  
69.9    	-19.52  
70      	-19.63  
70.1    	-19.74  
70.2    	-19.84  
70.3    	-19.95  
70.4    	-20.05  
70.5    	-20.15  
70.6    	-20.26  
70.7    	-20.36  
70.8    	-20.46  
70.9    	-20.56  
71      	-20.66  
71.1    	-20.76  
71.2    	-20.86  
71.3    	-20.96  
71.4    	-21.06  
71.5    	-21.16  
71.6    	-21.25  
71.7    	-21.35  
71.8    	-21.44  
71.9    	-21.54  
72      	-21.63  
72.1    	-20.97  
72.2    	-19.14  
72.3    	-17.31  
72.4    	-15.8   
72.5    	-14.65  
72.6    	-13.81  
72.7    	-13.2   
72.8    	-12.77  
72.9    	-12.48  
73      	-12.3   
73.1    	-12.19  
73.2    	-12.14  
73.3    	-12.13  
73.4    	-12.16  
73.5    	-12.21  
73.6    	-12.28  
73.7    	-12.37  
73.8    	-12.46  
73.9    	-12.56  
74      	-12.67  
74.1    	-12.78  
74.2    	-12.89  
74.3    	-13.01  
74.4    	-13.13  
74.5    	-13.25  
74.6    	-13.37  
74.7    	-13.49  
74.8    	-13.61  
74.9    	-13.73  
75      	-13.86  
75.1    	-13.98  
75.2    	-14.1   
75.3    	-14.22  
75.4    	-14.34  
75.5    	-14.46  
75.6    	-14.58  
75.7    	-14.71  
75.8    	-14.83  
75.9    	-14.95  
76      	-15.07  
76.1    	-15.19  
76.2    	-15.31  
76.3    	-15.43  
76.4    	-15.55  
76.5    	-15.67  
76.6    	-15.79  
76.7    	-15.9   
76.8    	-16.02  
76.9    	-16.14  
77      	-16.26  
77.1    	-16.38  
77.2    	-16.49  
77.3    	-16.61  
77.4    	-16.73  
77.5    	-16.84  
77.6    	-16.96  
77.7    	-17.08  
77.8    	-17.19  
77.9    	-17.31  
78      	-17.42  
78.1    	-17.54  
78.2    	-17.65  
78.3    	-17.76  
78.4    	-17.88  
78.5    	-17.99  
78.6    	-18.1   
78.7    	-18.21  
78.8    	-18.33  
78.9    	-18.44  
79      	-18.55  
79.1    	-18.66  
79.2    	-18.77  
79.3    	-18.88  
79.4    	-18.99  
79.5    	-19.09  
79.6    	-19.2   
79.7    	-19.31  
79.8    	-19.42  
79.9    	-19.52  
80      	-19.63  
80.1    	-19.74  
80.2    	-19.84  
80.3    	-19.95  
80.4    	-20.05  
80.5    	-20.15  
80.6    	-20.26  
80.7    	-20.36  
80.8    	-20.46  
80.9    	-20.56  
81      	-20.66  
81.1    	-20.76  
81.2    	-20.86  
81.3    	-20.96  
81.4    	-21.06  
81.5    	-21.16  
81.6    	-21.25  
81.7    	-21.35  
81.8    	-21.44  
81.9    	-21.54  
82      	-21.63  
82.1    	-20.97  
82.2    	-19.14  
82.3    	-17.31  
82.4    	-15.8   
82.5    	-14.65  
82.6    	-13.81  
82.7    	-13.2   
82.8    	-12.77  
82.9    	-12.48  
83      	-12.3   
83.1    	-12.19  
83.2    	-12.14  
83.3    	-12.14  
83.4    	-12.16  
83.5    	-12.21  
83.6    	-12.28  
83.7    	-12.37  
83.8    	-12.46  
83.9    	-12.56  
84      	-12.67  
84.1    	-12.78  
84.2    	-12.9   
84.3    	-13.01  
84.4    	-13.13  
84.5    	-13.25  
84.6    	-13.37  
84.7    	-13.49  
84.8    	-13.61  
84.9    	-13.74  
85      	-13.86  
85.1    	-13.98  
85.2    	-14.1   
85.3    	-14.22  
85.4    	-14.34  
85.5    	-14.47  
85.6    	-14.59  
85.7    	-14.71  
85.8    	-14.83  
85.9    	-14.95  
86      	-15.07  
86.1    	-15.19  
86.2    	-15.31  
86.3    	-15.43  
86.4    	-15.55  
86.5    	-15.67  
86.6    	-15.79  
86.7    	-15.91  
86.8    	-16.02  
86.9    	-16.14  
87      	-16.26  
87.1    	-16.38  
87.2    	-16.5   
87.3    	-16.61  
87.4    	-16.73  
87.5    	-16.85  
87.6    	-16.96  
87.7    	-17.08  
87.8    	-17.19  
87.9    	-17.31  
88      	-17.42  
88.1    	-17.54  
88.2    	-17.65  
88.3    	-17.76  
88.4    	-17.88  
88.5    	-17.99  
88.6    	-18.1   
88.7    	-18.21  
88.8    	-18.33  
88.9    	-18.44  
89      	-18.55  
89.1    	-18.66  
89.2    	-18.77  
89.3    	-18.88  
89.4    	-18.99  
89.5    	-19.1   
89.6    	-19.2   
89.7    	-19.31  
89.8    	-19.42  
89.9    	-19.53  
90      	-19.63  
90.1    	-19.74  
90.2    	-19.84  
90.3    	-19.95  
90.4    	-20.05  
90.5    	-20.15  
90.6    	-20.26  
90.7    	-20.36  
90.8    	-20.46  
90.9    	-20.56  
91      	-20.66  
91.1    	-20.76  
91.2    	-20.86  
91.3    	-20.96  
91.4    	-21.06  
91.5    	-21.16  
91.6    	-21.25  
91.7    	-21.35  
91.8    	-21.44  
91.9    	-21.54  
92      	-21.63  
92.1    	-20.97  
92.2    	-19.14  
92.3    	-17.31  
92.4    	-15.8   
92.5    	-14.65  
92.6    	-13.81  
92.7    	-13.2   
92.8    	-12.77  
92.9    	-12.49  
93      	-12.3   
93.1    	-12.19  
93.2    	-12.14  
93.3    	-12.14  
93.4    	-12.16  
93.5    	-12.22  
93.6    	-12.29  
93.7    	-12.37  
93.8    	-12.46  
93.9    	-12.56  
94      	-12.67  
94.1    	-12.78  
94.2    	-12.9   
94.3    	-13.01  
94.4    	-13.13  
94.5    	-13.25  
94.6    	-13.37  
94.7    	-13.49  
94.8    	-13.62  
94.9    	-13.74  
95      	-13.86  
95.1    	-13.98  
95.2    	-14.1   
95.3    	-14.22  
95.4    	-14.35  
95.5    	-14.47  
95.6    	-14.59  
95.7    	-14.71  
95.8    	-14.83  
95.9    	-14.95  
96      	-15.07  
96.1    	-15.19  
96.2    	-15.31  
96.3    	-15.43  
96.4    	-15.55  
96.5    	-15.67  
96.6    	-15.79  
96.7    	-15.91  
96.8    	-16.03  
96.9    	-16.14  
97      	-16.26  
97.1    	-16.38  
97.2    	-16.5   
97.3    	-16.61  
97.4    	-16.73  
97.5    	-16.85  
97.6    	-16.96  
97.7    	-17.08  
97.8    	-17.19  
97.9    	-17.31  
98      	-17.42  
98.1    	-17.54  
98.2    	-17.65  
98.3    	-17.77  
98.4    	-17.88  
98.5    	-17.99  
98.6    	-18.1   
98.7    	-18.22  
98.8    	-18.33  
98.9    	-18.44  
99      	-18.55  
99.1    	-18.66  
99.2    	-18.77  
99.3    	-18.88  
99.4    	-18.99  
99.5    	-19.1   
99.6    	-19.2   
99.7    	-19.31  
99.8    	-19.42  
99.9    	-19.53  
100     	-19.63  
