
SWEPT_VAR_1 = 2.000000000000000e+02    // Bio: Soma \ morphology \ PARAMETER \ diam (um)

t	s.v( 0.05 )
18.8    	-25.53  
18.9    	-25.58  
19      	-25.64  
19.1    	-25.69  
19.2    	-25.74  
19.3    	-25.79  
19.4    	-25.84  
19.5    	-25.89  
19.6    	-25.94  
19.7    	-25.99  
19.8    	-26.04  
19.9    	-26.09  
20      	-26.14  
20.1    	-26.19  
20.2    	-26.23  
20.3    	-26.28  
20.4    	-26.33  
20.5    	-26.37  
20.6    	-26.42  
20.7    	-26.46  
20.8    	-26.51  
20.9    	-26.55  
21      	-26.6   
21.1    	-26.64  
21.2    	-26.68  
21.3    	-26.73  
21.4    	-26.77  
21.5    	-26.81  
21.6    	-26.85  
21.7    	-26.89  
21.8    	-26.93  
21.9    	-26.97  
22      	-27.01  
22.1    	-26.44  
22.2    	-24.62  
22.3    	-22.55  
22.4    	-20.71  
22.5    	-19.23  
22.6    	-18.1   
22.7    	-17.26  
22.8    	-16.66  
22.9    	-16.25  
23      	-15.97  
23.1    	-15.8   
23.2    	-15.71  
23.3    	-15.68  
23.4    	-15.69  
23.5    	-15.74  
23.6    	-15.81  
23.7    	-15.89  
23.8    	-15.99  
23.9    	-16.1   
24      	-16.21  
24.1    	-16.32  
24.2    	-16.44  
24.3    	-16.56  
24.4    	-16.68  
24.5    	-16.8   
24.6    	-16.92  
24.7    	-17.04  
24.8    	-17.15  
24.9    	-17.27  
25      	-17.39  
25.1    	-17.5   
25.2    	-17.62  
25.3    	-17.73  
25.4    	-17.84  
25.5    	-17.95  
25.6    	-18.06  
25.7    	-18.18  
25.8    	-18.29  
25.9    	-18.39  
26      	-18.5   
26.1    	-18.61  
26.2    	-18.72  
26.3    	-18.83  
26.4    	-18.93  
26.5    	-19.04  
26.6    	-19.14  
26.7    	-19.25  
26.8    	-19.35  
26.9    	-19.46  
27      	-19.56  
27.1    	-19.66  
27.2    	-19.77  
27.3    	-19.87  
27.4    	-19.97  
27.5    	-20.07  
27.6    	-20.17  
27.7    	-20.27  
27.8    	-20.37  
27.9    	-20.47  
28      	-20.57  
28.1    	-20.67  
28.2    	-20.77  
28.3    	-20.87  
28.4    	-20.96  
28.5    	-21.06  
28.6    	-21.15  
28.7    	-21.25  
28.8    	-21.34  
28.9    	-21.44  
29      	-21.53  
29.1    	-21.63  
29.2    	-21.72  
29.3    	-21.81  
29.4    	-21.9   
29.5    	-21.99  
29.6    	-22.08  
29.7    	-22.17  
29.8    	-22.26  
29.9    	-22.35  
30      	-22.44  
30.1    	-22.52  
30.2    	-22.61  
30.3    	-22.7   
30.4    	-22.78  
30.5    	-22.87  
30.6    	-22.95  
30.7    	-23.04  
30.8    	-23.12  
30.9    	-23.2   
31      	-23.28  
31.1    	-23.36  
31.2    	-23.44  
31.3    	-23.52  
31.4    	-23.6   
31.5    	-23.68  
31.6    	-23.76  
31.7    	-23.83  
31.8    	-23.91  
31.9    	-23.99  
32      	-24.06  
32.1    	-23.6   
32.2    	-22.01  
32.3    	-20.21  
32.4    	-18.6   
32.5    	-17.31  
32.6    	-16.33  
32.7    	-15.59  
32.8    	-15.05  
32.9    	-14.67  
33      	-14.42  
33.1    	-14.25  
33.2    	-14.16  
33.3    	-14.12  
33.4    	-14.13  
33.5    	-14.16  
33.6    	-14.22  
33.7    	-14.3   
33.8    	-14.38  
33.9    	-14.48  
34      	-14.59  
34.1    	-14.7   
34.2    	-14.81  
34.3    	-14.93  
34.4    	-15.05  
34.5    	-15.17  
34.6    	-15.29  
34.7    	-15.41  
34.8    	-15.54  
34.9    	-15.66  
35      	-15.78  
35.1    	-15.9   
35.2    	-16.02  
35.3    	-16.15  
35.4    	-16.27  
35.5    	-16.39  
35.6    	-16.51  
35.7    	-16.63  
35.8    	-16.75  
35.9    	-16.87  
36      	-16.99  
36.1    	-17.1   
36.2    	-17.22  
36.3    	-17.34  
36.4    	-17.46  
36.5    	-17.57  
36.6    	-17.69  
36.7    	-17.8   
36.8    	-17.92  
36.9    	-18.03  
37      	-18.15  
37.1    	-18.26  
37.2    	-18.38  
37.3    	-18.49  
37.4    	-18.6   
37.5    	-18.71  
37.6    	-18.83  
37.7    	-18.94  
37.8    	-19.05  
37.9    	-19.16  
38      	-19.27  
38.1    	-19.38  
38.2    	-19.49  
38.3    	-19.59  
38.4    	-19.7   
38.5    	-19.81  
38.6    	-19.92  
38.7    	-20.02  
38.8    	-20.13  
38.9    	-20.23  
39      	-20.34  
39.1    	-20.44  
39.2    	-20.55  
39.3    	-20.65  
39.4    	-20.75  
39.5    	-20.85  
39.6    	-20.95  
39.7    	-21.05  
39.8    	-21.15  
39.9    	-21.25  
40      	-21.35  
40.1    	-21.45  
40.2    	-21.55  
40.3    	-21.64  
40.4    	-21.74  
40.5    	-21.83  
40.6    	-21.93  
40.7    	-22.02  
40.8    	-22.12  
40.9    	-22.21  
41      	-22.3   
41.1    	-22.39  
41.2    	-22.48  
41.3    	-22.57  
41.4    	-22.66  
41.5    	-22.75  
41.6    	-22.84  
41.7    	-22.93  
41.8    	-23.01  
41.9    	-23.1   
42      	-23.18  
42.1    	-22.75  
42.2    	-21.24  
42.3    	-19.51  
42.4    	-17.98  
42.5    	-16.75  
42.6    	-15.8   
42.7    	-15.1   
42.8    	-14.59  
42.9    	-14.23  
43      	-13.98  
43.1    	-13.83  
43.2    	-13.74  
43.3    	-13.71  
43.4    	-13.71  
43.5    	-13.75  
43.6    	-13.81  
43.7    	-13.88  
43.8    	-13.97  
43.9    	-14.07  
44      	-14.18  
44.1    	-14.29  
44.2    	-14.41  
44.3    	-14.52  
44.4    	-14.64  
44.5    	-14.77  
44.6    	-14.89  
44.7    	-15.01  
44.8    	-15.14  
44.9    	-15.26  
45      	-15.38  
45.1    	-15.51  
45.2    	-15.63  
45.3    	-15.76  
45.4    	-15.88  
45.5    	-16     
45.6    	-16.12  
45.7    	-16.25  
45.8    	-16.37  
45.9    	-16.49  
46      	-16.61  
46.1    	-16.73  
46.2    	-16.85  
46.3    	-16.97  
46.4    	-17.09  
46.5    	-17.21  
46.6    	-17.33  
46.7    	-17.45  
46.8    	-17.56  
46.9    	-17.68  
47      	-17.8   
47.1    	-17.91  
47.2    	-18.03  
47.3    	-18.15  
47.4    	-18.26  
47.5    	-18.37  
47.6    	-18.49  
47.7    	-18.6   
47.8    	-18.72  
47.9    	-18.83  
48      	-18.94  
48.1    	-19.05  
48.2    	-19.16  
48.3    	-19.27  
48.4    	-19.39  
48.5    	-19.49  
48.6    	-19.6   
48.7    	-19.71  
48.8    	-19.82  
48.9    	-19.93  
49      	-20.04  
49.1    	-20.14  
49.2    	-20.25  
49.3    	-20.35  
49.4    	-20.46  
49.5    	-20.56  
49.6    	-20.67  
49.7    	-20.77  
49.8    	-20.87  
49.9    	-20.97  
50      	-21.07  
50.1    	-21.17  
50.2    	-21.27  
50.3    	-21.37  
50.4    	-21.47  
50.5    	-21.57  
50.6    	-21.67  
50.7    	-21.76  
50.8    	-21.86  
50.9    	-21.96  
51      	-22.05  
51.1    	-22.14  
51.2    	-22.24  
51.3    	-22.33  
51.4    	-22.42  
51.5    	-22.51  
51.6    	-22.6   
51.7    	-22.69  
51.8    	-22.78  
51.9    	-22.87  
52      	-22.96  
52.1    	-22.53  
52.2    	-21.04  
52.3    	-19.33  
52.4    	-17.81  
52.5    	-16.6   
52.6    	-15.67  
52.7    	-14.97  
52.8    	-14.47  
52.9    	-14.12  
53      	-13.88  
53.1    	-13.73  
53.2    	-13.64  
53.3    	-13.61  
53.4    	-13.62  
53.5    	-13.66  
53.6    	-13.72  
53.7    	-13.79  
53.8    	-13.88  
53.9    	-13.98  
54      	-14.09  
54.1    	-14.2   
54.2    	-14.31  
54.3    	-14.43  
54.4    	-14.55  
54.5    	-14.68  
54.6    	-14.8   
54.7    	-14.92  
54.8    	-15.05  
54.9    	-15.17  
55      	-15.3   
55.1    	-15.42  
55.2    	-15.54  
55.3    	-15.67  
55.4    	-15.79  
55.5    	-15.91  
55.6    	-16.04  
55.7    	-16.16  
55.8    	-16.28  
55.9    	-16.4   
56      	-16.52  
56.1    	-16.65  
56.2    	-16.77  
56.3    	-16.89  
56.4    	-17.01  
56.5    	-17.13  
56.6    	-17.24  
56.7    	-17.36  
56.8    	-17.48  
56.9    	-17.6   
57      	-17.72  
57.1    	-17.83  
57.2    	-17.95  
57.3    	-18.07  
57.4    	-18.18  
57.5    	-18.3   
57.6    	-18.41  
57.7    	-18.53  
57.8    	-18.64  
57.9    	-18.75  
58      	-18.87  
58.1    	-18.98  
58.2    	-19.09  
58.3    	-19.2   
58.4    	-19.31  
58.5    	-19.42  
58.6    	-19.53  
58.7    	-19.64  
58.8    	-19.75  
58.9    	-19.86  
59      	-19.96  
59.1    	-20.07  
59.2    	-20.18  
59.3    	-20.28  
59.4    	-20.39  
59.5    	-20.49  
59.6    	-20.6   
59.7    	-20.7   
59.8    	-20.8   
59.9    	-20.91  
60      	-21.01  
60.1    	-21.11  
60.2    	-21.21  
60.3    	-21.31  
60.4    	-21.41  
60.5    	-21.51  
60.6    	-21.6   
60.7    	-21.7   
60.8    	-21.8   
60.9    	-21.89  
61      	-21.99  
61.1    	-22.08  
61.2    	-22.18  
61.3    	-22.27  
61.4    	-22.36  
61.5    	-22.45  
61.6    	-22.55  
61.7    	-22.64  
61.8    	-22.72  
61.9    	-22.81  
62      	-22.9   
62.1    	-22.47  
62.2    	-20.99  
62.3    	-19.28  
62.4    	-17.78  
62.5    	-16.57  
62.6    	-15.64  
62.7    	-14.95  
62.8    	-14.45  
62.9    	-14.09  
63      	-13.86  
63.1    	-13.71  
63.2    	-13.62  
63.3    	-13.59  
63.4    	-13.6   
63.5    	-13.64  
63.6    	-13.7   
63.7    	-13.77  
63.8    	-13.86  
63.9    	-13.96  
64      	-14.07  
64.1    	-14.18  
64.2    	-14.3   
64.3    	-14.42  
64.4    	-14.54  
64.5    	-14.66  
64.6    	-14.78  
64.7    	-14.91  
64.8    	-15.03  
64.9    	-15.15  
65      	-15.28  
65.1    	-15.4   
65.2    	-15.53  
65.3    	-15.65  
65.4    	-15.77  
65.5    	-15.9   
65.6    	-16.02  
65.7    	-16.14  
65.8    	-16.27  
65.9    	-16.39  
66      	-16.51  
66.1    	-16.63  
66.2    	-16.75  
66.3    	-16.87  
66.4    	-16.99  
66.5    	-17.11  
66.6    	-17.23  
66.7    	-17.35  
66.8    	-17.47  
66.9    	-17.58  
67      	-17.7   
67.1    	-17.82  
67.2    	-17.93  
67.3    	-18.05  
67.4    	-18.17  
67.5    	-18.28  
67.6    	-18.4   
67.7    	-18.51  
67.8    	-18.62  
67.9    	-18.74  
68      	-18.85  
68.1    	-18.96  
68.2    	-19.07  
68.3    	-19.19  
68.4    	-19.3   
68.5    	-19.41  
68.6    	-19.52  
68.7    	-19.63  
68.8    	-19.73  
68.9    	-19.84  
69      	-19.95  
69.1    	-20.06  
69.2    	-20.16  
69.3    	-20.27  
69.4    	-20.37  
69.5    	-20.48  
69.6    	-20.58  
69.7    	-20.69  
69.8    	-20.79  
69.9    	-20.89  
70      	-20.99  
70.1    	-21.1   
70.2    	-21.2   
70.3    	-21.3   
70.4    	-21.39  
70.5    	-21.49  
70.6    	-21.59  
70.7    	-21.69  
70.8    	-21.78  
70.9    	-21.88  
71      	-21.98  
71.1    	-22.07  
71.2    	-22.16  
71.3    	-22.26  
71.4    	-22.35  
71.5    	-22.44  
71.6    	-22.53  
71.7    	-22.62  
71.8    	-22.71  
71.9    	-22.8   
72      	-22.89  
72.1    	-22.46  
72.2    	-20.97  
72.3    	-19.27  
72.4    	-17.77  
72.5    	-16.56  
72.6    	-15.63  
72.7    	-14.94  
72.8    	-14.44  
72.9    	-14.09  
73      	-13.85  
73.1    	-13.7   
73.2    	-13.62  
73.3    	-13.59  
73.4    	-13.6   
73.5    	-13.64  
73.6    	-13.7   
73.7    	-13.77  
73.8    	-13.86  
73.9    	-13.96  
74      	-14.07  
74.1    	-14.18  
74.2    	-14.3   
74.3    	-14.42  
74.4    	-14.54  
74.5    	-14.66  
74.6    	-14.78  
74.7    	-14.9   
74.8    	-15.03  
74.9    	-15.15  
75      	-15.28  
75.1    	-15.4   
75.2    	-15.53  
75.3    	-15.65  
75.4    	-15.77  
75.5    	-15.9   
75.6    	-16.02  
75.7    	-16.14  
75.8    	-16.26  
75.9    	-16.39  
76      	-16.51  
76.1    	-16.63  
76.2    	-16.75  
76.3    	-16.87  
76.4    	-16.99  
76.5    	-17.11  
76.6    	-17.23  
76.7    	-17.35  
76.8    	-17.46  
76.9    	-17.58  
77      	-17.7   
77.1    	-17.82  
77.2    	-17.93  
77.3    	-18.05  
77.4    	-18.16  
77.5    	-18.28  
77.6    	-18.39  
77.7    	-18.51  
77.8    	-18.62  
77.9    	-18.73  
78      	-18.85  
78.1    	-18.96  
78.2    	-19.07  
78.3    	-19.18  
78.4    	-19.29  
78.5    	-19.4   
78.6    	-19.51  
78.7    	-19.62  
78.8    	-19.73  
78.9    	-19.84  
79      	-19.95  
79.1    	-20.05  
79.2    	-20.16  
79.3    	-20.27  
79.4    	-20.37  
79.5    	-20.48  
79.6    	-20.58  
79.7    	-20.68  
79.8    	-20.79  
79.9    	-20.89  
80      	-20.99  
80.1    	-21.09  
80.2    	-21.19  
80.3    	-21.29  
80.4    	-21.39  
80.5    	-21.49  
80.6    	-21.59  
80.7    	-21.69  
80.8    	-21.78  
80.9    	-21.88  
81      	-21.97  
81.1    	-22.07  
81.2    	-22.16  
81.3    	-22.25  
81.4    	-22.35  
81.5    	-22.44  
81.6    	-22.53  
81.7    	-22.62  
81.8    	-22.71  
81.9    	-22.8   
82      	-22.89  
82.1    	-22.46  
82.2    	-20.97  
82.3    	-19.27  
82.4    	-17.77  
82.5    	-16.56  
82.6    	-15.63  
82.7    	-14.94  
82.8    	-14.44  
82.9    	-14.09  
83      	-13.85  
83.1    	-13.7   
83.2    	-13.62  
83.3    	-13.59  
83.4    	-13.6   
83.5    	-13.64  
83.6    	-13.7   
83.7    	-13.77  
83.8    	-13.86  
83.9    	-13.96  
84      	-14.07  
84.1    	-14.18  
84.2    	-14.3   
84.3    	-14.42  
84.4    	-14.54  
84.5    	-14.66  
84.6    	-14.78  
84.7    	-14.91  
84.8    	-15.03  
84.9    	-15.15  
85      	-15.28  
85.1    	-15.4   
85.2    	-15.53  
85.3    	-15.65  
85.4    	-15.77  
85.5    	-15.9   
85.6    	-16.02  
85.7    	-16.14  
85.8    	-16.26  
85.9    	-16.39  
86      	-16.51  
86.1    	-16.63  
86.2    	-16.75  
86.3    	-16.87  
86.4    	-16.99  
86.5    	-17.11  
86.6    	-17.23  
86.7    	-17.35  
86.8    	-17.46  
86.9    	-17.58  
87      	-17.7   
87.1    	-17.82  
87.2    	-17.93  
87.3    	-18.05  
87.4    	-18.16  
87.5    	-18.28  
87.6    	-18.39  
87.7    	-18.51  
87.8    	-18.62  
87.9    	-18.74  
88      	-18.85  
88.1    	-18.96  
88.2    	-19.07  
88.3    	-19.18  
88.4    	-19.29  
88.5    	-19.4   
88.6    	-19.51  
88.7    	-19.62  
88.8    	-19.73  
88.9    	-19.84  
89      	-19.95  
89.1    	-20.05  
89.2    	-20.16  
89.3    	-20.27  
89.4    	-20.37  
89.5    	-20.48  
89.6    	-20.58  
89.7    	-20.68  
89.8    	-20.79  
89.9    	-20.89  
90      	-20.99  
90.1    	-21.09  
90.2    	-21.19  
90.3    	-21.29  
90.4    	-21.39  
90.5    	-21.49  
90.6    	-21.59  
90.7    	-21.69  
90.8    	-21.78  
90.9    	-21.88  
91      	-21.97  
91.1    	-22.07  
91.2    	-22.16  
91.3    	-22.25  
91.4    	-22.35  
91.5    	-22.44  
91.6    	-22.53  
91.7    	-22.62  
91.8    	-22.71  
91.9    	-22.8   
92      	-22.89  
92.1    	-22.46  
92.2    	-20.97  
92.3    	-19.27  
92.4    	-17.77  
92.5    	-16.56  
92.6    	-15.63  
92.7    	-14.94  
92.8    	-14.44  
92.9    	-14.09  
93      	-13.85  
93.1    	-13.7   
93.2    	-13.62  
93.3    	-13.59  
93.4    	-13.6   
93.5    	-13.64  
93.6    	-13.7   
93.7    	-13.77  
93.8    	-13.86  
93.9    	-13.96  
94      	-14.07  
94.1    	-14.18  
94.2    	-14.3   
94.3    	-14.42  
94.4    	-14.54  
94.5    	-14.66  
94.6    	-14.78  
94.7    	-14.91  
94.8    	-15.03  
94.9    	-15.15  
95      	-15.28  
95.1    	-15.4   
95.2    	-15.53  
95.3    	-15.65  
95.4    	-15.77  
95.5    	-15.9   
95.6    	-16.02  
95.7    	-16.14  
95.8    	-16.26  
95.9    	-16.39  
96      	-16.51  
96.1    	-16.63  
96.2    	-16.75  
96.3    	-16.87  
96.4    	-16.99  
96.5    	-17.11  
96.6    	-17.23  
96.7    	-17.35  
96.8    	-17.46  
96.9    	-17.58  
97      	-17.7   
97.1    	-17.82  
97.2    	-17.93  
97.3    	-18.05  
97.4    	-18.16  
97.5    	-18.28  
97.6    	-18.39  
97.7    	-18.51  
97.8    	-18.62  
97.9    	-18.74  
98      	-18.85  
98.1    	-18.96  
98.2    	-19.07  
98.3    	-19.18  
98.4    	-19.29  
98.5    	-19.4   
98.6    	-19.51  
98.7    	-19.62  
98.8    	-19.73  
98.9    	-19.84  
99      	-19.95  
99.1    	-20.06  
99.2    	-20.16  
99.3    	-20.27  
99.4    	-20.37  
99.5    	-20.48  
99.6    	-20.58  
99.7    	-20.69  
99.8    	-20.79  
99.9    	-20.89  
100     	-20.99  
