
SWEPT_VAR_1 = 35.0    // Syn: Source PP \ NetStim \ PARAMETER \ interval (ms)

t	s.v( 0.05 )
76.8    	-80.05  
77.2    	-80.27  
77.6    	-80.4   
78      	-80.48  
78.4    	-80.52  
78.8    	-80.52  
79.2    	-80.45  
79.6    	-80.17  
80      	-79.47  
80.4    	-77.34  
80.8    	-69.05  
81.2    	-37.99  
81.6    	42.24   
82      	36.84   
82.4    	21.13   
82.8    	3.299   
83.2    	-14.37  
83.6    	-33     
84      	-50.9   
84.4    	-63.56  
84.8    	-70.83  
85.2    	-74.85  
85.6    	-77.11  
86      	-78.42  
86.4    	-79.21  
86.8    	-79.69  
87.2    	-79.99  
87.6    	-80.18  
88      	-80.3   
88.4    	-80.37  
88.8    	-80.4   
89.2    	-80.4   
89.6    	-80.37  
90      	-80.28  
90.4    	-79.99  
90.8    	-79.25  
91.2    	-76.94  
91.6    	-67.86  
92      	-33.39  
92.4    	42.89   
92.8    	35.84   
93.2    	19.81   
93.6    	1.953   
94      	-15.72  
94.4    	-34.42  
94.8    	-52.06  
95.2    	-64.26  
95.6    	-71.24  
96      	-75.11  
96.4    	-77.29  
96.8    	-78.56  
97.2    	-79.33  
97.6    	-79.82  
98      	-80.13  
98.4    	-80.33  
98.8    	-80.45  
99.2    	-80.52  
99.6    	-80.52  
100     	-80.4   
100.4   	-79.98  
100.8   	-78.93  
101.2   	-75.23  
101.6   	-60.93  
102     	-0.8547 
102.4   	42.64   
102.8   	31.06   
103.2   	14.06   
103.6   	-3.771  
104     	-21.63  
104.4   	-40.48  
104.8   	-56.71  
105.2   	-66.97  
105.6   	-72.73  
106     	-75.93  
106.4   	-77.76  
106.8   	-78.85  
107.2   	-79.51  
107.6   	-79.93  
108     	-80.2   
108.4   	-80.36  
108.8   	-80.45  
109.2   	-80.49  
109.6   	-80.5   
110     	-80.48  
110.4   	-80.45  
110.8   	-80.38  
111.2   	-80.16  
111.6   	-79.6   
112     	-77.98  
112.4   	-71.65  
112.8   	-47.49  
113.2   	38.46   
113.6   	39.32   
114     	24.54   
114.4   	6.849   
114.8   	-10.84  
115.2   	-29.2   
115.6   	-47.62  
116     	-61.55  
116.4   	-69.72  
116.8   	-74.27  
117.2   	-76.82  
117.6   	-78.29  
118     	-79.18  
118.4   	-79.73  
118.8   	-80.09  
119.2   	-80.32  
119.6   	-80.47  
120     	-80.57  
120.4   	-80.62  
120.8   	-80.65  
121.2   	-80.65  
121.6   	-80.64  
122     	-80.61  
122.4   	-80.56  
122.8   	-80.5   
123.2   	-80.4   
123.6   	-80.16  
124     	-79.52  
124.4   	-77.58  
124.8   	-69.93  
125.2   	-40.82  
125.6   	41.95   
126     	37.73   
126.4   	22.22   
126.8   	4.393   
127.2   	-13.29  
127.6   	-31.87  
128     	-49.99  
128.4   	-63.04  
128.8   	-70.57  
129.2   	-74.74  
129.6   	-77.08  
130     	-78.44  
130.4   	-79.26  
130.8   	-79.78  
131.2   	-80.11  
131.6   	-80.32  
132     	-80.46  
132.4   	-80.54  
132.8   	-80.58  
133.2   	-80.59  
133.6   	-80.56  
134     	-80.35  
134.4   	-79.77  
134.8   	-78.15  
135.2   	-71.93  
135.6   	-48.43  
136     	37.56   
136.4   	39.53   
136.8   	24.91   
137.2   	7.243   
137.6   	-10.45  
138     	-28.79  
138.4   	-47.25  
138.8   	-61.31  
139.2   	-69.59  
139.6   	-74.19  
140     	-76.77  
140.4   	-78.26  
140.8   	-79.17  
141.2   	-79.73  
141.6   	-80.1   
142     	-80.35  
142.4   	-80.51  
142.8   	-80.61  
143.2   	-80.68  
143.6   	-80.71  
144     	-80.72  
144.4   	-80.72  
144.8   	-80.7   
145.2   	-80.67  
145.6   	-80.58  
146     	-80.29  
146.4   	-79.51  
146.8   	-77     
147.2   	-67.23  
147.6   	-30.04  
148     	43.32   
148.4   	35.33   
148.8   	19.11   
149.2   	1.229   
149.6   	-16.47  
150     	-35.24  
150.4   	-52.75  
150.8   	-64.69  
151.2   	-71.49  
151.6   	-75.26  
152     	-77.4   
152.4   	-78.65  
152.8   	-79.41  
153.2   	-79.9   
153.6   	-80.21  
154     	-80.42  
154.4   	-80.55  
154.8   	-80.63  
155.2   	-80.68  
155.6   	-80.7   
156     	-80.71  
156.4   	-80.69  
156.8   	-80.65  
157.2   	-80.48  
157.6   	-80     
158     	-78.7   
158.4   	-73.81  
158.8   	-54.94  
159.2   	27.71   
159.6   	41.42   
160     	27.93   
160.4   	10.49   
160.8   	-7.277  
161.2   	-25.37  
161.6   	-44.11  
162     	-59.27  
162.4   	-68.44  
162.8   	-73.55  
163.2   	-76.41  
163.6   	-78.05  
164     	-79.04  
164.4   	-79.65  
164.8   	-80.04  
165.2   	-80.3   
165.6   	-80.47  
166     	-80.58  
166.4   	-80.65  
166.8   	-80.67  
167.2   	-80.61  
167.6   	-80.32  
168     	-79.6   
168.4   	-77.42  
168.8   	-69.04  
169.2   	-37.82  
169.6   	42.24   
170     	36.78   
170.4   	21.06   
170.8   	3.231   
171.2   	-14.44  
171.6   	-33.08  
172     	-50.97  
172.4   	-63.61  
172.8   	-70.86  
173.2   	-74.9   
173.6   	-77.17  
174     	-78.5   
174.4   	-79.31  
174.8   	-79.81  
175.2   	-80.14  
175.6   	-80.36  
176     	-80.5   
176.4   	-80.58  
176.8   	-80.62  
177.2   	-80.63  
177.6   	-80.61  
178     	-80.56  
178.4   	-80.5   
178.8   	-80.43  
179.2   	-80.36  
179.6   	-80.28  
180     	-80.19  
180.4   	-80.1   
180.8   	-80     
181.2   	-79.9   
181.6   	-79.79  
182     	-79.62  
182.4   	-79.2   
182.8   	-78.01  
183.2   	-73.31  
183.6   	-54.37  
184     	29.61   
184.4   	41.45   
184.8   	27.77   
185.2   	10.28   
185.6   	-7.499  
186     	-25.61  
186.4   	-44.36  
186.8   	-59.45  
187.2   	-68.54  
187.6   	-73.6   
188     	-76.42  
188.4   	-78.03  
188.8   	-78.99  
189.2   	-79.58  
189.6   	-79.95  
190     	-80.19  
190.4   	-80.34  
190.8   	-80.43  
191.2   	-80.48  
191.6   	-80.5   
192     	-80.5   
192.4   	-80.48  
192.8   	-80.45  
193.2   	-80.4   
193.6   	-80.35  
194     	-80.29  
194.4   	-80.22  
194.8   	-80.13  
195.2   	-80.02  
195.6   	-79.86  
196     	-79.46  
196.4   	-78.36  
196.8   	-74.21  
197.2   	-57.48  
197.6   	19.39   
198     	42.25   
198.4   	29.32   
198.8   	12      
199.2   	-5.812  
199.6   	-23.8   
200     	-42.64  
200.4   	-58.29  
200.8   	-67.9   
201.2   	-73.26  
201.6   	-76.24  
202     	-77.94  
202.4   	-78.94  
202.8   	-79.55  
203.2   	-79.93  
203.6   	-80.16  
204     	-80.3   
204.4   	-80.37  
204.8   	-80.37  
205.2   	-80.33  
205.6   	-80.23  
206     	-79.97  
206.4   	-79.33  
206.8   	-77.47  
207.2   	-70.15  
207.6   	-42.49  
208     	41.03   
208.4   	37.91   
208.8   	22.59   
209.2   	4.81    
209.6   	-12.86  
210     	-31.38  
210.4   	-49.52  
210.8   	-62.72  
211.2   	-70.36  
211.6   	-74.6   
212     	-76.97  
212.4   	-78.35  
212.8   	-79.18  
213.2   	-79.69  
213.6   	-80.02  
214     	-80.22  
214.4   	-80.34  
214.8   	-80.4   
215.2   	-80.42  
215.6   	-80.41  
216     	-80.38  
216.4   	-80.34  
216.8   	-80.29  
217.2   	-80.24  
217.6   	-80.18  
218     	-80.11  
218.4   	-80.02  
218.8   	-79.92  
219.2   	-79.78  
219.6   	-79.44  
220     	-78.55  
220.4   	-75.33  
220.8   	-62.21  
221.2   	-6.425  
221.6   	43.28   
222     	32.01   
222.4   	15.08   
222.8   	-2.795  
223.2   	-20.61  
223.6   	-39.49  
224     	-56.02  
224.4   	-66.59  
224.8   	-72.52  
225.2   	-75.82  
225.6   	-77.7   
226     	-78.81  
226.4   	-79.48  
226.8   	-79.9   
227.2   	-80.17  
227.6   	-80.34  
228     	-80.45  
228.4   	-80.52  
228.8   	-80.54  
229.2   	-80.45  
229.6   	-80.1   
230     	-79.24  
230.4   	-76.4   
230.8   	-65.43  
231.2   	-23.6   
231.6   	43.19   
232     	33.97   
232.4   	17.51   
232.8   	-0.3684 
233.2   	-18.1   
233.6   	-36.92  
234     	-54.07  
234.4   	-65.45  
234.8   	-71.9   
235.2   	-75.48  
235.6   	-77.51  
236     	-78.71  
236.4   	-79.44  
236.8   	-79.9   
237.2   	-80.19  
237.6   	-80.38  
238     	-80.49  
238.4   	-80.5   
238.8   	-80.32  
239.2   	-79.84  
239.6   	-78.75  
240     	-74.87  
240.4   	-59.9   
240.8   	4.354   
241.2   	42.35   
241.6   	30.44   
242     	13.37   
242.4   	-4.45   
242.8   	-22.35  
243.2   	-41.18  
243.6   	-57.22  
244     	-67.26  
244.4   	-72.9   
244.8   	-76.05  
245.2   	-77.86  
245.6   	-78.93  
246     	-79.61  
246.4   	-80.03  
246.8   	-80.31  
247.2   	-80.5   
247.6   	-80.63  
248     	-80.71  
248.4   	-80.76  
248.8   	-80.77  
249.2   	-80.77  
249.6   	-80.74  
250     	-80.63  
250.4   	-80.3   
250.8   	-79.49  
251.2   	-76.89  
251.6   	-66.82  
252     	-28.53  
252.4   	43.33   
252.8   	35      
253.2   	18.73   
253.6   	0.8428  
254     	-16.86  
254.4   	-35.64  
254.8   	-53.07  
255.2   	-64.87  
255.6   	-71.58  
256     	-75.3   
256.4   	-77.41  
256.8   	-78.65  
257.2   	-79.41  
257.6   	-79.89  
258     	-80.2   
258.4   	-80.41  
258.8   	-80.56  
259.2   	-80.65  
259.6   	-80.69  
260     	-80.71  
260.4   	-80.68  
260.8   	-80.49  
261.2   	-79.96  
261.6   	-78.55  
262     	-73.23  
262.4   	-52.93  
262.8   	31.9    
263.2   	40.8    
263.6   	26.94   
264     	9.417   
264.4   	-8.334  
264.8   	-26.51  
265.2   	-45.19  
265.6   	-59.99  
266     	-68.86  
266.4   	-73.8   
266.8   	-76.56  
267.2   	-78.16  
267.6   	-79.12  
268     	-79.73  
268.4   	-80.12  
268.8   	-80.38  
269.2   	-80.56  
269.6   	-80.69  
270     	-80.78  
270.4   	-80.83  
270.8   	-80.81  
271.2   	-80.6   
271.6   	-80.01  
272     	-78.42  
272.4   	-72.37  
272.8   	-49.68  
273.2   	36.35   
273.6   	39.87   
274     	25.45   
274.4   	7.823   
274.8   	-9.893  
275.2   	-28.19  
275.6   	-46.72  
276     	-60.98  
276.4   	-69.41  
276.8   	-74.09  
277.2   	-76.72  
277.6   	-78.23  
278     	-79.13  
278.4   	-79.69  
278.8   	-80.05  
279.2   	-80.27  
279.6   	-80.42  
280     	-80.52  
280.4   	-80.57  
280.8   	-80.59  
281.2   	-80.58  
281.6   	-80.56  
282     	-80.52  
282.4   	-80.46  
282.8   	-80.28  
283.2   	-79.77  
283.6   	-78.34  
284     	-72.84  
284.4   	-51.61  
284.8   	34.37   
285.2   	40.57   
285.6   	26.42   
286     	8.831   
286.4   	-8.914  
286.8   	-27.14  
287.2   	-45.78  
287.6   	-60.38  
288     	-69.07  
288.4   	-73.9   
288.8   	-76.6   
289.2   	-78.16  
289.6   	-79.09  
290     	-79.66  
290.4   	-80.03  
290.8   	-80.27  
291.2   	-80.43  
291.6   	-80.53  
292     	-80.59  
292.4   	-80.62  
292.8   	-80.61  
293.2   	-80.57  
293.6   	-80.49  
294     	-80.21  
294.4   	-79.48  
294.8   	-77.22  
295.2   	-68.4   
295.6   	-35.15  
296     	42.77   
296.4   	36.27   
296.8   	20.34   
297.2   	2.49    
297.6   	-15.18  
298     	-33.85  
298.4   	-51.61  
298.8   	-64     
299.2   	-71.09  
299.6   	-75.03  
300     	-77.26  
300.4   	-78.56  
300.8   	-79.36  
301.2   	-79.87  
301.6   	-80.2   
302     	-80.42  
302.4   	-80.57  
302.8   	-80.67  
303.2   	-80.73  
303.6   	-80.76  
304     	-80.77  
304.4   	-80.76  
304.8   	-80.73  
305.2   	-80.65  
305.6   	-80.35  
306     	-79.56  
306.4   	-77.08  
306.8   	-67.47  
307.2   	-31.04  
307.6   	43.23   
308     	35.49   
308.4   	19.33   
308.8   	1.452   
309.2   	-16.24  
309.6   	-34.97  
310     	-52.52  
310.4   	-64.54  
310.8   	-71.39  
311.2   	-75.18  
311.6   	-77.33  
312     	-78.57  
312.4   	-79.32  
312.8   	-79.78  
313.2   	-80.06  
313.6   	-80.24  
314     	-80.34  
314.4   	-80.4   
314.8   	-80.4   
315.2   	-80.31  
315.6   	-79.97  
316     	-79.14  
316.4   	-76.41  
316.8   	-65.78  
317.2   	-25.35  
317.6   	43.14   
318     	34.23   
318.4   	17.84   
318.8   	-0.03507
319.2   	-17.75  
319.6   	-36.56  
320     	-53.77  
320.4   	-65.26  
320.8   	-71.78  
321.2   	-75.4   
321.6   	-77.45  
322     	-78.65  
322.4   	-79.38  
322.8   	-79.83  
323.2   	-80.11  
323.6   	-80.28  
324     	-80.38  
324.4   	-80.42  
324.8   	-80.42  
325.2   	-80.38  
325.6   	-80.23  
326     	-79.82  
326.4   	-78.79  
326.8   	-75.12  
327.2   	-60.74  
327.6   	0.7551  
328     	42.7    
328.4   	30.99   
328.8   	13.97   
329.2   	-3.868  
329.6   	-21.73  
330     	-40.57  
330.4   	-56.78  
330.8   	-66.99  
331.2   	-72.72  
331.6   	-75.91  
332     	-77.72  
332.4   	-78.79  
332.8   	-79.44  
333.2   	-79.85  
333.6   	-80.11  
334     	-80.27  
334.4   	-80.37  
334.8   	-80.41  
335.2   	-80.41  
335.6   	-80.29  
336     	-79.92  
336.4   	-79.1   
336.8   	-76.45  
337.2   	-66.13  
337.6   	-26.79  
338     	43.14   
338.4   	34.5    
338.8   	18.16   
339.2   	0.2926  
339.6   	-17.41  
340     	-36.2   
340.4   	-53.49  
340.8   	-65.1   
341.2   	-71.68  
341.6   	-75.33  
342     	-77.4   
342.4   	-78.61  
342.8   	-79.34  
343.2   	-79.81  
343.6   	-80.1   
344     	-80.3   
344.4   	-80.42  
344.8   	-80.5   
345.2   	-80.54  
345.6   	-80.55  
346     	-80.52  
346.4   	-80.4   
346.8   	-80.07  
347.2   	-79.33  
347.6   	-77.09  
348     	-68.33  
348.4   	-35.15  
348.8   	42.73   
349.2   	36.24   
349.6   	20.32   
350     	2.469   
350.4   	-15.19  
350.8   	-33.86  
351.2   	-51.61  
351.6   	-63.99  
352     	-71.08  
352.4   	-75.02  
352.8   	-77.23  
353.2   	-78.52  
353.6   	-79.29  
354     	-79.76  
354.4   	-80.06  
354.8   	-80.24  
355.2   	-80.35  
355.6   	-80.39  
356     	-80.39  
356.4   	-80.36  
356.8   	-80.27  
357.2   	-80.04  
357.6   	-79.54  
358     	-78.34  
358.4   	-73.85  
358.8   	-56.2   
359.2   	23.13   
359.6   	41.66   
360     	28.5    
360.4   	11.14   
360.8   	-6.622  
361.2   	-24.63  
361.6   	-43.38  
362     	-58.75  
362.4   	-68.12  
362.8   	-73.36  
363.2   	-76.27  
363.6   	-77.93  
364     	-78.92  
364.4   	-79.51  
364.8   	-79.88  
365.2   	-80.11  
365.6   	-80.25  
366     	-80.32  
366.4   	-80.35  
366.8   	-80.34  
367.2   	-80.3   
367.6   	-80.25  
368     	-80.18  
368.4   	-80.09  
368.8   	-79.98  
369.2   	-79.85  
369.6   	-79.68  
370     	-79.41  
370.4   	-78.88  
370.8   	-77.48  
371.2   	-71.8   
371.6   	-49.12  
372     	37.4    
372.4   	39.94   
372.8   	25.35   
373.2   	7.679   
373.6   	-10.03  
374     	-28.34  
374.4   	-46.88  
374.8   	-61.11  
375.2   	-69.48  
375.6   	-74.12  
376     	-76.72  
376.4   	-78.22  
376.8   	-79.11  
377.2   	-79.67  
377.6   	-80.03  
378     	-80.26  
378.4   	-80.41  
378.8   	-80.5   
379.2   	-80.56  
379.6   	-80.59  
380     	-80.6   
380.4   	-80.59  
380.8   	-80.56  
381.2   	-80.51  
381.6   	-80.45  
382     	-80.37  
382.4   	-80.22  
382.8   	-79.82  
383.2   	-78.77  
383.6   	-74.94  
384     	-59.73  
384.4   	8.125   
384.8   	42.75   
385.2   	30.54   
385.6   	13.39   
386     	-4.467  
386.4   	-22.39  
386.8   	-41.28  
387.2   	-57.34  
387.6   	-67.36  
388     	-72.97  
388.4   	-76.09  
388.8   	-77.87  
389.2   	-78.93  
389.6   	-79.58  
390     	-79.99  
390.4   	-80.25  
390.8   	-80.42  
391.2   	-80.51  
391.6   	-80.55  
392     	-80.56  
392.4   	-80.52  
392.8   	-80.36  
393.2   	-79.9   
393.6   	-78.72  
394     	-74.41  
394.4   	-57.7   
394.8   	17.1    
395.2   	42.03   
395.6   	29.3    
396     	12.04   
396.4   	-5.769  
396.8   	-23.75  
397.2   	-42.57  
397.6   	-58.22  
398     	-67.85  
398.4   	-73.23  
398.8   	-76.23  
399.2   	-77.95  
399.6   	-78.98  
400     	-79.62  
400.4   	-80.02  
400.8   	-80.29  
401.2   	-80.48  
401.6   	-80.6   
402     	-80.68  
402.4   	-80.72  
402.8   	-80.73  
403.2   	-80.72  
403.6   	-80.68  
404     	-80.53  
404.4   	-80.08  
404.8   	-78.94  
405.2   	-74.78  
405.6   	-58.61  
406     	13.62   
406.4   	42.37   
406.8   	29.85   
407.2   	12.63   
407.6   	-5.2    
408     	-23.16  
408.4   	-42.01  
408.8   	-57.84  
409.2   	-67.64  
409.6   	-73.12  
410     	-76.17  
410.4   	-77.92  
410.8   	-78.96  
411.2   	-79.6   
411.6   	-80.01  
412     	-80.28  
412.4   	-80.45  
412.8   	-80.57  
413.2   	-80.63  
413.6   	-80.65  
414     	-80.65  
414.4   	-80.63  
414.8   	-80.6   
415.2   	-80.57  
415.6   	-80.52  
416     	-80.47  
416.4   	-80.42  
416.8   	-80.35  
417.2   	-80.27  
417.6   	-80.04  
418     	-79.43  
418.4   	-77.53  
418.8   	-69.96  
419.2   	-40.95  
419.6   	41.99   
420     	37.82   
420.4   	22.3    
420.8   	4.471   
421.2   	-13.22  
421.6   	-31.8   
422     	-49.95  
422.4   	-63.02  
422.8   	-70.57  
423.2   	-74.75  
423.6   	-77.11  
424     	-78.48  
424.4   	-79.32  
424.8   	-79.85  
425.2   	-80.19  
425.6   	-80.42  
426     	-80.58  
426.4   	-80.68  
426.8   	-80.74  
427.2   	-80.77  
427.6   	-80.76  
428     	-80.7   
428.4   	-80.47  
428.8   	-79.84  
429.2   	-78.01  
429.6   	-70.97  
430     	-44.6   
430.4   	40.27   
430.8   	38.53   
431.2   	23.42   
431.6   	5.67    
432     	-12.01  
432.4   	-30.47  
432.8   	-48.75  
433.2   	-62.26  
433.6   	-70.12  
434     	-74.49  
434.4   	-76.95  
434.8   	-78.38  
435.2   	-79.25  
435.6   	-79.79  
436     	-80.15  
436.4   	-80.39  
436.8   	-80.55  
437.2   	-80.67  
437.6   	-80.75  
438     	-80.8   
438.4   	-80.82  
438.8   	-80.83  
439.2   	-80.82  
439.6   	-80.79  
440     	-80.72  
440.4   	-80.5   
440.8   	-79.89  
441.2   	-78.14  
441.6   	-71.42  
442     	-45.94  
442.4   	39.71   
442.8   	38.99   
443.2   	24.01   
443.6   	6.269   
444     	-11.41  
444.4   	-29.82  
444.8   	-48.18  
445.2   	-61.9   
445.6   	-69.92  
446     	-74.38  
446.4   	-76.88  
446.8   	-78.34  
447.2   	-79.21  
447.6   	-79.76  
448     	-80.12  
448.4   	-80.36  
448.8   	-80.52  
449.2   	-80.63  
449.6   	-80.7   
450     	-80.74  
450.4   	-80.76  
450.8   	-80.76  
451.2   	-80.74  
451.6   	-80.69  
452     	-80.56  
452.4   	-80.16  
452.8   	-79.15  
453.2   	-75.61  
453.6   	-61.78  
454     	-3.692  
454.4   	43.08   
454.8   	31.65   
455.2   	14.68   
455.6   	-3.18   
456     	-21.02  
456.4   	-39.89  
456.8   	-56.31  
457.2   	-66.76  
457.6   	-72.62  
458     	-75.89  
458.4   	-77.75  
458.8   	-78.85  
459.2   	-79.52  
459.6   	-79.93  
460     	-80.19  
460.4   	-80.35  
460.8   	-80.44  
461.2   	-80.5   
461.6   	-80.52  
462     	-80.52  
462.4   	-80.49  
462.8   	-80.46  
463.2   	-80.41  
463.6   	-80.35  
464     	-80.28  
464.4   	-80.2   
464.8   	-80.11  
465.2   	-80.02  
465.6   	-79.86  
466     	-79.44  
466.4   	-78.26  
466.8   	-73.72  
467.2   	-55.58  
467.6   	26.25   
468     	41.73   
468.4   	28.32   
468.8   	10.89   
469.2   	-6.889  
469.6   	-24.95  
470     	-43.72  
470.4   	-59.01  
470.8   	-68.3   
471.2   	-73.48  
471.6   	-76.36  
472     	-78.02  
472.4   	-79.01  
472.8   	-79.63  
473.2   	-80.02  
473.6   	-80.28  
474     	-80.45  
474.4   	-80.57  
474.8   	-80.63  
475.2   	-80.67  
475.6   	-80.67  
476     	-80.64  
476.4   	-80.59  
476.8   	-80.52  
477.2   	-80.43  
477.6   	-80.22  
478     	-79.66  
478.4   	-78.06  
478.8   	-71.78  
479.2   	-47.72  
479.6   	38.46   
480     	39.47   
480.4   	24.71   
480.8   	7.008   
481.2   	-10.68  
481.6   	-29.03  
482     	-47.47  
482.4   	-61.46  
482.8   	-69.67  
483.2   	-74.23  
483.6   	-76.79  
484     	-78.27  
484.4   	-79.16  
484.8   	-79.72  
485.2   	-80.06  
485.6   	-80.28  
486     	-80.42  
486.4   	-80.5   
486.8   	-80.53  
487.2   	-80.54  
487.6   	-80.52  
488     	-80.48  
488.4   	-80.42  
488.8   	-80.25  
489.2   	-79.76  
489.6   	-78.46  
490     	-73.47  
490.4   	-54.08  
490.8   	29.77   
491.2   	41.19   
491.6   	27.52   
492     	10.04   
492.4   	-7.723  
492.8   	-25.86  
493.2   	-44.59  
493.6   	-59.61  
494     	-68.65  
494.4   	-73.69  
494.8   	-76.51  
495.2   	-78.14  
495.6   	-79.11  
496     	-79.72  
496.4   	-80.12  
496.8   	-80.38  
497.2   	-80.56  
497.6   	-80.67  
498     	-80.74  
498.4   	-80.78  
498.8   	-80.81  
499.2   	-80.82  
499.6   	-80.82  
500     	-80.81  
500.4   	-80.8   
500.8   	-80.78  
501.2   	-80.75  
501.6   	-80.72  
502     	-80.69  
502.4   	-80.65  
502.8   	-80.6   
503.2   	-80.56  
503.6   	-80.51  
504     	-80.47  
504.4   	-80.42  
504.8   	-80.29  
505.2   	-79.88  
505.6   	-78.72  
506     	-74.36  
506.4   	-57.13  
506.8   	21.19   
507.2   	42.18   
507.6   	29.13   
508     	11.79   
508.4   	-6.019  
508.8   	-24.02  
509.2   	-42.84  
509.6   	-58.42  
510     	-67.98  
510.4   	-73.31  
510.8   	-76.29  
511.2   	-78     
511.6   	-79.02  
512     	-79.65  
512.4   	-80.06  
512.8   	-80.33  
513.2   	-80.51  
513.6   	-80.63  
514     	-80.72  
514.4   	-80.77  
514.8   	-80.79  
515.2   	-80.8   
515.6   	-80.79  
516     	-80.77  
516.4   	-80.74  
516.8   	-80.69  
517.2   	-80.64  
517.6   	-80.56  
518     	-80.32  
518.4   	-79.68  
518.8   	-77.72  
519.2   	-70.05  
519.6   	-40.92  
520     	41.97   
520.4   	37.8    
520.8   	22.29   
521.2   	4.46    
521.6   	-13.23  
522     	-31.8   
522.4   	-49.92  
522.8   	-62.99  
523.2   	-70.53  
523.6   	-74.7   
524     	-77.05  
524.4   	-78.41  
524.8   	-79.23  
525.2   	-79.73  
525.6   	-80.06  
526     	-80.27  
526.4   	-80.4   
526.8   	-80.48  
527.2   	-80.51  
527.6   	-80.52  
528     	-80.5   
528.4   	-80.47  
528.8   	-80.43  
529.2   	-80.38  
529.6   	-80.33  
