
SWEPT_VAR_1 = 15.0    // Syn: Source PP \ NetStim \ PARAMETER \ interval (ms)

t	s.v( 0.05 )
76.8    	-76.83  
77.2    	-76.64  
77.6    	-76.45  
78      	-76.26  
78.4    	-76.08  
78.8    	-75.91  
79.2    	-75.74  
79.6    	-75.58  
80      	-75.42  
80.4    	-75.26  
80.8    	-75.1   
81.2    	-74.95  
81.6    	-74.8   
82      	-74.67  
82.4    	-74.54  
82.8    	-74.42  
83.2    	-74.3   
83.6    	-74.18  
84      	-74.07  
84.4    	-73.95  
84.8    	-73.83  
85.2    	-73.71  
85.6    	-73.59  
86      	-73.48  
86.4    	-73.35  
86.8    	-73.2   
87.2    	-72.98  
87.6    	-72.07  
88      	-66.6   
88.4    	-38.97  
88.8    	42.8    
89.2    	37.38   
89.6    	21.56   
90      	3.652   
90.4    	-14.02  
90.8    	-32.64  
91.2    	-50.7   
91.6    	-63.49  
92      	-70.76  
92.4    	-74.74  
92.8    	-76.96  
93.2    	-78.22  
93.6    	-78.95  
94      	-79.38  
94.4    	-79.62  
94.8    	-79.73  
95.2    	-79.76  
95.6    	-79.72  
96      	-79.63  
96.4    	-79.51  
96.8    	-79.37  
97.2    	-79.21  
97.6    	-79.04  
98      	-78.84  
98.4    	-78.63  
98.8    	-78.39  
99.2    	-78.14  
99.6    	-77.89  
100     	-77.62  
100.4   	-77.36  
100.8   	-77.09  
101.2   	-76.83  
101.6   	-76.57  
102     	-76.32  
102.4   	-76.08  
102.8   	-75.85  
103.2   	-75.63  
103.6   	-75.42  
104     	-75.23  
104.4   	-75.05  
104.8   	-74.89  
105.2   	-74.74  
105.6   	-74.6   
106     	-74.47  
106.4   	-74.35  
106.8   	-74.24  
107.2   	-74.13  
107.6   	-74.03  
108     	-73.93  
108.4   	-73.83  
108.8   	-73.74  
109.2   	-73.66  
109.6   	-73.59  
110     	-73.53  
110.4   	-73.47  
110.8   	-73.43  
111.2   	-73.38  
111.6   	-73.31  
112     	-73.23  
112.4   	-73.14  
112.8   	-73.03  
113.2   	-72.93  
113.6   	-72.82  
114     	-72.69  
114.4   	-72.3   
114.8   	-69.87  
115.2   	-55.99  
115.6   	22.03   
116     	42.25   
116.4   	28.94   
116.8   	11.5    
117.2   	-6.321  
117.6   	-24.31  
118     	-43.17  
118.4   	-58.71  
118.8   	-68.13  
119.2   	-73.34  
119.6   	-76.21  
120     	-77.84  
120.4   	-78.78  
120.8   	-79.35  
121.2   	-79.68  
121.6   	-79.88  
122     	-79.98  
122.4   	-80.01  
122.8   	-79.98  
123.2   	-79.92  
123.6   	-79.83  
124     	-79.71  
124.4   	-79.57  
124.8   	-79.41  
125.2   	-79.25  
125.6   	-79.06  
126     	-78.87  
126.4   	-78.65  
126.8   	-78.43  
127.2   	-78.2   
127.6   	-77.96  
128     	-77.71  
128.4   	-77.46  
128.8   	-77.21  
129.2   	-76.97  
129.6   	-76.74  
130     	-76.51  
130.4   	-76.3   
130.8   	-76.08  
131.2   	-75.86  
131.6   	-75.65  
132     	-75.44  
132.4   	-75.24  
132.8   	-75.06  
133.2   	-74.89  
133.6   	-74.74  
134     	-74.6   
134.4   	-74.47  
134.8   	-74.35  
135.2   	-74.24  
135.6   	-74.14  
136     	-74.04  
136.4   	-73.95  
136.8   	-73.84  
137.2   	-73.73  
137.6   	-73.62  
138     	-73.49  
138.4   	-73.35  
138.8   	-73.14  
139.2   	-72.21  
139.6   	-66.68  
140     	-38.97  
140.4   	42.8    
140.8   	37.38   
141.2   	21.56   
141.6   	3.654   
142     	-14.02  
142.4   	-32.65  
142.8   	-50.71  
143.2   	-63.51  
143.6   	-70.79  
144     	-74.79  
144.4   	-77.01  
144.8   	-78.29  
145.2   	-79.04  
145.6   	-79.49  
146     	-79.76  
146.4   	-79.9   
146.8   	-79.97  
147.2   	-79.99  
147.6   	-79.96  
148     	-79.9   
148.4   	-79.82  
148.8   	-79.71  
149.2   	-79.59  
149.6   	-79.46  
150     	-79.31  
150.4   	-79.14  
150.8   	-78.98  
151.2   	-78.8   
151.6   	-78.63  
152     	-78.44  
152.4   	-78.25  
152.8   	-78.05  
153.2   	-77.83  
153.6   	-77.6   
154     	-77.37  
154.4   	-77.13  
154.8   	-76.89  
155.2   	-76.65  
155.6   	-76.42  
156     	-76.21  
156.4   	-76.01  
156.8   	-75.83  
157.2   	-75.67  
157.6   	-75.53  
158     	-75.41  
158.4   	-75.3   
158.8   	-75.21  
159.2   	-75.13  
159.6   	-75.06  
160     	-74.99  
160.4   	-74.92  
160.8   	-74.85  
161.2   	-74.78  
161.6   	-74.7   
162     	-74.61  
162.4   	-74.52  
162.8   	-74.43  
163.2   	-74.32  
163.6   	-74.2   
164     	-74.05  
164.4   	-73.88  
164.8   	-73.66  
165.2   	-73.38  
165.6   	-72.82  
166     	-69.94  
166.4   	-54.28  
166.8   	28.48   
167.2   	41.7    
167.6   	27.95   
168     	10.42   
168.4   	-7.368  
168.8   	-25.45  
169.2   	-44.24  
169.6   	-59.42  
170     	-68.52  
170.4   	-73.54  
170.8   	-76.31  
171.2   	-77.87  
171.6   	-78.78  
172     	-79.31  
172.4   	-79.62  
172.8   	-79.78  
173.2   	-79.84  
173.6   	-79.84  
174     	-79.79  
174.4   	-79.71  
174.8   	-79.6   
175.2   	-79.47  
175.6   	-79.33  
176     	-79.17  
176.4   	-79.01  
176.8   	-78.83  
177.2   	-78.63  
177.6   	-78.42  
178     	-78.2   
178.4   	-77.97  
178.8   	-77.74  
179.2   	-77.5   
179.6   	-77.26  
180     	-77.02  
180.4   	-76.8   
180.8   	-76.58  
181.2   	-76.38  
181.6   	-76.19  
182     	-76     
182.4   	-75.81  
182.8   	-75.62  
183.2   	-75.41  
183.6   	-75.2   
184     	-74.98  
184.4   	-74.75  
184.8   	-74.5   
185.2   	-74.23  
185.6   	-73.93  
186     	-73.58  
186.4   	-72.79  
186.8   	-68.51  
187.2   	-46.66  
187.6   	39.55   
188     	39.39   
188.4   	24.33   
188.8   	6.551   
189.2   	-11.13  
189.6   	-29.48  
190     	-47.91  
190.4   	-61.76  
190.8   	-69.79  
191.2   	-74.2   
191.6   	-76.63  
192     	-78     
192.4   	-78.77  
192.8   	-79.21  
193.2   	-79.45  
193.6   	-79.56  
194     	-79.58  
194.4   	-79.54  
194.8   	-79.46  
195.2   	-79.34  
195.6   	-79.18  
196     	-79     
196.4   	-78.79  
196.8   	-78.56  
197.2   	-78.32  
197.6   	-78.05  
198     	-77.78  
198.4   	-77.5   
198.8   	-77.21  
199.2   	-76.94  
199.6   	-76.67  
200     	-76.41  
200.4   	-76.16  
200.8   	-75.92  
201.2   	-75.69  
201.6   	-75.45  
202     	-75.21  
202.4   	-74.98  
202.8   	-74.74  
203.2   	-74.51  
203.6   	-74.27  
204     	-74.03  
204.4   	-73.73  
204.8   	-72.86  
205.2   	-67.93  
205.6   	-43.53  
206     	41.36   
206.4   	38.53   
206.8   	23.13   
207.2   	5.294   
207.6   	-12.39  
208     	-30.88  
208.4   	-49.17  
208.8   	-62.56  
209.2   	-70.26  
209.6   	-74.49  
210     	-76.83  
210.4   	-78.17  
210.8   	-78.94  
211.2   	-79.39  
211.6   	-79.64  
212     	-79.77  
212.4   	-79.81  
212.8   	-79.78  
213.2   	-79.71  
213.6   	-79.59  
214     	-79.44  
214.4   	-79.25  
214.8   	-79.04  
215.2   	-78.82  
215.6   	-78.59  
216     	-78.36  
216.4   	-78.13  
216.8   	-77.9   
217.2   	-77.67  
217.6   	-77.44  
218     	-77.21  
218.4   	-76.99  
218.8   	-76.76  
219.2   	-76.54  
219.6   	-76.33  
220     	-76.13  
220.4   	-75.94  
220.8   	-75.76  
221.2   	-75.59  
221.6   	-75.43  
222     	-75.28  
222.4   	-75.15  
222.8   	-75.02  
223.2   	-74.91  
223.6   	-74.81  
224     	-74.71  
224.4   	-74.62  
224.8   	-74.52  
225.2   	-74.43  
225.6   	-74.33  
226     	-74.22  
226.4   	-74.11  
226.8   	-73.99  
227.2   	-73.86  
227.6   	-73.74  
228     	-73.61  
228.4   	-73.47  
228.8   	-73.32  
229.2   	-73.17  
229.6   	-73     
230     	-72.81  
230.4   	-72.35  
230.8   	-69.66  
231.2   	-54.55  
231.6   	27.46   
232     	41.8    
232.4   	28.11   
232.8   	10.6    
233.2   	-7.196  
233.6   	-25.25  
234     	-44.05  
234.4   	-59.29  
234.8   	-68.43  
235.2   	-73.46  
235.6   	-76.23  
236     	-77.79  
236.4   	-78.69  
236.8   	-79.21  
237.2   	-79.5   
237.6   	-79.65  
238     	-79.71  
238.4   	-79.7   
238.8   	-79.64  
239.2   	-79.54  
239.6   	-79.4   
240     	-79.24  
240.4   	-79.07  
240.8   	-78.88  
241.2   	-78.69  
241.6   	-78.49  
242     	-78.3   
242.4   	-78.1   
242.8   	-77.88  
243.2   	-77.66  
243.6   	-77.43  
244     	-77.19  
244.4   	-76.94  
244.8   	-76.67  
245.2   	-76.4   
245.6   	-76.14  
246     	-75.89  
246.4   	-75.64  
246.8   	-75.42  
247.2   	-75.21  
247.6   	-75.01  
248     	-74.8   
248.4   	-74.57  
248.8   	-74.33  
249.2   	-74.09  
249.6   	-73.84  
250     	-73.58  
250.4   	-73.07  
250.8   	-70.46  
251.2   	-56.26  
251.6   	21.48   
252     	42.27   
252.4   	29.03   
252.8   	11.61   
253.2   	-6.204  
253.6   	-24.19  
254     	-43.03  
254.4   	-58.58  
254.8   	-68.04  
255.2   	-73.26  
255.6   	-76.14  
256     	-77.76  
256.4   	-78.69  
256.8   	-79.23  
257.2   	-79.54  
257.6   	-79.7   
258     	-79.78  
258.4   	-79.78  
258.8   	-79.72  
259.2   	-79.63  
259.6   	-79.51  
260     	-79.36  
260.4   	-79.19  
260.8   	-79     
261.2   	-78.81  
261.6   	-78.61  
262     	-78.41  
262.4   	-78.19  
262.8   	-77.97  
263.2   	-77.75  
263.6   	-77.51  
264     	-77.26  
264.4   	-76.99  
264.8   	-76.7   
265.2   	-76.4   
265.6   	-76.1   
266     	-75.82  
266.4   	-75.56  
266.8   	-75.33  
267.2   	-75.13  
267.6   	-74.96  
268     	-74.81  
268.4   	-74.67  
268.8   	-74.55  
269.2   	-74.43  
269.6   	-74.31  
270     	-74.2   
270.4   	-74.09  
270.8   	-73.97  
271.2   	-73.84  
271.6   	-73.7   
272     	-73.57  
272.4   	-73.42  
272.8   	-73.28  
273.2   	-73.13  
273.6   	-72.98  
274     	-72.77  
274.4   	-71.87  
274.8   	-66.34  
275.2   	-38.21  
275.6   	42.95   
276     	37.19   
276.4   	21.3    
276.8   	3.388   
277.2   	-14.29  
277.6   	-32.94  
278     	-50.96  
278.4   	-63.67  
278.8   	-70.88  
279.2   	-74.84  
279.6   	-77.03  
280     	-78.28  
280.4   	-79.01  
280.8   	-79.42  
281.2   	-79.66  
281.6   	-79.77  
282     	-79.81  
282.4   	-79.8   
282.8   	-79.74  
283.2   	-79.66  
283.6   	-79.55  
284     	-79.42  
284.4   	-79.27  
284.8   	-79.1   
285.2   	-78.91  
285.6   	-78.71  
286     	-78.5   
286.4   	-78.28  
286.8   	-78.05  
287.2   	-77.81  
287.6   	-77.56  
288     	-77.31  
288.4   	-77.05  
288.8   	-76.79  
289.2   	-76.52  
289.6   	-76.26  
290     	-76     
290.4   	-75.75  
290.8   	-75.52  
291.2   	-75.32  
291.6   	-75.13  
292     	-74.96  
292.4   	-74.81  
292.8   	-74.68  
293.2   	-74.56  
293.6   	-74.45  
294     	-74.36  
294.4   	-74.27  
294.8   	-74.17  
295.2   	-74.08  
295.6   	-73.99  
296     	-73.88  
296.4   	-73.77  
296.8   	-73.64  
297.2   	-73.49  
297.6   	-73.32  
298     	-73.13  
298.4   	-72.79  
298.8   	-71.19  
299.2   	-61.89  
299.6   	-13.43  
300     	43.71   
300.4   	32.8    
300.8   	15.9    
301.2   	-2.009  
301.6   	-19.76  
302     	-38.65  
302.4   	-55.46  
302.8   	-66.27  
303.2   	-72.3   
303.6   	-75.62  
304     	-77.48  
304.4   	-78.55  
304.8   	-79.18  
305.2   	-79.54  
305.6   	-79.75  
306     	-79.85  
306.4   	-79.87  
306.8   	-79.83  
307.2   	-79.74  
307.6   	-79.63  
308     	-79.49  
308.4   	-79.34  
308.8   	-79.17  
309.2   	-78.99  
309.6   	-78.8   
310     	-78.6   
310.4   	-78.37  
310.8   	-78.13  
311.2   	-77.86  
311.6   	-77.57  
312     	-77.26  
312.4   	-76.93  
312.8   	-76.6   
313.2   	-76.29  
313.6   	-76     
314     	-75.76  
314.4   	-75.54  
314.8   	-75.36  
315.2   	-75.2   
315.6   	-75.06  
316     	-74.92  
316.4   	-74.79  
316.8   	-74.68  
317.2   	-74.57  
317.6   	-74.46  
318     	-74.34  
318.4   	-74.24  
318.8   	-74.14  
319.2   	-74.04  
319.6   	-73.95  
320     	-73.86  
320.4   	-73.76  
320.8   	-73.66  
321.2   	-73.56  
321.6   	-73.45  
322     	-73.34  
322.4   	-73.21  
322.8   	-73.07  
323.2   	-72.92  
323.6   	-72.75  
324     	-72.55  
324.4   	-72.06  
324.8   	-69.04  
325.2   	-52.15  
325.6   	33.23   
326     	41.11   
326.4   	26.91   
326.8   	9.281   
327.2   	-8.488  
327.6   	-26.65  
328     	-45.38  
328.4   	-60.17  
328.8   	-68.92  
329.2   	-73.73  
329.6   	-76.37  
330     	-77.87  
330.4   	-78.73  
330.8   	-79.23  
331.2   	-79.52  
331.6   	-79.67  
332     	-79.71  
332.4   	-79.69  
332.8   	-79.62  
333.2   	-79.5   
333.6   	-79.35  
334     	-79.15  
334.4   	-78.92  
334.8   	-78.68  
335.2   	-78.41  
335.6   	-78.13  
336     	-77.84  
336.4   	-77.55  
336.8   	-77.24  
337.2   	-76.92  
337.6   	-76.59  
338     	-76.25  
338.4   	-75.91  
338.8   	-75.58  
339.2   	-75.25  
339.6   	-74.92  
340     	-74.52  
340.4   	-73.34  
340.8   	-67.14  
341.2   	-37.98  
341.6   	42.88   
342     	37.11   
342.4   	21.26   
342.8   	3.373   
343.2   	-14.29  
343.6   	-32.9   
344     	-50.87  
344.4   	-63.55  
344.8   	-70.77  
345.2   	-74.73  
345.6   	-76.94  
346     	-78.2   
346.4   	-78.93  
346.8   	-79.35  
347.2   	-79.57  
347.6   	-79.67  
348     	-79.7   
348.4   	-79.66  
348.8   	-79.56  
349.2   	-79.43  
349.6   	-79.26  
350     	-79.06  
350.4   	-78.84  
350.8   	-78.6   
351.2   	-78.36  
351.6   	-78.1   
352     	-77.85  
352.4   	-77.61  
352.8   	-77.37  
353.2   	-77.15  
353.6   	-76.93  
354     	-76.71  
354.4   	-76.5   
354.8   	-76.3   
355.2   	-76.11  
355.6   	-75.93  
356     	-75.75  
356.4   	-75.57  
356.8   	-75.4   
357.2   	-75.22  
357.6   	-75.05  
358     	-74.87  
358.4   	-74.69  
358.8   	-74.51  
359.2   	-74.34  
359.6   	-74.17  
360     	-74.02  
360.4   	-73.88  
360.8   	-73.76  
361.2   	-73.65  
361.6   	-73.54  
362     	-73.45  
362.4   	-73.35  
362.8   	-73.25  
363.2   	-73.15  
363.6   	-73.03  
364     	-72.63  
364.4   	-70.17  
364.8   	-56.38  
365.2   	20.57   
365.6   	42.36   
366     	29.15   
366.4   	11.74   
366.8   	-6.09   
367.2   	-24.07  
367.6   	-42.93  
368     	-58.54  
368.4   	-68.02  
368.8   	-73.25  
369.2   	-76.12  
369.6   	-77.74  
370     	-78.67  
370.4   	-79.21  
370.8   	-79.53  
371.2   	-79.7   
371.6   	-79.77  
372     	-79.77  
372.4   	-79.72  
372.8   	-79.62  
373.2   	-79.5   
373.6   	-79.35  
374     	-79.18  
374.4   	-79     
374.8   	-78.81  
375.2   	-78.61  
375.6   	-78.4   
376     	-78.17  
376.4   	-77.92  
376.8   	-77.67  
377.2   	-77.41  
377.6   	-77.16  
378     	-76.9   
378.4   	-76.65  
378.8   	-76.4   
379.2   	-76.16  
379.6   	-75.92  
380     	-75.7   
380.4   	-75.49  
380.8   	-75.29  
381.2   	-75.11  
381.6   	-74.93  
382     	-74.77  
382.4   	-74.61  
382.8   	-74.47  
383.2   	-74.34  
383.6   	-74.22  
384     	-74.11  
384.4   	-74.01  
384.8   	-73.92  
385.2   	-73.83  
385.6   	-73.75  
386     	-73.68  
386.4   	-73.6   
386.8   	-73.52  
387.2   	-73.43  
387.6   	-73.34  
388     	-73.24  
388.4   	-73.15  
388.8   	-73.07  
389.2   	-72.99  
389.6   	-72.92  
390     	-72.85  
390.4   	-72.77  
390.8   	-72.7   
391.2   	-72.62  
391.6   	-72.44  
392     	-71.4   
392.4   	-64.87  
392.8   	-31.48  
393.2   	43.69   
393.6   	35.67   
394     	19.36   
394.4   	1.424   
394.8   	-16.26  
395.2   	-35.02  
395.6   	-52.66  
396     	-64.67  
396.4   	-71.43  
396.8   	-75.15  
397.2   	-77.22  
397.6   	-78.42  
398     	-79.12  
398.4   	-79.52  
398.8   	-79.75  
399.2   	-79.86  
399.6   	-79.88  
400     	-79.86  
400.4   	-79.78  
400.8   	-79.68  
401.2   	-79.54  
401.6   	-79.39  
402     	-79.23  
402.4   	-79.05  
402.8   	-78.85  
403.2   	-78.63  
403.6   	-78.4   
404     	-78.15  
404.4   	-77.89  
404.8   	-77.63  
405.2   	-77.34  
405.6   	-77.04  
406     	-76.74  
406.4   	-76.45  
406.8   	-76.18  
407.2   	-75.93  
407.6   	-75.71  
408     	-75.5   
408.4   	-75.31  
408.8   	-75.12  
409.2   	-74.95  
409.6   	-74.78  
410     	-74.61  
410.4   	-74.44  
410.8   	-74.29  
411.2   	-74.13  
411.6   	-73.99  
412     	-73.85  
412.4   	-73.72  
412.8   	-73.59  
413.2   	-73.46  
413.6   	-73.33  
414     	-73.18  
414.4   	-72.69  
414.8   	-69.76  
415.2   	-53.77  
415.6   	29.82   
416     	41.56   
416.4   	27.7    
416.8   	10.14   
417.2   	-7.644  
417.6   	-25.74  
418     	-44.51  
418.4   	-59.59  
418.8   	-68.6   
419.2   	-73.56  
419.6   	-76.29  
420     	-77.82  
420.4   	-78.7   
420.8   	-79.21  
421.2   	-79.5   
421.6   	-79.65  
422     	-79.7   
422.4   	-79.7   
422.8   	-79.65  
423.2   	-79.57  
423.6   	-79.45  
424     	-79.29  
424.4   	-79.12  
424.8   	-78.93  
425.2   	-78.74  
425.6   	-78.54  
426     	-78.35  
426.4   	-78.15  
426.8   	-77.96  
427.2   	-77.77  
427.6   	-77.58  
428     	-77.38  
428.4   	-77.18  
428.8   	-76.96  
429.2   	-76.74  
429.6   	-76.52  
430     	-76.29  
430.4   	-76.06  
430.8   	-75.84  
431.2   	-75.62  
431.6   	-75.41  
432     	-75.21  
432.4   	-75.02  
432.8   	-74.83  
433.2   	-74.64  
433.6   	-74.46  
434     	-74.28  
434.4   	-74.1   
434.8   	-73.92  
435.2   	-73.73  
435.6   	-73.53  
436     	-73.31  
436.4   	-72.86  
436.8   	-70.44  
437.2   	-56.96  
437.6   	18.07   
438     	42.52   
438.4   	29.48   
438.8   	12.11   
439.2   	-5.735  
439.6   	-23.7   
440     	-42.59  
440.4   	-58.32  
440.8   	-67.91  
441.2   	-73.22  
441.6   	-76.14  
442     	-77.78  
442.4   	-78.74  
442.8   	-79.3   
443.2   	-79.62  
443.6   	-79.8   
444     	-79.87  
444.4   	-79.88  
444.8   	-79.83  
445.2   	-79.74  
445.6   	-79.62  
446     	-79.47  
446.4   	-79.28  
446.8   	-79.08  
447.2   	-78.86  
447.6   	-78.63  
448     	-78.39  
448.4   	-78.16  
448.8   	-77.95  
449.2   	-77.74  
449.6   	-77.55  
450     	-77.37  
450.4   	-77.18  
450.8   	-77     
451.2   	-76.83  
451.6   	-76.66  
452     	-76.5   
452.4   	-76.33  
452.8   	-76.17  
453.2   	-76.01  
453.6   	-75.85  
454     	-75.68  
454.4   	-75.51  
454.8   	-75.32  
455.2   	-75.13  
455.6   	-74.93  
456     	-74.72  
456.4   	-74.51  
456.8   	-74.3   
457.2   	-74.1   
457.6   	-73.91  
458     	-73.73  
458.4   	-73.54  
458.8   	-73.08  
459.2   	-70.53  
459.6   	-56.59  
460     	20.05   
460.4   	42.38   
460.8   	29.23   
461.2   	11.83   
461.6   	-5.996  
462     	-23.97  
462.4   	-42.83  
462.8   	-58.45  
463.2   	-67.97  
463.6   	-73.23  
464     	-76.12  
464.4   	-77.75  
464.8   	-78.7   
465.2   	-79.25  
465.6   	-79.58  
466     	-79.77  
466.4   	-79.87  
466.8   	-79.9   
467.2   	-79.88  
467.6   	-79.83  
468     	-79.74  
468.4   	-79.61  
468.8   	-79.46  
469.2   	-79.28  
469.6   	-79.09  
470     	-78.87  
470.4   	-78.64  
470.8   	-78.4   
471.2   	-78.15  
471.6   	-77.9   
472     	-77.65  
472.4   	-77.41  
472.8   	-77.18  
473.2   	-76.95  
473.6   	-76.73  
474     	-76.53  
474.4   	-76.34  
474.8   	-76.16  
475.2   	-76     
475.6   	-75.86  
476     	-75.72  
476.4   	-75.59  
476.8   	-75.47  
477.2   	-75.35  
477.6   	-75.23  
478     	-75.11  
478.4   	-75     
478.8   	-74.9   
479.2   	-74.8   
479.6   	-74.71  
480     	-74.63  
480.4   	-74.56  
480.8   	-74.49  
481.2   	-74.44  
481.6   	-74.39  
482     	-74.35  
482.4   	-74.31  
482.8   	-74.28  
483.2   	-74.26  
483.6   	-74.23  
484     	-74.2   
484.4   	-74.17  
484.8   	-74.14  
485.2   	-74.1   
485.6   	-74.06  
486     	-74.02  
486.4   	-73.97  
486.8   	-73.9   
487.2   	-73.83  
487.6   	-73.75  
488     	-73.67  
488.4   	-73.58  
488.8   	-73.51  
489.2   	-73.44  
489.6   	-73.38  
490     	-73.33  
490.4   	-73.27  
490.8   	-73.22  
491.2   	-73.16  
491.6   	-73.08  
492     	-72.88  
492.4   	-71.62  
492.8   	-64.05  
493.2   	-26.07  
493.6   	43.89   
494     	34.7    
494.4   	18.17   
494.8   	0.2239  
495.2   	-17.49  
495.6   	-36.34  
496     	-53.73  
496.4   	-65.31  
496.8   	-71.81  
497.2   	-75.38  
497.6   	-77.37  
498     	-78.52  
498.4   	-79.19  
498.8   	-79.57  
499.2   	-79.8   
499.6   	-79.91  
500     	-79.94  
500.4   	-79.92  
500.8   	-79.85  
501.2   	-79.74  
501.6   	-79.6   
502     	-79.44  
502.4   	-79.25  
502.8   	-79.02  
503.2   	-78.75  
503.6   	-78.43  
504     	-78.06  
504.4   	-77.64  
504.8   	-77.22  
505.2   	-76.81  
505.6   	-76.45  
506     	-76.12  
506.4   	-75.82  
506.8   	-75.53  
507.2   	-74.92  
507.6   	-72.1   
508     	-58.21  
508.4   	13.32   
508.8   	42.69   
509.2   	30.02   
509.6   	12.75   
510     	-5.095  
510.4   	-23.01  
510.8   	-41.88  
511.2   	-57.76  
511.6   	-67.56  
512     	-72.99  
512.4   	-75.99  
512.8   	-77.67  
513.2   	-78.64  
513.6   	-79.2   
514     	-79.53  
514.4   	-79.71  
514.8   	-79.79  
515.2   	-79.8   
515.6   	-79.75  
516     	-79.67  
516.4   	-79.55  
516.8   	-79.41  
517.2   	-79.26  
517.6   	-79.08  
518     	-78.89  
518.4   	-78.68  
518.8   	-78.48  
519.2   	-78.27  
519.6   	-78.07  
520     	-77.86  
520.4   	-77.66  
520.8   	-77.46  
521.2   	-77.26  
521.6   	-77.06  
522     	-76.86  
522.4   	-76.66  
522.8   	-76.46  
523.2   	-76.26  
523.6   	-76.06  
524     	-75.87  
524.4   	-75.68  
524.8   	-75.49  
525.2   	-75.32  
525.6   	-75.16  
526     	-75.01  
526.4   	-74.87  
526.8   	-74.75  
