
SWEPT_VAR_1 = 5.0    // Syn: Source PP \ NetStim \ PARAMETER \ interval (ms)

t	s.v( 0.05 )
76.8    	-77.08  
77.2    	-76.71  
77.6    	-76.3   
78      	-75.8   
78.4    	-74.93  
78.8    	-71.79  
79.2    	-56.85  
79.6    	19.3    
80      	42.14   
80.4    	29.14   
80.8    	11.81   
81.2    	-5.953  
81.6    	-23.83  
82      	-42.51  
82.4    	-58.03  
82.8    	-67.53  
83.2    	-72.77  
83.6    	-75.63  
84      	-77.19  
84.4    	-78.05  
84.8    	-78.5   
85.2    	-78.7   
85.6    	-78.75  
86      	-78.69  
86.4    	-78.55  
86.8    	-78.36  
87.2    	-78.11  
87.6    	-77.83  
88      	-77.51  
88.4    	-77.17  
88.8    	-76.81  
89.2    	-76.42  
89.6    	-75.99  
90      	-75.41  
90.4    	-74.06  
90.8    	-68.13  
91.2    	-41.28  
91.6    	41.8    
92      	37.76   
92.4    	22.24   
92.8    	4.423   
93.2    	-13.19  
93.6    	-31.63  
94      	-49.64  
94.4    	-62.67  
94.8    	-70.14  
95.2    	-74.22  
95.6    	-76.45  
96      	-77.67  
96.4    	-78.34  
96.8    	-78.69  
97.2    	-78.83  
97.6    	-78.84  
98      	-78.75  
98.4    	-78.59  
98.8    	-78.39  
99.2    	-78.15  
99.6    	-77.87  
100     	-77.56  
100.4   	-77.24  
100.8   	-76.89  
101.2   	-76.52  
101.6   	-76.11  
102     	-75.61  
102.4   	-74.58  
102.8   	-70.41  
103.2   	-50.87  
103.6   	35.11   
104     	40.45   
104.4   	26.14   
104.8   	8.519   
105.2   	-9.171  
105.6   	-27.3   
106     	-45.8   
106.4   	-60.26  
106.8   	-68.79  
107.2   	-73.47  
107.6   	-76.03  
108     	-77.45  
108.4   	-78.23  
108.8   	-78.64  
109.2   	-78.82  
109.6   	-78.84  
110     	-78.76  
110.4   	-78.59  
110.8   	-78.37  
111.2   	-78.1   
111.6   	-77.8   
112     	-77.47  
112.4   	-77.12  
112.8   	-76.73  
113.2   	-76.29  
113.6   	-75.73  
114     	-74.48  
114.4   	-69.17  
114.8   	-45.2   
115.2   	40.06   
115.6   	38.74   
116     	23.63   
116.4   	5.877   
116.8   	-11.73  
117.2   	-30.04  
117.6   	-48.23  
118     	-61.78  
118.4   	-69.63  
118.8   	-73.93  
119.2   	-76.28  
119.6   	-77.58  
120     	-78.28  
120.4   	-78.64  
120.8   	-78.79  
121.2   	-78.8   
121.6   	-78.71  
122     	-78.55  
122.4   	-78.33  
122.8   	-78.07  
123.2   	-77.76  
123.6   	-77.42  
124     	-77.04  
124.4   	-76.62  
124.8   	-76.09  
125.2   	-75.13  
125.6   	-71.66  
126     	-55.58  
126.4   	24.15   
126.8   	41.67   
127.2   	28.36   
127.6   	10.97   
128     	-6.753  
128.4   	-24.65  
128.8   	-43.26  
129.2   	-58.51  
129.6   	-67.78  
130     	-72.89  
130.4   	-75.67  
130.8   	-77.2   
131.2   	-78.03  
131.6   	-78.47  
132     	-78.66  
132.4   	-78.71  
132.8   	-78.65  
133.2   	-78.52  
133.6   	-78.33  
134     	-78.1   
134.4   	-77.83  
134.8   	-77.53  
135.2   	-77.22  
135.6   	-76.88  
136     	-76.51  
136.4   	-76.11  
136.8   	-75.63  
137.2   	-74.76  
137.6   	-71.71  
138     	-57.07  
138.4   	18.18   
138.8   	42.22   
139.2   	29.29   
139.6   	11.97   
140     	-5.803  
140.4   	-23.68  
140.8   	-42.39  
141.2   	-57.97  
141.6   	-67.52  
142     	-72.79  
142.4   	-75.66  
142.8   	-77.22  
143.2   	-78.07  
143.6   	-78.51  
144     	-78.72  
144.4   	-78.78  
144.8   	-78.73  
145.2   	-78.62  
145.6   	-78.44  
146     	-78.22  
146.4   	-77.97  
146.8   	-77.69  
147.2   	-77.38  
147.6   	-77.05  
148     	-76.69  
148.4   	-76.31  
148.8   	-75.88  
149.2   	-75.31  
149.6   	-73.96  
150     	-67.85  
150.4   	-40.08  
150.8   	42.19   
151.2   	37.49   
151.6   	21.86   
152     	4.025   
152.4   	-13.59  
152.8   	-32.06  
153.2   	-50.03  
153.6   	-62.91  
154     	-70.27  
154.4   	-74.3   
154.8   	-76.5   
155.2   	-77.71  
155.6   	-78.37  
156     	-78.7   
156.4   	-78.83  
156.8   	-78.84  
157.2   	-78.76  
157.6   	-78.59  
158     	-78.37  
158.4   	-78.1   
158.8   	-77.78  
159.2   	-77.44  
159.6   	-77.07  
160     	-76.66  
160.4   	-76.2   
160.8   	-75.5   
161.2   	-73.49  
161.6   	-64.18  
162     	-22.45  
162.4   	43.49   
162.8   	33.91   
163.2   	17.35   
163.6   	-0.5269 
164     	-18.17  
164.4   	-36.88  
164.8   	-53.91  
165.2   	-65.19  
165.6   	-71.5   
166     	-74.94  
166.4   	-76.81  
166.8   	-77.84  
167.2   	-78.39  
167.6   	-78.67  
168     	-78.77  
168.4   	-78.76  
168.8   	-78.65  
169.2   	-78.48  
169.6   	-78.27  
170     	-78.02  
170.4   	-77.73  
170.8   	-77.4   
171.2   	-77.02  
171.6   	-76.6   
172     	-76.12  
172.4   	-75.46  
172.8   	-73.76  
173.2   	-65.96  
173.6   	-31.24  
174     	43.27   
174.4   	35.44   
174.8   	19.23   
175.2   	1.37    
175.6   	-16.23  
176     	-34.83  
176.4   	-52.27  
176.8   	-64.22  
177.2   	-70.97  
177.6   	-74.65  
178     	-76.66  
178.4   	-77.77  
178.8   	-78.37  
179.2   	-78.67  
179.6   	-78.79  
180     	-78.77  
180.4   	-78.67  
180.8   	-78.5   
181.2   	-78.28  
181.6   	-78.02  
182     	-77.73  
182.4   	-77.41  
182.8   	-77.07  
183.2   	-76.7   
183.6   	-76.31  
184     	-75.88  
184.4   	-75.21  
184.8   	-73.32  
185.2   	-64.46  
185.6   	-24.25  
186     	43.56   
186.4   	34.24   
186.8   	17.73   
187.2   	-0.1542 
187.6   	-17.8   
188     	-36.5   
188.4   	-53.63  
188.8   	-65.03  
189.2   	-71.41  
189.6   	-74.88  
190     	-76.77  
190.4   	-77.8   
190.8   	-78.35  
191.2   	-78.61  
191.6   	-78.69  
192     	-78.65  
192.4   	-78.52  
192.8   	-78.34  
193.2   	-78.11  
193.6   	-77.85  
194     	-77.56  
194.4   	-77.25  
194.8   	-76.91  
195.2   	-76.54  
195.6   	-76.14  
196     	-75.68  
196.4   	-75.03  
196.8   	-73.23  
197.2   	-64.83  
197.6   	-26.44  
198     	43.53   
198.4   	34.6    
198.8   	18.17   
199.2   	0.2913  
199.6   	-17.33  
200     	-36     
200.4   	-53.22  
200.8   	-64.78  
201.2   	-71.27  
201.6   	-74.8   
202     	-76.73  
202.4   	-77.79  
202.8   	-78.37  
203.2   	-78.65  
203.6   	-78.75  
204     	-78.72  
204.4   	-78.61  
204.8   	-78.43  
205.2   	-78.2   
205.6   	-77.93  
206     	-77.63  
206.4   	-77.3   
206.8   	-76.95  
207.2   	-76.57  
207.6   	-76.16  
208     	-75.72  
208.4   	-75.14  
208.8   	-73.83  
209.2   	-67.92  
209.6   	-40.83  
210     	41.98   
210.4   	37.67   
210.8   	22.1    
211.2   	4.27    
211.6   	-13.34  
212     	-31.78  
212.4   	-49.77  
212.8   	-62.73  
213.2   	-70.15  
213.6   	-74.19  
214     	-76.4   
214.4   	-77.61  
214.8   	-78.27  
215.2   	-78.6   
215.6   	-78.73  
216     	-78.72  
216.4   	-78.6   
216.8   	-78.42  
217.2   	-78.19  
217.6   	-77.91  
218     	-77.6   
218.4   	-77.25  
218.8   	-76.86  
219.2   	-76.43  
219.6   	-75.88  
220     	-74.81  
220.4   	-70.7   
220.8   	-51.75  
221.2   	33.6    
221.6   	40.62   
222     	26.49   
222.4   	8.921   
222.8   	-8.767  
223.2   	-26.85  
223.6   	-45.36  
224     	-59.95  
224.4   	-68.62  
224.8   	-73.38  
225.2   	-75.97  
225.6   	-77.4   
226     	-78.18  
226.4   	-78.57  
226.8   	-78.74  
227.2   	-78.76  
227.6   	-78.68  
228     	-78.54  
228.4   	-78.36  
228.8   	-78.13  
229.2   	-77.87  
229.6   	-77.57  
230     	-77.23  
230.4   	-76.87  
230.8   	-76.49  
231.2   	-76.09  
231.6   	-75.64  
232     	-74.95  
232.4   	-72.76  
232.8   	-62.22  
233.2   	-12.28  
233.6   	43.36   
234     	32.5    
234.4   	15.65   
234.8   	-2.194  
235.2   	-19.87  
235.6   	-38.6   
236     	-55.21  
236.4   	-65.92  
236.8   	-71.89  
237.2   	-75.12  
237.6   	-76.89  
238     	-77.84  
238.4   	-78.34  
238.8   	-78.56  
239.2   	-78.62  
239.6   	-78.56  
240     	-78.43  
240.4   	-78.23  
240.8   	-77.97  
241.2   	-77.67  
241.6   	-77.33  
242     	-76.96  
242.4   	-76.56  
242.8   	-76.12  
243.2   	-75.58  
243.6   	-74.56  
244     	-70.74  
244.4   	-52.74  
244.8   	31.82   
245.2   	40.93   
245.6   	26.98   
246     	9.447   
246.4   	-8.249  
246.8   	-26.28  
247.2   	-44.82  
247.6   	-59.59  
248     	-68.4   
248.4   	-73.25  
248.8   	-75.9   
249.2   	-77.36  
249.6   	-78.17  
250     	-78.59  
250.4   	-78.78  
250.8   	-78.82  
251.2   	-78.75  
251.6   	-78.6   
252     	-78.39  
252.4   	-78.14  
252.8   	-77.85  
253.2   	-77.53  
253.6   	-77.17  
254     	-76.79  
254.4   	-76.38  
254.8   	-75.93  
255.2   	-75.36  
255.6   	-74.03  
256     	-68.08  
256.4   	-41.08  
256.8   	41.87   
257.2   	37.71   
257.6   	22.17   
258     	4.352   
258.4   	-13.26  
258.8   	-31.71  
259.2   	-49.71  
259.6   	-62.71  
260     	-70.15  
260.4   	-74.21  
260.8   	-76.43  
261.2   	-77.63  
261.6   	-78.28  
262     	-78.59  
262.4   	-78.71  
262.8   	-78.69  
263.2   	-78.58  
263.6   	-78.41  
264     	-78.19  
264.4   	-77.92  
264.8   	-77.62  
265.2   	-77.28  
265.6   	-76.9   
266     	-76.5   
266.4   	-76.04  
266.8   	-75.37  
267.2   	-73.57  
267.6   	-65.25  
268     	-28.03  
268.4   	43.41   
268.8   	34.83   
269.2   	18.48   
269.6   	0.6109  
270     	-17     
270.4   	-35.65  
270.8   	-52.93  
271.2   	-64.6   
271.6   	-71.16  
272     	-74.73  
272.4   	-76.68  
272.8   	-77.75  
273.2   	-78.32  
273.6   	-78.59  
274     	-78.68  
274.4   	-78.65  
274.8   	-78.53  
275.2   	-78.35  
275.6   	-78.12  
276     	-77.85  
276.4   	-77.54  
276.8   	-77.21  
277.2   	-76.84  
277.6   	-76.45  
278     	-76.02  
278.4   	-75.44  
278.8   	-74.15  
279.2   	-68.64  
279.6   	-43.53  
280     	40.95   
280.4   	38.32   
280.8   	23.02   
281.2   	5.236   
281.6   	-12.37  
282     	-30.71  
282.4   	-48.81  
282.8   	-62.12  
283.2   	-69.78  
283.6   	-73.97  
284     	-76.25  
284.4   	-77.5   
284.8   	-78.18  
285.2   	-78.53  
285.6   	-78.67  
286     	-78.69  
286.4   	-78.6   
286.8   	-78.44  
287.2   	-78.23  
287.6   	-77.98  
288     	-77.7   
288.4   	-77.4   
288.8   	-77.06  
289.2   	-76.71  
289.6   	-76.32  
290     	-75.9   
290.4   	-75.36  
290.8   	-74.26  
291.2   	-69.73  
291.6   	-48.51  
292     	37.73   
292.4   	39.74   
292.8   	25.04   
293.2   	7.356   
293.6   	-10.29  
294     	-28.5   
294.4   	-46.88  
294.8   	-60.95  
295.2   	-69.18  
295.6   	-73.69  
296     	-76.15  
296.4   	-77.51  
296.8   	-78.25  
297.2   	-78.64  
297.6   	-78.82  
298     	-78.85  
298.4   	-78.79  
298.8   	-78.64  
299.2   	-78.45  
299.6   	-78.22  
300     	-77.95  
300.4   	-77.65  
300.8   	-77.31  
301.2   	-76.95  
301.6   	-76.55  
302     	-76.13  
302.4   	-75.59  
302.8   	-74.38  
303.2   	-69.18  
303.6   	-45.46  
304     	39.99   
304.4   	38.85   
304.8   	23.75   
305.2   	6.001   
305.6   	-11.62  
306     	-29.93  
306.4   	-48.15  
306.8   	-61.74  
307.2   	-69.61  
307.6   	-73.93  
308     	-76.28  
308.4   	-77.58  
308.8   	-78.29  
309.2   	-78.66  
309.6   	-78.83  
310     	-78.86  
310.4   	-78.78  
310.8   	-78.64  
311.2   	-78.44  
311.6   	-78.19  
312     	-77.91  
312.4   	-77.59  
312.8   	-77.23  
313.2   	-76.84  
313.6   	-76.4   
314     	-75.86  
314.4   	-74.84  
314.8   	-70.89  
315.2   	-52.53  
315.6   	32.37   
316     	40.89   
316.4   	26.89   
316.8   	9.341   
317.2   	-8.366  
317.6   	-26.43  
318     	-44.99  
318.4   	-59.72  
318.8   	-68.49  
319.2   	-73.31  
319.6   	-75.94  
320     	-77.38  
320.4   	-78.16  
320.8   	-78.57  
321.2   	-78.75  
321.6   	-78.78  
322     	-78.71  
322.4   	-78.56  
322.8   	-78.37  
323.2   	-78.15  
323.6   	-77.89  
324     	-77.61  
324.4   	-77.3   
324.8   	-76.96  
325.2   	-76.61  
325.6   	-76.23  
326     	-75.83  
326.4   	-75.29  
326.8   	-74.04  
327.2   	-68.53  
327.6   	-43.19  
328     	41.19   
328.4   	38.28   
328.8   	22.93   
329.2   	5.131   
329.6   	-12.49  
330     	-30.89  
330.4   	-49.03  
330.8   	-62.32  
331.2   	-69.97  
331.6   	-74.16  
332     	-76.45  
332.4   	-77.72  
332.8   	-78.42  
333.2   	-78.78  
333.6   	-78.94  
334     	-78.96  
334.4   	-78.89  
334.8   	-78.76  
335.2   	-78.57  
335.6   	-78.35  
336     	-78.11  
336.4   	-77.84  
336.8   	-77.55  
337.2   	-77.25  
337.6   	-76.92  
338     	-76.57  
338.4   	-76.17  
338.8   	-75.71  
339.2   	-74.92  
339.6   	-72.01  
340     	-57.93  
340.4   	14.25   
340.8   	42.5    
341.2   	29.81   
341.6   	12.54   
342     	-5.262  
342.4   	-23.12  
342.8   	-41.86  
343.2   	-57.6   
343.6   	-67.31  
344     	-72.66  
344.4   	-75.57  
344.8   	-77.16  
345.2   	-78.03  
345.6   	-78.49  
346     	-78.7   
346.4   	-78.75  
346.8   	-78.68  
347.2   	-78.54  
347.6   	-78.34  
348     	-78.09  
348.4   	-77.81  
348.8   	-77.51  
349.2   	-77.18  
349.6   	-76.82  
350     	-76.44  
350.4   	-76.02  
350.8   	-75.5   
351.2   	-74.41  
351.6   	-69.86  
352     	-48.7   
352.4   	37.52   
352.8   	39.79   
353.2   	25.12   
353.6   	7.444   
354     	-10.21  
354.4   	-28.41  
354.8   	-46.81  
355.2   	-60.91  
355.6   	-69.16  
356     	-73.68  
356.4   	-76.15  
356.8   	-77.52  
357.2   	-78.26  
357.6   	-78.65  
358     	-78.82  
358.4   	-78.84  
358.8   	-78.76  
359.2   	-78.6   
359.6   	-78.4   
360     	-78.15  
360.4   	-77.88  
360.8   	-77.58  
361.2   	-77.25  
361.6   	-76.91  
362     	-76.53  
362.4   	-76.13  
362.8   	-75.69  
363.2   	-75.09  
363.6   	-73.48  
364     	-65.84  
364.4   	-31.16  
364.8   	43.36   
365.2   	35.47   
365.6   	19.25   
366     	1.372   
366.4   	-16.24  
366.8   	-34.87  
367.2   	-52.34  
367.6   	-64.29  
368     	-71.04  
368.4   	-74.73  
368.8   	-76.74  
369.2   	-77.86  
369.6   	-78.47  
370     	-78.79  
370.4   	-78.9   
370.8   	-78.9   
371.2   	-78.8   
371.6   	-78.65  
372     	-78.44  
372.4   	-78.18  
372.8   	-77.88  
373.2   	-77.56  
373.6   	-77.22  
374     	-76.86  
374.4   	-76.49  
374.8   	-76.1   
375.2   	-75.66  
375.6   	-74.93  
376     	-72.37  
376.4   	-59.95  
376.8   	1.991   
377.2   	42.97   
377.6   	31.03   
378     	13.93   
378.4   	-3.906  
378.8   	-21.69  
379.2   	-40.47  
379.6   	-56.63  
380     	-66.79  
380.4   	-72.41  
380.8   	-75.47  
381.2   	-77.16  
381.6   	-78.09  
382     	-78.58  
382.4   	-78.81  
382.8   	-78.86  
383.2   	-78.8   
383.6   	-78.66  
384     	-78.48  
384.4   	-78.25  
384.8   	-77.99  
385.2   	-77.71  
385.6   	-77.39  
386     	-77.03  
386.4   	-76.65  
386.8   	-76.21  
387.2   	-75.69  
387.6   	-74.63  
388     	-70.21  
388.4   	-49.73  
388.8   	36.47   
389.2   	40.1    
389.6   	25.6    
390     	7.945   
390.4   	-9.728  
390.8   	-27.89  
391.2   	-46.34  
391.6   	-60.6   
392     	-68.98  
392.4   	-73.57  
392.8   	-76.08  
393.2   	-77.46  
393.6   	-78.22  
394     	-78.62  
394.4   	-78.79  
394.8   	-78.82  
395.2   	-78.75  
395.6   	-78.61  
396     	-78.43  
396.4   	-78.2   
396.8   	-77.93  
397.2   	-77.64  
397.6   	-77.32  
398     	-77     
398.4   	-76.66  
398.8   	-76.31  
399.2   	-75.95  
399.6   	-75.56  
400     	-75.12  
400.4   	-74.43  
400.8   	-72.08  
401.2   	-60.28  
401.6   	-0.649  
402     	43.12   
402.4   	31.32   
402.8   	14.25   
403.2   	-3.59   
403.6   	-21.35  
404     	-40.13  
404.4   	-56.38  
404.8   	-66.63  
405.2   	-72.31  
405.6   	-75.41  
406     	-77.11  
406.4   	-78.03  
406.8   	-78.51  
407.2   	-78.74  
407.6   	-78.8   
408     	-78.74  
408.4   	-78.61  
408.8   	-78.42  
409.2   	-78.18  
409.6   	-77.9   
410     	-77.58  
410.4   	-77.23  
410.8   	-76.86  
411.2   	-76.48  
411.6   	-76.05  
412     	-75.51  
412.4   	-74.25  
412.8   	-68.74  
413.2   	-43.7   
413.6   	40.89   
414     	38.37   
414.4   	23.09   
414.8   	5.305   
415.2   	-12.31  
415.6   	-30.68  
416     	-48.81  
416.4   	-62.15  
416.8   	-69.85  
417.2   	-74.06  
417.6   	-76.37  
418     	-77.64  
418.4   	-78.32  
418.8   	-78.67  
419.2   	-78.81  
419.6   	-78.82  
420     	-78.74  
420.4   	-78.6   
420.8   	-78.41  
421.2   	-78.18  
421.6   	-77.93  
422     	-77.64  
422.4   	-77.32  
422.8   	-76.99  
423.2   	-76.62  
423.6   	-76.21  
424     	-75.75  
424.4   	-75.03  
424.8   	-72.74  
425.2   	-61.73  
425.6   	-9.155  
426     	43.29   
426.4   	32.15   
426.8   	15.24   
427.2   	-2.602  
427.6   	-20.3   
428     	-39.03  
428.4   	-55.53  
428.8   	-66.12  
429.2   	-72.01  
429.6   	-75.22  
430     	-76.99  
430.4   	-77.95  
430.8   	-78.47  
431.2   	-78.73  
431.6   	-78.82  
432     	-78.8   
432.4   	-78.69  
432.8   	-78.53  
433.2   	-78.33  
433.6   	-78.09  
434     	-77.82  
434.4   	-77.51  
434.8   	-77.17  
435.2   	-76.82  
435.6   	-76.45  
436     	-76.06  
436.4   	-75.64  
436.8   	-75.08  
437.2   	-73.65  
437.6   	-66.94  
438     	-36.34  
438.4   	42.91   
438.8   	36.6    
439.2   	20.67   
439.6   	2.808   
440     	-14.8   
440.4   	-33.34  
440.8   	-51.1   
441.2   	-63.55  
441.6   	-70.63  
442     	-74.49  
442.4   	-76.6   
442.8   	-77.77  
443.2   	-78.41  
443.6   	-78.74  
444     	-78.88  
444.4   	-78.89  
444.8   	-78.82  
445.2   	-78.68  
445.6   	-78.48  
446     	-78.24  
446.4   	-77.98  
446.8   	-77.7   
447.2   	-77.4   
447.6   	-77.09  
448     	-76.77  
448.4   	-76.41  
448.8   	-76.02  
449.2   	-75.58  
449.6   	-74.91  
450     	-72.85  
450.4   	-62.83  
450.8   	-15.69  
451.2   	43.52   
451.6   	33      
452     	16.23   
452.4   	-1.642  
452.8   	-19.32  
453.2   	-38.07  
453.6   	-54.85  
454     	-65.76  
454.4   	-71.84  
454.8   	-75.16  
455.2   	-76.98  
455.6   	-77.98  
456     	-78.53  
456.4   	-78.79  
456.8   	-78.88  
457.2   	-78.85  
457.6   	-78.74  
458     	-78.57  
458.4   	-78.36  
458.8   	-78.12  
459.2   	-77.86  
459.6   	-77.56  
460     	-77.24  
460.4   	-76.89  
460.8   	-76.51  
461.2   	-76.09  
461.6   	-75.61  
462     	-74.75  
462.4   	-71.43  
462.8   	-55.51  
463.2   	24.67   
463.6   	41.76   
464     	28.39   
464.4   	10.97   
464.8   	-6.767  
465.2   	-24.7   
465.6   	-43.36  
466     	-58.64  
466.4   	-67.91  
466.8   	-73.01  
467.2   	-75.8   
467.6   	-77.33  
468     	-78.18  
468.4   	-78.63  
468.8   	-78.84  
469.2   	-78.9   
469.6   	-78.85  
470     	-78.72  
470.4   	-78.54  
470.8   	-78.31  
471.2   	-78.03  
471.6   	-77.73  
472     	-77.41  
472.4   	-77.05  
472.8   	-76.67  
473.2   	-76.24  
473.6   	-75.72  
474     	-74.69  
474.4   	-70.4   
474.8   	-50.47  
475.2   	35.61   
475.6   	40.32   
476     	25.94   
476.4   	8.312   
476.8   	-9.377  
477.2   	-27.53  
477.6   	-46.03  
478     	-60.43  
478.4   	-68.92  
478.8   	-73.57  
479.2   	-76.12  
479.6   	-77.51  
480     	-78.26  
480.4   	-78.64  
480.8   	-78.79  
481.2   	-78.78  
481.6   	-78.68  
482     	-78.51  
482.4   	-78.29  
482.8   	-78.03  
483.2   	-77.74  
483.6   	-77.43  
484     	-77.08  
484.4   	-76.71  
484.8   	-76.29  
485.2   	-75.78  
485.6   	-74.78  
486     	-70.85  
486.4   	-52.51  
486.8   	32.37   
487.2   	40.88   
487.6   	26.88   
488     	9.33    
488.4   	-8.373  
488.8   	-26.43  
489.2   	-44.98  
489.6   	-59.71  
490     	-68.48  
490.4   	-73.3   
490.8   	-75.93  
491.2   	-77.38  
491.6   	-78.17  
492     	-78.59  
492.4   	-78.77  
492.8   	-78.81  
493.2   	-78.76  
493.6   	-78.64  
494     	-78.47  
494.4   	-78.27  
494.8   	-78.04  
495.2   	-77.79  
495.6   	-77.51  
496     	-77.22  
496.4   	-76.9   
496.8   	-76.56  
497.2   	-76.21  
497.6   	-75.83  
498     	-75.43  
498.4   	-74.87  
498.8   	-73.33  
499.2   	-65.9   
499.6   	-31.75  
500     	43.4    
500.4   	35.63   
500.8   	19.42   
501.2   	1.543   
501.6   	-16.07  
502     	-34.7   
502.4   	-52.2   
502.8   	-64.2   
503.2   	-70.97  
503.6   	-74.66  
504     	-76.67  
504.4   	-77.77  
504.8   	-78.36  
505.2   	-78.65  
505.6   	-78.75  
506     	-78.73  
506.4   	-78.63  
506.8   	-78.46  
507.2   	-78.26  
507.6   	-78.02  
508     	-77.74  
508.4   	-77.43  
508.8   	-77.08  
509.2   	-76.69  
509.6   	-76.29  
510     	-75.84  
510.4   	-75.26  
510.8   	-73.91  
511.2   	-67.83  
511.6   	-40.16  
512     	42.15   
512.4   	37.5    
512.8   	21.87   
513.2   	4.04    
513.6   	-13.57  
514     	-32.04  
514.4   	-50     
514.8   	-62.89  
515.2   	-70.25  
515.6   	-74.28  
516     	-76.48  
516.4   	-77.69  
516.8   	-78.35  
517.2   	-78.69  
517.6   	-78.83  
518     	-78.83  
518.4   	-78.74  
518.8   	-78.57  
519.2   	-78.34  
519.6   	-78.07  
520     	-77.76  
520.4   	-77.42  
520.8   	-77.05  
521.2   	-76.65  
521.6   	-76.21  
522     	-75.62  
522.4   	-74.24  
522.8   	-68.09  
523.2   	-40.61  
523.6   	41.96   
524     	37.57   
524.4   	22      
524.8   	4.177   
525.2   	-13.43  
525.6   	-31.89  
526     	-49.87  
526.4   	-62.81  
526.8   	-70.22  
527.2   	-74.27  
527.6   	-76.49  
528     	-77.71  
528.4   	-78.39  
528.8   	-78.73  
529.2   	-78.87  
